#        q              total               1              \delta U         \delta U^2    

     0.001185        5.415221e+07      5.415508e+07     -2.911100e+03      3.578087e+01   
     0.006239        2.498848e+07      2.499043e+07     -1.964530e+03      1.788239e+01   
     0.015318        1.370657e+07      1.370800e+07     -1.451524e+03      1.404614e+01   
     0.028399        7.601869e+06      7.602935e+06     -1.078590e+03      1.284013e+01   
     0.045447        3.953550e+06      3.954313e+06     -7.755121e+02      1.234128e+01   
     0.066417        2.299783e+06      2.300359e+06     -5.888223e+02      1.207093e+01   
     0.091251        1.405858e+06      1.406303e+06     -4.572261e+02      1.183938e+01   
     0.119882        9.190639e+05      9.194182e+05     -3.659201e+02      1.155918e+01   
     0.152235        5.816538e+05      5.819294e+05     -2.868532e+02      1.118724e+01   
     0.188220        4.027467e+05      4.029699e+05     -2.338793e+02      1.069857e+01   
     0.227742        2.722547e+05      2.724317e+05     -1.871081e+02      1.007964e+01   
     0.270694        2.065902e+05      2.067381e+05     -1.572742e+02      9.328121e+00   
     0.316959        1.546905e+05      1.548121e+05     -1.300368e+02      8.455252e+00   
     0.366414        1.141438e+05      1.142418e+05     -1.055245e+02      7.488772e+00   
     0.418925        8.286976e+04      8.294714e+04     -8.384593e+01      6.473895e+00   
     0.474351        5.908830e+04      5.914790e+04     -6.506944e+01      5.474252e+00   
     0.532541        4.128883e+04      4.133346e+04     -4.920018e+01      4.568691e+00   
     0.593339        2.820171e+04      2.823402e+04     -3.616290e+01      3.844209e+00   
     0.656582        2.308956e+04      2.311478e+04     -2.860661e+01      3.385666e+00   
     0.722098        1.515089e+04      1.516758e+04     -1.994208e+01      3.260274e+00   
     0.789711        9.630810e+03      9.640827e+03     -1.351752e+01      3.500495e+00   
     0.859239        7.576961e+03      7.583014e+03     -1.014050e+01      4.086986e+00   
     0.930495        4.546811e+03      4.548553e+03     -6.680599e+00      4.938293e+00   
     1.003286        2.602971e+03      2.601438e+03     -4.379171e+00      5.912122e+00   
     1.077416        1.408711e+03      1.404762e+03     -2.875023e+00      6.823707e+00   
     1.152685        7.124220e+02      7.068266e+02     -1.885837e+00      7.481206e+00   
     1.228890        2.185936e+02      2.118447e+02     -9.821796e-01      7.731072e+00   
