#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        4.636956e+07      4.641425e+07     -4.518737e+04      4.948023e+02   
     0.001185          0.009274        2.206150e+07      2.209012e+07     -2.906497e+04      4.482258e+02   
     0.001185          0.022740        8.152108e+06      8.165807e+06     -1.406618e+04      3.666060e+02   
     0.001185          0.042083        4.750326e+06      4.760676e+06     -1.064993e+04      3.006275e+02   
     0.001185          0.067187        2.793475e+06      2.801329e+06     -8.099404e+03      2.461303e+02   
     0.001185          0.097901        1.720694e+06      1.726948e+06     -6.460846e+03      2.070856e+02   
     0.001185          0.134040        1.134543e+06      1.139716e+06     -5.352554e+03      1.798236e+02   
     0.001185          0.175388        7.877017e+05      7.920638e+05     -4.521668e+03      1.596038e+02   
     0.001185          0.221694        5.249629e+05      5.285379e+05     -3.717844e+03      1.429077e+02   
     0.001185          0.272682        3.866096e+05      3.897197e+05     -3.238714e+03      1.285832e+02   
     0.001185          0.328043        2.799817e+05      2.826685e+05     -2.802624e+03      1.158916e+02   
     0.001185          0.387446        2.122565e+05      2.145600e+05     -2.407548e+03      1.040208e+02   
     0.001185          0.450533        1.721327e+05      1.742631e+05     -2.224757e+03      9.428379e+01   
     0.001185          0.516924        1.273832e+05      1.291863e+05     -1.887404e+03      8.430251e+01   
     0.001185          0.586221        1.013007e+05      1.029567e+05     -1.732336e+03      7.633539e+01   
     0.001185          0.658006        7.283195e+04      7.421235e+04     -1.448149e+03      6.774776e+01   
     0.001185          0.731848        6.130790e+04      6.256600e+04     -1.318524e+03      6.042905e+01   
     0.001185          0.807302        4.725072e+04      4.839351e+04     -1.196875e+03      5.408832e+01   
     0.001185          0.883916        3.925072e+04      4.028537e+04     -1.082947e+03      4.829977e+01   
     0.001185          0.961228        3.240708e+04      3.334066e+04     -9.764879e+02      4.290940e+01   
     0.001185          1.038772        2.419903e+04      2.503854e+04     -8.772441e+02      3.773644e+01   
     0.001185          1.116084        1.964741e+04      2.039917e+04     -7.849626e+02      3.320192e+01   
     0.001185          1.192698        1.582806e+04      1.649846e+04     -6.993901e+02      2.898889e+01   
     0.001185          1.268152        1.264419e+04      1.323932e+04     -6.202736e+02      2.514396e+01   
     0.001185          1.341994        1.000882e+04      1.053453e+04     -5.473598e+02      2.165056e+01   
     0.001185          1.413779        8.115707e+03      8.577424e+03     -4.803956e+02      1.867836e+01   
     0.001185          1.483076        6.843984e+03      7.246731e+03     -4.191277e+02      1.638096e+01   
     0.001185          1.549467        6.079958e+03      6.484413e+03     -4.191277e+02      1.467333e+01   
     0.001185          1.612554        4.657297e+03      5.007995e+03     -3.633031e+02      1.260515e+01   
     0.001185          1.671957        3.520552e+03      3.822458e+03     -3.126685e+02      1.076225e+01   
     0.001185          1.727318        3.519508e+03      3.822458e+03     -3.126685e+02      9.718065e+00   
     0.001185          1.778306        2.621684e+03      2.880129e+03     -2.669708e+02      8.525227e+00   
     0.001185          1.824612        2.219103e+03      2.437663e+03     -2.259568e+02      7.396915e+00   
     0.001185          1.865960        1.920342e+03      2.139438e+03     -2.259568e+02      6.860624e+00   
     0.001185          1.902099        1.609738e+03      1.793053e+03     -1.893733e+02      6.058749e+00   
     0.001185          1.932813        1.380615e+03      1.564374e+03     -1.893733e+02      5.614473e+00   
     0.001185          1.957917        1.380393e+03      1.564374e+03     -1.893733e+02      5.392336e+00   
     0.001185          1.977260        1.144632e+03      1.296673e+03     -1.569672e+02      4.925537e+00   
     0.001185          1.990726        9.716551e+02      1.123966e+03     -1.569672e+02      4.655922e+00   
     0.001185          1.998238        9.715638e+02      1.123966e+03     -1.569672e+02      4.564705e+00   
     0.006239          0.001762        1.367041e+07      1.368954e+07     -1.926163e+04      1.295012e+02   
     0.006239          0.009274        1.350059e+07      1.351974e+07     -1.926860e+04      1.211242e+02   
     0.006239          0.022740        7.882481e+06      7.896268e+06     -1.389783e+04      1.115915e+02   
     0.006239          0.042083        4.665003e+06      4.675389e+06     -1.049048e+04      1.038929e+02   
     0.006239          0.067187        2.771520e+06      2.779453e+06     -8.028193e+03      9.462569e+01   
     0.006239          0.097901        1.707001e+06      1.713284e+06     -6.369097e+03      8.657868e+01   
     0.006239          0.134040        1.117998e+06      1.123166e+06     -5.248480e+03      8.050301e+01   
     0.006239          0.175388        7.636817e+05      7.680073e+05     -4.401201e+03      7.566590e+01   
     0.006239          0.221694        5.428017e+05      5.465003e+05     -3.769909e+03      7.133618e+01   
     0.006239          0.272682        3.915423e+05      3.947097e+05     -3.234352e+03      6.695867e+01   
     0.006239          0.328043        2.865319e+05      2.892556e+05     -2.785979e+03      6.231718e+01   
     0.006239          0.387446        2.142116e+05      2.165817e+05     -2.427738e+03      5.758767e+01   
     0.006239          0.450533        1.651374e+05      1.672460e+05     -2.161480e+03      5.293579e+01   
     0.006239          0.516924        1.247903e+05      1.266115e+05     -1.869406e+03      4.820800e+01   
     0.006239          0.586221        1.012111e+05      1.028820e+05     -1.714571e+03      4.367093e+01   
     0.006239          0.658006        7.499981e+04      7.643793e+04     -1.477355e+03      3.923202e+01   
     0.006239          0.731848        6.007083e+04      6.134174e+04     -1.305951e+03      3.504281e+01   
     0.006239          0.807302        4.723914e+04      4.839351e+04     -1.185462e+03      3.109750e+01   
     0.006239          0.883916        3.924012e+04      4.028537e+04     -1.072620e+03      2.736764e+01   
     0.006239          0.961228        3.187619e+04      3.281941e+04     -9.671764e+02      2.395931e+01   
     0.006239          1.038772        2.507031e+04      2.591835e+04     -8.688790e+02      2.084047e+01   
     0.006239          1.116084        1.977771e+04      2.053720e+04     -7.774774e+02      1.798830e+01   
     0.006239          1.192698        1.582118e+04      1.649846e+04     -6.927210e+02      1.543650e+01   
     0.006239          1.268152        1.263815e+04      1.323932e+04     -6.143589e+02      1.318152e+01   
     0.006239          1.341994        1.013260e+04      1.066353e+04     -5.421404e+02      1.120666e+01   
     0.006239          1.413779        8.269885e+03      8.736204e+03     -4.758147e+02      9.495734e+00   
     0.006239          1.483076        7.046834e+03      7.468035e+03     -4.292355e+02      8.034575e+00   
     0.006239          1.549467        6.064078e+03      6.471556e+03     -4.143080e+02      6.830474e+00   
     0.006239          1.612554        4.653936e+03      5.007995e+03     -3.598388e+02      5.779805e+00   
     0.006239          1.671957        3.558919e+03      3.863726e+03     -3.096870e+02      4.880450e+00   
     0.006239          1.727318        3.326328e+03      3.615029e+03     -2.928816e+02      4.179782e+00   
     0.006239          1.778306        2.619293e+03      2.880129e+03     -2.644251e+02      3.588687e+00   
     0.006239          1.824612        2.123030e+03      2.346078e+03     -2.261315e+02      3.083709e+00   
     0.006239          1.865960        1.918363e+03      2.139438e+03     -2.238022e+02      2.727546e+00   
     0.006239          1.902099        1.610801e+03      1.803826e+03     -1.954224e+02      2.396799e+00   
     0.006239          1.932813        1.378976e+03      1.564374e+03     -1.875675e+02      2.169584e+00   
     0.006239          1.957917        1.378809e+03      1.564374e+03     -1.875675e+02      2.002868e+00   
     0.006239          1.977260        1.216852e+03      1.383140e+03     -1.681367e+02      1.848207e+00   
     0.006239          1.990726        1.033719e+03      1.187429e+03     -1.554704e+02      1.759839e+00   
     0.006239          1.998238        9.818786e+02      1.135632e+03     -1.554704e+02      1.717260e+00   
