#        q              total               1              \delta U         \delta U^2    

     0.001185        2.455786e+04      2.475535e+04     -2.163539e+02      1.886750e+01   
     0.006239        1.757756e+04      1.777548e+04     -2.167869e+02      1.886718e+01   
     0.015318        1.339181e+04      1.359015e+04     -2.172123e+02      1.886586e+01   
     0.028399        8.822483e+03      9.021523e+03     -2.179024e+02      1.886226e+01   
     0.045447        6.869980e+03      7.069714e+03     -2.185888e+02      1.885397e+01   
     0.066417        5.606762e+03      5.806769e+03     -2.188453e+02      1.883873e+01   
     0.091251        4.676866e+03      4.877109e+03     -2.190564e+02      1.881380e+01   
     0.119882        4.009102e+03      4.209232e+03     -2.189051e+02      1.877568e+01   
     0.152235        3.405447e+03      3.605292e+03     -2.185662e+02      1.872095e+01   
     0.188220        2.992939e+03      3.192361e+03     -2.180696e+02      1.864797e+01   
     0.227742        2.613634e+03      2.812228e+03     -2.171484e+02      1.855405e+01   
     0.270694        2.378783e+03      2.576357e+03     -2.160120e+02      1.843819e+01   
     0.316959        2.157810e+03      2.354058e+03     -2.145508e+02      1.830229e+01   
     0.366414        1.851157e+03      2.045177e+03     -2.121685e+02      1.814884e+01   
     0.418925        1.756564e+03      1.948567e+03     -2.099868e+02      1.798457e+01   
     0.474351        1.575736e+03      1.764570e+03     -2.066513e+02      1.781764e+01   
     0.532541        1.407800e+03      1.592536e+03     -2.023960e+02      1.765944e+01   
     0.593339        1.252596e+03      1.432064e+03     -1.969922e+02      1.752422e+01   
     0.656582        1.181114e+03      1.356037e+03     -1.923457e+02      1.742289e+01   
     0.722098        1.044811e+03      1.212152e+03     -1.847114e+02      1.736984e+01   
     0.789711        9.206405e+02      1.078823e+03     -1.755544e+02      1.737193e+01   
     0.859239        8.647964e+02      1.015991e+03     -1.686315e+02      1.743683e+01   
     0.930495        7.581749e+02      8.977415e+02     -1.571265e+02      1.755984e+01   
     1.003286        6.624887e+02      7.890424e+02     -1.442807e+02      1.772697e+01   
     1.077416        5.770127e+02      6.894916e+02     -1.303892e+02      1.791027e+01   
     1.152685        4.645268e+02      5.564389e+02     -1.099982e+02      1.808620e+01   
     1.228890        3.707390e+02      4.417079e+02     -8.918435e+01      1.821544e+01   
     1.305826        2.692911e+02      3.148881e+02     -6.384785e+01      1.825085e+01   
     1.383286        1.056620e+02      1.086740e+02     -2.117160e+01      1.815960e+01   
     1.461060        1.791888e+01      0.000000e+00      0.000000e+00      1.791888e+01   
     1.538940        1.750920e+01      0.000000e+00      0.000000e+00      1.750920e+01   
     1.616714        1.692938e+01      0.000000e+00      0.000000e+00      1.692938e+01   
     1.694174        1.618935e+01      0.000000e+00      0.000000e+00      1.618935e+01   
     1.771110        1.530914e+01      0.000000e+00      0.000000e+00      1.530914e+01   
     1.847315        1.432189e+01      0.000000e+00      0.000000e+00      1.432189e+01   
     1.922584        1.327062e+01      0.000000e+00      0.000000e+00      1.327062e+01   
     1.996714        1.219606e+01      0.000000e+00      0.000000e+00      1.219606e+01   
