#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        2.959452e+08      2.959381e+08     -1.197118e+05      1.268637e+05   
     0.001185          0.009274        1.828673e+08      1.828527e+08     -9.608963e+04      1.106761e+05   
     0.001185          0.022740        1.103538e+08      1.103401e+08     -7.505136e+04      8.870909e+04   
     0.001185          0.042083        4.404281e+07      4.403135e+07     -4.031701e+04      5.177175e+04   
     0.001185          0.067187        2.536537e+07      2.535724e+07     -3.200515e+04      4.013744e+04   
     0.001185          0.097901        1.800206e+07      1.799501e+07     -2.779692e+04      3.484692e+04   
     0.001185          0.134040        1.350422e+07      1.349796e+07     -2.431289e+04      3.057905e+04   
     0.001185          0.175388        1.056457e+07      1.055920e+07     -2.165384e+04      2.702646e+04   
     0.001185          0.221694        8.001335e+06      7.996273e+06     -1.891473e+04      2.397613e+04   
     0.001185          0.272682        6.481917e+06      6.477627e+06     -1.717167e+04      2.146181e+04   
     0.001185          0.328043        5.088120e+06      5.083958e+06     -1.517177e+04      1.933384e+04   
     0.001185          0.387446        4.301658e+06      4.297829e+06     -1.391680e+04      1.774540e+04   
     0.001185          0.450533        3.489318e+06      3.485654e+06     -1.273301e+04      1.639757e+04   
     0.001185          0.516924        2.899241e+06      2.895661e+06     -1.161833e+04      1.519793e+04   
     0.001185          0.586221        2.645501e+06      2.642055e+06     -1.108626e+04      1.453271e+04   
     0.001185          0.658006        2.193393e+06      2.190064e+06     -1.007134e+04      1.339992e+04   
     0.001185          0.731848        1.930121e+06      1.926838e+06     -9.587981e+03      1.287138e+04   
     0.001185          0.807302        1.722479e+06      1.719191e+06     -9.120338e+03      1.240834e+04   
     0.001185          0.883916        1.558799e+06      1.555534e+06     -8.668153e+03      1.193272e+04   
     0.001185          0.961228        1.362298e+06      1.358976e+06     -7.961138e+03      1.128315e+04   
     0.001185          1.038772        1.143560e+06      1.140307e+06     -7.401750e+03      1.065562e+04   
     0.001185          1.116084        1.027574e+06      1.024405e+06     -7.008800e+03      1.017854e+04   
     0.001185          1.192698        9.216594e+05      9.184898e+05     -6.630009e+03      9.799625e+03   
     0.001185          1.268152        8.250610e+05      8.218616e+05     -6.265117e+03      9.464547e+03   
     0.001185          1.341994        7.774646e+05      7.743842e+05     -6.240460e+03      9.320803e+03   
     0.001185          1.413779        7.106496e+05      7.074715e+05     -5.913866e+03      9.092025e+03   
     0.001185          1.483076        6.568616e+05      6.538487e+05     -5.575994e+03      8.588877e+03   
     0.001185          1.549467        5.840417e+05      5.812450e+05     -5.251241e+03      8.047952e+03   
     0.001185          1.612554        5.182104e+05      5.154871e+05     -4.939350e+03      7.662639e+03   
     0.001185          1.671957        4.801679e+05      4.775668e+05     -4.858994e+03      7.460010e+03   
     0.001185          1.727318        4.584260e+05      4.560487e+05     -4.640058e+03      7.017369e+03   
     0.001185          1.778306        4.047195e+05      4.024342e+05     -4.353107e+03      6.638358e+03   
     0.001185          1.824612        3.802152e+05      3.780494e+05     -4.353107e+03      6.518881e+03   
     0.001185          1.865960        3.561605e+05      3.541781e+05     -4.078237e+03      6.060713e+03   
     0.001185          1.902099        3.341608e+05      3.322749e+05     -4.078237e+03      5.964072e+03   
     0.001185          1.932813        3.125837e+05      3.108430e+05     -3.815188e+03      5.555945e+03   
     0.001185          1.957917        3.124428e+05      3.108430e+05     -3.815188e+03      5.414997e+03   
     0.001185          1.977260        2.928117e+05      2.912153e+05     -3.815188e+03      5.411601e+03   
     0.001185          1.990726        2.736035e+05      2.720191e+05     -3.563700e+03      5.148141e+03   
     0.001185          1.998238        2.735006e+05      2.720191e+05     -3.563700e+03      5.045194e+03   
     0.006239          0.001762        1.592607e+08      1.593310e+08     -7.123036e+04      8.585831e+02   
     0.006239          0.009274        1.488059e+08      1.488696e+08     -6.457101e+04      8.482511e+02   
     0.006239          0.022740        1.019885e+08      1.020401e+08     -5.238711e+04      8.276137e+02   
     0.006239          0.042083        4.585193e+07      4.588349e+07     -3.236326e+04      8.003232e+02   
     0.006239          0.067187        2.525312e+07      2.527739e+07     -2.505337e+04      7.836568e+02   
     0.006239          0.097901        1.790081e+07      1.792178e+07     -2.173574e+04      7.660421e+02   
     0.006239          0.134040        1.343669e+07      1.345505e+07     -1.910269e+04      7.439533e+02   
     0.006239          0.175388        1.033659e+07      1.035271e+07     -1.683948e+04      7.181375e+02   
     0.006239          0.221694        8.086083e+06      8.100308e+06     -1.491425e+04      6.894109e+02   
     0.006239          0.272682        6.394619e+06      6.407240e+06     -1.327917e+04      6.582422e+02   
     0.006239          0.328043        5.158787e+06      5.170147e+06     -1.198533e+04      6.252950e+02   
