#        q              proton           neutron      

     0.001185        1.284813e+04      1.284798e+04   
     0.006239        5.945448e+03      6.246543e+03   
     0.015318        4.994231e+03      4.816770e+03   
     0.028399        3.992124e+03      3.839102e+03   
     0.045447        3.001847e+03      2.875039e+03   
     0.066417        2.293916e+03      2.187623e+03   
     0.091251        1.888486e+03      1.794872e+03   
     0.119882        1.617125e+03      1.532505e+03   
     0.152235        1.372313e+03      1.296244e+03   
     0.188220        1.152703e+03      1.152633e+03   
     0.227742        1.019760e+03      9.569955e+02   
     0.270694        8.393684e+02      8.393464e+02   
     0.316959        7.314486e+02      7.314545e+02   
     0.366414        6.329541e+02      6.329946e+02   
     0.418925        5.874280e+02      5.436603e+02   
     0.474351        5.025440e+02      5.026474e+02   
     0.532541        4.263156e+02      4.264650e+02   
     0.593339        3.917879e+02      3.919608e+02   
     0.656582        3.280169e+02      3.282393e+02   
     0.722098        2.996197e+02      2.998645e+02   
     0.789711        2.474533e+02      2.477381e+02   
     0.859239        2.246548e+02      2.249530e+02   
     0.930495        1.829577e+02      1.832790e+02   
     1.003286        1.474957e+02      1.478253e+02   
     1.077416        1.176213e+02      1.179410e+02   
     1.152685        9.267837e+01      9.297319e+01   
     1.228890        6.283527e+01      6.307296e+01   
     1.305826        4.975121e+00      2.426515e+01   
     1.383286        5.000273e+00      5.003702e+00   
     1.461060        4.961807e+00      4.965178e+00   
     1.538940        4.856665e+00      4.860000e+00   
     1.616714        4.687235e+00      4.690560e+00   
     1.694174        4.460361e+00      4.463649e+00   
     1.771110        4.186300e+00      4.189490e+00   
     1.847315        3.878036e+00      3.881058e+00   
     1.922584        3.550867e+00      3.553660e+00   
     1.996714        3.218858e+00      3.221373e+00   
     2.069505        2.893532e+00      2.895742e+00   
     2.140761        2.584052e+00      2.585952e+00   
     2.210289        2.296987e+00      2.298593e+00   
     2.277902        2.036309e+00      2.037652e+00   
     2.343418        1.803722e+00      1.804844e+00   
     2.406661        1.599297e+00      1.600239e+00   
     2.467459        1.421434e+00      1.422237e+00   
     2.525649        1.267742e+00      1.268439e+00   
     2.581075        1.135670e+00      1.136290e+00   
     2.633586        1.022582e+00      1.023148e+00   
     2.683041        9.261016e-01      9.266293e-01   
     2.729306        8.439155e-01      8.444169e-01   
     2.772258        7.740023e-01      7.744858e-01   
     2.811780        7.146824e-01      7.151534e-01   
     2.847765        6.645622e-01      6.650241e-01   
     2.880118        6.224073e-01      6.228627e-01   
     2.908749        5.872708e-01      5.877211e-01   
     2.933583        5.583380e-01      5.587843e-01   
     2.954553        5.349752e-01      5.354182e-01   
     2.971601        5.166690e-01      5.171095e-01   
     2.984682        5.030259e-01      5.034644e-01   
     2.993761        4.937617e-01      4.941988e-01   
     2.998815        4.886714e-01      4.891077e-01   
     3.004739        4.827659e-01      4.832013e-01   
     3.024957        4.631198e-01      4.635521e-01   
     3.061273        4.296813e-01      4.301078e-01   
     3.113597        3.853967e-01      3.858138e-01   
     3.181789        3.339207e-01      3.343237e-01   
     3.265666        2.791275e-01      2.795098e-01   
     3.365002        2.246425e-01      2.249963e-01   
     3.479529        1.735523e-01      1.738691e-01   
     3.608938        1.282238e-01      1.284964e-01   
     3.752880        9.020410e-02      9.042810e-02   
     3.910968        6.015650e-02      6.033122e-02   
     4.082775        3.791915e-02      3.804781e-02   
     4.267838        2.266381e-02      2.275271e-02   
     4.465657        1.310185e-02      1.315907e-02   
     4.675701        7.729462e-03      7.763464e-03   
     4.897402        5.079546e-03      5.097989e-03   
     5.130163        3.922749e-03      3.931735e-03   
     5.373356        3.384328e-03      3.388169e-03   
     5.626327        2.959309e-03      2.960705e-03   
     5.888392        2.448785e-03      2.449206e-03   
     6.158845        1.852565e-03      1.852685e-03   
     6.436958        1.257849e-03      1.257908e-03   
     6.721980        7.547690e-04      7.548193e-04   
     7.013143        3.925094e-04      3.925494e-04   
     7.309662        1.721866e-04      1.722120e-04   
     7.610739        6.240771e-05      6.242175e-05   
     7.915560        2.108168e-05      2.109072e-05   
     8.223305        1.216747e-05      1.217595e-05   
     8.533144        1.290512e-05      1.291423e-05   
     8.844241        1.314115e-05      1.314999e-05   
     9.155759        1.080338e-05      1.081071e-05   
     9.466856        7.178570e-06      7.183719e-06   
     9.776695        3.880863e-06      3.883943e-06   
    10.084440        1.696173e-06      1.697735e-06   
    10.389261        6.098412e-07      6.105116e-07   
    10.690338        2.372180e-07      2.374732e-07   
    10.986857        1.855413e-07      1.856548e-07   
    11.278020        2.090984e-07      2.091855e-07   
    11.563042        2.092978e-07      2.093855e-07   
    11.841155        1.746970e-07      1.747792e-07   
    12.111608        1.244898e-07      1.245565e-07   
    12.373673        7.748228e-08      7.752967e-08   
    12.626644        4.270482e-08      4.273465e-08   
    12.869837        2.100066e-08      2.101751e-08   
    13.102598        9.308805e-09      9.317408e-09   
    13.324299        3.883359e-09      3.887378e-09   
    13.534343        1.793356e-09      1.795139e-09   
    13.732162        1.208398e-09      1.209243e-09   
    13.917225        1.170764e-09      1.171288e-09   
    14.089032        1.257615e-09      1.258057e-09   
    14.247120        1.322137e-09      1.322563e-09   
    14.391062        1.337731e-09      1.338146e-09   
    14.520471        1.316917e-09      1.317308e-09   
    14.634998        1.278438e-09      1.278796e-09   
    14.734334        1.237176e-09      1.237498e-09   
    14.818211        1.200205e-09      1.200493e-09   
    14.886403        1.169459e-09      1.169716e-09   
    14.938727        1.145316e-09      1.145551e-09   
    14.975043        1.128889e-09      1.129108e-09   
    14.995261        1.121516e-09      1.121728e-09   
