   1      1s1/2   -27.48617052
   2      1p3/2    -8.51207455
   3      1p1/2    -0.12602497
   4      1d5/2     8.54525095
   5      2p3/2    10.64546314
   6      1d3/2    17.96313459
   7      2p1/2    18.17792459
   8      2d3/2    19.79471165
   9      2s1/2    22.08572091
  10      1f7/2    23.37359824
  11      1g9/2    23.50836322
  12      1g7/2    23.82996999
  13      3p1/2    23.87762610
  14     1h11/2    27.88701222
  15      1h9/2    28.00941343
  16      2f7/2    30.31164251
  17      1f5/2    30.77816083
  18      2d5/2    32.06264171
  19      2f5/2    32.76665464
  20      3p3/2    32.86627488
  21      4p3/2    33.83020848
  22     1i13/2    34.66562522
  23      3f7/2    35.39972362
  24      3s1/2    35.40986347
  25     1i11/2    35.93583931
  26      2g9/2    36.41703787
  27     1k15/2    37.06793650
  28     1k17/2    37.07772244
  29      3d3/2    38.41089959
  30      3d5/2    39.35343752
