#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        8.924451e+08      8.924558e+08     -1.128968e+04      5.654413e+02   
     0.001185          0.009274        5.765491e+08      5.765578e+08     -9.264411e+03      5.560395e+02   
     0.001185          0.022740        3.740354e+08      3.740424e+08     -7.537734e+03      5.380512e+02   
     0.001185          0.042083        2.104545e+08      2.104595e+08     -5.590771e+03      5.136679e+02   
     0.001185          0.067187        1.233885e+08      1.233923e+08     -4.374500e+03      4.992181e+02   
     0.001185          0.097901        9.889186e+07      9.889527e+07     -3.899316e+03      4.855439e+02   
     0.001185          0.134040        8.102906e+07      8.103211e+07     -3.517623e+03      4.704644e+02   
     0.001185          0.175388        6.598166e+07      6.598439e+07     -3.178771e+03      4.535349e+02   
     0.001185          0.221694        5.299239e+07      5.299480e+07     -2.848729e+03      4.353971e+02   
     0.001185          0.272682        4.313274e+07      4.313492e+07     -2.598077e+03      4.163945e+02   
     0.001185          0.328043        3.404861e+07      3.405052e+07     -2.308338e+03      3.969082e+02   
     0.001185          0.387446        2.833487e+07      2.833660e+07     -2.105772e+03      3.763342e+02   
     0.001185          0.450533        2.498881e+07      2.499043e+07     -1.977536e+03      3.550906e+02   
     0.001185          0.516924        2.197871e+07      2.198023e+07     -1.854614e+03      3.334451e+02   
     0.001185          0.586221        1.927703e+07      1.927845e+07     -1.736895e+03      3.116804e+02   
     0.001185          0.658006        1.685795e+07      1.685928e+07     -1.624266e+03      2.893741e+02   
     0.001185          0.731848        1.498231e+07      1.498356e+07     -1.516614e+03      2.666835e+02   
     0.001185          0.807302        1.370678e+07      1.370800e+07     -1.464619e+03      2.451362e+02   
     0.001185          0.883916        1.277252e+07      1.277371e+07     -1.413826e+03      2.234421e+02   
     0.001185          0.961228        1.106255e+07      1.106366e+07     -1.315791e+03      2.023430e+02   
     0.001185          1.038772        1.028192e+07      1.028301e+07     -1.268521e+03      1.826031e+02   
     0.001185          1.116084        9.547746e+06      9.548804e+06     -1.222396e+03      1.637486e+02   
     0.001185          1.192698        8.857784e+06      8.858815e+06     -1.177404e+03      1.462297e+02   
     0.001185          1.268152        8.209880e+06      8.210884e+06     -1.133529e+03      1.298315e+02   
     0.001185          1.341994        7.601959e+06      7.602935e+06     -1.090757e+03      1.148576e+02   
     0.001185          1.413779        7.032021e+06      7.032969e+06     -1.049076e+03      1.012798e+02   
     0.001185          1.483076        6.498145e+06      6.499064e+06     -1.008470e+03      8.910452e+01   
     0.001185          1.549467        5.998480e+06      5.999371e+06     -9.689255e+02      7.828085e+01   
     0.001185          1.612554        5.998471e+06      5.999371e+06     -9.689255e+02      6.900777e+01   
     0.001185          1.671957        5.531244e+06      5.532113e+06     -9.304286e+02      6.099847e+01   
     0.001185          1.727318        5.094745e+06      5.095584e+06     -8.929651e+02      5.386145e+01   
     0.001185          1.778306        4.884372e+06      4.885181e+06     -8.565210e+02      4.774566e+01   
     0.001185          1.824612        4.687331e+06      4.688144e+06     -8.565210e+02      4.295309e+01   
     0.001185          1.865960        4.307441e+06      4.308224e+06     -8.210822e+02      3.864180e+01   
     0.001185          1.902099        4.307438e+06      4.308224e+06     -8.210822e+02      3.541589e+01   
     0.001185          1.932813        4.160787e+06      4.161548e+06     -7.931280e+02      3.254548e+01   
     0.001185          1.957917        3.953557e+06      3.954313e+06     -7.866346e+02      3.053799e+01   
     0.001185          1.977260        3.953556e+06      3.954313e+06     -7.866346e+02      2.908897e+01   
     0.001185          1.990726        3.953555e+06      3.954313e+06     -7.866346e+02      2.812371e+01   
     0.001185          1.998238        3.953554e+06      3.954313e+06     -7.866346e+02      2.749341e+01   
     0.006239          0.001762        5.093019e+08      5.093101e+08     -8.730311e+03      4.851253e+02   
     0.006239          0.009274        4.823581e+08      4.823657e+08     -8.043040e+03      4.810142e+02   
     0.006239          0.022740        3.550521e+08      3.550585e+08     -6.844482e+03      4.743305e+02   
     0.006239          0.042083        1.992278e+08      1.992323e+08     -4.957675e+03      4.660584e+02   
     0.006239          0.067187        1.229335e+08      1.229373e+08     -4.236250e+03      4.574143e+02   
     0.006239          0.097901        9.898220e+07      9.898558e+07     -3.833977e+03      4.476387e+02   
     0.006239          0.134040        8.097222e+07      8.097526e+07     -3.474510e+03      4.361169e+02   
     0.006239          0.175388        6.577803e+07      6.578075e+07     -3.135075e+03      4.226809e+02   
     0.006239          0.221694        5.278677e+07      5.278918e+07     -2.813245e+03      4.077860e+02   
     0.006239          0.272682        4.220601e+07      4.220813e+07     -2.520499e+03      3.916895e+02   
     0.006239          0.328043        3.465308e+07      3.465500e+07     -2.293157e+03      3.745846e+02   
     0.006239          0.387446        2.885144e+07      2.885317e+07     -2.091923e+03      3.559773e+02   
     0.006239          0.450533        2.470097e+07      2.470257e+07     -1.941901e+03      3.362931e+02   
     0.006239          0.516924        2.151824e+07      2.151973e+07     -1.803817e+03      3.159471e+02   
     0.006239          0.586221        1.911894e+07      1.912036e+07     -1.711322e+03      2.951852e+02   
     0.006239          0.658006        1.685794e+07      1.685928e+07     -1.613583e+03      2.736130e+02   
     0.006239          0.731848        1.516496e+07      1.516622e+07     -1.506639e+03      2.519779e+02   
     0.006239          0.807302        1.370678e+07      1.370800e+07     -1.454987e+03      2.307817e+02   
     0.006239          0.883916        1.275480e+07      1.275600e+07     -1.402580e+03      2.095602e+02   
     0.006239          0.961228        1.134494e+07      1.134606e+07     -1.307138e+03      1.890856e+02   
     0.006239          1.038772        1.028192e+07      1.028301e+07     -1.260178e+03      1.696225e+02   
     0.006239          1.116084        9.547741e+06      9.548804e+06     -1.214357e+03      1.509870e+02   
     0.006239          1.192698        8.857779e+06      8.858815e+06     -1.169660e+03      1.337156e+02   
     0.006239          1.268152        8.209876e+06      8.210884e+06     -1.126074e+03      1.176338e+02   
     0.006239          1.341994        7.601954e+06      7.602935e+06     -1.083584e+03      1.030032e+02   
     0.006239          1.413779        7.032017e+06      7.032969e+06     -1.042176e+03      8.975856e+01   
     0.006239          1.483076        6.498140e+06      6.499064e+06     -1.001837e+03      7.793457e+01   
     0.006239          1.549467        6.065178e+06      6.066073e+06     -9.625532e+02      6.750355e+01   
     0.006239          1.612554        5.897562e+06      5.898450e+06     -9.463612e+02      5.844326e+01   
     0.006239          1.671957        5.531239e+06      5.532113e+06     -9.243094e+02      5.060946e+01   
     0.006239          1.727318        5.094741e+06      5.095584e+06     -8.870924e+02      4.390001e+01   
     0.006239          1.778306        4.885670e+06      4.886482e+06     -8.508879e+02      3.821939e+01   
     0.006239          1.824612        4.687327e+06      4.688144e+06     -8.508879e+02      3.355006e+01   
     0.006239          1.865960        4.351432e+06      4.352218e+06     -8.156822e+02      2.966112e+01   
     0.006239          1.902099        4.307434e+06      4.308224e+06     -8.156822e+02      2.654630e+01   
     0.006239          1.932813        4.132626e+06      4.133384e+06     -7.825797e+02      2.403168e+01   
     0.006239          1.957917        3.953554e+06      3.954313e+06     -7.814612e+02      2.216029e+01   
     0.006239          1.977260        3.953553e+06      3.954313e+06     -7.814612e+02      2.076101e+01   
     0.006239          1.990726        3.953552e+06      3.954313e+06     -7.814612e+02      1.982779e+01   
     0.006239          1.998238        3.919827e+06      3.920582e+06     -7.747952e+02      1.931704e+01   
     0.015318          0.001762        3.045825e+08      3.045888e+08     -6.763415e+03      4.679035e+02   
     0.015318          0.009274        2.956647e+08      2.956705e+08     -6.338769e+03      4.652332e+02   
     0.015318          0.022740        2.479566e+08      2.479614e+08     -5.263089e+03      4.607093e+02   
     0.015318          0.042083        1.811489e+08      1.811529e+08     -4.450792e+03      4.544481e+02   
     0.015318          0.067187        1.253520e+08      1.253556e+08     -4.055067e+03      4.469809e+02   
     0.015318          0.097901        9.788930e+07      9.789257e+07     -3.707611e+03      4.380806e+02   
     0.015318          0.134040        8.035540e+07      8.035835e+07     -3.380054e+03      4.273839e+02   
