#        q              total               1              \delta U         \delta U^2    

     0.001185        9.245458e+08      9.245588e+08     -1.340216e+04      4.648176e+02   
     0.006239        5.155566e+08      5.155662e+08     -1.000822e+04      4.646528e+02   
     0.015318        3.064064e+08      3.064136e+08     -7.714741e+03      4.646837e+02   
     0.028399        1.371011e+08      1.371058e+08     -5.157219e+03      4.641930e+02   
     0.045447        1.021839e+08      1.021879e+08     -4.444426e+03      4.625003e+02   
     0.066417        8.330372e+07      8.330726e+07     -3.999719e+03      4.594365e+02   
     0.091251        6.387670e+07      6.387973e+07     -3.484186e+03      4.547655e+02   
     0.119882        4.838152e+07      4.838408e+07     -3.008569e+03      4.479123e+02   
     0.152235        3.836696e+07      3.836917e+07     -2.649079e+03      4.382458e+02   
     0.188220        3.014289e+07      3.014478e+07     -2.311713e+03      4.251848e+02   
     0.227742        2.498878e+07      2.499043e+07     -2.061464e+03      4.082557e+02   
     0.270694        2.059101e+07      2.059244e+07     -1.821516e+03      3.871342e+02   
     0.316959        1.803380e+07      1.803509e+07     -1.647613e+03      3.617323e+02   
     0.366414        1.469747e+07      1.469856e+07     -1.426232e+03      3.322536e+02   
     0.418925        1.277275e+07      1.277371e+07     -1.263797e+03      2.992824e+02   
     0.474351        1.189221e+07      1.189310e+07     -1.148436e+03      2.638179e+02   
     0.532541        1.028224e+07      1.028301e+07     -9.962585e+02      2.272997e+02   
     0.593339        8.858151e+06      8.858815e+06     -8.549976e+02      1.915519e+02   
     0.656582        7.602367e+06      7.602935e+06     -7.268358e+02      1.586636e+02   
     0.722098        7.032462e+06      7.032969e+06     -6.382578e+02      1.307620e+02   
     0.789711        5.998943e+06      5.999371e+06     -5.376353e+02      1.096949e+02   
     0.859239        5.095227e+06      5.095584e+06     -4.537730e+02      9.664959e+01   
     0.930495        4.307929e+06      4.308224e+06     -3.859300e+02      9.176550e+01   
     1.003286        3.954060e+06      3.954313e+06     -3.471181e+02      9.388029e+01   
     1.077416        3.034316e+06      3.034506e+06     -2.904678e+02      1.005221e+02   
     1.152685        2.526316e+06      2.526465e+06     -2.573258e+02      1.082621e+02   
     1.228890        1.898350e+06      1.898456e+06     -2.191967e+02      1.134232e+02   
     1.305826        1.268021e+06      1.268086e+06     -1.771918e+02      1.129961e+02   
     1.383286        2.724558e+05      2.724317e+05     -8.138526e+01      1.054693e+02   
     1.461060        9.124759e+01      0.000000e+00      0.000000e+00      9.124759e+01   
     1.538940        7.245825e+01      0.000000e+00      0.000000e+00      7.245825e+01   
     1.616714        5.219936e+01      0.000000e+00      0.000000e+00      5.219936e+01   
     1.694174        3.353471e+01      0.000000e+00      0.000000e+00      3.353471e+01   
     1.771110        1.864691e+01      0.000000e+00      0.000000e+00      1.864691e+01   
     1.847315        8.447853e+00      0.000000e+00      0.000000e+00      8.447853e+00   
     1.922584        2.696127e+00      0.000000e+00      0.000000e+00      2.696127e+00   
     1.996714        4.377582e-01      0.000000e+00      0.000000e+00      4.377582e-01   
     2.069505        5.013368e-01      0.000000e+00      0.000000e+00      5.013368e-01   
     2.140761        1.850144e+00      0.000000e+00      0.000000e+00      1.850144e+00   
     2.210289        3.733994e+00      0.000000e+00      0.000000e+00      3.733994e+00   
     2.277902        5.689892e+00      0.000000e+00      0.000000e+00      5.689892e+00   
     2.343418        7.472837e+00      0.000000e+00      0.000000e+00      7.472837e+00   
     2.406661        8.977585e+00      0.000000e+00      0.000000e+00      8.977585e+00   
     2.467459        1.017838e+01      0.000000e+00      0.000000e+00      1.017838e+01   
     2.525649        1.109047e+01      0.000000e+00      0.000000e+00      1.109047e+01   
     2.581075        1.174791e+01      0.000000e+00      0.000000e+00      1.174791e+01   
     2.633586        1.219149e+01      0.000000e+00      0.000000e+00      1.219149e+01   
     2.683041        1.246227e+01      0.000000e+00      0.000000e+00      1.246227e+01   
     2.729306        1.259837e+01      0.000000e+00      0.000000e+00      1.259837e+01   
     2.772258        1.263340e+01      0.000000e+00      0.000000e+00      1.263340e+01   
     2.811780        1.259603e+01      0.000000e+00      0.000000e+00      1.259603e+01   
     2.847765        1.251009e+01      0.000000e+00      0.000000e+00      1.251009e+01   
     2.880118        1.239498e+01      0.000000e+00      0.000000e+00      1.239498e+01   
     2.908749        1.226625e+01      0.000000e+00      0.000000e+00      1.226625e+01   
     2.933583        1.213611e+01      0.000000e+00      0.000000e+00      1.213611e+01   
     2.954553        1.201403e+01      0.000000e+00      0.000000e+00      1.201403e+01   
     2.971601        1.190720e+01      0.000000e+00      0.000000e+00      1.190720e+01   
     2.984682        1.182093e+01      0.000000e+00      0.000000e+00      1.182093e+01   
     2.993761        1.175897e+01      0.000000e+00      0.000000e+00      1.175897e+01   
     2.998815        1.172377e+01      0.000000e+00      0.000000e+00      1.172377e+01   
     3.004739        1.168188e+01      0.000000e+00      0.000000e+00      1.168188e+01   
     3.024957        1.153407e+01      0.000000e+00      0.000000e+00      1.153407e+01   
     3.061273        1.125142e+01      0.000000e+00      0.000000e+00      1.125142e+01   
     3.113597        1.081191e+01      0.000000e+00      0.000000e+00      1.081191e+01   
