#       k             kp                  V           
   0.001185       0.001185         1.332251e-06      
   0.001185       0.006239         7.146455e-06      
   0.001185       0.015318         1.909162e-05      
   0.001185       0.028399         4.196806e-05      
   0.001185       0.045447         8.050034e-05      
   0.001185       0.066417         1.303030e-04      
   0.001185       0.091251         1.833329e-04      
   0.001185       0.119882         2.384402e-04      
   0.001185       0.152235         2.959340e-04      
   0.001185       0.188220         3.542322e-04      
   0.001185       0.227742         4.108417e-04      
   0.001185       0.270694         4.630887e-04      
   0.001185       0.316959         5.085475e-04      
   0.001185       0.366414         5.453834e-04      
   0.001185       0.418925         5.725819e-04      
   0.001185       0.474351         5.900070e-04      
   0.001185       0.532541         5.982912e-04      
   0.001185       0.593339         5.986272e-04      
   0.001185       0.656582         5.925501e-04      
   0.001185       0.722098         5.817589e-04      
   0.001185       0.789711         5.679580e-04      
   0.001185       0.859239         5.526918e-04      
   0.001185       0.930495         5.371931e-04      
   0.001185       1.003286         5.223190e-04      
   0.001185       1.077416         5.086067e-04      
   0.001185       1.152685         4.963901e-04      
   0.001185       1.228890         4.858721e-04      
   0.001185       1.305826         4.771188e-04      
   0.001185       1.383286         4.700437e-04      
   0.001185       1.461060         4.644509e-04      
   0.001185       1.538940         4.601178e-04      
   0.001185       1.616714         4.568420e-04      
   0.001185       1.694174         4.544267e-04      
   0.001185       1.771110         4.526555e-04      
   0.001185       1.847315         4.513058e-04      
   0.001185       1.922584         4.501876e-04      
   0.001185       1.996714         4.491621e-04      
   0.001185       2.069505         4.481258e-04      
   0.001185       2.140761         4.469895e-04      
   0.001185       2.210289         4.456761e-04      
   0.001185       2.277902         4.441335e-04      
   0.001185       2.343418         4.423429e-04      
   0.001185       2.406661         4.403117e-04      
   0.001185       2.467459         4.380610e-04      
   0.001185       2.525649         4.356171e-04      
   0.001185       2.581075         4.330114e-04      
   0.001185       2.633586         4.302821e-04      
   0.001185       2.683041         4.274752e-04      
   0.001185       2.729306         4.246416e-04      
   0.001185       2.772258         4.218338e-04      
   0.001185       2.811780         4.191019e-04      
   0.001185       2.847765         4.164930e-04      
   0.001185       2.880118         4.140497e-04      
   0.001185       2.908749         4.118110e-04      
   0.001185       2.933583         4.098114e-04      
   0.001185       2.954553         4.080815e-04      
   0.001185       2.971601         4.066472e-04      
   0.001185       2.984682         4.055298e-04      
   0.001185       2.993761         4.047457e-04      
   0.001185       2.998815         4.043062e-04      
   0.001185       3.004739         4.037883e-04      
   0.001185       3.024957         4.019987e-04      
   0.001185       3.061273         3.986993e-04      
   0.001185       3.113597         3.937599e-04      
   0.001185       3.181789         3.870113e-04      
   0.001185       3.265666         3.782649e-04      
   0.001185       3.365002         3.673263e-04      
   0.001185       3.479529         3.540133e-04      
   0.001185       3.608938         3.382152e-04      
   0.001185       3.752880         3.199268e-04      
   0.001185       3.910968         2.992147e-04      
   0.001185       4.082775         2.762959e-04      
   0.001185       4.267838         2.515008e-04      
   0.001185       4.465657         2.252516e-04      
   0.001185       4.675701         1.980628e-04      
   0.001185       4.897402         1.704682e-04      
   0.001185       5.130163         1.430037e-04      
   0.001185       5.373356         1.161683e-04      
   0.001185       5.626327         9.037390e-05      
   0.001185       5.888392         6.613296e-05      
   0.001185       6.158845         -3.648221e-08     
   0.001185       6.436958         -4.239481e-08     
   0.001185       6.721980         -4.867296e-08     
   0.001185       7.013143         -5.613837e-08     
   0.001185       7.309662         -6.485230e-08     
   0.001185       7.610739         -7.498519e-08     
   0.001185       7.915560         -8.672644e-08     
   0.001185       8.223305         -1.002788e-07     
   0.001185       8.533144         -1.158538e-07     
   0.001185       8.844241         -1.336684e-07     
   0.001185       9.155759         -1.539416e-07     
   0.001185       9.466856         -1.768879e-07     
   0.001185       9.776695         -2.027167e-07     
   0.001185       10.084440        -2.316258e-07     
   0.001185       10.389261        -2.638038e-07     
   0.001185       10.690338        -2.994313e-07     
   0.001185       10.986857        -3.386876e-07     
   0.001185       11.278020        -3.817664e-07     
   0.001185       11.563042        -4.288942e-07     
   0.001185       11.841155        -4.803658e-07     
   0.001185       12.111608        -5.365851e-07     
   0.001185       12.373673        -5.981212e-07     
   0.001185       12.626644        -6.657810e-07     
   0.001185       12.869837        -7.406945e-07     
   0.001185       13.102598        -8.244272e-07     
   0.001185       13.324299        -9.191234e-07     
   0.001185       13.534343        -1.027695e-06     
   0.001185       13.732162        -1.154080e-06     
   0.001185       13.917225        -1.303611e-06     
   0.001185       14.089032        -1.483534e-06     
   0.001185       14.247120        -1.703732e-06     
   0.001185       14.391062        -1.977724e-06     
   0.001185       14.520471        -2.323907e-06     
   0.001185       14.634998        -2.766804e-06     
   0.001185       14.734334        -3.337315e-06     
   0.001185       14.818211        -4.069097e-06     
   0.001185       14.886403        -4.984100e-06     
   0.001185       14.938727        -6.055163e-06     
   0.001185       14.975043        -7.140819e-06     
   0.001185       14.995261        -7.943790e-06     
   0.006239       0.001185         7.146455e-06      
   0.006239       0.006239         3.830629e-05      
   0.006239       0.015318         1.019979e-04      
   0.006239       0.028399         2.229023e-04      
   0.006239       0.045447         4.253276e-04      
   0.006239       0.066417         6.867109e-04      
   0.006239       0.091251         9.655322e-04      
   0.006239       0.119882         1.255635e-03      
   0.006239       0.152235         1.558385e-03      
   0.006239       0.188220         1.865380e-03      
   0.006239       0.227742         2.163484e-03      
   0.006239       0.270694         2.438615e-03      
   0.006239       0.316959         2.678001e-03      
   0.006239       0.366414         2.871978e-03      
   0.006239       0.418925         3.015205e-03      
   0.006239       0.474351         3.106965e-03      
   0.006239       0.532541         3.150589e-03      
   0.006239       0.593339         3.152359e-03      
   0.006239       0.656582         3.120357e-03      
   0.006239       0.722098         3.063530e-03      
   0.006239       0.789711         2.990855e-03      
   0.006239       0.859239         2.910463e-03      
   0.006239       0.930495         2.828848e-03      
   0.006239       1.003286         2.750521e-03      
   0.006239       1.077416         2.678312e-03      
   0.006239       1.152685         2.613980e-03      
   0.006239       1.228890         2.558593e-03      
   0.006239       1.305826         2.512498e-03      
   0.006239       1.383286         2.475241e-03      
   0.006239       1.461060         2.445789e-03      
   0.006239       1.538940         2.422971e-03      
   0.006239       1.616714         2.405720e-03      
   0.006239       1.694174         2.393002e-03      
   0.006239       1.771110         2.383674e-03      
   0.006239       1.847315         2.376567e-03      
   0.006239       1.922584         2.370679e-03      
   0.006239       1.996714         2.365278e-03      
   0.006239       2.069505         2.359821e-03      
   0.006239       2.140761         2.353837e-03      
   0.006239       2.210289         2.346921e-03      
   0.006239       2.277902         2.338798e-03      
   0.006239       2.343418         2.329369e-03      
   0.006239       2.406661         2.318672e-03      
   0.006239       2.467459         2.306820e-03      
   0.006239       2.525649         2.293951e-03      
   0.006239       2.581075         2.280229e-03      
   0.006239       2.633586         2.265857e-03      
   0.006239       2.683041         2.251075e-03      
   0.006239       2.729306         2.236154e-03      
   0.006239       2.772258         2.221368e-03      
   0.006239       2.811780         2.206982e-03      
   0.006239       2.847765         2.193243e-03      
   0.006239       2.880118         2.180377e-03      
   0.006239       2.908749         2.168588e-03      
   0.006239       2.933583         2.158058e-03      
   0.006239       2.954553         2.148949e-03      
   0.006239       2.971601         2.141396e-03      
   0.006239       2.984682         2.135511e-03      
   0.006239       2.993761         2.131383e-03      
   0.006239       2.998815         2.129068e-03      
   0.006239       3.004739         2.126341e-03      
   0.006239       3.024957         2.116917e-03      
   0.006239       3.061273         2.099542e-03      
   0.006239       3.113597         2.073531e-03      
   0.006239       3.181789         2.037994e-03      
   0.006239       3.265666         1.991935e-03      
   0.006239       3.365002         1.934333e-03      
   0.006239       3.479529         1.864227e-03      
   0.006239       3.608938         1.781034e-03      
   0.006239       3.752880         1.684728e-03      
   0.006239       3.910968         1.575659e-03      
   0.006239       4.082775         1.454968e-03      
   0.006239       4.267838         1.324398e-03      
   0.006239       4.465657         1.186170e-03      
   0.006239       4.675701         1.042995e-03      
   0.006239       4.897402         8.976819e-04      
   0.006239       5.130163         7.530545e-04      
   0.006239       5.373356         6.117396e-04      
   0.006239       5.626327         4.759069e-04      
   0.006239       5.888392         3.482546e-04      
   0.006239       6.158845         -1.866315e-07     
   0.006239       6.436958         -2.169512e-07     
   0.006239       6.721980         -2.490569e-07     
   0.006239       7.013143         -2.872542e-07     
