#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -5.991093e-16     
   0.001185       0.015318         -4.403421e-15     
   0.001185       0.028399         -1.626331e-14     
   0.001185       0.045447         -3.805024e-14     
   0.001185       0.066417         -5.154358e-14     
   0.001185       0.091251         2.015779e-14      
   0.001185       0.119882         3.813634e-13      
   0.001185       0.152235         1.463314e-12      
   0.001185       0.188220         4.041333e-12      
   0.001185       0.227742         9.338881e-12      
   0.001185       0.270694         1.907785e-11      
   0.001185       0.316959         3.544149e-11      
   0.001185       0.366414         6.093617e-11      
   0.001185       0.418925         9.814762e-11      
   0.001185       0.474351         1.493676e-10      
   0.001185       0.532541         2.160530e-10      
   0.001185       0.593339         2.981612e-10      
   0.001185       0.656582         3.935940e-10      
   0.001185       0.722098         4.980938e-10      
   0.001185       0.789711         6.056732e-10      
   0.001185       0.859239         7.091149e-10      
   0.001185       0.930495         7.999788e-10      
   0.001185       1.003286         8.684084e-10      
   0.001185       1.077416         9.039478e-10      
   0.001185       1.152685         8.978892e-10      
   0.001185       1.228890         8.456623e-10      
   0.001185       1.305826         7.472932e-10      
   0.001185       1.383286         6.063202e-10      
   0.001185       1.461060         4.294673e-10      
   0.001185       1.538940         2.275046e-10      
   0.001185       1.616714         1.482480e-11      
   0.001185       1.694174         -1.936881e-10     
   0.001185       1.771110         -3.862254e-10     
   0.001185       1.847315         -5.551951e-10     
   0.001185       1.922584         -6.962586e-10     
   0.001185       1.996714         -8.075203e-10     
   0.001185       2.069505         -8.896073e-10     
   0.001185       2.140761         -9.455223e-10     
   0.001185       2.210289         -9.795513e-10     
   0.001185       2.277902         -9.958887e-10     
   0.001185       2.343418         -9.979228e-10     
   0.001185       2.406661         -9.883194e-10     
   0.001185       2.467459         -9.693743e-10     
   0.001185       2.525649         -9.431791e-10     
   0.001185       2.581075         -9.115549e-10     
   0.001185       2.633586         -8.759433e-10     
   0.001185       2.683041         -8.373920e-10     
   0.001185       2.729306         -7.966320e-10     
   0.001185       2.772258         -7.541734e-10     
   0.001185       2.811780         -7.103632e-10     
   0.001185       2.847765         -6.653973e-10     
   0.001185       2.880118         -6.193020e-10     
   0.001185       2.908749         -5.719006e-10     
   0.001185       2.933583         -5.227617e-10     
   0.001185       2.954553         -4.711056e-10     
   0.001185       2.971601         -4.156065e-10     
   0.001185       2.984682         -3.539125e-10     
   0.001185       2.993761         -2.812222e-10     
   0.001185       2.998815         -1.839106e-10     
   0.001185       3.004739         -3.666116e-10     
   0.001185       3.024957         -5.526946e-10     
   0.001185       3.061273         -6.776710e-10     
   0.001185       3.113597         -7.655579e-10     
   0.001185       3.181789         -8.232961e-10     
   0.001185       3.265666         -8.534961e-10     
   0.001185       3.365002         -8.578217e-10     
   0.001185       3.479529         -8.385643e-10     
   0.001185       3.608938         -7.982920e-10     
   0.001185       3.752880         -7.398836e-10     
   0.001185       3.910968         -6.682386e-10     
   0.001185       4.082775         -5.877347e-10     
   0.001185       4.267838         -5.030853e-10     
   0.001185       4.465657         -4.189607e-10     
   0.001185       4.675701         -3.387870e-10     
   0.001185       4.897402         -2.655510e-10     
   0.001185       5.130163         -2.010539e-10     
   0.001185       5.373356         -1.459466e-10     
   0.001185       5.626327         -1.006356e-10     
   0.001185       5.888392         -6.433710e-11     
   0.001185       6.158845         -3.620455e-11     
   0.001185       6.436958         -1.529364e-11     
   0.001185       6.721980         -3.419947e-13     
   0.001185       7.013143         9.806481e-12      
   0.001185       7.309662         1.607955e-11      
   0.001185       7.610739         1.935267e-11      
   0.001185       7.915560         2.045894e-11      
   0.001185       8.223305         2.005023e-11      
   0.001185       8.533144         1.862561e-11      
   0.001185       8.844241         1.658141e-11      
   0.001185       9.155759         1.423834e-11      
   0.001185       9.466856         1.187033e-11      
   0.001185       9.776695         9.629434e-12      
   0.001185       10.084440        7.598396e-12      
   0.001185       10.389261        5.822936e-12      
   0.001185       10.690338        4.318769e-12      
   0.001185       10.986857        3.115639e-12      
   0.001185       11.278020        2.172182e-12      
   0.001185       11.563042        1.425311e-12      
   0.001185       11.841155        8.660927e-13      
   0.001185       12.111608        4.706903e-13      
   0.001185       12.373673        1.881763e-13      
   0.001185       12.626644        -6.022983e-15     
   0.001185       12.869837        -1.198168e-13     
   0.001185       13.102598        -2.024104e-13     
   0.001185       13.324299        -2.413767e-13     
   0.001185       13.534343        -2.503814e-13     
   0.001185       13.732162        -2.585444e-13     
   0.001185       13.917225        -2.462348e-13     
   0.001185       14.089032        -2.278718e-13     
   0.001185       14.247120        -2.056279e-13     
   0.001185       14.391062        -1.802397e-13     
   0.001185       14.520471        -1.675602e-13     
   0.001185       14.634998        -1.500299e-13     
   0.001185       14.734334        -1.283404e-13     
   0.001185       14.818211        -1.101565e-13     
   0.001185       14.886403        -9.406733e-14     
   0.001185       14.938727        -7.738865e-14     
   0.001185       14.975043        -5.935444e-14     
   0.001185       14.995261        -3.785380e-14     
   0.006239       0.001185         -6.051371e-16     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -1.871597e-13     
   0.006239       0.028399         -6.915370e-13     
   0.006239       0.045447         -1.619957e-12     
   0.006239       0.066417         -2.205091e-12     
   0.006239       0.091251         8.009614e-13      
   0.006239       0.119882         1.603321e-11      
   0.006239       0.152235         6.172276e-11      
   0.006239       0.188220         1.706513e-10      
   0.006239       0.227742         3.945518e-10      
   0.006239       0.270694         8.062359e-10      
   0.006239       0.316959         1.498026e-09      
   0.006239       0.366414         2.575911e-09      
   0.006239       0.418925         4.149236e-09      
   0.006239       0.474351         6.314914e-09      
   0.006239       0.532541         9.134569e-09      
   0.006239       0.593339         1.260640e-08      
   0.006239       0.656582         1.664171e-08      
   0.006239       0.722098         2.106046e-08      
   0.006239       0.789711         2.560948e-08      
   0.006239       0.859239         2.998359e-08      
   0.006239       0.930495         3.382590e-08      
   0.006239       1.003286         3.671961e-08      
   0.006239       1.077416         3.822259e-08      
   0.006239       1.152685         3.796660e-08      
   0.006239       1.228890         3.575839e-08      
   0.006239       1.305826         3.159904e-08      
   0.006239       1.383286         2.563814e-08      
   0.006239       1.461060         1.816001e-08      
   0.006239       1.538940         9.620058e-09      
   0.006239       1.616714         6.268917e-10      
   0.006239       1.694174         -8.190113e-09     
   0.006239       1.771110         -1.633161e-08     
   0.006239       1.847315         -2.347657e-08     
   0.006239       1.922584         -2.944150e-08     
   0.006239       1.996714         -3.414626e-08     
   0.006239       2.069505         -3.761734e-08     
   0.006239       2.140761         -3.998173e-08     
   0.006239       2.210289         -4.142066e-08     
   0.006239       2.277902         -4.211148e-08     
   0.006239       2.343418         -4.219748e-08     
   0.006239       2.406661         -4.179139e-08     
   0.006239       2.467459         -4.099028e-08     
   0.006239       2.525649         -3.988260e-08     
   0.006239       2.581075         -3.854535e-08     
   0.006239       2.633586         -3.703950e-08     
   0.006239       2.683041         -3.540934e-08     
   0.006239       2.729306         -3.368579e-08     
   0.006239       2.772258         -3.189041e-08     
   0.006239       2.811780         -3.003788e-08     
   0.006239       2.847765         -2.813648e-08     
   0.006239       2.880118         -2.618733e-08     
   0.006239       2.908749         -2.418295e-08     
   0.006239       2.933583         -2.210510e-08     
   0.006239       2.954553         -1.992080e-08     
   0.006239       2.971601         -1.757401e-08     
   0.006239       2.984682         -1.496527e-08     
   0.006239       2.993761         -1.189154e-08     
   0.006239       2.998815         -7.776699e-09     
   0.006239       3.004739         -1.550225e-08     
   0.006239       3.024957         -2.337081e-08     
   0.006239       3.061273         -2.865546e-08     
   0.006239       3.113597         -3.237177e-08     
   0.006239       3.181789         -3.481324e-08     
   0.006239       3.265666         -3.609024e-08     
   0.006239       3.365002         -3.627314e-08     
   0.006239       3.479529         -3.545883e-08     
   0.006239       3.608938         -3.375590e-08     
   0.006239       3.752880         -3.128607e-08     
   0.006239       3.910968         -2.825655e-08     
   0.006239       4.082775         -2.485242e-08     
   0.006239       4.267838         -2.127300e-08     
   0.006239       4.465657         -1.771578e-08     
   0.006239       4.675701         -1.432562e-08     
   0.006239       4.897402         -1.122883e-08     
   0.006239       5.130163         -8.501564e-09     
   0.006239       5.373356         -6.171345e-09     
   0.006239       5.626327         -4.255366e-09     
   0.006239       5.888392         -2.720483e-09     
   0.006239       6.158845         -1.530898e-09     
   0.006239       6.436958         -6.466805e-10     
   0.006239       6.721980         -1.445125e-11     
   0.006239       7.013143         4.146758e-10      
   0.006239       7.309662         6.799314e-10      
   0.006239       7.610739         8.183339e-10      
   0.006239       7.915560         8.651113e-10      
   0.006239       8.223305         8.478278e-10      
   0.006239       8.533144         7.875870e-10      
   0.006239       8.844241         7.011473e-10      
   0.006239       9.155759         6.020697e-10      
   0.006239       9.466856         5.019379e-10      
   0.006239       9.776695         4.071812e-10      
   0.006239       10.084440        3.212984e-10      
   0.006239       10.389261        2.462228e-10      
   0.006239       10.690338        1.826189e-10      
   0.006239       10.986857        1.317444e-10      
   0.006239       11.278020        9.185021e-11      
   0.006239       11.563042        6.026869e-11      
   0.006239       11.841155        3.662207e-11      
   0.006239       12.111608        1.990241e-11      
   0.006239       12.373673        7.956247e-12      
   0.006239       12.626644        -2.555306e-13     
   0.006239       12.869837        -5.067361e-12     
   0.006239       13.102598        -8.559899e-12     
   0.006239       13.324299        -1.020766e-11     
   0.006239       13.534343        -1.058850e-11     
   0.006239       13.732162        -1.093376e-11     
   0.006239       13.917225        -1.041334e-11     
   0.006239       14.089032        -9.636970e-12     
   0.006239       14.247120        -8.696512e-12     
   0.006239       14.391062        -7.623115e-12     
   0.006239       14.520471        -7.087125e-12     
   0.006239       14.634998        -6.346032e-12     
   0.006239       14.734334        -5.429078e-12     
   0.006239       14.818211        -4.660348e-12     
   0.006239       14.886403        -3.980145e-12     
   0.006239       14.938727        -3.274888e-12     
   0.006239       14.975043        -2.512071e-12     
   0.006239       14.995261        -1.602255e-12     
   0.015318       0.001185         -4.686072e-15     
   0.015318       0.006239         -1.971888e-13     
   0.015318       0.015318         1.000000e+00      
   0.015318       0.028399         -5.371230e-12     
   0.015318       0.045447         -1.266275e-11     
   0.015318       0.066417         -1.766207e-11     
   0.015318       0.091251         3.978524e-12      
   0.015318       0.119882         1.172387e-10      
   0.015318       0.152235         4.595215e-10      
   0.015318       0.188220         1.278094e-09      
   0.015318       0.227742         2.963373e-09      
   0.015318       0.270694         6.065059e-09      
   0.015318       0.316959         1.128034e-08      
   0.015318       0.366414         1.940974e-08      
   0.015318       0.418925         3.127911e-08      
   0.015318       0.474351         4.762038e-08      
   0.015318       0.532541         6.889892e-08      
   0.015318       0.593339         9.510154e-08      
   0.015318       0.656582         1.255592e-07      
   0.015318       0.722098         1.589134e-07      
   0.015318       0.789711         1.932525e-07      
   0.015318       0.859239         2.262712e-07      
   0.015318       0.930495         2.552742e-07      
   0.015318       1.003286         2.771158e-07      
   0.015318       1.077416         2.884615e-07      
   0.015318       1.152685         2.865342e-07      
   0.015318       1.228890         2.698745e-07      
   0.015318       1.305826         2.384883e-07      
   0.015318       1.383286         1.935039e-07      
   0.015318       1.461060         1.370682e-07      
   0.015318       1.538940         7.261781e-08      
   0.015318       1.616714         4.743398e-09      
   0.015318       1.694174         -6.180732e-08     
   0.015318       1.771110         -1.232645e-07     
   0.015318       1.847315         -1.772014e-07     
   0.015318       1.922584         -2.222306e-07     
   0.015318       1.996714         -2.577467e-07     
   0.015318       2.069505         -2.839500e-07     
   0.015318       2.140761         -3.017989e-07     
   0.015318       2.210289         -3.126604e-07     
   0.015318       2.277902         -3.178732e-07     
   0.015318       2.343418         -3.185196e-07     
   0.015318       2.406661         -3.154516e-07     
   0.015318       2.467459         -3.094027e-07     
   0.015318       2.525649         -3.010406e-07     
   0.015318       2.581075         -2.909462e-07     
   0.015318       2.633586         -2.795794e-07     
   0.015318       2.683041         -2.672745e-07     
   0.015318       2.729306         -2.542647e-07     
   0.015318       2.772258         -2.407130e-07     
   0.015318       2.811780         -2.267301e-07     
   0.015318       2.847765         -2.123783e-07     
   0.015318       2.880118         -1.976661e-07     
   0.015318       2.908749         -1.825370e-07     
   0.015318       2.933583         -1.668533e-07     
   0.015318       2.954553         -1.503660e-07     
   0.015318       2.971601         -1.326521e-07     
   0.015318       2.984682         -1.129608e-07     
   0.015318       2.993761         -8.975976e-08     
   0.015318       2.998815         -5.870010e-08     
   0.015318       3.004739         -1.170141e-07     
   0.015318       3.024957         -1.764077e-07     
   0.015318       3.061273         -2.162974e-07     
   0.015318       3.113597         -2.443487e-07     
   0.015318       3.181789         -2.627768e-07     
   0.015318       3.265666         -2.724150e-07     
   0.015318       3.365002         -2.737943e-07     
   0.015318       3.479529         -2.676460e-07     
   0.015318       3.608938         -2.547906e-07     
   0.015318       3.752880         -2.361488e-07     
   0.015318       3.910968         -2.132828e-07     
   0.015318       4.082775         -1.875887e-07     
   0.015318       4.267838         -1.605701e-07     
   0.015318       4.465657         -1.337181e-07     
   0.015318       4.675701         -1.081289e-07     
   0.015318       4.897402         -8.475537e-08     
   0.015318       5.130163         -6.417003e-08     
   0.015318       5.373356         -4.658054e-08     
   0.015318       5.626327         -3.211829e-08     
   0.015318       5.888392         -2.053398e-08     
   0.015318       6.158845         -1.155512e-08     
   0.015318       6.436958         -4.880256e-09     
   0.015318       6.721980         -1.085528e-10     
   0.015318       7.013143         3.129917e-09      
   0.015318       7.309662         5.132503e-09      
   0.015318       7.610739         6.177182e-09      
   0.015318       7.915560         6.529803e-09      
   0.015318       8.223305         6.399575e-09      
   0.015318       8.533144         5.944932e-09      
   0.015318       8.844241         5.292123e-09      
   0.015318       9.155759         4.544469e-09      
   0.015318       9.466856         3.788809e-09      
   0.015318       9.776695         3.073298e-09      
   0.015318       10.084440        2.425106e-09      
   0.015318       10.389261        1.858584e-09      
   0.015318       10.690338        1.378349e-09      
   0.015318       10.986857        9.943381e-10      
   0.015318       11.278020        6.933340e-10      
   0.015318       11.563042        4.548801e-10      
   0.015318       11.841155        2.763348e-10      
   0.015318       12.111608        1.502198e-10      
   0.015318       12.373673        6.007077e-11      
   0.015318       12.626644        -1.986966e-12     
   0.015318       12.869837        -3.833393e-11     
   0.015318       13.102598        -6.461638e-11     
   0.015318       13.324299        -7.704117e-11     
   0.015318       13.534343        -7.998257e-11     
   0.015318       13.732162        -8.261023e-11     
   0.015318       13.917225        -7.866494e-11     
   0.015318       14.089032        -7.276876e-11     
   0.015318       14.247120        -6.566574e-11     
   0.015318       14.391062        -5.759792e-11     
   0.015318       14.520471        -5.357173e-11     
   0.015318       14.634998        -4.799650e-11     
   0.015318       14.734334        -4.108822e-11     
   0.015318       14.818211        -3.528457e-11     
   0.015318       14.886403        -3.014327e-11     
   0.015318       14.938727        -2.481258e-11     
   0.015318       14.975043        -1.904326e-11     
   0.015318       14.995261        -1.215150e-11     
   0.028399       0.001185         -2.016522e-14     
   0.028399       0.006239         -8.488402e-13     
   0.028399       0.015318         -6.255333e-12     
   0.028399       0.028399         1.000000e+00      
   0.028399       0.045447         -5.584563e-11     
   0.028399       0.066417         -8.273095e-11     
   0.028399       0.091251         -8.403617e-12     
   0.028399       0.119882         4.250697e-10      
   0.028399       0.152235         1.765573e-09      
   0.028399       0.188220         5.001348e-09      
   0.028399       0.227742         1.169501e-08      
   0.028399       0.270694         2.404896e-08      
   0.028399       0.316959         4.485874e-08      
   0.028399       0.366414         7.733594e-08      
   0.028399       0.418925         1.247951e-07      
   0.028399       0.474351         1.901749e-07      
   0.028399       0.532541         2.753482e-07      
   0.028399       0.593339         3.802747e-07      
   0.028399       0.656582         5.022914e-07      
   0.028399       0.722098         6.359725e-07      
   0.028399       0.789711         7.736646e-07      
   0.028399       0.859239         9.061193e-07      
   0.028399       0.930495         1.022516e-06      
   0.028399       1.003286         1.110236e-06      
