#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -2.101834e-17     
   0.001185       0.015318         -1.589635e-16     
   0.001185       0.028399         -6.407784e-16     
   0.001185       0.045447         -1.866545e-15     
   0.001185       0.066417         -4.475765e-15     
   0.001185       0.091251         -9.463775e-15     
   0.001185       0.119882         -1.837460e-14     
   0.001185       0.152235         -3.357576e-14     
   0.001185       0.188220         -5.861156e-14     
   0.001185       0.227742         -9.855415e-14     
   0.001185       0.270694         -1.602301e-13     
   0.001185       0.316959         -2.522109e-13     
   0.001185       0.366414         -3.845169e-13     
   0.001185       0.418925         -5.680503e-13     
   0.001185       0.474351         -8.138939e-13     
   0.001185       0.532541         -1.132644e-12     
   0.001185       0.593339         -1.533910e-12     
   0.001185       0.656582         -2.026139e-12     
   0.001185       0.722098         -2.616877e-12     
   0.001185       0.789711         -3.313437e-12     
   0.001185       0.859239         -4.123661e-12     
   0.001185       0.930495         -5.056276e-12     
   0.001185       1.003286         -6.120702e-12     
   0.001185       1.077416         -7.326813e-12     
   0.001185       1.152685         -8.685118e-12     
   0.001185       1.228890         -1.020692e-11     
   0.001185       1.305826         -1.190343e-11     
   0.001185       1.383286         -1.378370e-11     
   0.001185       1.461060         -1.585294e-11     
   0.001185       1.538940         -1.811226e-11     
   0.001185       1.616714         -2.055873e-11     
   0.001185       1.694174         -2.318416e-11     
   0.001185       1.771110         -2.597293e-11     
   0.001185       1.847315         -2.890108e-11     
   0.001185       1.922584         -3.193767e-11     
   0.001185       1.996714         -3.504649e-11     
   0.001185       2.069505         -3.818637e-11     
   0.001185       2.140761         -4.131076e-11     
   0.001185       2.210289         -4.436842e-11     
   0.001185       2.277902         -4.730588e-11     
   0.001185       2.343418         -5.006996e-11     
   0.001185       2.406661         -5.260919e-11     
   0.001185       2.467459         -5.487411e-11     
   0.001185       2.525649         -5.681759e-11     
   0.001185       2.581075         -5.839563e-11     
   0.001185       2.633586         -5.956838e-11     
   0.001185       2.683041         -6.030067e-11     
   0.001185       2.729306         -6.056177e-11     
   0.001185       2.772258         -6.032449e-11     
   0.001185       2.811780         -5.956387e-11     
   0.001185       2.847765         -5.825541e-11     
   0.001185       2.880118         -5.637266e-11     
   0.001185       2.908749         -5.388354e-11     
   0.001185       2.933583         -5.074424e-11     
   0.001185       2.954553         -4.688831e-11     
   0.001185       2.971601         -4.220478e-11     
   0.001185       2.984682         -3.648757e-11     
   0.001185       2.993761         -2.928749e-11     
   0.001185       2.998815         -1.924971e-11     
   0.001185       3.004739         -3.877572e-11     
   0.001185       3.024957         -6.027979e-11     
   0.001185       3.061273         -7.776990e-11     
   0.001185       3.113597         -9.431532e-11     
   0.001185       3.181789         -1.110695e-10     
   0.001185       3.265666         -1.285913e-10     
   0.001185       3.365002         -1.471138e-10     
   0.001185       3.479529         -1.666071e-10     
   0.001185       3.608938         -1.867967e-10     
   0.001185       3.752880         -2.071669e-10     
   0.001185       3.910968         -2.269331e-10     
   0.001185       4.082775         -2.451073e-10     
   0.001185       4.267838         -2.605435e-10     
   0.001185       4.465657         -2.720265e-10     
   0.001185       4.675701         -2.784326e-10     
   0.001185       4.897402         -2.788387e-10     
   0.001185       5.130163         -2.726894e-10     
   0.001185       5.373356         -2.599170e-10     
   0.001185       5.626327         -2.409551e-10     
   0.001185       5.888392         -2.167966e-10     
   0.001185       6.158845         -1.888517e-10     
   0.001185       6.436958         -1.587980e-10     
   0.001185       6.721980         -1.284111e-10     
   0.001185       7.013143         -9.934098e-11     
   0.001185       7.309662         -7.291621e-11     
   0.001185       7.610739         -5.005474e-11     
   0.001185       7.915560         -3.124236e-11     
   0.001185       8.223305         -1.653339e-11     
   0.001185       8.533144         -5.661038e-12     
   0.001185       8.844241         1.855800e-12      
   0.001185       9.155759         6.612660e-12      
   0.001185       9.466856         9.208605e-12      
   0.001185       9.776695         1.022644e-11      
   0.001185       10.084440        1.016469e-11      
   0.001185       10.389261        9.423824e-12      
   0.001185       10.690338        8.321108e-12      
   0.001185       10.986857        7.064389e-12      
   0.001185       11.278020        5.810784e-12      
   0.001185       11.563042        4.658321e-12      
   0.001185       11.841155        3.640884e-12      
   0.001185       12.111608        2.781785e-12      
   0.001185       12.373673        2.078912e-12      
   0.001185       12.626644        1.512131e-12      
   0.001185       12.869837        1.070373e-12      
   0.001185       13.102598        7.374424e-13      
   0.001185       13.324299        4.830252e-13      
   0.001185       13.534343        2.940536e-13      
   0.001185       13.732162        1.622537e-13      
   0.001185       13.917225        6.759805e-14      
   0.001185       14.089032        -8.949231e-16     
   0.001185       14.247120        -4.774308e-14     
   0.001185       14.391062        -7.617777e-14     
   0.001185       14.520471        -8.937562e-14     
   0.001185       14.634998        -9.492575e-14     
   0.001185       14.734334        -9.592966e-14     
   0.001185       14.818211        -9.264534e-14     
   0.001185       14.886403        -8.563209e-14     
   0.001185       14.938727        -7.524832e-14     
   0.001185       14.975043        -6.099720e-14     
   0.001185       14.995261        -4.030734e-14     
   0.006239       0.001185         -2.100229e-17     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -6.719227e-15     
   0.006239       0.028399         -2.708514e-14     
   0.006239       0.045447         -7.889767e-14     
   0.006239       0.066417         -1.891898e-13     
   0.006239       0.091251         -4.000388e-13     
   0.006239       0.119882         -7.767220e-13     
   0.006239       0.152235         -1.419338e-12     
   0.006239       0.188220         -2.477749e-12     
   0.006239       0.227742         -4.166425e-12     
   0.006239       0.270694         -6.774026e-12     
   0.006239       0.316959         -1.066301e-11     
   0.006239       0.366414         -1.625710e-11     
   0.006239       0.418925         -2.401731e-11     
   0.006239       0.474351         -3.441229e-11     
   0.006239       0.532541         -4.789015e-11     
   0.006239       0.593339         -6.485719e-11     
   0.006239       0.656582         -8.567070e-11     
   0.006239       0.722098         -1.106497e-10     
   0.006239       0.789711         -1.401034e-10     
   0.006239       0.859239         -1.743634e-10     
   0.006239       0.930495         -2.137988e-10     
   0.006239       1.003286         -2.588078e-10     
   0.006239       1.077416         -3.098081e-10     
   0.006239       1.152685         -3.672438e-10     
   0.006239       1.228890         -4.315933e-10     
   0.006239       1.305826         -5.033300e-10     
   0.006239       1.383286         -5.828369e-10     
   0.006239       1.461060         -6.703348e-10     
   0.006239       1.538940         -7.658701e-10     
   0.006239       1.616714         -8.693191e-10     
   0.006239       1.694174         -9.803356e-10     
   0.006239       1.771110         -1.098259e-09     
   0.006239       1.847315         -1.222076e-09     
   0.006239       1.922584         -1.350478e-09     
   0.006239       1.996714         -1.481935e-09     
   0.006239       2.069505         -1.614705e-09     
   0.006239       2.140761         -1.746820e-09     
   0.006239       2.210289         -1.876114e-09     
   0.006239       2.277902         -2.000324e-09     
   0.006239       2.343418         -2.117204e-09     
   0.006239       2.406661         -2.224576e-09     
   0.006239       2.467459         -2.320348e-09     
   0.006239       2.525649         -2.402529e-09     
   0.006239       2.581075         -2.469257e-09     
   0.006239       2.633586         -2.518847e-09     
   0.006239       2.683041         -2.549812e-09     
   0.006239       2.729306         -2.560853e-09     
   0.006239       2.772258         -2.550820e-09     
   0.006239       2.811780         -2.518657e-09     
   0.006239       2.847765         -2.463329e-09     
   0.006239       2.880118         -2.383717e-09     
   0.006239       2.908749         -2.278465e-09     
   0.006239       2.933583         -2.145720e-09     
   0.006239       2.954553         -1.982672e-09     
   0.006239       2.971601         -1.784629e-09     
   0.006239       2.984682         -1.542877e-09     
   0.006239       2.993761         -1.238422e-09     
   0.006239       2.998815         -8.139739e-10     
   0.006239       3.004739         -1.639632e-09     
   0.006239       3.024957         -2.548931e-09     
   0.006239       3.061273         -3.288501e-09     
   0.006239       3.113597         -3.988125e-09     
   0.006239       3.181789         -4.696579e-09     
   0.006239       3.265666         -5.437486e-09     
   0.006239       3.365002         -6.220712e-09     
   0.006239       3.479529         -7.044989e-09     
   0.006239       3.608938         -7.898711e-09     
   0.006239       3.752880         -8.760069e-09     
   0.006239       3.910968         -9.595883e-09     
   0.006239       4.082775         -1.036439e-08     
   0.006239       4.267838         -1.101711e-08     
   0.006239       4.465657         -1.150267e-08     
   0.006239       4.675701         -1.177356e-08     
   0.006239       4.897402         -1.179073e-08     
   0.006239       5.130163         -1.153071e-08     
   0.006239       5.373356         -1.099063e-08     
   0.006239       5.626327         -1.018883e-08     
   0.006239       5.888392         -9.167281e-09     
   0.006239       6.158845         -7.985629e-09     
   0.006239       6.436958         -6.714801e-09     
   0.006239       6.721980         -5.429887e-09     
   0.006239       7.013143         -4.200654e-09     
   0.006239       7.309662         -3.083278e-09     
   0.006239       7.610739         -2.116576e-09     
   0.006239       7.915560         -1.321091e-09     
   0.006239       8.223305         -6.991192e-10     
   0.006239       8.533144         -2.393796e-10     
   0.006239       8.844241         7.847167e-11      
   0.006239       9.155759         2.796167e-10      
   0.006239       9.466856         3.893870e-10      
   0.006239       9.776695         4.324265e-10      
   0.006239       10.084440        4.298155e-10      
   0.006239       10.389261        3.984880e-10      
   0.006239       10.690338        3.518595e-10      
   0.006239       10.986857        2.987190e-10      
   0.006239       11.278020        2.457101e-10      
   0.006239       11.563042        1.969780e-10      
   0.006239       11.841155        1.539555e-10      
   0.006239       12.111608        1.176284e-10      
   0.006239       12.373673        8.790724e-11      
   0.006239       12.626644        6.394079e-11      
   0.006239       12.869837        4.526096e-11      
   0.006239       13.102598        3.118293e-11      
   0.006239       13.324299        2.042484e-11      
   0.006239       13.534343        1.243414e-11      
   0.006239       13.732162        6.860949e-12      
   0.006239       13.917225        2.858414e-12      
   0.006239       14.089032        -3.782645e-14     
   0.006239       14.247120        -2.018812e-12     
   0.006239       14.391062        -3.221180e-12     
   0.006239       14.520471        -3.779255e-12     
   0.006239       14.634998        -4.013945e-12     
   0.006239       14.734334        -4.056397e-12     
   0.006239       14.818211        -3.917520e-12     
   0.006239       14.886403        -3.620964e-12     
   0.006239       14.938727        -3.181886e-12     
   0.006239       14.975043        -2.579275e-12     
   0.006239       14.995261        -1.704402e-12     
   0.015318       0.001185         -1.582106e-16     
   0.015318       0.006239         -6.692513e-15     
   0.015318       0.015318         1.000000e+00      
   0.015318       0.028399         -2.040363e-13     
   0.015318       0.045447         -5.943637e-13     
   0.015318       0.066417         -1.425301e-12     
   0.015318       0.091251         -3.014002e-12     
   0.015318       0.119882         -5.852646e-12     
   0.015318       0.152235         -1.069621e-11     
   0.015318       0.188220         -1.867530e-11     
   0.015318       0.227742         -3.140841e-11     
   0.015318       0.270694         -5.107436e-11     
   0.015318       0.316959         -8.040957e-11     
   0.015318       0.366414         -1.226134e-10     
   0.015318       0.418925         -1.811673e-10     
   0.015318       0.474351         -2.596103e-10     
   0.015318       0.532541         -3.613256e-10     
   0.015318       0.593339         -4.893807e-10     
   0.015318       0.656582         -6.464715e-10     
   0.015318       0.722098         -8.350041e-10     
   0.015318       0.789711         -1.057311e-09     
   0.015318       0.859239         -1.315891e-09     
   0.015318       0.930495         -1.613528e-09     
   0.015318       1.003286         -1.953230e-09     
   0.015318       1.077416         -2.338152e-09     
   0.015318       1.152685         -2.771653e-09     
   0.015318       1.228890         -3.257348e-09     
   0.015318       1.305826         -3.798812e-09     
   0.015318       1.383286         -4.398939e-09     
   0.015318       1.461060         -5.059390e-09     
   0.015318       1.538940         -5.780514e-09     
   0.015318       1.616714         -6.561368e-09     
   0.015318       1.694174         -7.399330e-09     
   0.015318       1.771110         -8.289406e-09     
   0.015318       1.847315         -9.223956e-09     
   0.015318       1.922584         -1.019311e-08     
   0.015318       1.996714         -1.118532e-08     
   0.015318       2.069505         -1.218744e-08     
   0.015318       2.140761         -1.318463e-08     
   0.015318       2.210289         -1.416055e-08     
   0.015318       2.277902         -1.509811e-08     
   0.015318       2.343418         -1.598035e-08     
   0.015318       2.406661         -1.679084e-08     
   0.015318       2.467459         -1.751377e-08     
   0.015318       2.525649         -1.813411e-08     
   0.015318       2.581075         -1.863780e-08     
   0.015318       2.633586         -1.901213e-08     
   0.015318       2.683041         -1.924587e-08     
   0.015318       2.729306         -1.932921e-08     
   0.015318       2.772258         -1.925349e-08     
   0.015318       2.811780         -1.901072e-08     
   0.015318       2.847765         -1.859310e-08     
   0.015318       2.880118         -1.799219e-08     
   0.015318       2.908749         -1.719775e-08     
   0.015318       2.933583         -1.619579e-08     
   0.015318       2.954553         -1.496511e-08     
   0.015318       2.971601         -1.347029e-08     
   0.015318       2.984682         -1.164555e-08     
   0.015318       2.993761         -9.347540e-09     
   0.015318       2.998815         -6.143831e-09     
   0.015318       3.004739         -1.237585e-08     
   0.015318       3.024957         -1.923920e-08     
   0.015318       3.061273         -2.482144e-08     
   0.015318       3.113597         -3.010218e-08     
   0.015318       3.181789         -3.544959e-08     
   0.015318       3.265666         -4.104201e-08     
   0.015318       3.365002         -4.695391e-08     
   0.015318       3.479529         -5.317572e-08     
   0.015318       3.608938         -5.961977e-08     
   0.015318       3.752880         -6.612135e-08     
   0.015318       3.910968         -7.243000e-08     
   0.015318       4.082775         -7.823063e-08     
