#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -4.973636e-16     
   0.001185       0.015318         -3.682368e-15     
   0.001185       0.028399         -1.392092e-14     
   0.001185       0.045447         -3.476593e-14     
   0.001185       0.066417         -5.873610e-14     
   0.001185       0.091251         -4.405747e-14     
   0.001185       0.119882         1.268973e-13      
   0.001185       0.152235         7.077358e-13      
   0.001185       0.188220         2.158883e-12      
   0.001185       0.227742         5.210586e-12      
   0.001185       0.270694         1.089364e-11      
   0.001185       0.316959         2.051793e-11      
   0.001185       0.366414         3.559116e-11      
   0.001185       0.418925         5.767616e-11      
   0.001185       0.474351         8.817341e-11      
   0.001185       0.532541         1.280063e-10      
   0.001185       0.593339         1.772338e-10      
   0.001185       0.656582         2.347294e-10      
   0.001185       0.722098         2.981268e-10      
   0.001185       0.789711         3.640764e-10      
   0.001185       0.859239         4.285245e-10      
   0.001185       0.930495         4.866544e-10      
   0.001185       1.003286         5.326474e-10      
   0.001185       1.077416         5.600075e-10      
   0.001185       1.152685         5.628267e-10      
   0.001185       1.228890         5.371613e-10      
   0.001185       1.305826         4.813181e-10      
   0.001185       1.383286         3.952601e-10      
   0.001185       1.461060         2.806434e-10      
   0.001185       1.538940         1.419029e-10      
   0.001185       1.616714         -1.327195e-11     
   0.001185       1.694174         -1.754225e-10     
   0.001185       1.771110         -3.355976e-10     
   0.001185       1.847315         -4.863742e-10     
   0.001185       1.922584         -6.215628e-10     
   0.001185       1.996714         -7.361786e-10     
   0.001185       2.069505         -8.272672e-10     
   0.001185       2.140761         -8.945198e-10     
   0.001185       2.210289         -9.397672e-10     
   0.001185       2.277902         -9.657929e-10     
   0.001185       2.343418         -9.754544e-10     
   0.001185       2.406661         -9.714589e-10     
   0.001185       2.467459         -9.564313e-10     
   0.001185       2.525649         -9.328799e-10     
   0.001185       2.581075         -9.030138e-10     
   0.001185       2.633586         -8.685817e-10     
   0.001185       2.683041         -8.308501e-10     
   0.001185       2.729306         -7.906945e-10     
   0.001185       2.772258         -7.487150e-10     
   0.001185       2.811780         -7.053128e-10     
   0.001185       2.847765         -6.607161e-10     
   0.001185       2.880118         -6.149712e-10     
   0.001185       2.908749         -5.679141e-10     
   0.001185       2.933583         -5.191231e-10     
   0.001185       2.954553         -4.678283e-10     
   0.001185       2.971601         -4.127153e-10     
   0.001185       2.984682         -3.514499e-10     
   0.001185       2.993761         -2.792647e-10     
   0.001185       2.998815         -1.826301e-10     
   0.001185       3.004739         -3.640596e-10     
   0.001185       3.024957         -5.488466e-10     
   0.001185       3.061273         -6.729450e-10     
   0.001185       3.113597         -7.601976e-10     
   0.001185       3.181789         -8.174911e-10     
   0.001185       3.265666         -8.474165e-10     
   0.001185       3.365002         -8.516336e-10     
   0.001185       3.479529         -8.324353e-10     
   0.001185       3.608938         -7.923869e-10     
   0.001185       3.752880         -7.343524e-10     
   0.001185       3.910968         -6.632038e-10     
   0.001185       4.082775         -5.832816e-10     
   0.001185       4.267838         -4.992592e-10     
   0.001185       4.465657         -4.157688e-10     
   0.001185       4.675701         -3.362042e-10     
   0.001185       4.897402         -2.635280e-10     
   0.001185       5.130163         -1.995257e-10     
   0.001185       5.373356         -1.448404e-10     
   0.001185       5.626327         -9.987763e-11     
   0.001185       5.888392         -6.385731e-11     
   0.001185       6.158845         -3.593970e-11     
   0.001185       6.436958         -1.518892e-11     
   0.001185       6.721980         -3.514602e-13     
   0.001185       7.013143         9.720236e-12      
   0.001185       7.309662         1.594612e-11      
   0.001185       7.610739         1.919477e-11      
   0.001185       7.915560         2.029337e-11      
   0.001185       8.223305         1.988884e-11      
   0.001185       8.533144         1.847621e-11      
   0.001185       8.844241         1.644856e-11      
   0.001185       9.155759         1.412411e-11      
   0.001185       9.466856         1.177498e-11      
   0.001185       9.776695         9.551983e-12      
   0.001185       10.084440        7.537069e-12      
   0.001185       10.389261        5.775555e-12      
   0.001185       10.690338        4.283030e-12      
   0.001185       10.986857        3.089310e-12      
   0.001185       11.278020        2.153225e-12      
   0.001185       11.563042        1.411948e-12      
   0.001185       11.841155        8.568290e-13      
   0.001185       12.111608        4.643086e-13      
   0.001185       12.373673        1.837147e-13      
   0.001185       12.626644        -9.304180e-15     
   0.001185       12.869837        -1.224734e-13     
   0.001185       13.102598        -2.048528e-13     
   0.001185       13.324299        -2.439042e-13     
   0.001185       13.534343        -2.532114e-13     
   0.001185       13.732162        -2.618368e-13     
   0.001185       13.917225        -2.501113e-13     
   0.001185       14.089032        -2.324317e-13     
   0.001185       14.247120        -2.109597e-13     
   0.001185       14.391062        -1.864279e-13     
   0.001185       14.520471        -1.746862e-13     
   0.001185       14.634998        -1.581635e-13     
   0.001185       14.734334        -1.375147e-13     
   0.001185       14.818211        -1.203144e-13     
   0.001185       14.886403        -1.049613e-13     
   0.001185       14.938727        -8.850805e-14     
   0.001185       14.975043        -6.931848e-14     
   0.001185       14.995261        -4.494757e-14     
   0.006239       0.001185         -5.010107e-16     
   0.006239       0.006239         1.000000e+00      
