#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -2.372935e-16     
   0.001185       0.015318         -1.783784e-15     
   0.001185       0.028399         -7.063505e-15     
   0.001185       0.045447         -1.978203e-14     
   0.001185       0.066417         -4.404607e-14     
   0.001185       0.091251         -8.209531e-14     
   0.001185       0.119882         -1.300512e-13     
   0.001185       0.152235         -1.717598e-13     
   0.001185       0.188220         -1.715320e-13     
   0.001185       0.227742         -6.760198e-14     
   0.001185       0.270694         2.311616e-13      
   0.001185       0.316959         8.432864e-13      
   0.001185       0.366414         1.906770e-12      
   0.001185       0.418925         3.565235e-12      
   0.001185       0.474351         5.946918e-12      
   0.001185       0.532541         9.134254e-12      
   0.001185       0.593339         1.312654e-11      
   0.001185       0.656582         1.780937e-11      
   0.001185       0.722098         2.295104e-11      
   0.001185       0.789711         2.822955e-11      
   0.001185       0.859239         3.325945e-11      
   0.001185       0.930495         3.757886e-11      
   0.001185       1.003286         4.060926e-11      
   0.001185       1.077416         4.166415e-11      
   0.001185       1.152685         4.005261e-11      
   0.001185       1.228890         3.519978e-11      
   0.001185       1.305826         2.665692e-11      
   0.001185       1.383286         1.401625e-11      
   0.001185       1.461060         -3.094386e-12     
   0.001185       1.538940         -2.485296e-11     
   0.001185       1.616714         -5.109113e-11     
   0.001185       1.694174         -8.135115e-11     
   0.001185       1.771110         -1.150748e-10     
   0.001185       1.847315         -1.516632e-10     
   0.001185       1.922584         -1.903479e-10     
   0.001185       1.996714         -2.301037e-10     
   0.001185       2.069505         -2.697784e-10     
   0.001185       2.140761         -3.083173e-10     
   0.001185       2.210289         -3.448527e-10     
   0.001185       2.277902         -3.786227e-10     
   0.001185       2.343418         -4.088899e-10     
   0.001185       2.406661         -4.349797e-10     
   0.001185       2.467459         -4.563919e-10     
   0.001185       2.525649         -4.728621e-10     
   0.001185       2.581075         -4.843278e-10     
   0.001185       2.633586         -4.908467e-10     
   0.001185       2.683041         -4.925327e-10     
   0.001185       2.729306         -4.895332e-10     
   0.001185       2.772258         -4.820255e-10     
   0.001185       2.811780         -4.702076e-10     
   0.001185       2.847765         -4.542725e-10     
   0.001185       2.880118         -4.343676e-10     
   0.001185       2.908749         -4.105457e-10     
   0.001185       2.933583         -3.827063e-10     
   0.001185       2.954553         -3.505082e-10     
   0.001185       2.971601         -3.132072e-10     
   0.001185       2.984682         -2.692846e-10     
   0.001185       2.993761         -2.153593e-10     
   0.001185       2.998815         -1.413111e-10     
   0.001185       3.004739         -2.832579e-10     
   0.001185       3.024957         -4.343181e-10     
   0.001185       3.061273         -5.476944e-10     
   0.001185       3.113597         -6.426285e-10     
   0.001185       3.181789         -7.235402e-10     
   0.001185       3.265666         -7.897904e-10     
   0.001185       3.365002         -8.384141e-10     
   0.001185       3.479529         -8.658960e-10     
   0.001185       3.608938         -8.688125e-10     
   0.001185       3.752880         -8.449039e-10     
   0.001185       3.910968         -7.956728e-10     
   0.001185       4.082775         -7.246575e-10     
   0.001185       4.267838         -6.379725e-10     
   0.001185       4.465657         -5.431430e-10     
   0.001185       4.675701         -4.468992e-10     
   0.001185       4.897402         -3.552136e-10     
   0.001185       5.130163         -2.722124e-10     
   0.001185       5.373356         -2.001332e-10     
   0.001185       5.626327         -1.402708e-10     
   0.001185       5.888392         -9.214348e-11     
   0.001185       6.158845         -5.479742e-11     
   0.001185       6.436958         -2.696162e-11     
   0.001185       6.721980         -6.972552e-12     
   0.001185       7.013143         6.717699e-12      
   0.001185       7.309662         1.538223e-11      
   0.001185       7.610739         2.018460e-11      
   0.001185       7.915560         2.219030e-11      
   0.001185       8.223305         2.223401e-11      
   0.001185       8.533144         2.095560e-11      
   0.001185       8.844241         1.885754e-11      
   0.001185       9.155759         1.633891e-11      
   0.001185       9.466856         1.373004e-11      
   0.001185       9.776695         1.122237e-11      
   0.001185       10.084440        8.925008e-12      
   0.001185       10.389261        6.900266e-12      
   0.001185       10.690338        5.173222e-12      
   0.001185       10.986857        3.777820e-12      
   0.001185       11.278020        2.673340e-12      
   0.001185       11.563042        1.795053e-12      
   0.001185       11.841155        1.131054e-12      
   0.001185       12.111608        6.539062e-13      
   0.001185       12.373673        3.089408e-13      
   0.001185       12.626644        6.801090e-14      
   0.001185       12.869837        -8.001460e-14     
   0.001185       13.102598        -1.871227e-13     
   0.001185       13.324299        -2.432064e-13     
   0.001185       13.534343        -2.638133e-13     
   0.001185       13.732162        -2.795537e-13     
   0.001185       13.917225        -2.719521e-13     
   0.001185       14.089032        -2.563070e-13     
   0.001185       14.247120        -2.354458e-13     
   0.001185       14.391062        -2.105713e-13     
   0.001185       14.520471        -1.978237e-13     
   0.001185       14.634998        -1.797930e-13     
   0.001185       14.734334        -1.573619e-13     
   0.001185       14.818211        -1.386399e-13     
   0.001185       14.886403        -1.224658e-13     
   0.001185       14.938727        -1.051459e-13     
   0.001185       14.975043        -8.386501e-14     
   0.001185       14.995261        -5.449956e-14     
   0.006239       0.001185         -2.376661e-16     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -7.548701e-14     
   0.006239       0.028399         -2.989191e-13     
   0.006239       0.045447         -8.371669e-13     
   0.006239       0.066417         -1.864077e-12     
   0.006239       0.091251         -3.474594e-12     
   0.006239       0.119882         -5.504978e-12     
   0.006239       0.152235         -7.272399e-12     
   0.006239       0.188220         -7.267922e-12     
   0.006239       0.227742         -2.879846e-12     
   0.006239       0.270694         9.745398e-12      
   0.006239       0.316959         3.561998e-11      
   0.006239       0.366414         8.057947e-11      
   0.006239       0.418925         1.506975e-10      
   0.006239       0.474351         2.513969e-10      
   0.006239       0.532541         3.861640e-10      
   0.006239       0.593339         5.549697e-10      
   0.006239       0.656582         7.529771e-10      
   0.006239       0.722098         9.703889e-10      
   0.006239       0.789711         1.193589e-09      
   0.006239       0.859239         1.406280e-09      
   0.006239       0.930495         1.588930e-09      
   0.006239       1.003286         1.717076e-09      
   0.006239       1.077416         1.761689e-09      
   0.006239       1.152685         1.693555e-09      
   0.006239       1.228890         1.488364e-09      
   0.006239       1.305826         1.127140e-09      
   0.006239       1.383286         5.926408e-10      
   0.006239       1.461060         -1.308710e-10     
   0.006239       1.538940         -1.050922e-09     
   0.006239       1.616714         -2.160393e-09     
   0.006239       1.694174         -3.439930e-09     
