#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           7.772782e-19           1.476984e-18           1.000000e+00      
   0.001185       0.006239         -5.955646e-10          1.745790e-16           1.191366e-17           -3.069036e-23     
   0.001185       0.015318         -1.830692e-09          3.380260e-15           3.748152e-17           -7.209950e-22     
   0.001185       0.028399         -3.955587e-09          2.826189e-14           8.637802e-17           -8.658818e-21     
   0.001185       0.045447         -7.103028e-09          1.618576e-13           1.761717e-16           -7.315267e-20     
   0.001185       0.066417         -1.137114e-08          7.556062e-13           3.437049e-16           -4.614602e-19     
   0.001185       0.091251         -1.682362e-08          3.046757e-12           6.565415e-16           -2.266348e-18     
   0.001185       0.119882         -2.348648e-08          1.077993e-11           1.222378e-15           -9.047482e-18     
   0.001185       0.152235         -3.134328e-08          3.378738e-11           2.190729e-15           -3.046175e-17     
   0.001185       0.188220         -4.033048e-08          9.477128e-11           3.740453e-15           -8.897436e-17     
   0.001185       0.227742         -5.033423e-08          2.404333e-10           6.049145e-15           -2.301160e-16     
   0.001185       0.270694         -6.118990e-08          5.574224e-10           9.247312e-15           -5.347055e-16     
   0.001185       0.316959         -7.268517e-08          1.192212e-09           1.337010e-14           -1.127702e-15     
   0.001185       0.366414         -8.456725e-08          2.372211e-09           1.832683e-14           -2.174410e-15     
   0.001185       0.418925         -9.655394e-08          4.424015e-09           2.390583e-14           -3.855087e-15     
   0.001185       0.474351         -1.083482e-07          7.784531e-09           2.981555e-14           -6.319346e-15     
   0.001185       0.532541         -1.196555e-07          1.300194e-08           3.574112e-14           -9.641388e-15     
   0.001185       0.593339         -1.302044e-07          2.072552e-08           4.138670e-14           -1.381035e-14     
   0.001185       0.656582         -1.397675e-07          3.168462e-08           4.649098e-14           -1.877115e-14     
   0.001185       0.722098         -1.481843e-07          4.665809e-08           5.083330e-14           -2.447742e-14     
   0.001185       0.789711         -1.553832e-07          6.643586e-08           5.425479e-14           -3.088127e-14     
   0.001185       0.859239         -1.614007e-07          9.177592e-08           5.668722e-14           -3.784010e-14     
   0.001185       0.930495         -1.663973e-07          1.233612e-07           5.814760e-14           -4.504759e-14     
   0.001185       1.003286         -1.706654e-07          1.617596e-07           5.867893e-14           -5.213116e-14     
   0.001185       1.077416         -1.746264e-07          2.073864e-07           5.828785e-14           -5.887469e-14     
   0.001185       1.152685         -1.788171e-07          2.604683e-07           5.695411e-14           -6.530174e-14     
   0.001185       1.228890         -1.838648e-07          3.210102e-07           5.470516e-14           -7.145448e-14     
   0.001185       1.305826         -1.904533e-07          3.887715e-07           5.165331e-14           -7.712008e-14     
   0.001185       1.383286         -1.992802e-07          4.632547e-07           4.793108e-14           -8.191879e-14     
   0.001185       1.461060         -2.110061e-07          5.437063e-07           4.360459e-14           -8.570740e-14     
   0.001185       1.538940         -2.262021e-07          6.291248e-07           3.869032e-14           -8.874009e-14     
   0.001185       1.616714         -2.453019e-07          7.182767e-07           3.325962e-14           -9.129697e-14     
   0.001185       1.694174         -2.685629e-07          8.097283e-07           2.748389e-14           -9.326698e-14     
   0.001185       1.771110         -2.960366e-07          9.018928e-07           2.155237e-14           -9.429373e-14     
   0.001185       1.847315         -3.275498e-07          9.930890e-07           1.557523e-14           -9.429787e-14     
   0.001185       1.922584         -3.627010e-07          1.081601e-06           9.601719e-15           -9.363573e-14     
   0.001185       1.996714         -4.008759e-07          1.165738e-06           3.717620e-15           -9.267436e-14     
   0.001185       2.069505         -4.412767e-07          1.243896e-06           -1.917163e-15          -9.137756e-14     
   0.001185       2.140761         -4.829626e-07          1.314618e-06           -7.137010e-15          -8.943877e-14     
   0.001185       2.210289         -5.248950e-07          1.376650e-06           -1.185162e-14          -8.673484e-14     
