#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -9.909767e-16     
   0.001185       0.015318         -7.689951e-15     
   0.001185       0.028399         -3.327295e-14     
   0.001185       0.045447         -1.111268e-13     
   0.001185       0.066417         -3.268234e-13     
   0.001185       0.091251         -8.868661e-13     
   0.001185       0.119882         -2.238215e-12     
   0.001185       0.152235         -5.237549e-12     
   0.001185       0.188220         -1.133856e-11     
   0.001185       0.227742         -2.272686e-11     
   0.001185       0.270694         -4.230516e-11     
   0.001185       0.316959         -7.344741e-11     
   0.001185       0.366414         -1.195167e-10     
   0.001185       0.418925         -1.832522e-10     
   0.001185       0.474351         -2.662042e-10     
   0.001185       0.532541         -3.683700e-10     
   0.001185       0.593339         -4.880766e-10     
   0.001185       0.656582         -6.220892e-10     
   0.001185       0.722098         -7.659430e-10     
   0.001185       0.789711         -9.144927e-10     
   0.001185       0.859239         -1.062504e-09     
   0.001185       0.930495         -1.204944e-09     
   0.001185       1.003286         -1.336859e-09     
   0.001185       1.077416         -1.453236e-09     
   0.001185       1.152685         -1.549384e-09     
   0.001185       1.228890         -1.621612e-09     
   0.001185       1.305826         -1.667542e-09     
   0.001185       1.383286         -1.685927e-09     
   0.001185       1.461060         -1.676745e-09     
   0.001185       1.538940         -1.641830e-09     
   0.001185       1.616714         -1.585209e-09     
   0.001185       1.694174         -1.512403e-09     
   0.001185       1.771110         -1.429177e-09     
   0.001185       1.847315         -1.340712e-09     
   0.001185       1.922584         -1.251335e-09     
   0.001185       1.996714         -1.164393e-09     
   0.001185       2.069505         -1.082061e-09     
   0.001185       2.140761         -1.005327e-09     
   0.001185       2.210289         -9.343031e-10     
   0.001185       2.277902         -8.686780e-10     
   0.001185       2.343418         -8.080417e-10     
   0.001185       2.406661         -7.519874e-10     
   0.001185       2.467459         -7.000973e-10     
   0.001185       2.525649         -6.519317e-10     
   0.001185       2.581075         -6.070575e-10     
   0.001185       2.633586         -5.650835e-10     
   0.001185       2.683041         -5.256715e-10     
   0.001185       2.729306         -4.885216e-10     
   0.001185       2.772258         -4.533460e-10     
   0.001185       2.811780         -4.198484e-10     
   0.001185       2.847765         -3.877094e-10     
   0.001185       2.880118         -3.565750e-10     
   0.001185       2.908749         -3.260390e-10     
   0.001185       2.933583         -2.956111e-10     
   0.001185       2.954553         -2.646577e-10     
   0.001185       2.971601         -2.322810e-10     
   0.001185       2.984682         -1.970425e-10     
   0.001185       2.993761         -1.561635e-10     
   0.001185       2.998815         -1.019796e-10     
   0.001185       3.004739         -2.029502e-10     
   0.001185       3.024957         -3.042682e-10     
   0.001185       3.061273         -3.695464e-10     
   0.001185       3.113597         -4.122400e-10     
   0.001185       3.181789         -4.369265e-10     
   0.001185       3.265666         -4.462442e-10     
   0.001185       3.365002         -4.423140e-10     
   0.001185       3.479529         -4.270827e-10     
   0.001185       3.608938         -4.026484e-10     
   0.001185       3.752880         -3.713408e-10     
   0.001185       3.910968         -3.352038e-10     
   0.001185       4.082775         -2.963952e-10     
   0.001185       4.267838         -2.568645e-10     
   0.001185       4.465657         -2.181725e-10     
   0.001185       4.675701         -1.817022e-10     
   0.001185       4.897402         -1.483187e-10     
   0.001185       5.130163         -1.185975e-10     
   0.001185       5.373356         -9.283368e-11     
   0.001185       5.626327         -7.094419e-11     
   0.001185       5.888392         -5.279172e-11     
   0.001185       6.158845         -3.805078e-11     
   0.001185       6.436958         -2.630810e-11     
   0.001185       6.721980         -1.717443e-11     
   0.001185       7.013143         -1.027008e-11     
   0.001185       7.309662         -5.194672e-12     
   0.001185       7.610739         -1.592419e-12     
   0.001185       7.915560         8.118781e-13      
   0.001185       8.223305         2.302584e-12      
   0.001185       8.533144         3.109934e-12      
   0.001185       8.844241         3.423504e-12      
   0.001185       9.155759         3.415074e-12      
   0.001185       9.466856         3.175367e-12      
   0.001185       9.776695         2.820331e-12      
   0.001185       10.084440        2.418903e-12      
   0.001185       10.389261        2.006293e-12      
   0.001185       10.690338        1.634403e-12      
   0.001185       10.986857        1.285114e-12      
   0.001185       11.278020        9.847238e-13      
   0.001185       11.563042        7.515832e-13      
   0.001185       11.841155        5.507895e-13      
   0.001185       12.111608        3.966623e-13      
   0.001185       12.373673        2.825984e-13      
   0.001185       12.626644        1.831071e-13      
   0.001185       12.869837        1.130764e-13      
   0.001185       13.102598        7.452160e-14      
   0.001185       13.324299        3.656745e-14      
   0.001185       13.534343        7.166199e-15      
   0.001185       13.732162        -5.792716e-16     
   0.001185       13.917225        -6.906655e-15     
   0.001185       14.089032        -1.855701e-14     
   0.001185       14.247120        -2.878461e-14     
   0.001185       14.391062        -3.135948e-14     
   0.001185       14.520471        -2.508518e-14     
   0.001185       14.634998        -1.992620e-14     
   0.001185       14.734334        -1.824479e-14     
   0.001185       14.818211        -1.741206e-14     
   0.001185       14.886403        -1.618214e-14     
   0.001185       14.938727        -1.425884e-14     
   0.001185       14.975043        -1.046817e-14     
   0.001185       14.995261        -2.004952e-15     
   0.006239       0.001185         -9.802926e-16     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -3.234653e-13     
   0.006239       0.028399         -1.400133e-12     
   0.006239       0.045447         -4.679494e-12     
   0.006239       0.066417         -1.377444e-11     
   0.006239       0.091251         -3.741021e-11     
   0.006239       0.119882         -9.447930e-11     
   0.006239       0.152235         -2.211999e-10     
   0.006239       0.188220         -4.790376e-10     
   0.006239       0.227742         -9.604111e-10     
   0.006239       0.270694         -1.788067e-09     
   0.006239       0.316959         -3.104684e-09     
   0.006239       0.366414         -5.052487e-09     
   0.006239       0.418925         -7.747319e-09     
   0.006239       0.474351         -1.125476e-08     
   0.006239       0.532541         -1.557469e-08     
   0.006239       0.593339         -2.063640e-08     
   0.006239       0.656582         -2.630310e-08     
   0.006239       0.722098         -3.238600e-08     
   0.006239       0.789711         -3.866753e-08     
   0.006239       0.859239         -4.492635e-08     
   0.006239       0.930495         -5.094965e-08     
   0.006239       1.003286         -5.652790e-08     
   0.006239       1.077416         -6.144921e-08     
   0.006239       1.152685         -6.551510e-08     
   0.006239       1.228890         -6.856957e-08     
   0.006239       1.305826         -7.051198e-08     
   0.006239       1.383286         -7.128964e-08     
   0.006239       1.461060         -7.090158e-08     
   0.006239       1.538940         -6.942537e-08     
   0.006239       1.616714         -6.703128e-08     
   0.006239       1.694174         -6.395270e-08     
   0.006239       1.771110         -6.043353e-08     
   0.006239       1.847315         -5.669273e-08     
   0.006239       1.922584         -5.291338e-08     
   0.006239       1.996714         -4.923699e-08     
   0.006239       2.069505         -4.575553e-08     
   0.006239       2.140761         -4.251077e-08     
   0.006239       2.210289         -3.950746e-08     
   0.006239       2.277902         -3.673245e-08     
   0.006239       2.343418         -3.416840e-08     
   0.006239       2.406661         -3.179810e-08     
   0.006239       2.467459         -2.960389e-08     
   0.006239       2.525649         -2.756718e-08     
   0.006239       2.581075         -2.566965e-08     
   0.006239       2.633586         -2.389476e-08     
   0.006239       2.683041         -2.222820e-08     
   0.006239       2.729306         -2.065730e-08     
   0.006239       2.772258         -1.916989e-08     
   0.006239       2.811780         -1.775342e-08     
   0.006239       2.847765         -1.639441e-08     
   0.006239       2.880118         -1.507788e-08     
   0.006239       2.908749         -1.378666e-08     
   0.006239       2.933583         -1.250000e-08     
   0.006239       2.954553         -1.119113e-08     
   0.006239       2.971601         -9.822071e-09     
   0.006239       2.984682         -8.332000e-09     
   0.006239       2.993761         -6.603420e-09     
   0.006239       2.998815         -4.312238e-09     
   0.006239       3.004739         -8.581807e-09     
   0.006239       3.024957         -1.286607e-08     
   0.006239       3.061273         -1.562637e-08     
   0.006239       3.113597         -1.743168e-08     
   0.006239       3.181789         -1.847555e-08     
   0.006239       3.265666         -1.886955e-08     
   0.006239       3.365002         -1.870335e-08     
   0.006239       3.479529         -1.805928e-08     
   0.006239       3.608938         -1.702607e-08     
   0.006239       3.752880         -1.570222e-08     
   0.006239       3.910968         -1.417415e-08     
   0.006239       4.082775         -1.253312e-08     
   0.006239       4.267838         -1.086155e-08     
   0.006239       4.465657         -9.225450e-09     
   0.006239       4.675701         -7.683296e-09     
   0.006239       4.897402         -6.271670e-09     
   0.006239       5.130163         -5.014904e-09     
   0.006239       5.373356         -3.925477e-09     
   0.006239       5.626327         -2.999877e-09     
   0.006239       5.888392         -2.232298e-09     
   0.006239       6.158845         -1.608976e-09     
   0.006239       6.436958         -1.112436e-09     
   0.006239       6.721980         -7.262184e-10     
   0.006239       7.013143         -4.342678e-10     
   0.006239       7.309662         -2.196543e-10     
   0.006239       7.610739         -6.733319e-11     
   0.006239       7.915560         3.433228e-11      
   0.006239       8.223305         9.736652e-11      
   0.006239       8.533144         1.315050e-10      
   0.006239       8.844241         1.447641e-10      
   0.006239       9.155759         1.444074e-10      
   0.006239       9.466856         1.342712e-10      
   0.006239       9.776695         1.192583e-10      
   0.006239       10.084440        1.022838e-10      
   0.006239       10.389261        8.483642e-11      
   0.006239       10.690338        6.911097e-11      
   0.006239       10.986857        5.434118e-11      
   0.006239       11.278020        4.163914e-11      
   0.006239       11.563042        3.178074e-11      
   0.006239       11.841155        2.329015e-11      
   0.006239       12.111608        1.677285e-11      
   0.006239       12.373673        1.194964e-11      
   0.006239       12.626644        7.742634e-12      
   0.006239       12.869837        4.781373e-12      
   0.006239       13.102598        3.151074e-12      
   0.006239       13.324299        1.546171e-12      
   0.006239       13.534343        3.029281e-13      
   0.006239       13.732162        -2.459916e-14     
   0.006239       13.917225        -2.921648e-13     
   0.006239       14.089032        -7.848162e-13     
   0.006239       14.247120        -1.217310e-12     
   0.006239       14.391062        -1.326212e-12     
   0.006239       14.520471        -1.060934e-12     
   0.006239       14.634998        -8.428266e-13     
   0.006239       14.734334        -7.717861e-13     
   0.006239       14.818211        -7.366589e-13     
   0.006239       14.886403        -6.847716e-13     
   0.006239       14.938727        -6.035715e-13     
   0.006239       14.975043        -4.437676e-13     
   0.006239       14.995261        -8.768821e-14     
   0.015318       0.001185         -7.188992e-15     
   0.015318       0.006239         -3.056901e-13     
   0.015318       0.015318         1.000000e+00      
   0.015318       0.028399         -1.029938e-11     
   0.015318       0.045447         -3.454836e-11     
   0.015318       0.066417         -1.021626e-10     
   0.015318       0.091251         -2.787022e-10     
   0.015318       0.119882         -7.064148e-10     
   0.015318       0.152235         -1.658305e-09     
   0.015318       0.188220         -3.598004e-09     
   0.015318       0.227742         -7.222969e-09     
   0.015318       0.270694         -1.345994e-08     
   0.015318       0.316959         -2.338664e-08     
   0.015318       0.366414         -3.807792e-08     
   0.015318       0.418925         -5.840982e-08     
   0.015318       0.474351         -8.487884e-08     
   0.015318       0.532541         -1.174850e-07     
   0.015318       0.593339         -1.556942e-07     
   0.015318       0.656582         -1.984727e-07     
   0.015318       0.722098         -2.443936e-07     
   0.015318       0.789711         -2.918127e-07     
   0.015318       0.859239         -3.390572e-07     
   0.015318       0.930495         -3.845201e-07     
   0.015318       1.003286         -4.266210e-07     
   0.015318       1.077416         -4.637641e-07     
   0.015318       1.152685         -4.944554e-07     
   0.015318       1.228890         -5.175199e-07     
