#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -2.268232e-17     
   0.001185       0.015318         -1.707624e-16     
   0.001185       0.028399         -6.791795e-16     
   0.001185       0.045447         -1.921087e-15     
   0.001185       0.066417         -4.362366e-15     
   0.001185       0.091251         -8.427509e-15     
   0.001185       0.119882         -1.424801e-14     
   0.001185       0.152235         -2.128221e-14     
   0.001185       0.188220         -2.787869e-14     
   0.001185       0.227742         -3.089733e-14     
   0.001185       0.270694         -2.552778e-14     
   0.001185       0.316959         -5.435008e-15     
   0.001185       0.366414         3.671166e-14      
   0.001185       0.418925         1.083446e-13      
   0.001185       0.474351         2.156594e-13      
   0.001185       0.532541         3.616882e-13      
   0.001185       0.593339         5.439585e-13      
   0.001185       0.656582         7.525650e-13      
   0.001185       0.722098         9.699282e-13      
   0.001185       0.789711         1.172456e-12      
   0.001185       0.859239         1.332205e-12      
   0.001185       0.930495         1.416064e-12      
   0.001185       1.003286         1.383217e-12      
   0.001185       1.077416         1.185612e-12      
   0.001185       1.152685         7.743281e-13      
   0.001185       1.228890         1.070504e-13      
   0.001185       1.305826         -8.513195e-13     
   0.001185       1.383286         -2.134072e-12     
   0.001185       1.461060         -3.773146e-12     
   0.001185       1.538940         -5.789064e-12     
   0.001185       1.616714         -8.180854e-12     
   0.001185       1.694174         -1.092898e-11     
   0.001185       1.771110         -1.400683e-11     
   0.001185       1.847315         -1.738398e-11     
   0.001185       1.922584         -2.101692e-11     
   0.001185       1.996714         -2.484175e-11     
   0.001185       2.069505         -2.878118e-11     
   0.001185       2.140761         -3.275869e-11     
   0.001185       2.210289         -3.670428e-11     
   0.001185       2.277902         -4.054880e-11     
   0.001185       2.343418         -4.421780e-11     
   0.001185       2.406661         -4.763415e-11     
   0.001185       2.467459         -5.072669e-11     
   0.001185       2.525649         -5.343642e-11     
   0.001185       2.581075         -5.571586e-11     
   0.001185       2.633586         -5.752464e-11     
   0.001185       2.683041         -5.882609e-11     
   0.001185       2.729306         -5.958666e-11     
   0.001185       2.772258         -5.977696e-11     
   0.001185       2.811780         -5.937211e-11     
   0.001185       2.847765         -5.835031e-11     
   0.001185       2.880118         -5.668958e-11     
   0.001185       2.908749         -5.436286e-11     
   0.001185       2.933583         -5.133105e-11     
   0.001185       2.954553         -4.753150e-11     
   0.001185       2.971601         -4.285574e-11     
   0.001185       2.984682         -3.709812e-11     
   0.001185       2.993761         -2.980534e-11     
   0.001185       2.998815         -1.960183e-11     
   0.001185       3.004739         -3.948521e-11     
   0.001185       3.024957         -6.142771e-11     
   0.001185       3.061273         -7.939277e-11     
   0.001185       3.113597         -9.652866e-11     
   0.001185       3.181789         -1.140010e-10     
   0.001185       3.265666         -1.323293e-10     
   0.001185       3.365002         -1.516853e-10     
   0.001185       3.479529         -1.720133e-10     
   0.001185       3.608938         -1.929754e-10     
   0.001185       3.752880         -2.139160e-10     
   0.001185       3.910968         -2.341285e-10     
   0.001185       4.082775         -2.526051e-10     
   0.001185       4.267838         -2.682634e-10     
   0.001185       4.465657         -2.800810e-10     
   0.001185       4.675701         -2.869901e-10     
   0.001185       4.897402         -2.882399e-10     
   0.001185       5.130163         -2.833288e-10     
   0.001185       5.373356         -2.720292e-10     
   0.001185       5.626327         -2.547932e-10     
   0.001185       5.888392         -2.322281e-10     
   0.001185       6.158845         -2.054952e-10     
   0.001185       6.436958         -1.761544e-10     
   0.001185       6.721980         -1.457554e-10     
   0.001185       7.013143         -1.158677e-10     
   0.001185       7.309662         -8.798603e-11     
   0.001185       7.610739         -6.322710e-11     
   0.001185       7.915560         -4.221849e-11     
   0.001185       8.223305         -2.522086e-11     
   0.001185       8.533144         -1.216978e-11     
   0.001185       8.844241         -2.729514e-12     
   0.001185       9.155759         3.620722e-12      
   0.001185       9.466856         7.510280e-12      
   0.001185       9.776695         9.516281e-12      
   0.001185       10.084440        1.015347e-11      
   0.001185       10.389261        9.866051e-12      
   0.001185       10.690338        9.012233e-12      
   0.001185       10.986857        7.899369e-12      
   0.001185       11.278020        6.699556e-12      
   0.001185       11.563042        5.505655e-12      
   0.001185       11.841155        4.416732e-12      
   0.001185       12.111608        3.479306e-12      
   0.001185       12.373673        2.684772e-12      
   0.001185       12.626644        2.031048e-12      
   0.001185       12.869837        1.519414e-12      
   0.001185       13.102598        1.101485e-12      
   0.001185       13.324299        7.856570e-13      
   0.001185       13.534343        5.517932e-13      
   0.001185       13.732162        3.634152e-13      
   0.001185       13.917225        2.328511e-13      
   0.001185       14.089032        1.389544e-13      
   0.001185       14.247120        7.364358e-14      
   0.001185       14.391062        3.116119e-14      
   0.001185       14.520471        -8.509124e-15     
   0.001185       14.634998        -3.119655e-14     
   0.001185       14.734334        -4.030962e-14     
   0.001185       14.818211        -4.566129e-14     
   0.001185       14.886403        -4.751863e-14     
   0.001185       14.938727        -4.451685e-14     
   0.001185       14.975043        -3.705477e-14     
   0.001185       14.995261        -2.470628e-14     
   0.006239       0.001185         -2.270495e-17     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -7.224315e-15     
   0.006239       0.028399         -2.873362e-14     
   0.006239       0.045447         -8.127472e-14     
   0.006239       0.066417         -1.845591e-13     
   0.006239       0.091251         -3.565512e-13     
   0.006239       0.119882         -6.028269e-13     
   0.006239       0.152235         -9.004965e-13     
   0.006239       0.188220         -1.179741e-12     
   0.006239       0.227742         -1.307783e-12     
   0.006239       0.270694         -1.081211e-12     
   0.006239       0.316959         -2.321343e-13     
   0.006239       0.366414         1.549448e-12      
   0.006239       0.418925         4.577841e-12      
   0.006239       0.474351         9.115060e-12      
   0.006239       0.532541         1.528935e-11      
   0.006239       0.593339         2.299620e-11      
   0.006239       0.656582         3.181680e-11      
   0.006239       0.722098         4.100782e-11      
   0.006239       0.789711         4.957168e-11      
   0.006239       0.859239         5.632681e-11      
   0.006239       0.930495         5.987305e-11      
   0.006239       1.003286         5.848455e-11      
   0.006239       1.077416         5.012938e-11      
   0.006239       1.152685         3.273889e-11      
   0.006239       1.228890         4.523786e-12      
   0.006239       1.305826         -3.600010e-11     
   0.006239       1.383286         -9.024049e-11     
   0.006239       1.461060         -1.595479e-10     
   0.006239       1.538940         -2.447902e-10     
   0.006239       1.616714         -3.459263e-10     
   0.006239       1.694174         -4.621302e-10     
   0.006239       1.771110         -5.922762e-10     
   0.006239       1.847315         -7.350786e-10     
   0.006239       1.922584         -8.886972e-10     
   0.006239       1.996714         -1.050430e-09     
   0.006239       2.069505         -1.217008e-09     
   0.006239       2.140761         -1.385197e-09     
   0.006239       2.210289         -1.552037e-09     
   0.006239       2.277902         -1.714602e-09     
   0.006239       2.343418         -1.869746e-09     
   0.006239       2.406661         -2.014207e-09     
   0.006239       2.467459         -2.144975e-09     
   0.006239       2.525649         -2.259556e-09     
   0.006239       2.581075         -2.355943e-09     
   0.006239       2.633586         -2.432427e-09     
   0.006239       2.683041         -2.487459e-09     
   0.006239       2.729306         -2.519620e-09     
   0.006239       2.772258         -2.527667e-09     
   0.006239       2.811780         -2.510549e-09     
   0.006239       2.847765         -2.467342e-09     
   0.006239       2.880118         -2.397118e-09     
   0.006239       2.908749         -2.298733e-09     
   0.006239       2.933583         -2.170533e-09     
   0.006239       2.954553         -2.009869e-09     
