#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           3.293791e-17           3.822753e-17           1.000000e+00      
   0.001185       0.006239         -4.563513e-09          7.370725e-15           3.082465e-16           -3.602125e-21     
   0.001185       0.015318         -1.401774e-08          1.401054e-13           9.680668e-16           -7.042320e-20     
   0.001185       0.028399         -3.022649e-08          1.117222e-12           2.219975e-15           -6.028471e-19     
   0.001185       0.045447         -5.403559e-08          5.915200e-12           4.485488e-15           -3.578133e-18     
   0.001185       0.066417         -8.578910e-08          2.512119e-11           8.636100e-15           -1.734321e-17     
   0.001185       0.091251         -1.251714e-07          9.267021e-11           1.625541e-14           -7.202726e-17     
   0.001185       0.119882         -1.709907e-07          3.062103e-10           2.984755e-14           -2.600962e-16     
   0.001185       0.152235         -2.209362e-07          9.146909e-10           5.285908e-14           -8.249437e-16     
   0.001185       0.188220         -2.713455e-07          2.482501e-09           8.936700e-14           -2.323396e-15     
   0.001185       0.227742         -3.170216e-07          6.157282e-09           1.433451e-13           -5.872507e-15     
   0.001185       0.270694         -3.511456e-07          1.405041e-08           2.175804e-13           -1.344020e-14     
   0.001185       0.316959         -3.653275e-07          2.970254e-08           3.125388e-13           -2.804606e-14     
   0.001185       0.366414         -3.498366e-07          5.855785e-08           4.256440e-13           -5.364052e-14     
   0.001185       0.418925         -2.940492e-07          1.083273e-07           5.513691e-13           -9.443818e-14     
   0.001185       0.474351         -1.871529e-07          1.891048e-07           6.821576e-13           -1.537369e-13     
   0.001185       0.532541         -1.914215e-08          3.131147e-07           8.096929e-13           -2.327446e-13     
   0.001185       0.593339         2.178710e-07           4.940024e-07           9.258454e-13           -3.302626e-13     
   0.001185       0.656582         5.280534e-07           7.456156e-07           1.023043e-12           -4.436056e-13     
   0.001185       0.722098         9.100532e-07           1.080260e-06           1.094510e-12           -5.698061e-13     
   0.001185       0.789711         1.355222e-06           1.506489e-06           1.134957e-12           -7.053165e-13     
   0.001185       0.859239         1.846217e-06           2.026618e-06           1.141536e-12           -8.438918e-13     
   0.001185       0.930495         2.356490e-06           2.634360e-06           1.114059e-12           -9.754126e-13     
   0.001185       1.003286         2.851240e-06           3.313069e-06           1.054085e-12           -1.088818e-12     
   0.001185       1.077416         3.290296e-06           4.035181e-06           9.640658e-13           -1.177481e-12     
   0.001185       1.152685         3.632954e-06           4.763399e-06           8.480327e-13           -1.240665e-12     
   0.001185       1.228890         3.844191e-06           5.454057e-06           7.131310e-13           -1.278532e-12     
   0.001185       1.305826         3.900985e-06           6.062636e-06           5.695602e-13           -1.287535e-12     
   0.001185       1.383286         3.797062e-06           6.550626e-06           4.280842e-13           -1.263601e-12     
   0.001185       1.461060         3.544486e-06           6.892069e-06           2.973879e-13           -1.209006e-12     
   0.001185       1.538940         3.171270e-06           7.077824e-06           1.834791e-13           -1.132543e-12     
   0.001185       1.616714         2.715529e-06           7.116181e-06           9.029500e-14           -1.042436e-12     
   0.001185       1.694174         2.217943e-06           7.029574e-06           1.952861e-14           -9.421406e-13     
   0.001185       1.771110         1.714870e-06           6.848534e-06           -3.013695e-14          -8.338770e-13     
   0.001185       1.847315         1.233919e-06           6.604865e-06           -6.267773e-14          -7.231356e-13     
   0.001185       1.922584         7.926117e-07           6.326132e-06           -8.295727e-14          -6.174565e-13     
   0.001185       1.996714         3.995784e-07           6.032763e-06           -9.501582e-14          -5.219396e-13     
   0.001185       2.069505         5.704842e-08           5.737785e-06           -1.015800e-13          -4.375052e-13     
   0.001185       2.140761         -2.365477e-07          5.448302e-06           -1.044882e-13          -3.630310e-13     
   0.001185       2.210289         -4.845946e-07          5.167534e-06           -1.051287e-13          -2.978957e-13     
   0.001185       2.277902         -6.910994e-07          4.896575e-06           -1.045120e-13          -2.423363e-13     
   0.001185       2.343418         -8.601169e-07          4.635556e-06           -1.032009e-13          -1.962920e-13     
   0.001185       2.406661         -9.955264e-07          4.384259e-06           -1.013780e-13          -1.586513e-13     
   0.001185       2.467459         -1.100957e-06          4.142361e-06           -9.905303e-14          -1.276315e-13     
   0.001185       2.525649         -1.179760e-06          3.909501e-06           -9.624687e-14          -1.016233e-13     
   0.001185       2.581075         -1.234990e-06          3.685267e-06           -9.304875e-14          -7.965289e-14     
   0.001185       2.633586         -1.269393e-06          3.469167e-06           -8.957617e-14          -6.127101e-14     
   0.001185       2.683041         -1.285398e-06          3.260600e-06           -8.591869e-14          -4.619887e-14     
   0.001185       2.729306         -1.285114e-06          3.058835e-06           -8.211588e-14          -3.408331e-14     
   0.001185       2.772258         -1.270325e-06          2.862986e-06           -7.816900e-14          -2.446313e-14     
   0.001185       2.811780         -1.242485e-06          2.671979e-06           -7.406295e-14          -1.685696e-14     
   0.001185       2.847765         -1.202712e-06          2.484508e-06           -6.978022e-14          -1.085390e-14     
   0.001185       2.880118         -1.151756e-06          2.298961e-06           -6.530240e-14          -6.150439e-15     
   0.001185       2.908749         -1.089959e-06          2.113297e-06           -6.060312e-14          -2.538826e-15     
   0.001185       2.933583         -1.017154e-06          1.924841e-06           -5.563706e-14          1.245410e-16      
   0.001185       2.954553         -9.324809e-07          1.729897e-06           -5.032536e-14          1.947718e-15      
   0.001185       2.971601         -8.339715e-07          1.522975e-06           -4.453193e-14          3.019550e-15      
