#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           2.255127e-17           2.679142e-17           1.000000e+00      
   0.001185       0.006239         -2.905204e-09          5.039947e-15           2.157834e-16           -1.488941e-21     
   0.001185       0.015318         -8.926074e-09          9.517653e-14           6.737515e-16           -2.946207e-20     
   0.001185       0.028399         -1.926076e-08          7.457565e-13           1.521123e-15           -2.594539e-19     
   0.001185       0.045447         -3.448498e-08          3.822989e-12           2.985977e-15           -1.603252e-18     
   0.001185       0.066417         -5.490610e-08          1.556653e-11           5.523079e-15           -8.083489e-18     
   0.001185       0.091251         -8.049691e-08          5.492780e-11           9.948659e-15           -3.459300e-17     
   0.001185       0.119882         -1.107987e-07          1.744560e-10           1.754804e-14           -1.274327e-16     
   0.001185       0.152235         -1.448109e-07          5.052776e-10           3.008829e-14           -4.093326e-16     
   0.001185       0.188220         -1.808844e-07          1.340990e-09           4.966032e-14           -1.162196e-15     
   0.001185       0.227742         -2.166380e-07          3.274246e-09           7.830530e-14           -2.953058e-15     
   0.001185       0.270694         -2.489185e-07          7.391052e-09           1.174624e-13           -6.783199e-15     
   0.001185       0.316959         -2.738211e-07          1.550980e-08           1.673918e-13           -1.419350e-14     
   0.001185       0.366414         -2.867859e-07          3.042877e-08           2.268124e-13           -2.720989e-14     
   0.001185       0.418925         -2.827805e-07          5.612624e-08           2.929599e-13           -4.801679e-14     
   0.001185       0.474351         -2.565772e-07          9.785243e-08           3.620734e-13           -7.837498e-14     
   0.001185       0.532541         -2.031326e-07          1.620638e-07           4.300621e-13           -1.190461e-13     
   0.001185       0.593339         -1.180728e-07          2.561703e-07           4.930019e-13           -1.696506e-13     
   0.001185       0.656582         1.723596e-09           3.880832e-07           5.473227e-13           -2.291499e-13     
   0.001185       0.722098         1.574707e-07           5.655621e-07           5.899032e-13           -2.964739e-13     
   0.001185       0.789711         3.478027e-07           7.953756e-07           6.183682e-13           -3.703744e-13     
   0.001185       0.859239         5.681670e-07           1.082327e-06           6.314932e-13           -4.483009e-13     
   0.001185       0.930495         8.104106e-07           1.428239e-06           6.292137e-13           -5.256633e-13     
   0.001185       1.003286         1.062715e-06           1.831015e-06           6.120202e-13           -5.971706e-13     
   0.001185       1.077416         1.310033e-06           2.283885e-06           5.803631e-13           -6.595695e-13     
   0.001185       1.152685         1.535118e-06           2.774981e-06           5.349123e-13           -7.125255e-13     
   0.001185       1.228890         1.720120e-06           3.287422e-06           4.774755e-13           -7.559896e-13     
   0.001185       1.305826         1.848620e-06           3.800131e-06           4.113223e-13           -7.873882e-13     
   0.001185       1.383286         1.907798e-06           4.289450e-06           3.402996e-13           -8.030751e-13     
   0.001185       1.461060         1.890377e-06           4.731428e-06           2.677734e-13           -8.025768e-13     
   0.001185       1.538940         1.795849e-06           5.104458e-06           1.966457e-13           -7.894505e-13     
   0.001185       1.616714         1.630655e-06           5.391817e-06           1.300128e-13           -7.671388e-13     
   0.001185       1.694174         1.407220e-06           5.583669e-06           7.104693e-14           -7.357179e-13     
   0.001185       1.771110         1.142047e-06           5.678077e-06           2.192874e-14           -6.940564e-13     
   0.001185       1.847315         8.533012e-07           5.680731e-06           -1.686429e-14          -6.437719e-13     
   0.001185       1.922584         5.584149e-07           5.603449e-06           -4.611377e-14          -5.892197e-13     
   0.001185       1.996714         2.721807e-07           5.461865e-06           -6.696791e-14          -5.340542e-13     
   0.001185       2.069505         5.661846e-09           5.272910e-06           -8.058107e-14          -4.793239e-13     
   0.001185       2.140761         -2.340391e-07          5.052621e-06           -8.827953e-14          -4.249624e-13     
   0.001185       2.210289         -4.433367e-07          4.814647e-06           -9.162761e-14          -3.719073e-13     
   0.001185       2.277902         -6.213554e-07          4.569522e-06           -9.214141e-14          -3.222012e-13     
   0.001185       2.343418         -7.690455e-07          4.324646e-06           -9.094601e-14          -2.775664e-13     
   0.001185       2.406661         -8.884146e-07          4.084715e-06           -8.869133e-14          -2.384206e-13     
   0.001185       2.467459         -9.819565e-07          3.852363e-06           -8.571434e-14          -2.041494e-13     
   0.001185       2.525649         -1.052280e-06          3.628792e-06           -8.223802e-14          -1.739610e-13     
   0.001185       2.581075         -1.101897e-06          3.414291e-06           -7.846375e-14          -1.474141e-13     
