#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -1.189485e-15     
   0.001185       0.015318         -9.094718e-15     
   0.001185       0.028399         -3.781070e-14     
   0.001185       0.045447         -1.173318e-13     
   0.001185       0.066417         -3.119961e-13     
   0.001185       0.091251         -7.596730e-13     
   0.001185       0.119882         -1.741109e-12     
   0.001185       0.152235         -3.783029e-12     
   0.001185       0.188220         -7.784243e-12     
   0.001185       0.227742         -1.513556e-11     
   0.001185       0.270694         -2.778696e-11     
   0.001185       0.316959         -4.821261e-11     
   0.001185       0.366414         -7.924366e-11     
   0.001185       0.418925         -1.237772e-10     
   0.001185       0.474351         -1.844057e-10     
   0.001185       0.532541         -2.630282e-10     
   0.001185       0.593339         -3.605028e-10     
   0.001185       0.656582         -4.764033e-10     
   0.001185       0.722098         -6.089420e-10     
   0.001185       0.789711         -7.550695e-10     
   0.001185       0.859239         -9.106490e-10     
   0.001185       0.930495         -1.070558e-09     
   0.001185       1.003286         -1.228728e-09     
   0.001185       1.077416         -1.378376e-09     
   0.001185       1.152685         -1.512595e-09     
   0.001185       1.228890         -1.625122e-09     
   0.001185       1.305826         -1.710882e-09     
   0.001185       1.383286         -1.766349e-09     
   0.001185       1.461060         -1.790019e-09     
   0.001185       1.538940         -1.782966e-09     
   0.001185       1.616714         -1.748894e-09     
   0.001185       1.694174         -1.693384e-09     
   0.001185       1.771110         -1.622716e-09     
   0.001185       1.847315         -1.542923e-09     
   0.001185       1.922584         -1.459201e-09     
   0.001185       1.996714         -1.375546e-09     
   0.001185       2.069505         -1.294578e-09     
   0.001185       2.140761         -1.217636e-09     
   0.001185       2.210289         -1.145137e-09     
   0.001185       2.277902         -1.077005e-09     
   0.001185       2.343418         -1.012970e-09     
   0.001185       2.406661         -9.527010e-10     
   0.001185       2.467459         -8.958432e-10     
   0.001185       2.525649         -8.420370e-10     
   0.001185       2.581075         -7.909400e-10     
   0.001185       2.633586         -7.422451e-10     
   0.001185       2.683041         -6.956801e-10     
   0.001185       2.729306         -6.509909e-10     
   0.001185       2.772258         -6.079206e-10     
   0.001185       2.811780         -5.661899e-10     
   0.001185       2.847765         -5.254811e-10     
   0.001185       2.880118         -4.854202e-10     
   0.001185       2.908749         -4.455497e-10     
   0.001185       2.933583         -4.052845e-10     
   0.001185       2.954553         -3.638291e-10     
   0.001185       2.971601         -3.200133e-10     
   0.001185       2.984682         -2.719124e-10     
   0.001185       2.993761         -2.157451e-10     
   0.001185       2.998815         -1.409768e-10     
   0.001185       3.004739         -2.807644e-10     
   0.001185       3.024957         -4.219742e-10     
   0.001185       3.061273         -5.147471e-10     
   0.001185       3.113597         -5.777164e-10     
   0.001185       3.181789         -6.169237e-10     
   0.001185       3.265666         -6.354439e-10     
   0.001185       3.365002         -6.354757e-10     
   0.001185       3.479529         -6.190072e-10     
   0.001185       3.608938         -5.882229e-10     
   0.001185       3.752880         -5.456463e-10     
   0.001185       3.910968         -4.939044e-10     
   0.001185       4.082775         -4.359387e-10     
   0.001185       4.267838         -3.747227e-10     
   0.001185       4.465657         -3.130665e-10     
   0.001185       4.675701         -2.535654e-10     
   0.001185       4.897402         -1.982955e-10     
   0.001185       5.130163         -1.488123e-10     
   0.001185       5.373356         -1.061073e-10     
   0.001185       5.626327         -7.053714e-11     
   0.001185       5.888392         -4.204490e-11     
   0.001185       6.158845         -2.015594e-11     
   0.001185       6.436958         -4.122049e-12     
   0.001185       6.721980         6.920273e-12      
   0.001185       7.013143         1.388158e-11      
   0.001185       7.309662         1.766581e-11      
   0.001185       7.610739         1.908941e-11      
   0.001185       7.915560         1.883993e-11      
   0.001185       8.223305         1.750321e-11      
   0.001185       8.533144         1.553849e-11      
   0.001185       8.844241         1.329058e-11      
   0.001185       9.155759         1.101042e-11      
   0.001185       9.466856         8.847384e-12      
   0.001185       9.776695         6.908003e-12      
   0.001185       10.084440        5.240640e-12      
   0.001185       10.389261        3.852766e-12      
   0.001185       10.690338        2.739777e-12      
   0.001185       10.986857        1.860564e-12      
   0.001185       11.278020        1.190115e-12      
   0.001185       11.563042        7.008419e-13      
   0.001185       11.841155        3.457568e-13      
   0.001185       12.111608        1.006942e-13      
   0.001185       12.373673        -6.038290e-14     
   0.001185       12.626644        -1.659030e-13     
   0.001185       12.869837        -2.255787e-13     
   0.001185       13.102598        -2.488712e-13     
   0.001185       13.324299        -2.568660e-13     
   0.001185       13.534343        -2.527373e-13     
   0.001185       13.732162        -2.352765e-13     
   0.001185       13.917225        -2.160006e-13     
   0.001185       14.089032        -1.985816e-13     
   0.001185       14.247120        -1.814567e-13     
   0.001185       14.391062        -1.629217e-13     
   0.001185       14.520471        -1.422248e-13     
   0.001185       14.634998        -1.238790e-13     
   0.001185       14.734334        -1.086084e-13     
   0.001185       14.818211        -9.485126e-14     
   0.001185       14.886403        -8.177668e-14     
   0.001185       14.938727        -6.865975e-14     
   0.001185       14.975043        -5.426577e-14     
   0.001185       14.995261        -3.536543e-14     
   0.006239       0.001185         -1.183567e-15     
   0.006239       0.006239         1.000000e+00      
   0.006239       0.015318         -3.836270e-13     
   0.006239       0.028399         -1.595052e-12     
   0.006239       0.045447         -4.950566e-12     
   0.006239       0.066417         -1.316760e-11     
   0.006239       0.091251         -3.207209e-11     
   0.006239       0.119882         -7.353112e-11     
   0.006239       0.152235         -1.598130e-10     
   0.006239       0.188220         -3.289207e-10     
   0.006239       0.227742         -6.396629e-10     
   0.006239       0.270694         -1.174496e-09     
   0.006239       0.316959         -2.038044e-09     
   0.006239       0.366414         -3.350028e-09     
   0.006239       0.418925         -5.232962e-09     
   0.006239       0.474351         -7.796479e-09     
   0.006239       0.532541         -1.112089e-08     
   0.006239       0.593339         -1.524250e-08     
   0.006239       0.656582         -2.014327e-08     
   0.006239       0.722098         -2.574765e-08     
   0.006239       0.789711         -3.192667e-08     
   0.006239       0.859239         -3.850543e-08     
   0.006239       0.930495         -4.526730e-08     
   0.006239       1.003286         -5.195571e-08     
   0.006239       1.077416         -5.828379e-08     
   0.006239       1.152685         -6.395952e-08     
   0.006239       1.228890         -6.871796e-08     
   0.006239       1.305826         -7.234461e-08     
   0.006239       1.383286         -7.469030e-08     
   0.006239       1.461060         -7.569142e-08     
   0.006239       1.538940         -7.539332e-08     
   0.006239       1.616714         -7.395274e-08     
   0.006239       1.694174         -7.160554e-08     
   0.006239       1.771110         -6.861737e-08     
   0.006239       1.847315         -6.524330e-08     
   0.006239       1.922584         -6.170307e-08     
   0.006239       1.996714         -5.816569e-08     
   0.006239       2.069505         -5.474189e-08     
   0.006239       2.140761         -5.148830e-08     
   0.006239       2.210289         -4.842263e-08     
   0.006239       2.277902         -4.554163e-08     
   0.006239       2.343418         -4.283386e-08     
   0.006239       2.406661         -4.028533e-08     
   0.006239       2.467459         -3.788106e-08     
   0.006239       2.525649         -3.560583e-08     
   0.006239       2.581075         -3.344517e-08     
   0.006239       2.633586         -3.138608e-08     
   0.006239       2.683041         -2.941705e-08     
   0.006239       2.729306         -2.752735e-08     
   0.006239       2.772258         -2.570610e-08     
   0.006239       2.811780         -2.394150e-08     
   0.006239       2.847765         -2.222012e-08     
   0.006239       2.880118         -2.052613e-08     
   0.006239       2.908749         -1.884019e-08     
   0.006239       2.933583         -1.713756e-08     
   0.006239       2.954553         -1.538461e-08     
   0.006239       2.971601         -1.353184e-08     
   0.006239       2.984682         -1.149789e-08     
   0.006239       2.993761         -9.122838e-09     
   0.006239       2.998815         -5.961239e-09     
   0.006239       3.004739         -1.187219e-08     
   0.006239       3.024957         -1.784329e-08     
   0.006239       3.061273         -2.176621e-08     
   0.006239       3.113597         -2.442888e-08     
   0.006239       3.181789         -2.608676e-08     
   0.006239       3.265666         -2.686988e-08     
   0.006239       3.365002         -2.687122e-08     
   0.006239       3.479529         -2.617484e-08     
   0.006239       3.608938         -2.487311e-08     
   0.006239       3.752880         -2.307274e-08     
   0.006239       3.910968         -2.088482e-08     
   0.006239       4.082775         -1.843372e-08     
   0.006239       4.267838         -1.584519e-08     
   0.006239       4.465657         -1.323804e-08     
   0.006239       4.675701         -1.072203e-08     
   0.006239       4.897402         -8.384932e-09     
   0.006239       5.130163         -6.292525e-09     
   0.006239       5.373356         -4.486742e-09     
   0.006239       5.626327         -2.982653e-09     
   0.006239       5.888392         -1.777858e-09     
   0.006239       6.158845         -8.522824e-10     
   0.006239       6.436958         -1.742897e-10     
   0.006239       6.721980         2.926340e-10      
   0.006239       7.013143         5.869917e-10      
   0.006239       7.309662         7.470066e-10      
   0.006239       7.610739         8.072021e-10      
   0.006239       7.915560         7.966514e-10      
   0.006239       8.223305         7.401272e-10      
   0.006239       8.533144         6.570479e-10      
   0.006239       8.844241         5.619944e-10      
   0.006239       9.155759         4.655772e-10      
   0.006239       9.466856         3.741127e-10      
   0.006239       9.776695         2.921056e-10      
   0.006239       10.084440        2.216009e-10      
   0.006239       10.389261        1.629145e-10      
   0.006239       10.690338        1.158516e-10      
   0.006239       10.986857        7.867403e-11      
   0.006239       11.278020        5.032406e-11      
   0.006239       11.563042        2.963514e-11      
   0.006239       11.841155        1.462039e-11      
   0.006239       12.111608        4.257950e-12      
   0.006239       12.373673        -2.553156e-12     
   0.006239       12.626644        -7.015032e-12     
   0.006239       12.869837        -9.538368e-12     
   0.006239       13.102598        -1.052324e-11     
   0.006239       13.324299        -1.086125e-11     
   0.006239       13.534343        -1.068662e-11     
   0.006239       13.732162        -9.948230e-12     
   0.006239       13.917225        -9.133085e-12     
   0.006239       14.089032        -8.396456e-12     
   0.006239       14.247120        -7.672258e-12     
   0.006239       14.391062        -6.888421e-12     
   0.006239       14.520471        -6.013160e-12     
   0.006239       14.634998        -5.237300e-12     
   0.006239       14.734334        -4.591464e-12     
   0.006239       14.818211        -4.009616e-12     
   0.006239       14.886403        -3.456643e-12     
   0.006239       14.938727        -2.901938e-12     
   0.006239       14.975043        -2.293337e-12     
   0.006239       14.995261        -1.494509e-12     
   0.015318       0.001185         -8.817173e-15     
   0.015318       0.006239         -3.737790e-13     
   0.015318       0.015318         1.000000e+00      
   0.015318       0.028399         -1.189066e-11     
   0.015318       0.045447         -3.693939e-11     
   0.015318       0.066417         -9.838933e-11     
   0.015318       0.091251         -2.400501e-10     
   0.015318       0.119882         -5.512986e-10     
   0.015318       0.152235         -1.200006e-09     
   0.015318       0.188220         -2.472832e-09     
   0.015318       0.227742         -4.813550e-09     
   0.015318       0.270694         -8.844586e-09     
   0.015318       0.316959         -1.535590e-08     
   0.015318       0.366414         -2.525170e-08     
   0.015318       0.418925         -3.945739e-08     
   0.015318       0.474351         -5.880126e-08     
   0.015318       0.532541         -8.389009e-08     
   0.015318       0.593339         -1.149981e-07     
   0.015318       0.656582         -1.519892e-07     
   0.015318       0.722098         -1.942925e-07     
   0.015318       0.789711         -2.409339e-07     
   0.015318       0.859239         -2.905923e-07     
   0.015318       0.930495         -3.416321e-07     
   0.015318       1.003286         -3.921174e-07     
   0.015318       1.077416         -4.398842e-07     
   0.015318       1.152685         -4.827300e-07     
   0.015318       1.228890         -5.186559e-07     
   0.015318       1.305826         -5.460421e-07     
   0.015318       1.383286         -5.637617e-07     
   0.015318       1.461060         -5.713324e-07     
   0.015318       1.538940         -5.690947e-07     
   0.015318       1.616714         -5.582296e-07     
   0.015318       1.694174         -5.405164e-07     
   0.015318       1.771110         -5.179608e-07     
   0.015318       1.847315         -4.924896e-07     
   0.015318       1.922584         -4.657630e-07     
   0.015318       1.996714         -4.390581e-07     
   0.015318       2.069505         -4.132111e-07     
   0.015318       2.140761         -3.886499e-07     
   0.015318       2.210289         -3.655082e-07     
   0.015318       2.277902         -3.437614e-07     
   0.015318       2.343418         -3.233228e-07     
   0.015318       2.406661         -3.040863e-07     
   0.015318       2.467459         -2.859386e-07     
   0.015318       2.525649         -2.687646e-07     
   0.015318       2.581075         -2.524552e-07     
   0.015318       2.633586         -2.369123e-07     
   0.015318       2.683041         -2.220491e-07     
   0.015318       2.729306         -2.077846e-07     
   0.015318       2.772258         -1.940368e-07     
   0.015318       2.811780         -1.807167e-07     
   0.015318       2.847765         -1.677228e-07     
   0.015318       2.880118         -1.549358e-07     
   0.015318       2.908749         -1.422096e-07     
   0.015318       2.933583         -1.293576e-07     
   0.015318       2.954553         -1.161258e-07     
   0.015318       2.971601         -1.021407e-07     
   0.015318       2.984682         -8.678794e-08     
   0.015318       2.993761         -6.886065e-08     
   0.015318       2.998815         -4.499637e-08     
   0.015318       3.004739         -8.961317e-08     
   0.015318       3.024957         -1.346837e-07     
   0.015318       3.061273         -1.642943e-07     
   0.015318       3.113597         -1.843921e-07     
   0.015318       3.181789         -1.969059e-07     
   0.015318       3.265666         -2.028171e-07     
   0.015318       3.365002         -2.028277e-07     
   0.015318       3.479529         -1.975719e-07     
   0.015318       3.608938         -1.877465e-07     
   0.015318       3.752880         -1.741562e-07     
   0.015318       3.910968         -1.576400e-07     
   0.015318       4.082775         -1.391380e-07     
   0.015318       4.267838         -1.195998e-07     
   0.015318       4.465657         -9.992174e-08     
   0.015318       4.675701         -8.093056e-08     
   0.015318       4.897402         -6.328897e-08     
   0.015318       5.130163         -4.749509e-08     
   0.015318       5.373356         -3.386569e-08     
   0.015318       5.626327         -2.251298e-08     
   0.015318       5.888392         -1.341850e-08     
   0.015318       6.158845         -6.432283e-09     
   0.015318       6.436958         -1.315392e-09     
   0.015318       6.721980         2.209131e-09      
   0.015318       7.013143         4.431205e-09      
   0.015318       7.309662         5.638565e-09      
   0.015318       7.610739         6.092844e-09      
   0.015318       7.915560         6.013467e-09      
   0.015318       8.223305         5.586570e-09      
   0.015318       8.533144         4.959369e-09      
   0.015318       8.844241         4.242120e-09      
   0.015318       9.155759         3.514216e-09      
   0.015318       9.466856         2.823725e-09      
   0.015318       9.776695         2.204907e-09      
   0.015318       10.084440        1.672674e-09      
   0.015318       10.389261        1.229601e-09      
   0.015318       10.690338        8.744869e-10      
   0.015318       10.986857        5.938708e-10      
   0.015318       11.278020        3.797867e-10      
   0.015318       11.563042        2.236850e-10      
   0.015318       11.841155        1.104078e-10      
   0.015318       12.111608        3.212259e-11      
   0.015318       12.373673        -1.930528e-11     
   0.015318       12.626644        -5.291811e-11     
   0.015318       12.869837        -7.195405e-11     
   0.015318       13.102598        -7.944043e-11     
   0.015318       13.324299        -8.199874e-11     
   0.015318       13.534343        -8.063755e-11     
   0.015318       13.732162        -7.504360e-11     
   0.015318       13.917225        -6.890801e-11     
   0.015318       14.089032        -6.337215e-11     
   0.015318       14.247120        -5.790807e-11     
   0.015318       14.391062        -5.197340e-11     
   0.015318       14.520471        -4.534852e-11     
   0.015318       14.634998        -3.948029e-11     
   0.015318       14.734334        -3.460086e-11     
   0.015318       14.818211        -3.020964e-11     
   0.015318       14.886403        -2.603769e-11     
   0.015318       14.938727        -2.185298e-11     
   0.015318       14.975043        -1.726296e-11     
   0.015318       14.995261        -1.124758e-11     
   0.028399       0.001185         -3.397803e-14     
   0.028399       0.006239         -1.440541e-12     
   0.028399       0.015318         -1.102212e-11     
   0.028399       0.028399         1.000000e+00      
   0.028399       0.045447         -1.430408e-10     
   0.028399       0.066417         -3.825893e-10     
   0.028399       0.091251         -9.381365e-10     
   0.028399       0.119882         -2.165398e-09     
   0.028399       0.152235         -4.734295e-09     
   0.028399       0.188220         -9.790690e-09     
   0.028399       0.227742         -1.911051e-08     
   0.028399       0.270694         -3.518680e-08     
   0.028399       0.316959         -6.118612e-08     
   0.028399       0.366414         -1.007357e-07     
   0.028399       0.418925         -1.575508e-07     
   0.028399       0.474351         -2.349603e-07     
   0.028399       0.532541         -3.354071e-07     
   0.028399       0.593339         -4.600025e-07     
   0.028399       0.656582         -6.082141e-07     
   0.028399       0.722098         -7.777646e-07     
   0.028399       0.789711         -9.647568e-07     
   0.028399       0.859239         -1.163894e-06     
   0.028399       0.930495         -1.368611e-06     
   0.028399       1.003286         -1.571135e-06     
