#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           1.537525e-17           1.874437e-17           1.000000e+00      
   0.001185       0.006239         -2.159073e-09          3.435140e-15           1.509229e-16           -7.820840e-22     
   0.001185       0.015318         -6.634521e-09          6.476965e-14           4.704751e-16           -1.566324e-20     
   0.001185       0.028399         -1.432160e-08          5.053533e-13           1.057546e-15           -1.417530e-19     
   0.001185       0.045447         -2.566362e-08          2.569704e-12           2.058770e-15           -9.083843e-19     
   0.001185       0.066417         -4.092575e-08          1.034851e-11           3.762419e-15           -4.733233e-18     
   0.001185       0.091251         -6.016013e-08          3.608190e-11           6.683467e-15           -2.073890e-17     
   0.001185       0.119882         -8.315105e-08          1.132978e-10           1.163180e-14           -7.755145e-17     
   0.001185       0.152235         -1.093514e-07          3.250743e-10           1.972100e-14           -2.514212e-16     
   0.001185       0.188220         -1.378209e-07          8.566897e-10           3.227007e-14           -7.179712e-16     
   0.001185       0.227742         -1.671787e-07          2.081274e-09           5.056952e-14           -1.831063e-15     
   0.001185       0.270694         -1.955799e-07          4.681761e-09           7.553505e-14           -4.216376e-15     
   0.001185       0.316959         -2.207292e-07          9.801344e-09           1.073455e-13           -8.838151e-15     
   0.001185       0.366414         -2.399354e-07          1.920040e-08           1.452162e-13           -1.696692e-14     
   0.001185       0.418925         -2.502142e-07          3.538628e-08           1.874374e-13           -2.997861e-14     
   0.001185       0.474351         -2.484393e-07          6.167991e-08           2.316830e-13           -4.899548e-14     
   0.001185       0.532541         -2.315458e-07          1.021914e-07           2.754329e-13           -7.453197e-14     
   0.001185       0.593339         -1.967841e-07          1.616906e-07           3.162883e-13           -1.064112e-13     
   0.001185       0.656582         -1.420206e-07          2.453681e-07           3.520888e-13           -1.440710e-13     
   0.001185       0.722098         -6.607121e-08          3.584914e-07           3.809670e-13           -1.869616e-13     
   0.001185       0.789711         3.095295e-08           5.059625e-07           4.015240e-13           -2.344578e-13     
   0.001185       0.859239         1.473257e-07           6.918064e-07           4.130675e-13           -2.851481e-13     
   0.001185       0.930495         2.794616e-07           9.186337e-07           4.155984e-13           -3.363433e-13     
   0.001185       1.003286         4.218147e-07           1.187122e-06           4.094013e-13           -3.848773e-13     
   0.001185       1.077416         5.669871e-07           1.495551e-06           3.946309e-13           -4.288199e-13     
   0.001185       1.152685         7.060909e-07           1.839429e-06           3.714389e-13           -4.680635e-13     
   0.001185       1.228890         8.293669e-07           2.211296e-06           3.405514e-13           -5.026535e-13     
   0.001185       1.305826         9.270312e-07           2.600788e-06           3.035180e-13           -5.308976e-13     
   0.001185       1.383286         9.902772e-07           2.995072e-06           2.622045e-13           -5.502005e-13     
   0.001185       1.461060         1.012308e-06           3.379616e-06           2.181636e-13           -5.599054e-13     
   0.001185       1.538940         9.892213e-07           3.739254e-06           1.727253e-13           -5.620842e-13     
   0.001185       1.616714         9.205669e-07           4.059435e-06           1.275749e-13           -5.588193e-13     
   0.001185       1.694174         8.094546e-07           4.327560e-06           8.482177e-14           -5.497537e-13     
   0.001185       1.771110         6.621954e-07           4.534198e-06           4.630203e-14           -5.334173e-13     
   0.001185       1.847315         4.875282e-07           4.673956e-06           1.297061e-14           -5.102431e-13     
   0.001185       1.922584         2.955591e-07           4.745819e-06           -1.493721e-14          -4.828867e-13     
   0.001185       1.996714         9.659797e-08           4.752915e-06           -3.737419e-14          -4.536695e-13     
   0.001185       2.069505         -9.988990e-08          4.701806e-06           -5.432624e-14          -4.228832e-13     
   0.001185       2.140761         -2.860477e-07          4.601443e-06           -6.608340e-14          -3.899060e-13     
   0.001185       2.210289         -4.560292e-07          4.461988e-06           -7.341031e-14          -3.551336e-13     
   0.001185       2.277902         -6.060589e-07          4.293684e-06           -7.733463e-14          -3.202536e-13     
   0.001185       2.343418         -7.342283e-07          4.105957e-06           -7.878944e-14          -2.869903e-13     
   0.001185       2.406661         -8.401308e-07          3.906832e-06           -7.844054e-14          -2.560760e-13     
   0.001185       2.467459         -9.244370e-07          3.702674e-06           -7.674775e-14          -2.273680e-13     
   0.001185       2.525649         -9.884916e-07          3.498191e-06           -7.409068e-14          -2.005820e-13     
   0.001185       2.581075         -1.033983e-06          3.296596e-06           -7.081991e-14          -1.757616e-13     
   0.001185       2.633586         -1.062703e-06          3.099862e-06           -6.723070e-14          -1.532157e-13     
   0.001185       2.683041         -1.076389e-06          2.908985e-06           -6.352552e-14          -1.332122e-13     
   0.001185       2.729306         -1.076627e-06          2.724222e-06           -5.981005e-14          -1.157752e-13     
   0.001185       2.772258         -1.064797e-06          2.545272e-06           -5.612037e-14          -1.006884e-13     
   0.001185       2.811780         -1.042042e-06          2.371412e-06           -5.245718e-14          -8.761614e-14     
   0.001185       2.847765         -1.009244e-06          2.201552e-06           -4.880869e-14          -7.622065e-14     
   0.001185       2.880118         -9.669952e-07          2.034250e-06           -4.515846e-14          -6.621911e-14     
   0.001185       2.908749         -9.155560e-07          1.867640e-06           -4.148308e-14          -5.738434e-14     
   0.001185       2.933583         -8.547711e-07          1.699280e-06           -3.774513e-14          -4.951869e-14     
   0.001185       2.954553         -7.839071e-07          1.525828e-06           -3.388352e-14          -4.242284e-14     
   0.001185       2.971601         -7.013084e-07          1.342362e-06           -2.979782e-14          -3.586438e-14     
   0.001185       2.984682         -6.035734e-07          1.140798e-06           -2.531363e-14          -2.953152e-14     
   0.001185       2.993761         -4.831177e-07          9.052709e-07           -2.008117e-14          -2.291425e-14     
   0.001185       2.998815         -3.172230e-07          5.915868e-07           -1.312044e-14          -1.478536e-14     
   0.001185       3.004739         -6.353443e-07          1.178296e-06           -2.612659e-14          -2.901166e-14     
   0.001185       3.024957         -9.731927e-07          1.771529e-06           -3.924654e-14          -4.138663e-14     
