#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -2.155683e-10     
   0.001185       0.015318         -6.625825e-10     
   0.001185       0.028399         -1.431326e-09     
   0.001185       0.045447         -2.568963e-09     
   0.001185       0.066417         -4.108896e-09     
   0.001185       0.091251         -6.070012e-09     
   0.001185       0.119882         -8.454537e-09     
   0.001185       0.152235         -1.124533e-08     
   0.001185       0.188220         -1.440335e-08     
   0.001185       0.227742         -1.786599e-08     
   0.001185       0.270694         -2.154700e-08     
   0.001185       0.316959         -2.533852e-08     
   0.001185       0.366414         -2.911556e-08     
   0.001185       0.418925         -3.274287e-08     
   0.001185       0.474351         -3.608411e-08     
   0.001185       0.532541         -3.901279e-08     
   0.001185       0.593339         -4.142478e-08     
   0.001185       0.656582         -4.325160e-08     
   0.001185       0.722098         -4.447404e-08     
   0.001185       0.789711         -4.513492e-08     
   0.001185       0.859239         -4.535012e-08     
   0.001185       0.930495         -4.531626e-08     
   0.001185       1.003286         -4.531341e-08     
   0.001185       1.077416         -4.570137e-08     
   0.001185       1.152685         -4.690877e-08     
   0.001185       1.228890         -4.941536e-08     
   0.001185       1.305826         -5.372824e-08     
   0.001185       1.383286         -6.035284e-08     
   0.001185       1.461060         -6.976033e-08     
   0.001185       1.538940         -8.235403e-08     
   0.001185       1.616714         -9.843846e-08     
   0.001185       1.694174         -1.181934e-07     
   0.001185       1.771110         -1.416538e-07     
   0.001185       1.847315         -1.686976e-07     
   0.001185       1.922584         -1.990418e-07     
   0.001185       1.996714         -2.322494e-07     
   0.001185       2.069505         -2.677447e-07     
   0.001185       2.140761         -3.048357e-07     
   0.001185       2.210289         -3.427418e-07     
   0.001185       2.277902         -3.806239e-07     
   0.001185       2.343418         -4.176177e-07     
   0.001185       2.406661         -4.528647e-07     
   0.001185       2.467459         -4.855417e-07     
   0.001185       2.525649         -5.148834e-07     
   0.001185       2.581075         -5.402007e-07     
   0.001185       2.633586         -5.608910e-07     
   0.001185       2.683041         -5.764432e-07     
   0.001185       2.729306         -5.864348e-07     
   0.001185       2.772258         -5.905230e-07     
   0.001185       2.811780         -5.884279e-07     
   0.001185       2.847765         -5.799096e-07     
   0.001185       2.880118         -5.647350e-07     
   0.001185       2.908749         -5.426316e-07     
   0.001185       2.933583         -5.132172e-07     
   0.001185       2.954553         -4.758816e-07     
   0.001185       2.971601         -4.295581e-07     
   0.001185       2.984682         -3.722017e-07     
   0.001185       2.993761         -2.992728e-07     
   0.001185       2.998815         -1.969520e-07     
   0.001185       3.004739         -3.963298e-07     
   0.001185       3.024957         -6.155823e-07     
   0.001185       3.061273         -7.943724e-07     
   0.001185       3.113597         -9.638491e-07     
   0.001185       3.181789         -1.134602e-06     
   0.001185       3.265666         -1.309969e-06     
   0.001185       3.365002         -1.488585e-06     
   0.001185       3.479529         -1.664983e-06     
   0.001185       3.608938         -1.829916e-06     
   0.001185       3.752880         -1.971099e-06     
   0.001185       3.910968         -2.074721e-06     
   0.001185       4.082775         -2.127780e-06     
   0.001185       4.267838         -2.120931e-06     
   0.001185       4.465657         -2.050932e-06     
   0.001185       4.675701         -1.921815e-06     
   0.001185       4.897402         -1.744085e-06     
   0.001185       5.130163         -1.532318e-06     
   0.001185       5.373356         -1.302181e-06     
   0.001185       5.626327         -1.068133e-06     
   0.001185       5.888392         -8.422102e-07     
   0.001185       6.158845         -6.336478e-07     
   0.001185       6.436958         -4.488386e-07     
   0.001185       6.721980         -2.914460e-07     
   0.001185       7.013143         -1.627081e-07     
   0.001185       7.309662         -6.191109e-08     
   0.001185       7.610739         1.308942e-08      
   0.001185       7.915560         6.537025e-08      
   0.001185       8.223305         9.851604e-08      
   0.001185       8.533144         1.162682e-07      
   0.001185       8.844241         1.222387e-07      
   0.001185       9.155759         1.197136e-07      
   0.001185       9.466856         1.115203e-07      
   0.001185       9.776695         9.996773e-08      
   0.001185       10.084440        8.684727e-08      
   0.001185       10.389261        7.346112e-08      
   0.001185       10.690338        6.069416e-08      
   0.001185       10.986857        4.908747e-08      
   0.001185       11.278020        3.891505e-08      
