#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           1.871364e-17           2.250679e-17           1.000000e+00      
   0.001185       0.006239         -2.490461e-09          4.181455e-15           1.812387e-16           -1.073032e-21     
   0.001185       0.015318         -7.652356e-09          7.888474e-14           5.653297e-16           -2.135396e-20     
   0.001185       0.028399         -1.651578e-08          6.164073e-13           1.272907e-15           -1.905202e-19     
   0.001185       0.045447         -2.958388e-08          3.143439e-12           2.485996e-15           -1.198275e-18     
   0.001185       0.066417         -4.714297e-08          1.270909e-11           4.564479e-15           -6.140804e-18     
   0.001185       0.091251         -6.921468e-08          4.450015e-11           8.152449e-15           -2.659201e-17     
   0.001185       0.119882         -9.548355e-08          1.403068e-10           1.426330e-14           -9.870546e-17     
   0.001185       0.152235         -1.252138e-07          4.039483e-10           2.429021e-14           -3.185542e-16     
   0.001185       0.188220         -1.571690e-07          1.067289e-09           3.988242e-14           -9.071247e-16     
   0.001185       0.227742         -1.895491e-07          2.597668e-09           6.265164e-14           -2.309316e-15     
   0.001185       0.270694         -2.199605e-07          5.850783e-09           9.373771e-14           -5.311293e-15     
   0.001185       0.316959         -2.454317e-07          1.225907e-08           1.333547e-13           -1.112383e-14     
   0.001185       0.366414         -2.624859e-07          2.402753e-08           1.805067e-13           -2.134080e-14     
   0.001185       0.418925         -2.672753e-07          4.429410e-08           2.330348e-13           -3.768501e-14     
   0.001185       0.474351         -2.557840e-07          7.720821e-08           2.880025e-13           -6.155454e-14     
   0.001185       0.532541         -2.241017e-07          1.278910e-07           3.422234e-13           -9.357476e-14     
   0.001185       0.593339         -1.687704e-07          2.022569e-07           3.926542e-13           -1.334906e-13     
   0.001185       0.656582         -8.719714e-08          3.066899e-07           4.365419e-13           -1.805483e-13     
   0.001185       0.722098         2.188440e-08           4.475756e-07           4.714950e-13           -2.339919e-13     
   0.001185       0.789711         1.579375e-07           6.307009e-07           4.957088e-13           -2.929506e-13     
   0.001185       0.859239         3.181850e-07           8.605556e-07           5.082727e-13           -3.555500e-13     
   0.001185       0.930495         4.972897e-07           1.139601e-06           5.091625e-13           -4.183105e-13     
   0.001185       1.003286         6.872525e-07           1.467574e-06           4.987431e-13           -4.771727e-13     
   0.001185       1.077416         8.776278e-07           1.840884e-06           4.772707e-13           -5.296484e-13     
   0.001185       1.152685         1.056119e-06           2.252191e-06           4.450725e-13           -5.755380e-13     
   0.001185       1.228890         1.209558e-06           2.690263e-06           4.032713e-13           -6.148458e-13     
   0.001185       1.305826         1.325192e-06           3.140286e-06           3.540773e-13           -6.454790e-13     
   0.001185       1.383286         1.392163e-06           3.584704e-06           3.001309e-13           -6.643382e-13     
   0.001185       1.461060         1.402933e-06           4.004560e-06           2.437013e-13           -6.707866e-13     
   0.001185       1.538940         1.354388e-06           4.381193e-06           1.867607e-13           -6.674989e-13     
   0.001185       1.616714         1.248363e-06           4.698086e-06           1.316194e-13           -6.571121e-13     
   0.001185       1.694174         1.091429e-06           4.942614e-06           8.092438e-14           -6.393849e-13     
   0.001185       1.771110         8.940010e-07           5.107396e-06           3.678501e-14           -6.128886e-13     
   0.001185       1.847315         6.689275e-07           5.190914e-06           8.608616e-17           -5.784895e-13     
   0.001185       1.922584         4.298295e-07           5.197271e-06           -2.925752e-14          -5.395541e-13     
   0.001185       1.996714         1.895162e-07           5.135167e-06           -5.162974e-14          -4.989719e-13     
   0.001185       2.069505         -4.123060e-08          5.016360e-06           -6.748240e-14          -4.573454e-13     
   0.001185       2.140761         -2.543340e-07          4.853958e-06           -7.756803e-14          -4.142996e-13     
   0.001185       2.210289         -4.445534e-07          4.660858e-06           -8.305593e-14          -3.705306e-13     
   0.001185       2.277902         -6.091981e-07          4.448550e-06           -8.526361e-14          -3.279912e-13     
   0.001185       2.343418         -7.475993e-07          4.226426e-06           -8.528054e-14          -2.885200e-13     
   0.001185       2.406661         -8.605080e-07          4.001562e-06           -8.381994e-14          -2.528049e-13     
   0.001185       2.467459         -9.495403e-07          3.778869e-06           -8.132109e-14          -2.205640e-13     
   0.001185       2.525649         -1.016739e-06          3.561447e-06           -7.810982e-14          -1.913354e-13     
   0.001185       2.581075         -1.064268e-06          3.351004e-06           -7.447280e-14          -1.649725e-13     
   0.001185       2.633586         -1.094222e-06          3.148243e-06           -7.064494e-14          -1.415953e-13     
   0.001185       2.683041         -1.108530e-06          2.953176e-06           -6.677905e-14          -1.212964e-13     
   0.001185       2.729306         -1.108893e-06          2.765344e-06           -6.294401e-14          -1.039493e-13     
   0.001185       2.772258         -1.096770e-06          2.583959e-06           -5.915089e-14          -8.921733e-14     
   0.001185       2.811780         -1.073355e-06          2.407973e-06           -5.538445e-14          -7.667476e-14     
   0.001185       2.847765         -1.039570e-06          2.236096e-06           -5.162318e-14          -6.592046e-14     
   0.001185       2.880118         -9.960344e-07          2.066756e-06           -4.784476e-14          -5.662981e-14     
   0.001185       2.908749         -9.430245e-07          1.898005e-06           -4.402188e-14          -4.855109e-14     
   0.001185       2.933583         -8.803870e-07          1.727342e-06           -4.011387e-14          -4.147594e-14     
   0.001185       2.954553         -8.073717e-07          1.551363e-06           -3.605588e-14          -3.520654e-14     
   0.001185       2.971601         -7.222775e-07          1.365072e-06           -3.174186e-14          -2.952492e-14     
   0.001185       2.984682         -6.216035e-07          1.160260e-06           -2.698740e-14          -2.415242e-14     
   0.001185       2.993761         -4.975395e-07          9.208040e-07           -2.142134e-14          -1.865135e-14     
   0.001185       2.998815         -3.266887e-07          6.017702e-07           -1.400059e-14          -1.200195e-14     
   0.001185       3.004739         -6.542950e-07          1.198653e-06           -2.789001e-14          -2.347192e-14     
   0.001185       3.024957         -1.002175e-06          1.802520e-06           -4.195096e-14          -3.308614e-14     
   0.001185       3.061273         -1.263539e-06          2.201234e-06           -5.124449e-14          -3.568079e-14     
   0.001185       3.113597         -1.484073e-06          2.474988e-06           -5.763210e-14          -3.288622e-14     
   0.001185       3.181789         -1.676009e-06          2.650258e-06           -6.171997e-14          -2.600732e-14     
   0.001185       3.265666         -1.841244e-06          2.740789e-06           -6.374022e-14          -1.620365e-14     
   0.001185       3.365002         -1.977165e-06          2.756550e-06           -6.374313e-14          -3.980680e-15     
   0.001185       3.479529         -2.079296e-06          2.706607e-06           -6.193760e-14          9.429011e-15      
   0.001185       3.608938         -2.142974e-06          2.600164e-06           -5.872823e-14          2.125060e-14      
   0.001185       3.752880         -2.164557e-06          2.446853e-06           -5.414611e-14          3.140843e-14      
   0.001185       3.910968         -2.142233e-06          2.256737e-06           -4.847900e-14          3.983608e-14      
   0.001185       4.082775         -2.076451e-06          2.040105e-06           -4.229798e-14          4.411668e-14      
   0.001185       4.267838         -1.970084e-06          1.807106e-06           -3.565044e-14          4.630570e-14      
   0.001185       4.465657         -1.828218e-06          1.567421e-06           -2.919110e-14          4.450604e-14      
   0.001185       4.675701         -1.657791e-06          1.329831e-06           -2.295679e-14          4.095206e-14      
   0.001185       4.897402         -1.467000e-06          1.101923e-06           -1.744817e-14          3.456113e-14      
   0.001185       5.130163         -1.264676e-06          8.897957e-07           -1.260529e-14          2.755435e-14      
   0.001185       5.373356         -1.059598e-06          6.979586e-07           -8.612666e-15          1.960399e-14      
   0.001185       5.626327         -8.598893e-07          5.292936e-07           -5.458771e-15          1.176392e-14      
   0.001185       5.888392         -6.725063e-07          3.851403e-07           -3.001134e-15          4.952767e-15      
   0.001185       6.158845         -5.028693e-07          2.654895e-07           -1.208158e-15          -1.083164e-15     
