#       k             kp                  U           
   0.001185       0.001185         1.000000e+00      
   0.001185       0.006239         -2.009424e-16     
   0.001185       0.015318         -1.534802e-15     
   0.001185       0.028399         -6.362127e-15     
   0.001185       0.045447         -1.962915e-14     
   0.001185       0.066417         -5.173087e-14     
   0.001185       0.091251         -1.244799e-13     
   0.001185       0.119882         -2.814325e-13     
   0.001185       0.152235         -6.025435e-13     
   0.001185       0.188220         -1.220474e-12     
   0.001185       0.227742         -2.332677e-12     
   0.001185       0.270694         -4.201156e-12     
   0.001185       0.316959         -7.133296e-12     
   0.001185       0.366414         -1.144370e-11     
   0.001185       0.418925         -1.740642e-11     
   0.001185       0.474351         -2.521296e-11     
   0.001185       0.532541         -3.494902e-11     
   0.001185       0.593339         -4.659334e-11     
   0.001185       0.656582         -6.003556e-11     
   0.001185       0.722098         -7.511172e-11     
   0.001185       0.789711         -9.165583e-11     
   0.001185       0.859239         -1.095522e-10     
   0.001185       0.930495         -1.287576e-10     
   0.001185       1.003286         -1.492787e-10     
   0.001185       1.077416         -1.711346e-10     
   0.001185       1.152685         -1.943513e-10     
   0.001185       1.228890         -2.189795e-10     
   0.001185       1.305826         -2.450703e-10     
   0.001185       1.383286         -2.725876e-10     
   0.001185       1.461060         -3.013370e-10     
   0.001185       1.538940         -3.309903e-10     
   0.001185       1.616714         -3.611556e-10     
   0.001185       1.694174         -3.913796e-10     
   0.001185       1.771110         -4.210834e-10     
   0.001185       1.847315         -4.495525e-10     
   0.001185       1.922584         -4.760404e-10     
   0.001185       1.996714         -4.998855e-10     
   0.001185       2.069505         -5.205370e-10     
   0.001185       2.140761         -5.375153e-10     
   0.001185       2.210289         -5.504096e-10     
   0.001185       2.277902         -5.589419e-10     
   0.001185       2.343418         -5.630254e-10     
   0.001185       2.406661         -5.627574e-10     
   0.001185       2.467459         -5.583616e-10     
   0.001185       2.525649         -5.501313e-10     
   0.001185       2.581075         -5.384046e-10     
   0.001185       2.633586         -5.235555e-10     
   0.001185       2.683041         -5.059799e-10     
   0.001185       2.729306         -4.860676e-10     
   0.001185       2.772258         -4.641686e-10     
   0.001185       2.811780         -4.405637e-10     
   0.001185       2.847765         -4.154442e-10     
   0.001185       2.880118         -3.888958e-10     
   0.001185       2.908749         -3.608785e-10     
   0.001185       2.933583         -3.311945e-10     
   0.001185       2.954553         -2.994251e-10     
   0.001185       2.971601         -2.648008e-10     
   0.001185       2.984682         -2.258912e-10     
   0.001185       2.993761         -1.796960e-10     
   0.001185       2.998815         -1.175748e-10     
   0.001185       3.004739         -2.347085e-10     
   0.001185       3.024957         -3.551815e-10     
   0.001185       3.061273         -4.379200e-10     
   0.001185       3.113597         -4.980053e-10     
   0.001185       3.181789         -5.393116e-10     
   0.001185       3.265666         -5.628801e-10     
   0.001185       3.365002         -5.690811e-10     
