#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           -1.770755e-26          -1.745071e-26          1.000000e+00      
   0.001185       0.006239         -5.357295e-18          -2.110520e-23          -7.502207e-25          -5.771756e-30     
   0.001185       0.015318         -4.040415e-17          -1.041283e-21          -6.146606e-24          2.621247e-29      
   0.001185       0.028399         -1.615426e-16          -1.759771e-20          -3.026488e-23          1.187040e-26      
   0.001185       0.045447         -4.622328e-16          -1.819304e-19          -1.221996e-22          2.707199e-25      
   0.001185       0.066417         -1.072608e-15          -1.390315e-18          -4.355500e-22          3.005169e-24      
   0.001185       0.091251         -2.149477e-15          -8.348082e-18          -1.370682e-21          2.152451e-23      
   0.001185       0.119882         -3.849374e-15          -4.063918e-17          -3.792325e-21          1.126107e-22      
   0.001185       0.152235         -6.282079e-15          -1.647109e-16          -9.258602e-21          4.607356e-22      
   0.001185       0.188220         -9.425096e-15          -5.691669e-16          -2.010179e-20          1.535650e-21      
   0.001185       0.227742         -1.299383e-14          -1.711134e-15          -3.915839e-20          4.275197e-21      
   0.001185       0.270694         -1.627184e-14          -4.551890e-15          -6.906898e-20          1.009036e-20      
   0.001185       0.316959         -1.791364e-14          -1.086827e-14          -1.114048e-19          2.035624e-20      
   0.001185       0.366414         -1.576247e-14          -2.358608e-14          -1.662104e-19          3.525445e-20      
   0.001185       0.418925         -6.723971e-15          -4.706460e-14          -2.323851e-19          5.266778e-20      
   0.001185       0.474351         1.328721e-14           -8.728911e-14          -3.083887e-19          6.888487e-20      
   0.001185       0.532541         4.933823e-14           -1.519599e-13          -3.918248e-19          8.251275e-20      
   0.001185       0.593339         1.074090e-13           -2.504020e-13          -4.772613e-19          9.960258e-20      
   0.001185       0.656582         1.941593e-13           -3.930603e-13          -5.546992e-19          1.334418e-19      
   0.001185       0.722098         3.164013e-13           -5.903623e-13          -6.130468e-19          1.936535e-19      
   0.001185       0.789711         4.802926e-13           -8.512279e-13          -6.487318e-19          2.710794e-19      
   0.001185       0.859239         6.906001e-13           -1.182172e-12          -6.707423e-19          3.377118e-19      
   0.001185       0.930495         9.504555e-13           -1.587764e-12          -6.920699e-19          3.725521e-19      
   0.001185       1.003286         1.261533e-12           -2.071713e-12          -7.126403e-19          3.906485e-19      
   0.001185       1.077416         1.623972e-12           -2.636608e-12          -7.155595e-19          4.331397e-19      
   0.001185       1.152685         2.035639e-12           -3.281690e-12          -6.881173e-19          5.151393e-19      
   0.001185       1.228890         2.491461e-12           -4.001146e-12          -6.438903e-19          5.941998e-19      
   0.001185       1.305826         2.983958e-12           -4.785814e-12          -6.111724e-19          6.155833e-19      
   0.001185       1.383286         3.504784e-12           -5.626870e-12          -5.957487e-19          5.884424e-19      
   0.001185       1.461060         4.045570e-12           -6.516616e-12          -5.699553e-19          5.835306e-19      
   0.001185       1.538940         4.597198e-12           -7.444954e-12          -5.109026e-19          6.380078e-19      
   0.001185       1.616714         5.149008e-12           -8.396715e-12          -4.375353e-19          6.948098e-19      
   0.001185       1.694174         5.689778e-12           -9.354681e-12          -3.896729e-19          6.728650e-19      
   0.001185       1.771110         6.209758e-12           -1.030507e-11          -3.742090e-19          5.786970e-19      
   0.001185       1.847315         6.701294e-12           -1.123827e-11          -3.553001e-19          5.002422e-19      
   0.001185       1.922584         7.157447e-12           -1.214422e-11          -3.044129e-19          4.866597e-19      
   0.001185       1.996714         7.570781e-12           -1.300917e-11          -2.404647e-19          4.797945e-19      
   0.001185       2.069505         7.934118e-12           -1.381875e-11          -2.055725e-19          3.887814e-19      
   0.001185       2.140761         8.242258e-12           -1.456306e-11          -2.116748e-19          2.035261e-19      
   0.001185       2.210289         8.492432e-12           -1.523741e-11          -2.279975e-19          1.821921e-21      
   0.001185       2.277902         8.683108e-12           -1.583830e-11          -2.199318e-19          -1.462662e-19     
   0.001185       2.343418         8.812771e-12           -1.635982e-11          -1.869548e-19          -2.521635e-19     
   0.001185       2.406661         8.879997e-12           -1.679428e-11          -1.580944e-19          -3.839329e-19     
   0.001185       2.467459         8.884471e-12           -1.713526e-11          -1.584024e-19          -5.886509e-19     
   0.001185       2.525649         8.827659e-12           -1.737948e-11          -1.862346e-19          -8.502133e-19     
   0.001185       2.581075         8.712546e-12           -1.752581e-11          -2.195239e-19          -1.112098e-18     
   0.001185       2.633586         8.542843e-12           -1.757295e-11          -2.371461e-19          -1.326606e-18     
   0.001185       2.683041         8.322355e-12           -1.751801e-11          -2.332411e-19          -1.482557e-18     
   0.001185       2.729306         8.054783e-12           -1.735656e-11          -2.161519e-19          -1.598290e-18     
   0.001185       2.772258         7.743764e-12           -1.708343e-11          -1.985335e-19          -1.698058e-18     
   0.001185       2.811780         7.392837e-12           -1.669330e-11          -1.886729e-19          -1.793992e-18     
   0.001185       2.847765         7.005161e-12           -1.618056e-11          -1.877882e-19          -1.882263e-18     
   0.001185       2.880118         6.583009e-12           -1.553861e-11          -1.921381e-19          -1.949236e-18     
   0.001185       2.908749         6.127091e-12           -1.475857e-11          -1.965438e-19          -1.979621e-18     
   0.001185       2.933583         5.635671e-12           -1.382761e-11          -1.968759e-19          -1.961530e-18     
   0.001185       2.954553         5.103260e-12           -1.272600e-11          -1.908564e-19          -1.887438e-18     
   0.001185       2.971601         4.518215e-12           -1.142138e-11          -1.776556e-19          -1.752213e-18     
   0.001185       2.984682         3.857337e-12           -9.855164e-12          -1.569452e-19          -1.549191e-18     
   0.001185       2.993761         3.070250e-12           -7.902626e-12          -1.276069e-19          -1.262355e-18     
   0.001185       2.998815         2.009760e-12           -5.193665e-12          -8.444539e-20          -8.368271e-19     
   0.001185       3.004739         4.008784e-12           -1.042494e-11          -1.705163e-19          -1.696156e-18     
   0.001185       3.024957         6.057403e-12           -1.607488e-11          -2.666682e-19          -2.698101e-18     
   0.001185       3.061273         7.450521e-12           -2.051529e-11          -3.395671e-19          -3.613213e-18     
   0.001185       3.113597         8.426391e-12           -2.456782e-11          -3.851214e-19          -4.581446e-18     
   0.001185       3.181789         9.006470e-12           -2.855188e-11          -4.091470e-19          -5.713268e-18     
   0.001185       3.265666         9.124315e-12           -3.264558e-11          -4.772902e-19          -7.235302e-18     
   0.001185       3.365002         8.651567e-12           -3.697832e-11          -6.287944e-19          -9.280912e-18     
   0.001185       3.479529         7.408806e-12           -4.167629e-11          -6.870370e-19          -1.150517e-17     
   0.001185       3.608938         5.157688e-12           -4.683378e-11          -6.216716e-19          -1.394968e-17     
   0.001185       3.752880         1.603712e-12           -5.249196e-11          -7.559921e-19          -1.732561e-17     
   0.001185       3.910968         -3.546738e-12          -5.872947e-11          -6.694019e-19          -2.058863e-17     
   0.001185       4.082775         -1.058808e-11          -6.549768e-11          -5.596341e-19          -2.418993e-17     
   0.001185       4.267838         -1.973215e-11          -7.267168e-11          -4.806752e-19          -2.791185e-17     
   0.001185       4.465657         -3.102450e-11          -8.002012e-11          -1.779484e-19          -3.102491e-17     
   0.001185       4.675701         -4.429189e-11          -8.710725e-11          1.776204e-20           -3.378838e-17     
   0.001185       4.897402         -5.903979e-11          -9.339503e-11          3.037030e-19           -3.552243e-17     
   0.001185       5.130163         -7.445104e-11          -9.822849e-11          6.992139e-19           -3.569800e-17     
   0.001185       5.373356         -8.943436e-11          -1.008746e-10          7.362857e-19           -3.527918e-17     
   0.001185       5.626327         -1.026907e-10          -1.008195e-10          1.104729e-18           -3.255191e-17     
   0.001185       5.888392         -1.129747e-10          -9.764427e-11          1.169170e-18           -2.906597e-17     
   0.001185       6.158845         -1.192480e-10          -9.132297e-11          9.833974e-19           -2.507615e-17     
   0.001185       6.436958         -1.208854e-10          -8.225176e-11          1.025888e-18           -1.985597e-17     
   0.001185       6.721980         -1.178342e-10          -7.108660e-11          9.540491e-19           -1.465728e-17     
   0.001185       7.013143         -1.105901e-10          -5.871875e-11          6.013205e-19           -1.033548e-17     
   0.001185       7.309662         -1.000747e-10          -4.616525e-11          3.249021e-19           -6.443019e-18     
   0.001185       7.610739         -8.746385e-11          -3.432914e-11          2.549794e-19           -2.899184e-18     
   0.001185       7.915560         -7.397135e-11          -2.385575e-11          1.601451e-19           -2.674496e-19     
   0.001185       8.223305         -6.064718e-11          -1.514574e-11          -3.532500e-20          1.256577e-18      
   0.001185       8.533144         -4.826608e-11          -8.342048e-12          -2.047502e-19          2.063303e-18      
   0.001185       8.844241         -3.730572e-11          -3.372569e-12          -2.387436e-19          2.570134e-18      
   0.001185       9.155759         -2.798424e-11          -1.683506e-14          -1.644498e-19          2.840937e-18      
   0.001185       9.466856         -2.032605e-11          2.044235e-12           -1.411007e-19          2.723166e-18      
   0.001185       9.776695         -1.422229e-11          3.113279e-12           -1.804045e-19          2.264641e-18      
   0.001185       10.084440        -9.490962e-12          3.474458e-12           -2.009029e-19          1.746394e-18      
   0.001185       10.389261        -5.922362e-12          3.373767e-12           -1.505405e-19          1.394746e-18      
   0.001185       10.690338        -3.307489e-12          3.000462e-12           -5.461469e-20          1.149433e-18      
   0.001185       10.986857        -1.455729e-12          2.520429e-12           -4.941300e-20          7.922157e-19      
   0.001185       11.278020        -1.936258e-13          2.017204e-12           -8.757266e-20          4.021519e-19      
   0.001185       11.563042        6.282493e-13           1.533640e-12           -4.114616e-20          2.390650e-19      
   0.001185       11.841155        1.126017e-12           1.117887e-12           9.934881e-21           1.893294e-19      
   0.001185       12.111608        1.391223e-12           7.809497e-13           -1.709276e-20          1.242146e-21      
   0.001185       12.373673        1.499344e-12           5.152369e-13           -1.619057e-20          -9.915803e-20     
   0.001185       12.626644        1.504507e-12           3.173928e-13           2.434293e-20           -3.915335e-20     
   0.001185       12.869837        1.442277e-12           1.775080e-13           -1.452691e-20          -1.497552e-19     
   0.001185       13.102598        1.344968e-12           7.133378e-14           1.342066e-20           -1.203991e-19     
   0.001185       13.324299        1.228635e-12           5.187097e-15           1.591009e-20           -1.032795e-19     
   0.001185       13.534343        1.105863e-12           -3.332570e-14          -1.053476e-20          -1.448442e-19     
   0.001185       13.732162        9.872994e-13           -6.332420e-14          1.960280e-20           -7.944782e-20     
   0.001185       13.917225        8.743361e-13           -7.529406e-14          6.523936e-21           -1.096278e-19     
   0.001185       14.089032        7.710761e-13           -7.699572e-14          8.937563e-21           -7.984377e-20     
   0.001185       14.247120        6.777711e-13           -7.303534e-14          7.387882e-21           -5.844317e-20     
   0.001185       14.391062        5.937539e-13           -6.683535e-14          -1.599505e-20          -9.788634e-20     
   0.001185       14.520471        5.205898e-13           -6.579793e-14          1.216440e-20           -3.536847e-20     
   0.001185       14.634998        4.547447e-13           -6.117614e-14          1.507733e-20           -2.960550e-20     
   0.001185       14.734334        3.950529e-13           -5.334410e-14          -1.154912e-21          -5.899457e-20     
   0.001185       14.818211        3.410498e-13           -4.630552e-14          -1.611869e-21          -4.899301e-20     
   0.001185       14.886403        2.906067e-13           -3.989038e-14          5.427882e-21           -2.263727e-20     
   0.001185       14.938727        2.408507e-13           -3.311543e-14          7.827822e-21           -8.537221e-21     
   0.001185       14.975043        1.877236e-13           -2.564553e-14          5.976108e-21           -5.449860e-21     
   0.001185       14.995261        1.214292e-13           -1.648039e-14          3.277470e-21           -4.331711e-21     
   0.006239       0.001185         -5.358977e-18          -7.364505e-25          -2.012100e-23          -8.205838e-30     
   0.006239       0.006239         1.000000e+00           -8.779950e-22          -8.652600e-22          1.000000e+00      
   0.006239       0.015318         -1.708763e-15          -4.337375e-20          -7.098628e-21          -3.419284e-26     
   0.006239       0.028399         -6.831931e-15          -7.350874e-19          -3.505423e-20          1.303100e-23      
   0.006239       0.045447         -1.954869e-14          -7.626797e-18          -1.420539e-19          3.109845e-22      
   0.006239       0.066417         -4.536273e-14          -5.846212e-17          -5.078777e-19          3.492234e-21      
   0.006239       0.091251         -9.090610e-14          -3.517610e-16          -1.601626e-18          2.512238e-20      
   0.006239       0.119882         -1.627997e-13          -1.714596e-15          -4.436962e-18          1.316953e-19      
   0.006239       0.152235         -2.656881e-13          -6.954654e-15          -1.084079e-17          5.393688e-19      
   0.006239       0.188220         -3.986231e-13          -2.404359e-14          -2.354811e-17          1.798764e-18      
   0.006239       0.227742         -5.495741e-13          -7.230591e-14          -4.588552e-17          5.009401e-18      
   0.006239       0.270694         -6.882507e-13          -1.923828e-13          -8.095019e-17          1.182576e-17      
