#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           3.237816e-18           4.590352e-18           1.000000e+00      
   0.001185       0.006239         -9.592602e-10          7.240769e-16           3.697072e-17           -1.060370e-22     
   0.001185       0.015318         -2.948410e-09          1.371833e-14           1.154233e-16           -2.280548e-21     
   0.001185       0.028399         -6.369186e-09          1.084382e-13           2.605402e-16           -2.378701e-20     
   0.001185       0.045447         -1.143138e-08          5.648808e-13           5.113531e-16           -1.784943e-19     
   0.001185       0.066417         -1.828331e-08          2.351535e-12           9.458887e-16           -1.048474e-18     
   0.001185       0.091251         -2.700836e-08          8.511878e-12           1.704658e-15           -4.954957e-18     
   0.001185       0.119882         -3.761504e-08          2.764067e-11           3.009783e-15           -1.937348e-17     
   0.001185       0.152235         -5.002433e-08          8.143827e-11           5.168102e-15           -6.447537e-17     
   0.001185       0.188220         -6.405721e-08          2.188973e-10           8.545107e-15           -1.870511e-16     
   0.001185       0.227742         -7.942552e-08          5.394558e-10           1.350169e-14           -4.817747e-16     
   0.001185       0.270694         -9.572865e-08          1.226078e-09           2.029980e-14           -1.116523e-15     
   0.001185       0.316959         -1.124584e-07          2.586340e-09           2.900345e-14           -2.350661e-15     
   0.001185       0.366414         -1.290129e-07          5.095854e-09           3.941648e-14           -4.527031e-15     
   0.001185       0.418925         -1.447201e-07          9.435437e-09           5.109293e-14           -8.019056e-15     
   0.001185       0.474351         -1.588699e-07          1.651303e-08           6.342187e-14           -1.313582e-14     
   0.001185       0.532541         -1.707543e-07          2.746386e-08           7.574363e-14           -2.002881e-14     
   0.001185       0.593339         -1.797159e-07          4.362652e-08           8.743672e-14           -2.867144e-14     
   0.001185       0.656582         -1.852006e-07          6.649535e-08           9.794973e-14           -3.894337e-14     
   0.001185       0.722098         -1.868158e-07          9.765140e-08           1.068144e-13           -5.073963e-14     
   0.001185       0.789711         -1.843873e-07          1.386754e-07           1.136897e-13           -6.394903e-14     
   0.001185       0.859239         -1.780134e-07          1.910492e-07           1.184226e-13           -7.826107e-14     
   0.001185       0.930495         -1.681084e-07          2.560557e-07           1.210378e-13           -9.302451e-14     
   0.001185       1.003286         -1.554267e-07          3.346835e-07           1.216182e-13           -1.074515e-13     
   0.001185       1.077416         -1.410613e-07          4.275373e-07           1.201786e-13           -1.210793e-13     
   0.001185       1.152685         -1.264098e-07          5.347523e-07           1.166883e-13           -1.339404e-13     
   0.001185       1.228890         -1.131106e-07          6.559187e-07           1.112247e-13           -1.461055e-13     
   0.001185       1.305826         -1.029508e-07          7.900299e-07           1.040496e-13           -1.571264e-13     
   0.001185       1.383286         -9.774717e-08          9.354682e-07           9.547549e-14           -1.662262e-13     
   0.001185       1.461060         -9.920714e-08          1.090023e-06           8.569079e-14           -1.731256e-13     
   0.001185       1.538940         -1.087843e-07          1.250940e-06           7.479437e-14           -1.783550e-13     
   0.001185       1.616714         -1.275488e-07          1.414993e-06           6.300355e-14           -1.824901e-13     
   0.001185       1.694174         -1.560857e-07          1.578611e-06           5.073556e-14           -1.853237e-13     
   0.001185       1.771110         -1.944262e-07          1.738034e-06           3.843456e-14           -1.861821e-13     
   0.001185       1.847315         -2.420206e-07          1.889500e-06           2.637715e-14           -1.849592e-13     
   0.001185       1.922584         -2.977591e-07          2.029424e-06           1.470873e-14           -1.823919e-13     
   0.001185       1.996714         -3.600464e-07          2.154575e-06           3.628341e-15           -1.792086e-13     
   0.001185       2.069505         -4.269152e-07          2.262229e-06           -6.549971e-15          -1.753559e-13     
   0.001185       2.140761         -4.961647e-07          2.350292e-06           -1.553411e-14          -1.702928e-13     
   0.001185       2.210289         -5.655046e-07          2.417388e-06           -2.320115e-14          -1.638451e-13     
   0.001185       2.277902         -6.326965e-07          2.462881e-06           -2.958676e-14          -1.565071e-13     
   0.001185       2.343418         -6.956803e-07          2.486839e-06           -3.476361e-14          -1.489508e-13     
   0.001185       2.406661         -7.526739e-07          2.489963e-06           -3.876167e-14          -1.414507e-13     
   0.001185       2.467459         -8.022365e-07          2.473472e-06           -4.159260e-14          -1.338336e-13     
   0.001185       2.525649         -8.432946e-07          2.438978e-06           -4.331558e-14          -1.258523e-13     
   0.001185       2.581075         -8.751341e-07          2.388340e-06           -4.406300e-14          -1.175063e-13     
   0.001185       2.633586         -8.973668e-07          2.323522e-06           -4.401029e-14          -1.090511e-13     
   0.001185       2.683041         -9.098778e-07          2.246459e-06           -4.332772e-14          -1.008016e-13     
   0.001185       2.729306         -9.127618e-07          2.158942e-06           -4.215139e-14          -9.295577e-14     
   0.001185       2.772258         -9.062523e-07          2.062521e-06           -4.058121e-14          -8.555252e-14     
   0.001185       2.811780         -8.906489e-07          1.958428e-06           -3.869241e-14          -7.853101e-14     
   0.001185       2.847765         -8.662447e-07          1.847501e-06           -3.654568e-14          -7.180747e-14     
   0.001185       2.880118         -8.332521e-07          1.730116e-06           -3.419009e-14          -6.531731e-14     
   0.001185       2.908749         -7.917192e-07          1.606093e-06           -3.166004e-14          -5.901631e-14     
   0.001185       2.933583         -7.414223e-07          1.474541e-06           -2.896961e-14          -5.285912e-14     
   0.001185       2.954553         -6.816958e-07          1.333583e-06           -2.610539e-14          -4.677147e-14     
   0.001185       2.971601         -6.111122e-07          1.179777e-06           -2.301522e-14          -4.061932e-14     
   0.001185       2.984682         -5.267487e-07          1.006734e-06           -1.958253e-14          -3.415867e-14     
   0.001185       2.993761         -4.220514e-07          8.010718e-07           -1.554909e-14          -2.689978e-14     
   0.001185       2.998815         -2.772654e-07          5.242573e-07           -1.016405e-14          -1.750059e-14     
   0.001185       3.004739         -5.558863e-07          1.046241e-06           -2.024755e-14          -3.470099e-14     
   0.001185       3.024957         -8.540122e-07          1.582709e-06           -3.044389e-14          -5.130055e-14     
   0.001185       3.061273         -1.081941e-06          1.951427e-06           -3.709866e-14          -6.058062e-14     
   0.001185       3.113597         -1.278819e-06          2.220444e-06           -4.142578e-14          -6.463840e-14     
   0.001185       3.181789         -1.454763e-06          2.407897e-06           -4.369633e-14          -6.431053e-14     
   0.001185       3.265666         -1.610387e-06          2.519186e-06           -4.392914e-14          -5.998043e-14     
   0.001185       3.365002         -1.741863e-06          2.556658e-06           -4.209207e-14          -5.139714e-14     
   0.001185       3.479529         -1.843578e-06          2.524004e-06           -3.845356e-14          -3.923419e-14     
   0.001185       3.608938         -1.910107e-06          2.428342e-06           -3.360446e-14          -2.612828e-14     
