# vlowk itz =  0 l =  0 s =  0 jt =  0 kvnn =  16  Lambda =  12.00
#  fac=0.17 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V 
   0.000973   0.000973   -1.880479709484E+00
   0.000973   0.005125   -1.880451490049E+00
   0.000973   0.012579   -1.880175421659E+00
   0.000973   0.023314   -1.879414617755E+00
   0.000973   0.037292   -1.877699376449E+00
   0.000973   0.054469   -1.874529758801E+00
   0.000973   0.074787   -1.869275458026E+00
   0.000973   0.098178   -1.861250106391E+00
   0.000973   0.124565   -1.849738139906E+00
   0.000973   0.153859   -1.834041713452E+00
   0.000973   0.185965   -1.813532717536E+00
   0.000973   0.220775   -1.787705570162E+00
   0.000973   0.258173   -1.756223672430E+00
   0.000973   0.298036   -1.718951829645E+00
   0.000973   0.340231   -1.675968543951E+00
   0.000973   0.384617   -1.627555727835E+00
   0.000973   0.431047   -1.574168080506E+00
   0.000973   0.479368   -1.516388544007E+00
   0.000973   0.529418   -1.454878555908E+00
   0.000973   0.581031   -1.390331527654E+00
   0.000973   0.634036   -1.323435587798E+00
   0.000973   0.688256   -1.254848272881E+00
   0.000973   0.743512   -1.185182720821E+00
   0.000973   0.799621   -1.115002882302E+00
   0.000973   0.856395   -1.044824479220E+00
   0.000973   0.913645   -9.751186416631E-01
   0.000973   0.971183   -9.063158640411E-01
   0.000973   1.028817   -8.388090197101E-01
   0.000973   1.086355   -7.729548455374E-01
   0.000973   1.143605   -7.090739991952E-01
   0.000973   1.200379   -6.474501269587E-01
   0.000973   1.256488   -5.883284641144E-01
   0.000973   1.311744   -5.319145103117E-01
   0.000973   1.365964   -4.783732167059E-01
   0.000973   1.418969   -4.278289623543E-01
   0.000973   1.470582   -3.803664641245E-01
   0.000973   1.520632   -3.360326821812E-01
   0.000973   1.568953   -2.948395701017E-01
   0.000973   1.615383   -2.567675196631E-01
   0.000973   1.659769   -2.217695172488E-01
   0.000973   1.701964   -1.897754977978E-01
   0.000973   1.741827   -1.606969250083E-01
   0.000973   1.779225   -1.344314473580E-01
   0.000973   1.814035   -1.108673296073E-01
   0.000973   1.846141   -8.988765623641E-02
   0.000973   1.875435   -7.137420732817E-02
   0.000973   1.901822   -5.521097293532E-02
   0.000973   1.925213   -4.128723261381E-02
   0.000973   1.945531   -2.950009922519E-02
   0.000973   1.962708   -1.975700786572E-02
   0.000973   1.976686   -1.197727859305E-02
   0.000973   1.987421   -6.093894424509E-03
   0.000973   1.994875   -2.054394500311E-03
   0.000973   1.999027    1.788928414936E-04
   0.000973   2.001961    1.750524770817E-03
   0.000973   2.010330    6.199873885758E-03
   0.000973   2.025365    1.407506992408E-02
   0.000973   2.047037    2.515852712062E-02
   0.000973   2.075299    3.913956693063E-02
   0.000973   2.110086    5.562249690936E-02
   0.000973   2.151322    7.413599997931E-02
   0.000973   2.198915    9.414510061782E-02
   0.000973   2.252758    1.150658031747E-01
   0.000973   2.312731    1.362823685896E-01
   0.000973   2.378700    1.571667847715E-01
   0.000973   2.450518    1.771003227370E-01
   0.000973   2.528026    1.954953254123E-01
   0.000973   2.611049    2.118174244293E-01
   0.000973   2.699403    2.256055194061E-01
   0.000973   2.792891    2.364894893301E-01
   0.000973   2.891303    2.442036330327E-01
   0.000973   2.994421    2.485950046105E-01
   0.000973   3.102014    2.496262518456E-01
   0.000973   3.213842    2.473726435050E-01
   0.000973   3.329656    2.420135929182E-01
   0.000973   3.449197    2.338192908550E-01
   0.000973   3.572198    2.231336368904E-01
   0.000973   3.698386    2.103547628386E-01
   0.000973   3.827477    1.959145813721E-01
   0.000973   3.959186    1.802585273132E-01
   0.000973   4.093216    1.638267332311E-01
   0.000973   4.229270    1.470377322615E-01
   0.000973   4.367044    1.302749494313E-01
   0.000973   4.506230    1.138767617948E-01
   0.000973   4.646518    9.812954692239E-02
   0.000973   4.787595    8.326452248779E-02
   0.000973   4.929146    6.945675605506E-02
