#       k             kp                 O11                    O12                    O21                    O22          
   0.000973       0.000973         -4.173692e-28          -4.130611e-19          4.130611e-19           8.743309e-43      
   0.000973       0.005125         4.150740e-14           -1.369006e-16          3.387228e-18           -1.342541e-20     
   0.000973       0.012579         7.889211e-13           -2.336987e-15          1.154368e-17           -7.579898e-23     
   0.000973       0.023314         5.851026e-12           -1.323541e-14          3.203764e-17           -5.581020e-22     
   0.000973       0.037292         2.677790e-11           -1.945213e-14          8.525830e-17           -2.521344e-21     
   0.000973       0.054469         9.103933e-11           1.952251e-13           2.178071e-16           -8.343882e-21     
   0.000973       0.074787         2.527772e-10           1.753186e-12           5.182854e-16           -2.204950e-20     
   0.000973       0.098178         6.056185e-10           8.660344e-12           1.132108e-15           -4.857943e-20     
   0.000973       0.124565         1.296316e-09           3.230968e-11           2.269423e-15           -9.061807e-20     
   0.000973       0.153859         2.537517e-09           1.001974e-10           4.199056e-15           -1.411107e-19     
   0.000973       0.185965         4.617619e-09           2.706159e-10           7.222712e-15           -1.695769e-19     
   0.000973       0.220775         7.905597e-09           6.544763e-10           1.162859e-14           -1.012588e-19     
   0.000973       0.258173         1.284897e-08           1.443921e-09           1.763136e-14           2.093711e-19      
   0.000973       0.298036         1.996367e-08           2.945146e-09           2.531334e-14           1.004775e-18      
   0.000973       0.340231         2.981551e-08           5.610433e-09           3.458565e-14           2.637852e-18      
   0.000973       0.384617         4.299377e-08           1.006270e-08           4.518103e-14           -6.858572e-15     
   0.000973       0.431047         6.007817e-08           1.710561e-08           5.668879e-14           -1.078350e-14     
   0.000973       0.479368         8.160075e-08           2.771373e-08           6.861248e-14           -1.606873e-14     
   0.000973       0.529418         1.080045e-07           4.300034e-08           8.043955e-14           -2.282178e-14     
   0.000973       0.581031         1.396002e-07           6.416332e-08           9.170232e-14           -3.105323e-14     
   0.000973       0.634036         1.765247e-07           9.241312e-08           1.020059e-13           -4.067641e-14     
   0.000973       0.688256         2.187020e-07           1.288882e-07           1.110778e-13           -5.150572e-14     
   0.000973       0.743512         2.658125e-07           1.745649e-07           1.187470e-13           -6.328211e-14     
   0.000973       0.799621         3.172722e-07           2.301679e-07           1.249302e-13           -7.569744e-14     
   0.000973       0.856395         3.722286e-07           2.960888e-07           1.295893e-13           -8.842804e-14     
   0.000973       0.913645         4.295745e-07           3.723185e-07           1.328015e-13           -1.843763e-16     
   0.000973       0.971183         4.879819e-07           4.583992e-07           1.346402e-13           -3.746589e-16     
   0.000973       1.028817         5.459575e-07           5.534010e-07           -1.191436e-15          -6.554418e-16     
   0.000973       1.086355         6.019150e-07           6.559264e-07           -1.808619e-15          -1.046347e-15     
   0.000973       1.143605         6.542602e-07           7.641451e-07           -2.504293e-15          -1.564603e-15     
   0.000973       1.200379         7.014829e-07           8.758583e-07           -3.263549e-15          -2.222874e-15     
   0.000973       1.256488         7.422447e-07           9.885901e-07           -4.066354e-15          -3.027221e-15     
   0.000973       1.311744         7.754570e-07           1.099699e-06           -4.888607e-15          -3.975463e-15     
   0.000973       1.365964         8.003399e-07           1.206503e-06           -5.703636e-15          -5.056200e-15     
   0.000973       1.418969         8.164567e-07           1.306407e-06           -6.484016e-15          -6.248653e-15     
   0.000973       1.470582         8.237219e-07           1.397024e-06           -7.203467e-15          -7.523389e-15     
   0.000973       1.520632         8.223828e-07           1.476276e-06           -7.838642e-15          -8.843870e-15     
   0.000973       1.568953         8.129772e-07           1.542471e-06           -8.370589e-15          -1.016864e-14     
   0.000973       1.615383         7.962743e-07           1.594346e-06           -8.785740e-15          -1.145390e-14     
   0.000973       1.659769         7.732044e-07           1.631080e-06           -9.076337e-15          -1.265620e-14     
   0.000973       1.701964         7.447847e-07           1.652268e-06           -9.240301e-15          -1.373482e-14     
   0.000973       1.741827         7.120484e-07           1.657873e-06           -9.280601e-15          -1.465381e-14     
   0.000973       1.779225         6.759810e-07           1.648145e-06           -9.204252e-15          -1.538322e-14     
   0.000973       1.814035         6.374674e-07           1.623535e-06           -9.021062e-15          -1.589972e-14     
   0.000973       1.846141         5.972491e-07           1.584586e-06           -8.742282e-15          -1.618640e-14     
   0.000973       1.875435         5.558918e-07           1.531822e-06           -8.379254e-15          -1.623186e-14     
   0.000973       1.901822         5.137585e-07           1.465621e-06           -7.942119e-15          -1.602868e-14     
   0.000973       1.925213         4.709817e-07           1.386075e-06           -7.438560e-15          -1.557129e-14     
   0.000973       1.945531         4.274229e-07           1.292791e-06           -6.872466e-15          -1.485295e-14     
   0.000973       1.962708         3.825992e-07           1.184597e-06           -6.242176e-15          -1.386145e-14     
   0.000973       1.976686         3.355260e-07           1.058978e-06           -5.537493e-15          -1.257161e-14     
   0.000973       1.987421         2.843348e-07           9.108074e-07           -4.733104e-15          -1.092935e-14     
   0.000973       1.994875         2.251373e-07           7.286514e-07           -3.769525e-15          -8.806773e-15     
   0.000973       1.999027         1.469314e-07           4.782549e-07           -2.467828e-15          -5.802279e-15     
   0.000973       2.001961         2.078611e-07           6.794718e-07           -3.499579e-15          -8.270565e-15     
   0.000973       2.010330         3.138333e-07           1.038448e-06           -5.319600e-15          -1.275673e-14     
   0.000973       2.025365         3.858193e-07           1.304733e-06           -6.616714e-15          -1.627827e-14     
   0.000973       2.047037         4.375497e-07           1.527159e-06           -7.626164e-15          -1.946211e-14     
   0.000973       2.075299         4.729910e-07           1.721301e-06           -8.410064e-15          -2.251702e-14     
   0.000973       2.110086         4.935420e-07           1.892965e-06           -8.978355e-15          -2.551601e-14     
   0.000973       2.151322         4.997278e-07           2.043492e-06           -9.317698e-15          -2.845571e-14     
   0.000973       2.198915         4.918843e-07           2.171734e-06           -9.404662e-15          -3.127425e-14     
   0.000973       2.252758         4.705473e-07           2.275138e-06           -9.215780e-15          -3.385992e-14     
   0.000973       2.312731         4.367034e-07           2.350594e-06           -8.737325e-15          -3.606096e-14     
   0.000973       2.378700         3.919245e-07           2.395227e-06           -7.974603e-15          -3.770206e-14     
   0.000973       2.450518         3.383695e-07           2.407161e-06           -6.959000e-15          -3.860969e-14     
   0.000973       2.528026         2.786451e-07           2.386134e-06           -5.750213e-15          -3.864526e-14     
   0.000973       2.611049         2.155433e-07           2.333856e-06           -4.431468e-15          -3.774010e-14     
   0.000973       2.699403         1.517195e-07           2.253961e-06           -3.097364e-15          -3.592258e-14     
   0.000973       2.792891         8.940190e-08           2.151547e-06           -1.837036e-15          -3.332608e-14     
   0.000973       2.891303         3.022166e-08           2.032386e-06           -7.180526e-16          -3.017052e-14     
   0.000973       2.994421         -2.479079e-08          1.902062e-06           2.228516e-16           -2.671990e-14     
   0.000973       3.102014         -7.506853e-08          1.765295e-06           9.789318e-16           -2.322887e-14     
   0.000973       3.213842         -1.203072e-07          1.625656e-06           1.564104e-15           -1.989773e-14     
   0.000973       3.329656         -1.602839e-07          1.485661e-06           2.000755e-15           -1.685097e-14     
   0.000973       3.449197         -1.947412e-07          1.347108e-06           2.310481e-15           -1.414201e-14     
   0.000973       3.572198         -2.233342e-07          1.211420e-06           2.510222e-15           -1.177466e-14     
   0.000973       3.698386         -2.456204e-07          1.079884e-06           2.612504e-15           -9.727065e-15     
   0.000973       3.827477         -2.610820e-07          9.537221e-07           2.627160e-15           -7.968640e-15     
   0.000973       3.959186         -2.691933e-07          8.340680e-07           2.562919e-15           -6.468272e-15     
   0.000973       4.093216         -2.695494e-07          7.219004e-07           2.428656e-15           -5.196670e-15     
   0.000973       4.229270         -2.620515e-07          6.179945e-07           2.234605e-15           -4.126544e-15     
   0.000973       4.367044         -2.470998e-07          5.229120e-07           1.993440e-15           -3.232616e-15     
   0.000973       4.506230         -2.257193e-07          4.370228e-07           1.720755e-15           -2.491929e-15     
   0.000973       4.646518         -1.995449e-07          3.605423e-07           1.434430e-15           -1.884190e-15     
   0.000973       4.787595         -1.706360e-07          2.935364e-07           1.152825e-15           -1.391731e-15     
   0.000973       4.929146         -1.411554e-07          2.358931e-07           8.922419e-16           -9.989829e-16     
   0.000973       5.070854         -1.130103e-07          1.872681e-07           6.645364e-16           -6.917180e-16     
   0.000973       5.212405         -8.757556e-08          1.470555e-07           4.757771e-16           -4.564755e-16     
   0.000973       5.353482         -6.559138e-08          1.144178e-07           3.264603e-16           -2.804606e-16     
   0.000973       5.493770         -4.723952e-08          8.836754e-08           2.130003e-16           -1.518446e-16     
   0.000973       5.632956         -3.232154e-08          6.787124e-08           1.296869e-16           -6.018182e-17     
   0.000973       5.770730         -2.044390e-08          5.193950e-08           7.033480e-17           3.318282e-18      
   0.000973       5.906784         -1.115320e-08          3.968362e-08           2.928620e-17           4.575545e-17      
   0.000973       6.040814         -4.011630e-09          3.034037e-08           1.827268e-18           7.269018e-17      
   0.000973       6.172523         1.371106e-09           2.327431e-08           -1.576069e-17          8.838621e-17      
   0.000973       6.301614         5.329999e-09           1.796811e-08           -2.631663e-17          9.606715e-17      
   0.000973       6.427802         8.147421e-09           1.400765e-08           -3.196321e-17          9.814626e-17      
   0.000973       6.550803         1.005918e-08           1.106602e-08           -3.426362e-17          9.641577e-17      
   0.000973       6.670344         1.126096e-08           8.888292e-09           -3.435392e-17          9.219611e-17      
   0.000973       6.786158         1.191416e-08           7.278039e-09           -3.304846e-17          8.645091e-17      
   0.000973       6.897986         1.215085e-08           6.085605e-09           -3.092170e-17          7.987484e-17      
   0.000973       7.005579         1.207806e-08           5.197966e-09           -2.837084e-17          7.296032e-17      
   0.000973       7.108697         1.178172e-08           4.530802e-09           -2.566351e-17          6.604820e-17      
   0.000973       7.207109         1.132959e-08           4.021811e-09           -2.297370e-17          5.936641e-17      
   0.000973       7.300597         1.077463e-08           3.625341e-09           -2.040865e-17          5.305928e-17      
