    2.22567e+04         1.90497e+04     
    1.13030e+04         1.01194e+04     
    7.29651e+03         6.63024e+03     
    5.23600e+03         4.87708e+03     
    4.05235e+03         3.89945e+03     
    3.32627e+03         3.06205e+03     
    2.69255e+03         2.57633e+03     
    2.24785e+03         2.14491e+03     
    1.94854e+03         1.85502e+03     
    1.67706e+03         1.59251e+03     
    1.43204e+03         1.43204e+03     
    1.28273e+03         1.21213e+03     
    1.14417e+03         1.07880e+03     
    1.01597e+03         1.01597e+03     
    8.97722e+02         8.97722e+02     
    8.42204e+02         7.89024e+02     
    7.38131e+02         7.38131e+02     
    6.89474e+02         6.43004e+02     
    5.98670e+02         5.98670e+02     
    5.56423e+02         5.56423e+02     
    5.16211e+02         5.16211e+02     
    4.77985e+02         4.41694e+02     
    4.07288e+02         4.07288e+02     
    3.74716e+02         3.74716e+02     
    3.43930e+02         3.43930e+02     
    3.14877e+02         3.14877e+02     
    2.87508e+02         2.87508e+02     
    2.61773e+02         2.37621e+02     
    2.15002e+02         2.15002e+02     
    1.93866e+02         1.93866e+02     
    1.74163e+02         1.74163e+02     
    1.38853e+02         1.38853e+02     
    1.08669e+02         1.08669e+02     
    8.32111e+01         9.53748e+01     
    6.20752e+01         6.20752e+01     
    3.75970e+01         3.75970e+01     
    6.71610e-06         6.71280e-06     
    6.55981e-06         6.55716e-06     
    6.32977e-06         6.32777e-06     
    6.04517e-06         6.04377e-06     
    5.72520e-06         5.72435e-06     
    5.38745e-06         5.38706e-06     
    5.04676e-06         5.04675e-06     
    4.71478e-06         4.71507e-06     
    4.39991e-06         4.40044e-06     
    4.10766e-06         4.10834e-06     
    3.84105e-06         3.84185e-06     
    3.60127e-06         3.60214e-06     
    3.38816e-06         3.38908e-06     
    3.20068e-06         3.20162e-06     
    3.03728e-06         3.03821e-06     
    2.89616e-06         2.89710e-06     
    2.77555e-06         2.77646e-06     
    2.67367e-06         2.67457e-06     
    2.58889e-06         2.58977e-06     
    2.51991e-06         2.52078e-06     
    2.46555e-06         2.46640e-06     
    2.42482e-06         2.42566e-06     
    2.39709e-06         2.39792e-06     
    2.38182e-06         2.38265e-06     
    2.36409e-06         2.36491e-06     
    2.30482e-06         2.30562e-06     
    2.20321e-06         2.20397e-06     
    2.06719e-06         2.06789e-06     
    1.90691e-06         1.90753e-06     
    1.73309e-06         1.73361e-06     
    1.55547e-06         1.55589e-06     
    1.38154e-06         1.38184e-06     
    1.21608e-06         1.21626e-06     
    1.06149e-06         1.06157e-06     
    9.18599e-07         9.18602e-07     
    7.87455e-07         7.87393e-07     
    6.67859e-07         6.67750e-07     
    5.59647e-07         5.59511e-07     
    4.62747e-07         4.62598e-07     
    3.77103e-07         3.76954e-07     
    3.02574e-07         3.02433e-07     
    2.38836e-07         2.38710e-07     
    1.85340e-07         1.85232e-07     
    1.41312e-07         1.41222e-07     
    1.05800e-07         1.05728e-07     
    7.77390e-08         7.76824e-08     
    5.60221e-08         5.59793e-08     
    3.95656e-08         3.95342e-08     
    2.73596e-08         2.73373e-08     
    1.85027e-08         1.84873e-08     
    1.22195e-08         1.22093e-08     
    7.86594e-09         7.85940e-09     
    4.92341e-09         4.91943e-09     
    2.98694e-09         2.98466e-09     
    1.74922e-09         1.74802e-09     
    9.83653e-10         9.83109e-10     
    5.27877e-10         5.27703e-10     
    2.68872e-10         2.68885e-10     
    1.30318e-10         1.30410e-10     
    6.23147e-11         6.24247e-11     
    3.33719e-11         3.34696e-11     
    2.44099e-11         2.44833e-11     
    2.44281e-11         2.44753e-11     
    2.74863e-11         2.75102e-11     
    3.06770e-11         3.06824e-11     
    3.28129e-11         3.28048e-11     
    3.36127e-11         3.35955e-11     
    3.32190e-11         3.31962e-11     
    3.19294e-11         3.19037e-11     
    3.00591e-11         3.00325e-11     
    2.78797e-11         2.78533e-11     
    2.55989e-11         2.55735e-11     
    2.33627e-11         2.33387e-11     
    2.12647e-11         2.12423e-11     
    1.93588e-11         1.93380e-11     
    1.76705e-11         1.76513e-11     
    1.62065e-11         1.61886e-11     
    1.49619e-11         1.49452e-11     
    1.39257e-11         1.39100e-11     
    1.30841e-11         1.30693e-11     
    1.24233e-11         1.24092e-11     
    1.08858e-11         1.08581e-11     
    4.94105e-12         4.91011e-12     
    0.00000e+00         0.00000e+00     
