#       k             kp                 V11                    V12                    V21                    V22          
   0.001947       0.001947         -3.378021e+02          -8.651246e-06          -8.651246e-06          7.962380e-03      
   0.001947       0.010250         -3.377841e+02          -2.397584e-04          -8.644048e-06          1.579200e-09      
   0.001947       0.025159         -3.376487e+02          -1.441925e-03          -8.606615e-06          9.489739e-09      
   0.001947       0.046627         -3.372536e+02          -4.926863e-03          -8.498204e-06          3.234898e-08      
   0.001947       0.074585         -3.363864e+02          -1.246224e-02          -8.264288e-06          8.140794e-08      
   0.001947       0.108938         -3.347787e+02          -2.602620e-02          -7.844861e-06          1.684416e-07      
   0.001947       0.149573         -3.321165e+02          -4.736728e-02          -7.188766e-06          3.020449e-07      
   0.001947       0.196355         -3.280548e+02          -7.737429e-02          -6.272475e-06          4.829484e-07      
   0.001947       0.249129         -3.222392e+02          -1.153795e-01          -5.117117e-06          7.002344e-07      
   0.001947       0.307719         -3.143319e+02          -1.586480e-01          -3.794273e-06          9.311066e-07      
   0.001947       0.371930         -3.040440e+02          -2.023519e-01          -2.413845e-06          1.145768e-06      
   0.001947       0.441550         -2.911709e+02          -2.401965e-01          -1.096691e-06          1.315956e-06      
   0.001947       0.516347         -2.756266e+02          -2.655971e-01          5.563530e-08           1.423017e-06      
   0.001947       0.596072         -2.574746e+02          -2.730480e-01          9.805296e-07           1.461640e-06      
   0.001947       0.680461         -2.369483e+02          -2.592607e-01          1.657735e-06           1.438333e-06      
   0.001947       0.769234         -2.144563e+02          -2.237817e-01          2.100390e-06           1.366704e-06      
   0.001947       0.862094         -1.905686e+02          -1.690227e-01          2.341579e-06           1.262438e-06      
   0.001947       0.958735         -1.659814e+02          -9.979983e-02          2.422473e-06           1.139776e-06      
   0.001947       1.058835         -1.414639e+02          -2.254925e-02          2.384410e-06           1.009872e-06      
   0.001947       1.162061         -1.177911e+02          5.561310e-02           2.264626e-06           8.805587e-07      
   0.001947       1.268071         -9.567224e+01          1.278455e-01           2.094424e-06           7.568383e-07      
   0.001947       1.376513         -7.568706e+01          1.884244e-01           1.898689e-06           6.415998e-07      
   0.001947       1.487025         -5.823776e+01          2.333736e-01           1.696064e-06           5.362981e-07      
   0.001947       1.599241         -4.352592e+01          2.608009e-01           1.499492e-06           4.414818e-07      
   0.001947       1.712789         -3.155617e+01          2.709053e-01           1.316976e-06           3.571638e-07      
   0.001947       1.827291         -2.216393e+01          2.656759e-01           1.152507e-06           2.830594e-07      
   0.001947       1.942367         -1.506029e+01          2.483594e-01           1.007082e-06           2.187256e-07      
   0.001947       2.057633         -9.884181e+00          2.228141e-01           8.797130e-07           1.636350e-07      
   0.001947       2.172709         -6.252456e+00          1.928851e-01           7.683337e-07           1.172069e-07      
   0.001947       2.287211         -3.800376e+00          1.619088e-01           6.705235e-07           7.881536e-08      
   0.001947       2.400759         -2.208722e+00          1.324148e-01           5.840050e-07           4.778705e-08      
   0.001947       2.512975         -1.217151e+00          1.060319e-01           5.069191e-07           2.339918e-08      
   0.001947       2.623487         -6.261151e-01          8.356298e-02           4.379101e-07           4.883154e-09      
   0.001947       2.731929         -2.910143e-01          6.516297e-02           3.760803e-07           -8.562893e-09     
   0.001947       2.837939         -1.123487e-01          5.055358e-02           3.208708e-07           -1.775287e-08     
   0.001947       2.941165         -2.489160e-02          3.922273e-02           2.719238e-07           -2.348551e-08     
   0.001947       3.041265         1.217591e-02           3.057860e-02           2.289588e-07           -2.651539e-08     
   0.001947       3.137906         2.324624e-02           2.405020e-02           1.916850e-07           -2.752665e-08     
   0.001947       3.230766         2.220194e-02           1.914049e-02           1.597527e-07           -2.711331e-08     
   0.001947       3.319539         1.650829e-02           1.544511e-02           1.327397e-07           -2.576820e-08     
   0.001947       3.403928         9.886990e-03           1.265012e-02           1.101628e-07           -2.388108e-08     
   0.001947       3.483653         3.979557e-03           1.051952e-02           9.150232e-08           -2.174459e-08     
   0.001947       3.558450         -6.623316e-04          8.879793e-03           7.623184e-08           -1.956600e-08     
   0.001947       3.628070         -4.011916e-03          7.605041e-03           6.384405e-08           -1.748203e-08     
