#       k             kp                 O11                    O12                    O21                    O22          
   0.001947       0.001947         3.548401e-25           -2.956764e-16          2.956764e-16           2.758834e-38      
   0.001947       0.010250         9.769042e-13           -6.573828e-14          2.375780e-15           -2.532404e-22     
   0.001947       0.025159         1.726207e-11           -1.210693e-12          7.333227e-15           -2.905418e-20     
   0.001947       0.046627         1.181667e-10           -8.845582e-12          1.603310e-14           -7.380751e-19     
   0.001947       0.074585         4.958122e-10           -3.926928e-11          2.948565e-14           -8.545517e-18     
   0.001947       0.108938         1.534606e-09           -1.256315e-10          4.907271e-14           -6.047269e-17     
   0.001947       0.149573         3.850402e-09           -3.124204e-10          7.660402e-14           -3.031846e-16     
   0.001947       0.196355         8.270212e-09           -6.180613e-10          1.140581e-13           -1.171119e-15     
   0.001947       0.249129         1.573271e-08           -9.398450e-10          1.629591e-13           -3.671326e-15     
   0.001947       0.307719         2.710067e-08           -8.840005e-10          2.235915e-13           -9.673853e-15     
   0.001947       0.371930         4.288383e-08           4.680246e-10           2.944894e-13           -2.198772e-14     
   0.001947       0.441550         6.286937e-08           4.806993e-09           3.725881e-13           -4.402122e-14     
   0.001947       0.516347         8.564111e-08           1.478029e-08           4.540191e-13           -7.905364e-14     
   0.001947       0.596072         1.079313e-07           3.404203e-08           5.351018e-13           -1.294218e-13     
   0.001947       0.680461         1.236852e-07           6.713166e-08           6.130276e-13           -1.959891e-13     
   0.001947       0.769234         1.226130e-07           1.191832e-07           6.860495e-13           -2.780634e-13     
   0.001947       0.862094         8.781128e-08           1.954906e-07           7.533510e-13           -3.736697e-13     
   0.001947       0.958735         -8.370117e-09          3.009604e-07           8.149121e-13           -4.799579e-13     
   0.001947       1.058835         -2.119906e-07          4.394830e-07           8.716716e-13           -5.935685e-13     
   0.001947       1.162061         -6.029732e-07          6.132618e-07           9.262829e-13           -7.108792e-13     
   0.001947       1.268071         -1.330028e-06          8.221667e-07           9.850391e-13           -8.281399e-13     
   0.001947       1.376513         -2.703274e-06          1.063218e-06           1.062707e-12           -9.415443e-13     
   0.001947       1.487025         -5.508520e-06          1.330365e-06           1.197168e-12           -1.047288e-12     
   0.001947       1.599241         -1.271147e-05          1.614742e-06           1.516365e-12           -1.141659e-12     
   0.001947       1.712789         -7.044558e-05          1.905527e-06           3.599226e-12           -1.221183e-12     
   0.001947       1.827291         -4.246597e-06          2.191288e-06           1.223995e-12           -1.282835e-12     
   0.001947       1.942367         3.254289e-06           2.461393e-06           6.507547e-13           -1.324274e-12     
   0.001947       2.057633         6.981440e-06           2.707005e-06           1.825170e-13           -1.344068e-12     
   0.001947       2.172709         9.005721e-06           2.921491e-06           -2.321810e-13          -1.341855e-12     
   0.001947       2.287211         1.004992e-05           3.100404e-06           -6.053399e-13          -1.318404e-12     
   0.001947       2.400759         1.046367e-05           3.241297e-06           -9.381363e-13          -1.275577e-12     
   0.001947       2.512975         1.045232e-05           3.343502e-06           -1.228386e-12          -1.216177e-12     
   0.001947       2.623487         1.015292e-05           3.407893e-06           -1.473384e-12          -1.143705e-12     
   0.001947       2.731929         9.664549e-06           3.436624e-06           -1.671243e-12          -1.062054e-12     
   0.001947       2.837939         9.061810e-06           3.432841e-06           -1.821542e-12          -9.751848e-13     
   0.001947       2.941165         8.401310e-06           3.400355e-06           -1.925564e-12          -8.868108e-13     
   0.001947       3.041265         7.725187e-06           3.343315e-06           -1.986238e-12          -8.001471e-13     
   0.001947       3.137906         7.063436e-06           3.265908e-06           -2.007863e-12          -7.177403e-13     
   0.001947       3.230766         6.435837e-06           3.172085e-06           -1.995701e-12          -6.413908e-13     
   0.001947       3.319539         5.853806e-06           3.065370e-06           -1.955506e-12          -5.721624e-13     
   0.001947       3.403928         5.322228e-06           2.948719e-06           -1.893060e-12          -5.104614e-13     
   0.001947       3.483653         4.841200e-06           2.824463e-06           -1.813794e-12          -4.561585e-13     
   0.001947       3.558450         4.407580e-06           2.694289e-06           -1.722488e-12          -4.087300e-13     
   0.001947       3.628070         4.016264e-06           2.559270e-06           -1.623103e-12          -3.673948e-13     
   0.001947       3.692281         3.661137e-06           2.419902e-06           -1.518698e-12          -3.312324e-13     
   0.001947       3.750871         3.335703e-06           2.276142e-06           -1.411424e-12          -2.992735e-13     
   0.001947       3.803645         3.033417e-06           2.127413e-06           -1.302562e-12          -2.705596e-13     
   0.001947       3.850427         2.747757e-06           1.972566e-06           -1.192559e-12          -2.441718e-13     
   0.001947       3.891062         2.472048e-06           1.809733e-06           -1.081027e-12          -2.192293e-13     
   0.001947       3.925415         2.198972e-06           1.636017e-06           -9.666378e-13          -1.948535e-13     
   0.001947       3.953373         1.919559e-06           1.446788e-06           -8.467969e-13          -1.700790e-13     
   0.001947       3.974841         1.620879e-06           1.234002e-06           -7.167296e-13          -1.436466e-13     
   0.001947       3.989750         1.279494e-06           9.812406e-07           -5.666727e-13          -1.134164e-13     
   0.001947       3.998053         8.326072e-07           6.415441e-07           -3.691517e-13          -7.380471e-14     
   0.001947       4.008499         1.743805e-06           1.342667e-06           -7.720819e-13          -1.547179e-13     
   0.001947       4.044761         2.644027e-06           2.045916e-06           -1.168317e-12          -2.353931e-13     
   0.001947       4.109915         3.240560e-06           2.546659e-06           -1.428338e-12          -2.916252e-13     
   0.001947       4.203828         3.640162e-06           2.937655e-06           -1.595663e-12          -3.360576e-13     
   0.001947       4.326294         3.878513e-06           3.251147e-06           -1.680384e-12          -3.756539e-13     
   0.001947       4.477040         3.977794e-06           3.504231e-06           -1.687979e-12          -4.154728e-13     
   0.001947       4.655730         3.958359e-06           3.708113e-06           -1.627712e-12          -4.583178e-13     
   0.001947       4.861964         3.842438e-06           3.870755e-06           -1.515001e-12          -5.044747e-13     
   0.001947       5.095283         3.655276e-06           3.998488e-06           -1.369214e-12          -5.525880e-13     
   0.001947       5.355166         3.422795e-06           4.097640e-06           -1.208894e-12          -6.011529e-13     
   0.001947       5.641033         3.166390e-06           4.175223e-06           -1.047946e-12          -6.493927e-13     
   0.001947       5.952247         2.899880e-06           4.238453e-06           -8.949657e-13          -6.971708e-13     
   0.001947       6.288112         2.630814e-06           4.294352e-06           -7.546628e-13          -7.445658e-13     
   0.001947       6.647880         2.362130e-06           4.350166e-06           -6.290398e-13          -7.914790e-13     
   0.001947       7.030747         2.092076e-06           4.416428e-06           -5.178554e-13          -8.374326e-13     
   0.001947       7.435859         1.814661e-06           4.519993e-06           -4.191299e-13          -8.824439e-13     
   0.001947       7.862313         1.522884e-06           4.747414e-06           -3.300398e-13          -9.319008e-13     
   0.001947       8.309157         1.215330e-06           5.001430e-06           -2.483888e-13          -9.614374e-13     
   0.001947       8.775393         8.997709e-07           1.025012e-05           -1.737378e-13          -1.526727e-12     
   0.001947       9.259982         5.889288e-07           6.626982e-08           -1.069938e-13          -1.632963e-13     
   0.001947       9.761842         3.067424e-07           -4.537291e-07          -5.274760e-14          -2.201205e-14     
   0.001947       10.279853        1.215203e-07           -3.524695e-07          -1.977261e-14          1.349813e-14      
   0.001947       10.812859        3.315709e-08           -1.692789e-07          -5.059568e-15          1.343050e-14      
   0.001947       11.359671        4.654051e-09           -3.490549e-08          -6.760906e-16          3.339957e-15      
   0.001947       11.919069        -1.765397e-10          4.317050e-09           1.608243e-17           -5.598828e-16     
   0.001947       12.489804        -9.759302e-13          4.068456e-11           5.428811e-20           -5.447971e-18     
   0.001947       13.070603        -2.187779e-17          5.904651e-14           -1.342135e-22          -8.423081e-21     
   0.001947       13.660171        1.684990e-19           1.039179e-17           -4.899715e-26          -1.549554e-24     
   0.001947       14.257191        2.492607e-24           8.912858e-23           -5.685808e-31          -1.371550e-29     
