#        q              total               1              \delta U         \delta U^2    

     0.001185        1.284875e+04      1.290792e+04     -6.273779e+01      3.563431e+00   
     0.006239        5.946606e+03      6.005846e+03     -6.280316e+01      3.563372e+00   
     0.015318        4.995223e+03      5.054446e+03     -6.278527e+01      3.563066e+00   
     0.028399        3.993152e+03      4.052378e+03     -6.278873e+01      3.562173e+00   
     0.045447        3.002858e+03      3.062073e+03     -6.277478e+01      3.560232e+00   
     0.066417        2.294899e+03      2.354058e+03     -6.271602e+01      3.556676e+00   
     0.091251        1.889466e+03      1.948567e+03     -6.265134e+01      3.550784e+00   
     0.119882        1.618095e+03      1.677083e+03     -6.252947e+01      3.541949e+00   
     0.152235        1.373255e+03      1.432064e+03     -6.233855e+01      3.529567e+00   
     0.188220        1.153615e+03      1.212152e+03     -6.205068e+01      3.513115e+00   
     0.227742        1.020627e+03      1.078823e+03     -6.168877e+01      3.492528e+00   
     0.270694        8.401709e+02      8.977415e+02     -6.103875e+01      3.468180e+00   
     0.316959        7.321764e+02      7.890424e+02     -6.030707e+01      3.441017e+00   
     0.366414        6.335851e+02      6.894916e+02     -5.931924e+01      3.412750e+00   
     0.418925        5.879523e+02      6.430212e+02     -5.845484e+01      3.385935e+00   
     0.474351        5.029267e+02      5.564389e+02     -5.687612e+01      3.363892e+00   
     0.532541        4.265330e+02      4.779996e+02     -5.481711e+01      3.350538e+00   
     0.593339        3.918371e+02      4.417079e+02     -5.322090e+01      3.350084e+00   
     0.656582        3.278574e+02      3.747292e+02     -5.023826e+01      3.366514e+00   
     0.722098        2.992579e+02      3.439416e+02     -4.808662e+01      3.402949e+00   
     0.789711        2.468627e+02      2.875186e+02     -4.411682e+01      3.460933e+00   
     0.859239        2.238490e+02      2.617826e+02     -4.147337e+01      3.539757e+00   
     0.930495        1.819386e+02      2.150106e+02     -3.670797e+01      3.635960e+00   
     1.003286        1.462967e+02      1.741699e+02     -3.161629e+01      3.743129e+00   
     1.077416        1.162891e+02      1.388584e+02     -2.642147e+01      3.852128e+00   
     1.152685        9.126442e+01      1.086740e+02     -2.136136e+01      3.951809e+00   
     1.228890        6.145565e+01      7.213097e+01     -1.470546e+01      4.030143e+00   
     1.305826        4.075628e+00      0.000000e+00      0.000000e+00      4.075628e+00   
     1.383286        4.078784e+00      0.000000e+00      0.000000e+00      4.078784e+00   
     1.461060        4.033430e+00      0.000000e+00      0.000000e+00      4.033430e+00   
     1.538940        3.937479e+00      0.000000e+00      0.000000e+00      3.937479e+00   
     1.616714        3.793129e+00      0.000000e+00      0.000000e+00      3.793129e+00   
     1.694174        3.606435e+00      0.000000e+00      0.000000e+00      3.606435e+00   
     1.771110        3.386379e+00      0.000000e+00      0.000000e+00      3.386379e+00   
     1.847315        3.143656e+00      0.000000e+00      0.000000e+00      3.143656e+00   
     1.922584        2.889387e+00      0.000000e+00      0.000000e+00      2.889387e+00   
     1.996714        2.633981e+00      0.000000e+00      0.000000e+00      2.633981e+00   
     2.069505        2.386272e+00      0.000000e+00      0.000000e+00      2.386272e+00   
     2.140761        2.153018e+00      0.000000e+00      0.000000e+00      2.153018e+00   
     2.210289        1.938734e+00      0.000000e+00      0.000000e+00      1.938734e+00   
     2.277902        1.745823e+00      0.000000e+00      0.000000e+00      1.745823e+00   
     2.343418        1.574927e+00      0.000000e+00      0.000000e+00      1.574927e+00   
     2.406661        1.425372e+00      0.000000e+00      0.000000e+00      1.425372e+00   
     2.467459        1.295630e+00      0.000000e+00      0.000000e+00      1.295630e+00   
     2.525649        1.183717e+00      0.000000e+00      0.000000e+00      1.183717e+00   
     2.581075        1.087498e+00      0.000000e+00      0.000000e+00      1.087498e+00   
     2.633586        1.004896e+00      0.000000e+00      0.000000e+00      1.004896e+00   
     2.683041        9.340140e-01      0.000000e+00      0.000000e+00      9.340140e-01   
     2.729306        8.731921e-01      0.000000e+00      0.000000e+00      8.731921e-01   
     2.772258        8.210208e-01      0.000000e+00      0.000000e+00      8.210208e-01   
     2.811780        7.763279e-01      0.000000e+00      0.000000e+00      7.763279e-01   
     2.847765        7.381521e-01      0.000000e+00      0.000000e+00      7.381521e-01   
