#        q              proton           neutron      

     0.001185        1.285243e+04      1.285227e+04   
     0.006239        5.949754e+03      6.250842e+03   
     0.015318        4.998536e+03      4.821067e+03   
     0.028399        3.996430e+03      3.843401e+03   
     0.045447        3.006155e+03      2.879340e+03   
     0.066417        2.298224e+03      2.191924e+03   
     0.091251        1.892799e+03      1.799177e+03   
     0.119882        1.621441e+03      1.536812e+03   
     0.152235        1.376635e+03      1.300555e+03   
     0.188220        1.157030e+03      1.156951e+03   
     0.227742        1.024096e+03      9.613156e+02   
     0.270694        8.437049e+02      8.436723e+02   
     0.316959        7.357902e+02      7.357843e+02   
     0.366414        6.372955e+02      6.373226e+02   
     0.418925        5.917869e+02      5.479749e+02   
     0.474351        5.068869e+02      5.069739e+02   
     0.532541        4.306200e+02      4.307506e+02   
     0.593339        3.960921e+02      3.962449e+02   
     0.656582        3.322306e+02      3.324298e+02   
     0.722098        3.038034e+02      3.040233e+02   
     0.789711        2.514673e+02      2.517240e+02   
     0.859239        2.285933e+02      2.288619e+02   
     0.930495        1.866300e+02      1.869191e+02   
     1.003286        1.508413e+02      1.511372e+02   
     1.077416        1.205913e+02      1.208774e+02   
     1.152685        9.524199e+01      9.550466e+01   
     1.228890        6.477279e+01      6.498358e+01   
     1.305826        5.302688e+00      2.515351e+01   
     1.383286        5.314778e+00      5.318510e+00   
     1.461060        5.253337e+00      5.257004e+00   
     1.538940        5.116289e+00      5.119907e+00   
     1.616714        4.907563e+00      4.911146e+00   
     1.694174        4.635918e+00      4.639433e+00   
     1.771110        4.313721e+00      4.317100e+00   
     1.847315        3.956104e+00      3.959272e+00   
     1.922584        3.580540e+00      3.583431e+00   
     1.996714        3.202897e+00      3.205460e+00   
     2.069505        2.835991e+00      2.838200e+00   
     2.140761        2.489844e+00      2.491695e+00   
     2.210289        2.171485e+00      2.172996e+00   
     2.277902        1.884986e+00      1.886193e+00   
     2.343418        1.631865e+00      1.632813e+00   
     2.406661        1.411836e+00      1.412572e+00   
     2.467459        1.222734e+00      1.223302e+00   
     2.525649        1.061517e+00      1.061958e+00   
     2.581075        9.250014e-01      9.253468e-01   
     2.633586        8.099451e-01      8.102214e-01   
     2.683041        7.134415e-01      7.136686e-01   
     2.729306        6.326719e-01      6.328645e-01   
     2.772258        5.651761e-01      5.653449e-01   
     2.811780        5.089201e-01      5.090725e-01   
     2.847765        4.622210e-01      4.623621e-01   
     2.880118        4.235913e-01      4.237246e-01   
     2.908749        3.918995e-01      3.920274e-01   
     2.933583        3.661713e-01      3.662953e-01   
     2.954553        3.456607e-01      3.457819e-01   
     2.971601        3.297618e-01      3.298811e-01   
     2.984682        3.180159e-01      3.181339e-01   
     2.993761        3.100944e-01      3.102114e-01   
     2.998815        3.057594e-01      3.058760e-01   
     3.004739        3.007455e-01      3.008615e-01   
     3.024957        2.841993e-01      2.843137e-01   
     3.061273        2.565248e-01      2.566365e-01   
     3.113597        2.209009e-01      2.210092e-01   
     3.181789        1.811463e-01      1.812501e-01   
     3.265666        1.410935e-01      1.411910e-01   
     3.365002        1.040032e-01      1.040919e-01   
     3.479529        7.222558e-02      7.230262e-02   
     3.608938        4.705780e-02      4.712076e-02   
     3.752880        2.876626e-02      2.881403e-02   
     3.910968        1.671560e-02      1.674883e-02   
     4.082775        9.661218e-03      9.682110e-03   
     4.267838        6.099241e-03      6.110893e-03   
     4.465657        4.581205e-03      4.586846e-03   
     4.675701        3.958555e-03      3.960886e-03   
     4.897402        3.507076e-03      3.507944e-03   
     5.130163        2.917937e-03      2.918335e-03   
     5.373356        2.182662e-03      2.182969e-03   
     5.626327        1.434976e-03      1.435253e-03   
     5.888392        8.142476e-04      8.144656e-04   
     6.158845        3.908844e-04      3.910323e-04   
     6.436958        1.566055e-04      1.567071e-04   
     6.721980        5.582824e-05      5.591538e-05   
     7.013143        2.527392e-05      2.536331e-05   
     7.309662        1.954684e-05      1.963592e-05   
     7.610739        1.685878e-05      1.693601e-05   
     7.915560        1.202713e-05      1.208356e-05   
     8.223305        6.685118e-06      6.719522e-06   
     8.533144        2.864503e-06      2.881767e-06   
     8.844241        9.951270e-07      1.002095e-06   
     9.155759        4.147497e-07      4.169633e-07   
     9.466856        3.354729e-07      3.360995e-07   
     9.776695        3.156350e-07      3.159394e-07   
    10.084440        2.423167e-07      2.425826e-07   
    10.389261        1.468084e-07      1.470164e-07   
    10.690338        7.130967e-08      7.143329e-08   
    10.986857        2.832595e-08      2.838253e-08   
    11.278020        9.868844e-09      9.891077e-09   
    11.563042        3.978482e-09      3.989619e-09   
    11.841155        2.662569e-09      2.671925e-09   
    12.111608        2.396715e-09      2.405406e-09   
    12.373673        2.168552e-09      2.175457e-09   
    12.626644        1.866323e-09      1.870873e-09   
    12.869837        1.550210e-09      1.552747e-09   
    13.102598        1.260166e-09      1.261417e-09   
    13.324299        1.007936e-09      1.008550e-09   
    13.534343        7.949905e-10      7.953693e-10   
    13.732162        6.202877e-10      6.206146e-10   
    13.917225        4.811838e-10      4.815114e-10   
    14.089032        3.734494e-10      3.737734e-10   
    14.247120        2.919399e-10      2.922439e-10   
    14.391062        2.314657e-10      2.317382e-10   
    14.520471        1.873042e-10      1.875408e-10   
    14.634998        1.555713e-10      1.557740e-10   
    14.734334        1.332119e-10      1.333859e-10   
    14.818211        1.176906e-10      1.178416e-10   
    14.886403        1.070080e-10      1.071415e-10   
    14.938727        9.979381e-11      9.991458e-11   
    14.975043        9.527516e-11      9.538780e-11   
    14.995261        9.312428e-11      9.323291e-11   
