#        q                pp                pn                nn        

     0.001185        3.064077e+08      3.063093e+08      3.064077e+08   
     0.006239        1.579796e+08      1.579089e+08      1.579797e+08   
     0.015318        7.906918e+07      8.539893e+07      9.234293e+07   
     0.028399        2.197871e+07      2.988003e+07      4.069186e+07   
     0.045447        1.469734e+07      1.914333e+07      2.498883e+07   
     0.066417        1.106263e+07      1.363818e+07      1.685800e+07   
     0.091251        8.210008e+06      9.865524e+06      1.189204e+07   
     0.119882        5.998643e+06      7.276373e+06      8.857929e+06   
     0.152235        4.687519e+06      5.507782e+06      6.498331e+06   
     0.188220        3.624440e+06      4.287443e+06      5.094958e+06   
     0.227742        3.034039e+06      3.454721e+06      3.953786e+06   
     0.270694        2.526058e+06      2.887415e+06      3.318347e+06   
     0.316959        2.091023e+06      2.399980e+06      2.770396e+06   
     0.366414        1.720302e+06      1.890634e+06      2.091053e+06   
     0.418925        1.406052e+06      1.628512e+06      1.898168e+06   
     0.474351        1.267863e+06      1.400167e+06      1.556614e+06   
     0.532541        1.025221e+06      1.136175e+06      1.267890e+06   
     0.593339        8.225777e+05      9.150546e+05      1.025246e+06   
     0.656582        7.345327e+05      8.188673e+05      9.192853e+05   
     0.722098        5.818342e+05      6.514284e+05      7.345539e+05   
     0.789711        5.160421e+05      5.459873e+05      5.818532e+05   
     0.859239        4.029152e+05      4.544535e+05      5.160600e+05   
     0.930495        3.112582e+05      3.529728e+05      4.029313e+05   
     1.003286        2.376798e+05      2.711468e+05      3.112727e+05   
     1.077416        1.792071e+05      2.058060e+05      2.376927e+05   
     1.152685        1.332498e+05      1.432752e+05      1.548195e+05   
     1.228890        7.022739e+04      8.267129e+04      9.757050e+04   
     1.305826        8.230392e+01      1.810707e+03      4.960241e+04   
     1.383286        3.437918e+01      4.073745e+02      5.937891e+03   
     1.461060        2.904264e+01      3.571436e+02      3.277269e+01   
     1.538940        2.338761e+01      3.639846e+02      2.655588e+01   
     1.616714        1.742942e+01      3.541987e+02      1.996802e+01   
     1.694174        1.196977e+01      3.309103e+02      1.387299e+01   
     1.771110        7.524071e+00      2.986752e+02      8.846976e+00   
     1.847315        4.276291e+00      2.622254e+02      5.119176e+00   
     1.922584        2.145555e+00      2.255128e+02      2.630100e+00   
     1.996714        9.040433e-01      1.912441e+02      1.149260e+00   
     2.069505        2.865866e-01      1.608713e+02      3.917223e-01   
     2.140761        6.027501e-02      1.348632e+02      9.753187e-02   
     2.210289        5.191096e-02      1.130647e+02      6.745344e-02   
     2.277902        1.473020e-01      9.500931e+01      1.667904e-01   
     2.343418        2.782788e-01      8.013273e+01      3.134319e-01   
     2.406661        4.079785e-01      6.788995e+01      4.621385e-01   
     2.467459        5.189691e-01      5.780477e+01      5.910380e-01   
     2.525649        6.050572e-01      4.948110e+01      6.919627e-01   
     2.581075        6.661082e-01      4.259698e+01      7.642081e-01   
     2.633586        7.049393e-01      3.689300e+01      8.107503e-01   
     2.683041        7.255289e-01      3.216047e+01      8.360567e-01   
     2.729306        7.320327e-01      2.823111e+01      8.448802e-01   
     2.772258        7.282832e-01      2.496890e+01      8.416423e-01   
     2.811780        7.175733e-01      2.226355e+01      8.301621e-01   
     2.847765        7.026012e-01      2.002547e+01      8.135803e-01   
     2.880118        6.854995e-01      1.818190e+01      7.943873e-01   
     2.908749        6.679056e-01      1.667388e+01      7.745000e-01   
     2.933583        6.510443e-01      1.545382e+01      7.553561e-01   
     2.954553        6.358099e-01      1.448372e+01      7.380084e-01   
     2.971601        6.228391e-01      1.373367e+01      7.232083e-01   
