#        q                pp                pn                nn        

     0.001185        8.928524e+08      9.242884e+08      9.571769e+08   
     0.006239        4.772681e+08      5.054918e+08      5.356433e+08   
     0.015318        2.107188e+08      2.593675e+08      3.194450e+08   
     0.028399        8.772680e+07      1.204437e+08      1.655017e+08   
     0.045447        6.742528e+07      8.937052e+07      1.185761e+08   
     0.066417        4.838200e+07      6.680405e+07      9.234330e+07   
     0.091251        3.615440e+07      5.068197e+07      7.113617e+07   
     0.119882        2.833510e+07      3.914403e+07      5.415305e+07   
     0.152235        2.344377e+07      3.177451e+07      4.313318e+07   
     0.188220        2.059124e+07      2.645549e+07      3.404904e+07   
     0.227742        1.803400e+07      2.188861e+07      2.661850e+07   
     0.270694        1.574709e+07      1.919465e+07      2.344399e+07   
     0.316959        1.370714e+07      1.623801e+07      1.927752e+07   
     0.366414        1.189234e+07      1.414369e+07      1.685847e+07   
     0.418925        1.028235e+07      1.227953e+07      1.469785e+07   
     0.474351        9.548207e+06      1.103081e+07      1.277310e+07   
     0.532541        8.210376e+06      9.519490e+06      1.106315e+07   
     0.593339        7.032542e+06      8.184874e+06      9.548375e+06   
     0.656582        6.498693e+06      7.578842e+06      8.858442e+06   
     0.722098        5.531812e+06      6.477899e+06      7.602633e+06   
     0.789711        4.687906e+06      5.513630e+06      6.498825e+06   
     0.859239        3.954131e+06      4.865626e+06      5.999177e+06   
     0.930495        3.318677e+06      4.108331e+06      5.095441e+06   
     1.003286        2.770709e+06      3.451955e+06      4.308127e+06   
     1.077416        2.091333e+06      2.751270e+06      3.624914e+06   
     1.152685        1.556849e+06      2.075625e+06      2.770780e+06   
     1.228890        9.385152e+04      4.431469e+05      2.091391e+06   
     1.305826        1.047201e+02      1.994149e+03      1.406347e+06   
     1.383286        9.773447e+01      9.562555e+02      4.545244e+05   
     1.461060        8.543208e+01      1.034069e+03      1.053046e+02   
     1.538940        6.914622e+01      1.060717e+03      8.736600e+01   
     1.616714        5.166468e+01      1.036981e+03      6.735649e+01   
     1.694174        3.549506e+01      9.717275e+02      4.803264e+01   
     1.771110        2.227701e+01      8.785264e+02      3.147659e+01   
     1.847315        1.261822e+01      7.717785e+02      1.875612e+01   
     1.922584        6.295867e+00      6.636484e+02      9.972578e+00   
     1.996714        2.626937e+00      5.625142e+02      4.564723e+00   
