#        q                pp                pn                nn        

     0.001185        6.226211e+08      1.070784e+09      1.841964e+09   
     0.006239        2.269735e+08      3.971899e+08      6.953207e+08   
     0.015318        1.306737e+08      2.128545e+08      3.469043e+08   
     0.028399        8.330222e+07      1.315029e+08      2.077362e+08   
     0.045447        6.048441e+07      9.102411e+07      1.370994e+08   
     0.066417        4.569310e+07      6.659602e+07      9.715795e+07   
     0.091251        3.615296e+07      5.068274e+07      7.113417e+07   
     0.119882        3.014192e+07      4.037424e+07      5.415131e+07   
     0.152235        2.498787e+07      3.280549e+07      4.313164e+07   
     0.188220        2.059017e+07      2.645595e+07      3.404768e+07   
     0.227742        1.803301e+07      2.258453e+07      2.833408e+07   
     0.270694        1.574616e+07      1.919491e+07      2.344288e+07   
     0.316959        1.370628e+07      1.678302e+07      2.059042e+07   
     0.366414        1.189154e+07      1.462917e+07      1.803326e+07   
     0.418925        1.028161e+07      1.227942e+07      1.469698e+07   
     0.474351        9.547501e+06      1.103055e+07      1.277230e+07   
     0.532541        8.209725e+06      9.869920e+06      1.189178e+07   
     0.593339        7.031945e+06      8.493583e+06      1.028184e+07   
     0.656582        6.498123e+06      7.578192e+06      8.857783e+06   
     0.722098        5.531290e+06      6.477142e+06      7.602027e+06   
     0.789711        4.687429e+06      5.735037e+06      7.032136e+06   
     0.859239        4.307576e+06      5.077720e+06      5.998644e+06   
     0.930495        3.318280e+06      4.107350e+06      5.094953e+06   
     1.003286        2.770346e+06      3.450930e+06      4.307679e+06   
     1.077416        2.091017e+06      2.750261e+06      3.624503e+06   
     1.152685        1.406042e+06      2.063607e+06      3.034106e+06   
     1.228890        5.609481e+04      3.425155e+05      2.091072e+06   
     1.305826        8.369419e+01      1.789193e+03      1.406078e+06   
     1.383286        7.518011e+01      7.150195e+02      3.502972e+05   
     1.461060        6.201222e+01      7.685075e+02      7.587745e+01   
     1.538940        4.598959e+01      7.872887e+02      5.701622e+01   
     1.616714        3.005942e+01      7.729485e+02      3.780515e+01   
