#        q              proton           neutron      

     0.001185        9.288032e+03      9.021397e+03   
     0.006239        4.534478e+03      4.369587e+03   
     0.015318        2.811844e+03      2.811844e+03   
     0.028399        2.044784e+03      1.948173e+03   
     0.045447        1.510493e+03      1.431679e+03   
     0.066417        1.143819e+03      1.143818e+03   
     0.091251        8.973643e+02      8.973645e+02   
     0.119882        7.377678e+02      7.377678e+02   
     0.152235        5.983102e+02      5.983102e+02   
     0.188220        5.158491e+02      5.158491e+02   
     0.227742        4.069271e+02      4.069271e+02   
     0.270694        3.435711e+02      3.435712e+02   
     0.316959        3.145194e+02      3.145195e+02   
     0.366414        2.614199e+02      2.614201e+02   
     0.418925        2.146572e+02      2.146574e+02   
     0.474351        1.935269e+02      1.935271e+02   
     0.532541        1.555162e+02      1.555164e+02   
     0.593339        1.385360e+02      1.385362e+02   
     0.656582        1.083756e+02      1.083759e+02   
     0.722098        9.509464e+01      9.509496e+01   
     0.789711        7.188008e+01      7.188042e+01   
     0.859239        6.184554e+01      6.184589e+01   
     0.930495        4.466976e+01      4.467010e+01   
     1.003286        3.101400e+01      3.101431e+01   
     1.077416        2.047325e+01      2.047350e+01   
     1.152685        1.264254e+01      1.264273e+01   
     1.228890        5.093680e+00      5.093779e+00   
     1.305826        2.506358e-02      1.248633e-01   
     1.383286        1.366430e-04      1.370852e-04   
     1.461060        1.501010e-04      1.506765e-04   
     1.538940        1.669105e-04      1.674624e-04   
     1.616714        1.856746e-04      1.862546e-04   
     1.694174        2.065710e-04      2.072138e-04   
     1.771110        2.298279e-04      2.305382e-04   
     1.847315        2.553772e-04      2.561644e-04   
     1.922584        2.831407e-04      2.840128e-04   
     1.996714        3.129685e-04      3.139330e-04   
     2.069505        3.446632e-04      3.457272e-04   
     2.140761        3.779922e-04      3.791626e-04   
     2.210289        4.126927e-04      4.139757e-04   
     2.277902        4.484758e-04      4.498766e-04   
     2.343418        4.850241e-04      4.865471e-04   
     2.406661        5.220192e-04      5.236678e-04   
     2.467459        5.591442e-04      5.609209e-04   
     2.525649        5.960621e-04      5.979678e-04   
     2.581075        6.324537e-04      6.344883e-04   
     2.633586        6.680112e-04      6.701728e-04   
     2.683041        7.024267e-04      7.047123e-04   
     2.729306        7.353790e-04      7.377837e-04   
     2.772258        7.665671e-04      7.690849e-04   
     2.811780        7.956926e-04      7.983164e-04   
     2.847765        8.225301e-04      8.252524e-04   
     2.880118        8.468959e-04      8.497082e-04   
     2.908749        8.686653e-04      8.715588e-04   
     2.933583        8.877442e-04      8.907093e-04   
     2.954553        9.040473e-04      9.070738e-04   
     2.971601        9.174781e-04      9.205551e-04   
     2.984682        9.279172e-04      9.310331e-04   
     2.993761        9.352383e-04      9.383814e-04   
     2.998815        9.393369e-04      9.424952e-04   
     3.004739        9.441224e-04      9.472982e-04   
     3.024957        9.602910e-04      9.635269e-04   
     3.061273        9.890037e-04      9.923472e-04   
     3.113597        1.030069e-03      1.033567e-03   
     3.181789        1.083690e-03      1.087389e-03   
     3.265666        1.150258e-03      1.154209e-03   
     3.365002        1.227223e-03      1.231474e-03   
     3.479529        1.311740e-03      1.316323e-03   
     3.608938        1.400272e-03      1.405210e-03   
     3.752880        1.487143e-03      1.492441e-03   
     3.910968        1.565060e-03      1.570696e-03   
     4.082775        1.625747e-03      1.631665e-03   
     4.267838        1.660346e-03      1.666455e-03   
     4.465657        1.660489e-03      1.666664e-03   
     4.675701        1.619653e-03      1.625741e-03   
     4.897402        1.534685e-03      1.540514e-03   
     5.130163        1.407066e-03      1.412468e-03   
     5.373356        1.243482e-03      1.248306e-03   
     5.626327        1.055339e-03      1.059476e-03   
     5.888392        8.571566e-04      8.605518e-04   
     6.158845        6.641181e-04      6.667743e-04   
     6.436958        4.894129e-04      4.913873e-04   
     6.721980        3.421381e-04      3.435275e-04   
     7.013143        2.263504e-04      2.272726e-04   
     7.309662        1.413942e-04      1.419690e-04   
     7.610739        8.321376e-05      8.354839e-05   
     7.915560        4.604234e-05      4.622285e-05   
     8.223305        2.392170e-05      2.401088e-05   
     8.533144        1.170175e-05      1.174139e-05   
     8.844241        5.474384e-06      5.489882e-06   
     9.155759        2.576221e-06      2.581530e-06   
     9.466856        1.360173e-06      1.362115e-06   
     9.776695        9.007299e-07      9.021183e-07   
    10.084440        7.298054e-07      7.314739e-07   
    10.389261        6.404702e-07      6.424303e-07   
    10.690338        5.589600e-07      5.609886e-07   
    10.986857        4.702178e-07      4.721046e-07   
    11.278020        3.794107e-07      3.810310e-07   
    11.563042        2.948422e-07      2.961531e-07   
    11.841155        2.221025e-07      2.231165e-07   
    12.111608        1.632712e-07      1.640293e-07   
    12.373673        1.178706e-07      1.184232e-07   
    12.626644        8.406160e-08      8.445685e-08   
    12.869837        5.955103e-08      5.983004e-08   
    13.102598        4.212929e-08      4.232462e-08   
    13.324299        2.991710e-08      3.005330e-08   
    13.534343        2.143284e-08      2.152779e-08   
    13.732162        1.556590e-08      1.563233e-08   
    13.917225        1.151296e-08      1.155978e-08   
    14.089032        8.707517e-09      8.740885e-09   
    14.247120        6.758177e-09      6.782321e-09   
    14.391062        5.398990e-09      5.416811e-09   
    14.520471        4.449801e-09      4.463283e-09   
    14.634998        3.788033e-09      3.798546e-09   
    14.734334        3.331637e-09      3.340131e-09   
    14.818211        3.021355e-09      3.028472e-09   
    14.886403        2.811870e-09      2.818048e-09   
    14.938727        2.672016e-09      2.677565e-09   
    14.975043        2.583970e-09      2.589128e-09   
    14.995261        2.542230e-09      2.547202e-09   
