#        q              total               1              \delta U         \delta U^2    

     0.001185        2.213489e+04      2.225678e+04     -1.348009e+02      1.291615e+01   
     0.006239        1.643721e+04      1.655933e+04     -1.350380e+02      1.291629e+01   
     0.015318        1.245321e+04      1.257554e+04     -1.352463e+02      1.291656e+01   
     0.028399        6.947037e+03      7.069714e+03     -1.355934e+02      1.291595e+01   
     0.045447        5.113056e+03      5.236030e+03     -1.358878e+02      1.291409e+01   
     0.066417        4.411964e+03      4.534977e+03     -1.359238e+02      1.291123e+01   
     0.091251        3.776461e+03      3.899470e+03     -1.359156e+02      1.290651e+01   
     0.119882        3.203480e+03      3.326293e+03     -1.357134e+02      1.289981e+01   
     0.152235        2.812879e+03      2.935379e+03     -1.353894e+02      1.288979e+01   
     0.188220        2.454309e+03      2.576357e+03     -1.349268e+02      1.287841e+01   
     0.227742        2.126549e+03      2.247872e+03     -1.341879e+02      1.286430e+01   
     0.270694        1.924759e+03      2.045177e+03     -1.332685e+02      1.285032e+01   
     0.316959        1.735808e+03      1.855048e+03     -1.320783e+02      1.283867e+01   
     0.366414        1.559409e+03      1.677083e+03     -1.305063e+02      1.283292e+01   
     0.418925        1.395310e+03      1.510880e+03     -1.284085e+02      1.283833e+01   
     0.474351        1.243187e+03      1.356037e+03     -1.257109e+02      1.286108e+01   
     0.532541        1.172417e+03      1.282750e+03     -1.232411e+02      1.290826e+01   
     0.593339        1.037919e+03      1.144193e+03     -1.192621e+02      1.298776e+01   
     0.656582        9.147702e+02      1.015991e+03     -1.143247e+02      1.310389e+01   
     0.722098        8.585929e+02      9.556474e+02     -1.103172e+02      1.326276e+01   
     0.789711        7.519302e+02      8.422233e+02     -1.037541e+02      1.346109e+01   
     0.859239        7.039147e+02      7.890424e+02     -9.882678e+01      1.369902e+01   
     0.930495        6.126520e+02      6.894916e+02     -9.080169e+01      1.396205e+01   
     1.003286        5.308932e+02      5.986870e+02     -8.202641e+01      1.423256e+01   
     1.077416        4.579439e+02      5.162265e+02     -7.276226e+01      1.447964e+01   
     1.152685        3.930783e+02      4.417079e+02     -6.330874e+01      1.467911e+01   
     1.228890        3.355358e+02      3.747292e+02     -5.398915e+01      1.479576e+01   
     1.305826        2.381822e+02      2.617826e+02     -3.839180e+01      1.479141e+01   
     1.383286        1.758753e+01      3.518584e+00     -5.735975e-01      1.464254e+01   
     1.461060        1.433497e+01      0.000000e+00      0.000000e+00      1.433497e+01   
     1.538940        1.386139e+01      0.000000e+00      0.000000e+00      1.386139e+01   
     1.616714        1.323006e+01      0.000000e+00      0.000000e+00      1.323006e+01   
     1.694174        1.245870e+01      0.000000e+00      0.000000e+00      1.245870e+01   
     1.771110        1.157340e+01      0.000000e+00      0.000000e+00      1.157340e+01   
     1.847315        1.060972e+01      0.000000e+00      0.000000e+00      1.060972e+01   
     1.922584        9.609964e+00      0.000000e+00      0.000000e+00      9.609964e+00   
     1.996714        8.611536e+00      0.000000e+00      0.000000e+00      8.611536e+00   
     2.069505        7.646081e+00      0.000000e+00      0.000000e+00      7.646081e+00   
     2.140761        6.738702e+00      0.000000e+00      0.000000e+00      6.738702e+00   
     2.210289        5.907301e+00      0.000000e+00      0.000000e+00      5.907301e+00   
     2.277902        5.162508e+00      0.000000e+00      0.000000e+00      5.162508e+00   
     2.343418        4.507530e+00      0.000000e+00      0.000000e+00      4.507530e+00   
     2.406661        3.941747e+00      0.000000e+00      0.000000e+00      3.941747e+00   
     2.467459        3.458476e+00      0.000000e+00      0.000000e+00      3.458476e+00   
     2.525649        3.048808e+00      0.000000e+00      0.000000e+00      3.048808e+00   
     2.581075        2.703794e+00      0.000000e+00      0.000000e+00      2.703794e+00   
     2.633586        2.414392e+00      0.000000e+00      0.000000e+00      2.414392e+00   
     2.683041        2.172661e+00      0.000000e+00      0.000000e+00      2.172661e+00   
     2.729306        1.970805e+00      0.000000e+00      0.000000e+00      1.970805e+00   
     2.772258        1.802212e+00      0.000000e+00      0.000000e+00      1.802212e+00   
     2.811780        1.661618e+00      0.000000e+00      0.000000e+00      1.661618e+00   
     2.847765        1.544682e+00      0.000000e+00      0.000000e+00      1.544682e+00   
     2.880118        1.447617e+00      0.000000e+00      0.000000e+00      1.447617e+00   
     2.908749        1.367648e+00      0.000000e+00      0.000000e+00      1.367648e+00   
     2.933583        1.302401e+00      0.000000e+00      0.000000e+00      1.302401e+00   
     2.954553        1.250195e+00      0.000000e+00      0.000000e+00      1.250195e+00   
     2.971601        1.209496e+00      0.000000e+00      0.000000e+00      1.209496e+00   
     2.984682        1.179326e+00      0.000000e+00      0.000000e+00      1.179326e+00   
     2.993761        1.158913e+00      0.000000e+00      0.000000e+00      1.158913e+00   
     2.998815        1.147723e+00      0.000000e+00      0.000000e+00      1.147723e+00   
     3.004739        1.134760e+00      0.000000e+00      0.000000e+00      1.134760e+00   
     3.024957        1.091760e+00      0.000000e+00      0.000000e+00      1.091760e+00   
     3.061273        1.019164e+00      0.000000e+00      0.000000e+00      1.019164e+00   
     3.113597        9.239739e-01      0.000000e+00      0.000000e+00      9.239739e-01   
     3.181789        8.145268e-01      0.000000e+00      0.000000e+00      8.145268e-01   
     3.265666        6.989980e-01      0.000000e+00      0.000000e+00      6.989980e-01   
     3.365002        5.843695e-01      0.000000e+00      0.000000e+00      5.843695e-01   
     3.479529        4.760191e-01      0.000000e+00      0.000000e+00      4.760191e-01   
     3.608938        3.776558e-01      0.000000e+00      0.000000e+00      3.776558e-01   
     3.752880        2.915838e-01      0.000000e+00      0.000000e+00      2.915838e-01   
     3.910968        2.188277e-01      0.000000e+00      0.000000e+00      2.188277e-01   
     4.082775        1.593887e-01      0.000000e+00      0.000000e+00      1.593887e-01   
     4.267838        1.124937e-01      0.000000e+00      0.000000e+00      1.124937e-01   
     4.465657        7.682620e-02      0.000000e+00      0.000000e+00      7.682620e-02   
     4.675701        5.070235e-02      0.000000e+00      0.000000e+00      5.070235e-02   
     4.897402        3.230428e-02      0.000000e+00      0.000000e+00      3.230428e-02   
     5.130163        1.985297e-02      0.000000e+00      0.000000e+00      1.985297e-02   
     5.373356        1.176483e-02      0.000000e+00      0.000000e+00      1.176483e-02   
     5.626327        6.725801e-03      0.000000e+00      0.000000e+00      6.725801e-03   
     5.888392        3.716843e-03      0.000000e+00      0.000000e+00      3.716843e-03   
     6.158845        1.994953e-03      0.000000e+00      0.000000e+00      1.994953e-03   
