#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        2.415836e+08      2.416626e+08     -8.226812e+04      3.313231e+03   
     0.001185          0.009274        1.515465e+08      1.516102e+08     -6.657380e+04      2.966755e+03   
     0.001185          0.022740        9.464767e+07      9.469818e+07     -5.302789e+04      2.520136e+03   
     0.001185          0.042083        4.518774e+07      4.521997e+07     -3.399632e+04      1.765792e+03   
     0.001185          0.067187        1.671182e+07      1.673176e+07     -2.129784e+04      1.351866e+03   
     0.001185          0.097901        1.199031e+07      1.200755e+07     -1.847769e+04      1.231726e+03   
     0.001185          0.134040        9.166011e+06      9.180948e+06     -1.607172e+04      1.134675e+03   
     0.001185          0.175388        7.016247e+06      7.029364e+06     -1.416197e+04      1.044466e+03   
     0.001185          0.221694        5.517462e+06      5.529041e+06     -1.253993e+04      9.602028e+02   
     0.001185          0.272682        4.295459e+06      4.305623e+06     -1.104673e+04      8.826152e+02   
     0.001185          0.328043        3.478357e+06      3.487423e+06     -9.884562e+03      8.185001e+02   
     0.001185          0.387446        2.760784e+06      2.768858e+06     -8.829880e+03      7.562944e+02   
     0.001185          0.450533        2.291317e+06      2.298648e+06     -8.033671e+03      7.021143e+02   
     0.001185          0.516924        1.985589e+06      1.992582e+06     -7.654175e+03      6.619402e+02   
     0.001185          0.586221        1.700984e+06      1.707306e+06     -6.931417e+03      6.089651e+02   
     0.001185          0.658006        1.473646e+06      1.479665e+06     -6.587758e+03      5.690002e+02   
     0.001185          0.731848        1.261523e+06      1.266935e+06     -5.934896e+03      5.221734e+02   
     0.001185          0.807302        1.076699e+06      1.081838e+06     -5.625297e+03      4.864073e+02   
     0.001185          0.883916        9.660917e+05      9.709656e+05     -5.326657e+03      4.526787e+02   
     0.001185          0.961228        8.651092e+05      8.697283e+05     -5.038777e+03      4.197509e+02   
     0.001185          1.038772        7.730699e+05      7.774440e+05     -4.761462e+03      3.872716e+02   
     0.001185          1.116084        6.893310e+05      6.934681e+05     -4.494512e+03      3.574373e+02   
     0.001185          1.192698        6.132838e+05      6.171909e+05     -4.237730e+03      3.306695e+02   
     0.001185          1.268152        5.443514e+05      5.480372e+05     -3.990920e+03      3.050920e+02   
     0.001185          1.341994        4.819923e+05      4.854646e+05     -3.753884e+03      2.815596e+02   
     0.001185          1.413779        4.256931e+05      4.289622e+05     -3.526424e+03      2.573762e+02   
     0.001185          1.483076        3.810048e+05      3.840800e+05     -3.308342e+03      2.331522e+02   
     0.001185          1.549467        3.512950e+05      3.541781e+05     -3.099442e+03      2.163974e+02   
     0.001185          1.612554        3.293805e+05      3.322749e+05     -3.099442e+03      2.050096e+02   
     0.001185          1.671957        2.885008e+05      2.912153e+05     -2.899526e+03      1.850325e+02   
     0.001185          1.727318        2.694803e+05      2.720191e+05     -2.708396e+03      1.695842e+02   
     0.001185          1.778306        2.519278e+05      2.544736e+05     -2.708396e+03      1.625772e+02   
     0.001185          1.824612        2.322084e+05      2.345870e+05     -2.525855e+03      1.471921e+02   
     0.001185          1.865960        2.192944e+05      2.216789e+05     -2.525855e+03      1.413637e+02   
     0.001185          1.902099        2.041727e+05      2.063948e+05     -2.351706e+03      1.295639e+02   
     0.001185          1.932813        1.902583e+05      1.924842e+05     -2.351706e+03      1.257758e+02   
     0.001185          1.957917        1.768314e+05      1.789010e+05     -2.185751e+03      1.161866e+02   
     0.001185          1.977260        1.768284e+05      1.789010e+05     -2.185751e+03      1.131413e+02   
     0.001185          1.990726        1.724047e+05      1.744798e+05     -2.185751e+03      1.106580e+02   
     0.001185          1.998238        1.644899e+05      1.665664e+05     -2.185751e+03      1.092980e+02   
     0.006239          0.001762        1.327809e+08      1.328429e+08     -6.247764e+04      5.127514e+02   
     0.006239          0.009274        1.248681e+08      1.249246e+08     -5.710317e+04      5.127618e+02   
     0.006239          0.022740        8.911773e+07      8.916495e+07     -4.772940e+04      5.128632e+02   
     0.006239          0.042083        4.081987e+07      4.084838e+07     -2.901933e+04      5.128091e+02   
     0.006239          0.067187        1.681821e+07      1.683874e+07     -2.104011e+04      5.114875e+02   
     0.006239          0.097901        1.195798e+07      1.197575e+07     -1.827377e+04      5.057806e+02   
     0.006239          0.134040        9.166643e+06      9.182176e+06     -1.602783e+04      4.949208e+02   
     0.006239          0.175388        7.118472e+06      7.132106e+06     -1.411529e+04      4.806414e+02   
     0.006239          0.221694        5.541066e+06      5.553017e+06     -1.241374e+04      4.635560e+02   
     0.006239          0.272682        4.360762e+06      4.371326e+06     -1.100846e+04      4.440879e+02   
     0.006239          0.328043        3.458012e+06      3.467414e+06     -9.824603e+03      4.226894e+02   
     0.006239          0.387446        2.806544e+06      2.815014e+06     -8.869571e+03      3.997243e+02   
     0.006239          0.450533        2.323695e+06      2.331412e+06     -8.092755e+03      3.754495e+02   
     0.006239          0.516924        1.963827e+06      1.970986e+06     -7.508629e+03      3.501612e+02   
     0.006239          0.586221        1.676530e+06      1.683090e+06     -6.884270e+03      3.242152e+02   
     0.006239          0.658006        1.465226e+06      1.471434e+06     -6.506556e+03      2.980420e+02   
     0.006239          0.731848        1.262869e+06      1.268548e+06     -5.951401e+03      2.720773e+02   
     0.006239          0.807302        1.086852e+06      1.092192e+06     -5.587035e+03      2.464428e+02   
     0.006239          0.883916        9.658968e+05      9.709656e+05     -5.290426e+03      2.215406e+02   
     0.006239          0.961228        8.649215e+05      8.697283e+05     -5.004505e+03      1.977634e+02   
     0.006239          1.038772        7.728902e+05      7.774440e+05     -4.729075e+03      1.751847e+02   
     0.006239          1.116084        6.891582e+05      6.934681e+05     -4.463941e+03      1.540698e+02   
     0.006239          1.192698        6.131166e+05      6.171909e+05     -4.208906e+03      1.346208e+02   
     0.006239          1.268152        5.441903e+05      5.480372e+05     -3.963775e+03      1.168043e+02   
     0.006239          1.341994        4.818370e+05      4.854646e+05     -3.728351e+03      1.007829e+02   
     0.006239          1.413779        4.255462e+05      4.289622e+05     -3.502437e+03      8.646370e+01   
     0.006239          1.483076        3.858103e+05      3.890223e+05     -3.285839e+03      7.386577e+01   
     0.006239          1.549467        3.595693e+05      3.626585e+05     -3.152068e+03      6.287171e+01   
     0.006239          1.612554        3.292500e+05      3.322749e+05     -3.078360e+03      5.341423e+01   
     0.006239          1.671957        2.883808e+05      2.912153e+05     -2.879804e+03      4.534225e+01   
     0.006239          1.727318        2.693676e+05      2.720191e+05     -2.689974e+03      3.855013e+01   
     0.006239          1.778306        2.518166e+05      2.544736e+05     -2.689974e+03      3.288656e+01   
