#       k             kp                  V           
   0.000790       0.000790         -1.228414e-10     
   0.000790       0.004159         -2.100390e-10     
   0.000790       0.010212         -2.049309e-10     
   0.000790       0.018933         -1.907079e-10     
   0.000790       0.030298         -1.627875e-10     
   0.000790       0.044278         -1.212377e-10     
   0.000790       0.060834         1.386030e-09      
   0.000790       0.079922         1.966405e-08      
   0.000790       0.101490         3.896105e-08      
   0.000790       0.125480         3.006923e-08      
   0.000790       0.151828         3.552992e-09      
   0.000790       0.180462         -2.534745e-09     
   0.000790       0.211306         -7.802609e-10     
   0.000790       0.244276         -1.601462e-10     
   0.000790       0.279283         -3.557782e-11     
   0.000790       0.316234         -8.652934e-12     
   0.000790       0.355027         -2.923774e-12     
   0.000790       0.395559         -8.823863e-13     
   0.000790       0.437721         -2.728270e-13     
   0.000790       0.481399         -9.118153e-14     
   0.000790       0.526474         -3.266630e-14     
   0.000790       0.572826         -1.269033e-14     
   0.000790       0.620330         -5.254678e-15     
   0.000790       0.668857         -2.196572e-15     
   0.000790       0.718277         -8.789967e-16     
   0.000790       0.768456         -2.882710e-16     
   0.000790       0.819260         -6.180090e-18     
   0.000790       0.870551         1.216496e-15      
   0.000790       0.922191         7.115958e-16      
   0.000790       0.974040         4.770226e-16      
   0.000790       1.025960         3.689058e-16      
   0.000790       1.077809         3.199680e-16      
   0.000790       1.129449         2.985312e-16      
   0.000790       1.180740         2.896117e-16      
   0.000790       1.231544         2.862956e-16      
   0.000790       1.281723         2.853963e-16      
   0.000790       1.331143         2.854890e-16      
   0.000790       1.379670         2.859426e-16      
   0.000790       1.427174         2.864873e-16      
   0.000790       1.473526         2.868094e-16      
   0.000790       1.518601         2.873070e-16      
   0.000790       1.562279         2.877325e-16      
   0.000790       1.604441         2.880932e-16      
   0.000790       1.644973         2.883953e-16      
   0.000790       1.683766         2.886487e-16      
   0.000790       1.720717         2.888611e-16      
   0.000790       1.755724         2.890390e-16      
   0.000790       1.788694         2.891881e-16      
   0.000790       1.819538         2.893134e-16      
   0.000790       1.848172         2.894191e-16      
   0.000790       1.874520         2.895085e-16      
   0.000790       1.898510         2.895833e-16      
   0.000790       1.920078         2.896453e-16      
   0.000790       1.939166         2.896974e-16      
