# vlowk itz =  0 l =  2 s =  0 jt =  2 kvnn =  **  Lambda =  12.00
#  fac=0.17 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V 
   0.000790   0.000790   -5.314644456981E-13
   0.000790   0.004159   -1.473779604446E-11
   0.000790   0.010212   -8.883539838600E-11
   0.000790   0.018933   -3.051725965044E-10
   0.000790   0.030298   -7.791509018758E-10
   0.000790   0.044278   -1.654942323210E-09
   0.000790   0.060834   -3.097295922185E-09
   0.000790   0.079922   -5.277064327194E-09
   0.000790   0.101490   -8.351729704281E-09
   0.000790   0.125480   -1.244042975313E-08
   0.000790   0.151828   -1.759613551755E-08
   0.000790   0.180462   -2.377942909881E-08
   0.000790   0.211306   -3.083852830305E-08
   0.000790   0.244276   -3.850540599253E-08
   0.000790   0.279283   -4.641211364232E-08
   0.000790   0.316234   -5.412924431538E-08
   0.000790   0.355027   -6.122223175421E-08
   0.000790   0.395559   -6.731432573798E-08
   0.000790   0.437721   -7.214083724905E-08
   0.000790   0.481399   -7.558000241966E-08
   0.000790   0.526474   -7.765248000484E-08
   0.000790   0.572826   -7.849207698155E-08
   0.000790   0.620330   -7.830020498241E-08
   0.000790   0.668857   -7.730086299411E-08
   0.000790   0.718277   -7.570932761797E-08
   0.000790   0.768456   -7.371839584696E-08
   0.000790   0.819260   -7.149662569961E-08
   0.000790   0.870551   -6.918907337709E-08
   0.000790   0.922191   -6.691415184909E-08
   0.000790   0.974040   -6.475712011419E-08
   0.000790   1.025960   -6.276576677443E-08
   0.000790   1.077809   -6.095349892555E-08
   0.000790   1.129449   -5.931020658444E-08
   0.000790   1.180740   -5.781615440599E-08
   0.000790   1.231544   -5.645263726461E-08
   0.000790   1.281723   -5.520587938201E-08
   0.000790   1.331143   -5.406512198318E-08
   0.000790   1.379670   -5.301875004178E-08
   0.000790   1.427174   -5.205214400185E-08
   0.000790   1.473526   -5.114861242542E-08
   0.000790   1.518601   -5.029233822326E-08
   0.000790   1.562279   -4.947126935372E-08
   0.000790   1.604441   -4.867844412373E-08
   0.000790   1.644973   -4.791149700450E-08
   0.000790   1.683766   -4.717107156932E-08
   0.000790   1.720717   -4.645912763057E-08
   0.000790   1.755724   -4.577780627542E-08
   0.000790   1.788694   -4.512900952040E-08
   0.000790   1.819538   -4.451448700205E-08
   0.000790   1.848172   -4.393610997029E-08
   0.000790   1.874520   -4.339608850042E-08
   0.000790   1.898510   -4.289702883561E-08
   0.000790   1.920078   -4.244184199623E-08
   0.000790   1.939166   -4.203356855743E-08
   0.000790   1.955722   -4.167518711846E-08
   0.000790   1.969702   -4.136945098596E-08
   0.000790   1.981067   -4.111877080785E-08
   0.000790   1.989788   -4.092514157252E-08
   0.000790   1.995841   -4.079010187234E-08
   0.000790   1.999210   -4.071469336637E-08
   0.000790   2.003160   -4.062610171720E-08
   0.000790   2.016638   -4.032208237742E-08
   0.000790   2.040848   -3.976962943659E-08
   0.000790   2.075731   -3.895999002627E-08
   0.000790   2.121193   -3.788256109609E-08
   0.000790   2.177111   -3.652601137107E-08
   0.000790   2.243335   -3.487716974482E-08
   0.000790   2.319686   -3.291845781355E-08
   0.000790   2.405959   -3.063280849905E-08
   0.000790   2.501920   -2.802110219169E-08
   0.000790   2.607312   -2.510846690474E-08
   0.000790   2.721850   -2.192187236996E-08
   0.000790   2.845225   -1.849477373524E-08
   0.000790   2.977105   -1.490848498133E-08
   0.000790   3.117134   -1.126050147312E-08
   0.000790   3.264935   -7.642105387186E-09
   0.000790   3.420109   -4.190183783659E-09
   0.000790   3.582238   -1.025877514082E-09
   0.000790   3.750884    1.734890589420E-09
   0.000790   3.925594    3.975816165203E-09
   0.000790   4.105897    5.633639368180E-09
   0.000790   4.291305    6.653086086989E-09
   0.000790   4.481320    7.049161761871E-09
   0.000790   4.675429    6.855063299290E-09
   0.000790   4.873108    6.168201379466E-09
   0.000790   5.073826    5.097329685399E-09
   0.000790   5.277040    3.791709579884E-09
   0.000790   5.482203    2.387028927853E-09
   0.000790   5.688763    1.027664060969E-09
   0.000790   5.896161   -1.799216966548E-10
   0.000790   6.103839   -1.146045483486E-09
