#        q              total               1              \delta U         \delta U^2    

     0.001185        1.007560e+04      1.011947e+04     -4.576765e+01      1.892757e+00   
     0.006239        5.961947e+03      6.005846e+03     -4.579165e+01      1.892719e+00   
     0.015318        3.855584e+03      3.899470e+03     -4.577923e+01      1.892557e+00   
     0.028399        2.891510e+03      2.935379e+03     -4.576092e+01      1.892040e+00   
     0.045447        2.204034e+03      2.247872e+03     -4.572913e+01      1.890905e+00   
     0.066417        1.633338e+03      1.677083e+03     -4.563355e+01      1.888863e+00   
     0.091251        1.312423e+03      1.356037e+03     -4.549960e+01      1.885528e+00   
     0.119882        1.100757e+03      1.144193e+03     -4.531652e+01      1.880482e+00   
     0.152235        9.125006e+02      9.556474e+02     -4.502017e+01      1.873417e+00   
     0.188220        7.463428e+02      7.890424e+02     -4.456386e+01      1.864210e+00   
     0.227742        6.472630e+02      6.894916e+02     -4.408134e+01      1.852747e+00   
     0.270694        5.570948e+02      5.986870e+02     -4.343156e+01      1.839368e+00   
     0.316959        4.754845e+02      5.162265e+02     -4.256675e+01      1.824762e+00   
     0.366414        4.020838e+02      4.417079e+02     -4.143415e+01      1.810064e+00   
     0.418925        3.365587e+02      3.747292e+02     -3.996736e+01      1.796925e+00   
     0.474351        3.068330e+02      3.439416e+02     -3.889605e+01      1.787486e+00   
     0.532541        2.525185e+02      2.875186e+02     -3.678414e+01      1.784080e+00   
     0.593339        2.282546e+02      2.617826e+02     -3.531739e+01      1.789340e+00   
     0.656582        1.843311e+02      2.150106e+02     -3.248500e+01      1.805496e+00   
     0.722098        1.467984e+02      1.741699e+02     -2.920576e+01      1.834283e+00   
     0.789711        1.305584e+02      1.558481e+02     -2.716574e+01      1.875980e+00   
     0.859239        1.016859e+02      1.231504e+02     -2.339495e+01      1.930418e+00   
     0.930495        7.789125e+01      9.537875e+01     -1.948260e+01      1.995101e+00   
     1.003286        5.858133e+01      7.213097e+01     -1.561509e+01      2.065450e+00   
     1.077416        4.315879e+01      5.300495e+01     -1.198140e+01      2.135245e+00   
     1.152685        3.105224e+01      3.759858e+01     -8.744801e+00      2.198463e+00   
     1.228890        1.789131e+01      2.058372e+01     -4.939982e+00      2.247573e+00   
     1.305826        6.148282e+00      5.127079e+00     -1.254273e+00      2.275476e+00   
     1.383286        2.277336e+00      0.000000e+00      0.000000e+00      2.277336e+00   
     1.461060        2.250747e+00      0.000000e+00      0.000000e+00      2.250747e+00   
     1.538940        2.194980e+00      0.000000e+00      0.000000e+00      2.194980e+00   
     1.616714        2.111979e+00      0.000000e+00      0.000000e+00      2.111979e+00   
     1.694174        2.005546e+00      0.000000e+00      0.000000e+00      2.005546e+00   
     1.771110        1.880778e+00      0.000000e+00      0.000000e+00      1.880778e+00   
     1.847315        1.743761e+00      0.000000e+00      0.000000e+00      1.743761e+00   
     1.922584        1.601153e+00      0.000000e+00      0.000000e+00      1.601153e+00   
     1.996714        1.458762e+00      0.000000e+00      0.000000e+00      1.458762e+00   
     2.069505        1.321182e+00      0.000000e+00      0.000000e+00      1.321182e+00   
     2.140761        1.191852e+00      0.000000e+00      0.000000e+00      1.191852e+00   
     2.210289        1.073067e+00      0.000000e+00      0.000000e+00      1.073067e+00   
     2.277902        9.660588e-01      0.000000e+00      0.000000e+00      9.660588e-01   
     2.343418        8.711318e-01      0.000000e+00      0.000000e+00      8.711318e-01   
     2.406661        7.880273e-01      0.000000e+00      0.000000e+00      7.880273e-01   
     2.467459        7.158368e-01      0.000000e+00      0.000000e+00      7.158368e-01   
     2.525649        6.534322e-01      0.000000e+00      0.000000e+00      6.534322e-01   
     2.581075        5.996653e-01      0.000000e+00      0.000000e+00      5.996653e-01   
     2.633586        5.534247e-01      0.000000e+00      0.000000e+00      5.534247e-01   
     2.683041        5.137270e-01      0.000000e+00      0.000000e+00      5.137270e-01   
     2.729306        4.796526e-01      0.000000e+00      0.000000e+00      4.796526e-01   
     2.772258        4.504079e-01      0.000000e+00      0.000000e+00      4.504079e-01   
     2.811780        4.253552e-01      0.000000e+00      0.000000e+00      4.253552e-01   
     2.847765        4.039727e-01      0.000000e+00      0.000000e+00      4.039727e-01   
     2.880118        3.858078e-01      0.000000e+00      0.000000e+00      3.858078e-01   
     2.908749        3.705184e-01      0.000000e+00      0.000000e+00      3.705184e-01   
     2.933583        3.578111e-01      0.000000e+00      0.000000e+00      3.578111e-01   
     2.954553        3.474653e-01      0.000000e+00      0.000000e+00      3.474653e-01   
     2.971601        3.392970e-01      0.000000e+00      0.000000e+00      3.392970e-01   
     2.984682        3.331753e-01      0.000000e+00      0.000000e+00      3.331753e-01   
     2.993761        3.289985e-01      0.000000e+00      0.000000e+00      3.289985e-01   
     2.998815        3.266970e-01      0.000000e+00      0.000000e+00      3.266970e-01   
     3.004739        3.240221e-01      0.000000e+00      0.000000e+00      3.240221e-01   
     3.024957        3.150696e-01      0.000000e+00      0.000000e+00      3.150696e-01   
     3.061273        2.996467e-01      0.000000e+00      0.000000e+00      2.996467e-01   
     3.113597        2.788017e-01      0.000000e+00      0.000000e+00      2.788017e-01   
     3.181789        2.538380e-01      0.000000e+00      0.000000e+00      2.538380e-01   
     3.265666        2.261550e-01      0.000000e+00      0.000000e+00      2.261550e-01   
     3.365002        1.971060e-01      0.000000e+00      0.000000e+00      1.971060e-01   
     3.479529        1.679304e-01      0.000000e+00      0.000000e+00      1.679304e-01   
     3.608938        1.397159e-01      0.000000e+00      0.000000e+00      1.397159e-01   
     3.752880        1.133709e-01      0.000000e+00      0.000000e+00      1.133709e-01   
     3.910968        8.959007e-02      0.000000e+00      0.000000e+00      8.959007e-02   
     4.082775        6.883323e-02      0.000000e+00      0.000000e+00      6.883323e-02   
     4.267838        5.132594e-02      0.000000e+00      0.000000e+00      5.132594e-02   
     4.465657        3.707157e-02      0.000000e+00      0.000000e+00      3.707157e-02   
     4.675701        2.587995e-02      0.000000e+00      0.000000e+00      2.587995e-02   
     4.897402        1.741774e-02      0.000000e+00      0.000000e+00      1.741774e-02   
     5.130163        1.126556e-02      0.000000e+00      0.000000e+00      1.126556e-02   
     5.373356        6.974179e-03      0.000000e+00      0.000000e+00      6.974179e-03   
     5.626327        4.110651e-03      0.000000e+00      0.000000e+00      4.110651e-03   
     5.888392        2.290112e-03      0.000000e+00      0.000000e+00      2.290112e-03   
     6.158845        1.193666e-03      0.000000e+00      0.000000e+00      1.193666e-03   
     6.436958        5.734026e-04      0.000000e+00      0.000000e+00      5.734026e-04   
     6.721980        2.482494e-04      0.000000e+00      0.000000e+00      2.482494e-04   
     7.013143        9.389434e-05      0.000000e+00      0.000000e+00      9.389434e-05   
     7.309662        3.051091e-05      0.000000e+00      0.000000e+00      3.051091e-05   
     7.610739        1.049151e-05      0.000000e+00      0.000000e+00      1.049151e-05   
     7.915560        7.857556e-06      0.000000e+00      0.000000e+00      7.857556e-06   
     8.223305        1.000285e-05      0.000000e+00      0.000000e+00      1.000285e-05   
     8.533144        1.184888e-05      0.000000e+00      0.000000e+00      1.184888e-05   
     8.844241        1.207247e-05      0.000000e+00      0.000000e+00      1.207247e-05   
     9.155759        1.090294e-05      0.000000e+00      0.000000e+00      1.090294e-05   
     9.466856        8.986130e-06      0.000000e+00      0.000000e+00      8.986130e-06   
     9.776695        6.896661e-06      0.000000e+00      0.000000e+00      6.896661e-06   
    10.084440        4.996744e-06      0.000000e+00      0.000000e+00      4.996744e-06   
    10.389261        3.450300e-06      0.000000e+00      0.000000e+00      3.450300e-06   
    10.690338        2.286184e-06      0.000000e+00      0.000000e+00      2.286184e-06   
    10.986857        1.460862e-06      0.000000e+00      0.000000e+00      1.460862e-06   
    11.278020        9.035098e-07      0.000000e+00      0.000000e+00      9.035098e-07   
    11.563042        5.422705e-07      0.000000e+00      0.000000e+00      5.422705e-07   
    11.841155        3.164132e-07      0.000000e+00      0.000000e+00      3.164132e-07   
    12.111608        1.797089e-07      0.000000e+00      0.000000e+00      1.797089e-07   
    12.373673        9.944289e-08      0.000000e+00      0.000000e+00      9.944289e-08   
    12.626644        5.368536e-08      0.000000e+00      0.000000e+00      5.368536e-08   
    12.869837        2.837580e-08      0.000000e+00      0.000000e+00      2.837580e-08   
    13.102598        1.482390e-08      0.000000e+00      0.000000e+00      1.482390e-08   
    13.324299        7.834245e-09      0.000000e+00      0.000000e+00      7.834245e-09   
    13.534343        4.392686e-09      0.000000e+00      0.000000e+00      4.392686e-09   
    13.732162        2.802185e-09      0.000000e+00      0.000000e+00      2.802185e-09   
    13.917225        2.135023e-09      0.000000e+00      0.000000e+00      2.135023e-09   
    14.089032        1.900998e-09      0.000000e+00      0.000000e+00      1.900998e-09   
    14.247120        1.851883e-09      0.000000e+00      0.000000e+00      1.851883e-09   
    14.391062        1.869422e-09      0.000000e+00      0.000000e+00      1.869422e-09   
    14.520471        1.902105e-09      0.000000e+00      0.000000e+00      1.902105e-09   
    14.634998        1.931008e-09      0.000000e+00      0.000000e+00      1.931008e-09   
    14.734334        1.952038e-09      0.000000e+00      0.000000e+00      1.952038e-09   
    14.818211        1.965785e-09      0.000000e+00      0.000000e+00      1.965785e-09   
    14.886403        1.973669e-09      0.000000e+00      0.000000e+00      1.973669e-09   
    14.938727        1.977306e-09      0.000000e+00      0.000000e+00      1.977306e-09   
    14.975043        1.978632e-09      0.000000e+00      0.000000e+00      1.978632e-09   
    14.995261        1.979807e-09      0.000000e+00      0.000000e+00      1.979807e-09   
