   1      1s1/2   -51.76978429
   2      1p3/2   -37.96604223
   3      1p1/2   -35.25597316
   4      1d5/2   -24.10152107
   5      2s1/2   -19.52084933
   6      1d3/2   -19.03596679
   7      1f7/2   -11.03575931
   8      2p3/2    -5.29146544
   9      1f5/2    -2.66992232
  10      2p1/2    -2.33690396
  11      1g9/2     2.06310452
  12      1g7/2    12.56440358
  13     1h11/2    14.54239372
  14      2d5/2    18.29372961
  15      3s1/2    19.35172650
  16      3p3/2    19.58189308
  17      3d5/2    23.45914289
  18      2f5/2    24.57071193
  19      3p1/2    26.95298881
  20     1i13/2    27.20315618
  21      1h9/2    27.41810967
  22      2f7/2    28.25900583
  23      3f7/2    28.65117958
  24      4p3/2    28.77636342
  25      4p1/2    31.50157673
  26      2g9/2    31.67358858
  27      3g9/2    32.91620598
  28      2g7/2    33.43504136
  29      4f7/2    34.01770203
  30      2d3/2    34.71573053
  31      5f7/2    35.04285268
  32      5p1/2    35.47311098
  33      4s1/2    36.14611456
  34     1j15/2    36.56748211
  35     2h11/2    37.39672089
  36     1j13/2    37.55961255
  37     2i13/2    37.57653090
  38      3g7/2    37.71448609
  39      4d5/2    37.83321610
  40      2h9/2    38.08827600
  41     1i11/2    38.27671913
  42      5s1/2    38.91637316
  43      3f5/2    39.06604082
  44     2j15/2    39.45677705
  45      3d3/2    39.47931342
