#        q              total               1              \delta U         \delta U^2    

     0.001185        4.559793e+04      4.606268e+04     -5.345132e+02      6.975811e+01   
     0.006239        3.417102e+04      3.463694e+04     -5.356785e+02      6.975879e+01   
     0.015318        2.641700e+04      2.688374e+04     -5.364933e+02      6.975821e+01   
     0.028399        1.901890e+04      1.948768e+04     -5.385342e+02      6.975677e+01   
     0.045447        1.648752e+04      1.695834e+04     -5.405789e+02      6.975611e+01   
     0.066417        1.455216e+04      1.502589e+04     -5.434830e+02      6.975727e+01   
     0.091251        1.276932e+04      1.324611e+04     -5.465521e+02      6.975776e+01   
     0.119882        1.113399e+04      1.161273e+04     -5.485063e+02      6.975853e+01   
     0.152235        9.927386e+03      1.040722e+04     -5.495907e+02      6.976026e+01   
     0.188220        8.808993e+03      9.288156e+03     -5.489289e+02      6.976498e+01   
     0.227742        7.774506e+03      8.252336e+03     -5.476111e+02      6.978183e+01   
     0.270694        7.288948e+03      7.764635e+03     -5.454940e+02      6.980750e+01   
     0.316959        6.597818e+03      7.069714e+03     -5.417527e+02      6.985575e+01   
     0.366414        6.163034e+03      6.630268e+03     -5.371725e+02      6.993782e+01   
     0.418925        5.748098e+03      6.209421e+03     -5.313918e+02      7.006950e+01   
     0.474351        5.353243e+03      5.806769e+03     -5.237952e+02      7.026874e+01   
     0.532541        4.978065e+03      5.421911e+03     -5.143963e+02      7.054959e+01   
     0.593339        4.622355e+03      5.054446e+03     -5.030160e+02      7.092497e+01   
     0.656582        4.456833e+03      4.877109e+03     -4.917172e+02      7.144114e+01   
     0.722098        4.130976e+03      4.534977e+03     -4.760774e+02      7.207610e+01   
     0.789711        3.824267e+03      4.209232e+03     -4.577961e+02      7.283191e+01   
     0.859239        3.684486e+03      4.052378e+03     -4.415746e+02      7.368297e+01   
     0.930495        3.406195e+03      3.750458e+03     -4.188663e+02      7.460293e+01   
     1.003286        3.145751e+03      3.463920e+03     -3.936543e+02      7.548516e+01   
     1.077416        2.902344e+03      3.192361e+03     -3.662262e+02      7.620958e+01   
     1.152685        2.560590e+03      2.812228e+03     -3.283235e+02      7.668541e+01   
     1.228890        2.252488e+03      2.463536e+03     -2.877936e+02      7.674543e+01   
     1.305826        1.884951e+03      2.045177e+03     -2.364519e+02      7.622560e+01   
     1.383286        6.772806e+02      6.771012e+02     -7.483301e+01      7.501243e+01   
     1.461060        7.304271e+01      0.000000e+00      0.000000e+00      7.304271e+01   
     1.538940        7.028070e+01      0.000000e+00      0.000000e+00      7.028070e+01   
     1.616714        6.676166e+01      0.000000e+00      0.000000e+00      6.676166e+01   
     1.694174        6.256429e+01      0.000000e+00      0.000000e+00      6.256429e+01   
     1.771110        5.781385e+01      0.000000e+00      0.000000e+00      5.781385e+01   
     1.847315        5.268514e+01      0.000000e+00      0.000000e+00      5.268514e+01   
     1.922584        4.739898e+01      0.000000e+00      0.000000e+00      4.739898e+01   
     1.996714        4.215171e+01      0.000000e+00      0.000000e+00      4.215171e+01   
     2.069505        3.710220e+01      0.000000e+00      0.000000e+00      3.710220e+01   
     2.140761        3.238349e+01      0.000000e+00      0.000000e+00      3.238349e+01   
     2.210289        2.808942e+01      0.000000e+00      0.000000e+00      2.808942e+01   
     2.277902        2.427351e+01      0.000000e+00      0.000000e+00      2.427351e+01   
     2.343418        2.095461e+01      0.000000e+00      0.000000e+00      2.095461e+01   
     2.406661        1.812141e+01      0.000000e+00      0.000000e+00      1.812141e+01   
     2.467459        1.573181e+01      0.000000e+00      0.000000e+00      1.573181e+01   
     2.525649        1.373486e+01      0.000000e+00      0.000000e+00      1.373486e+01   
     2.581075        1.207817e+01      0.000000e+00      0.000000e+00      1.207817e+01   
     2.633586        1.070925e+01      0.000000e+00      0.000000e+00      1.070925e+01   
     2.683041        9.582843e+00      0.000000e+00      0.000000e+00      9.582843e+00   
     2.729306        8.655517e+00      0.000000e+00      0.000000e+00      8.655517e+00   
     2.772258        7.892071e+00      0.000000e+00      0.000000e+00      7.892071e+00   
     2.811780        7.263133e+00      0.000000e+00      0.000000e+00      7.263133e+00   
     2.847765        6.745655e+00      0.000000e+00      0.000000e+00      6.745655e+00   
     2.880118        6.320353e+00      0.000000e+00      0.000000e+00      6.320353e+00   
     2.908749        5.973124e+00      0.000000e+00      0.000000e+00      5.973124e+00   
     2.933583        5.691936e+00      0.000000e+00      0.000000e+00      5.691936e+00   
     2.954553        5.467552e+00      0.000000e+00      0.000000e+00      5.467552e+00   
     2.971601        5.294025e+00      0.000000e+00      0.000000e+00      5.294025e+00   
     2.984682        5.165466e+00      0.000000e+00      0.000000e+00      5.165466e+00   
     2.993761        5.078810e+00      0.000000e+00      0.000000e+00      5.078810e+00   
     2.998815        5.031424e+00      0.000000e+00      0.000000e+00      5.031424e+00   
     3.004739        4.976529e+00      0.000000e+00      0.000000e+00      4.976529e+00   
     3.024957        4.794944e+00      0.000000e+00      0.000000e+00      4.794944e+00   
     3.061273        4.489860e+00      0.000000e+00      0.000000e+00      4.489860e+00   
     3.113597        4.092983e+00      0.000000e+00      0.000000e+00      4.092983e+00   
     3.181789        3.639847e+00      0.000000e+00      0.000000e+00      3.639847e+00   
     3.265666        3.164185e+00      0.000000e+00      0.000000e+00      3.164185e+00   
     3.365002        2.693016e+00      0.000000e+00      0.000000e+00      2.693016e+00   
     3.479529        2.245380e+00      0.000000e+00      0.000000e+00      2.245380e+00   
     3.608938        1.833903e+00      0.000000e+00      0.000000e+00      1.833903e+00   
     3.752880        1.466180e+00      0.000000e+00      0.000000e+00      1.466180e+00   
     3.910968        1.146159e+00      0.000000e+00      0.000000e+00      1.146159e+00   
     4.082775        8.750652e-01      0.000000e+00      0.000000e+00      8.750652e-01   
     4.267838        6.518493e-01      0.000000e+00      0.000000e+00      6.518493e-01   
     4.465657        4.735292e-01      0.000000e+00      0.000000e+00      4.735292e-01   
     4.675701        3.354848e-01      0.000000e+00      0.000000e+00      3.354848e-01   
     4.897402        2.319486e-01      0.000000e+00      0.000000e+00      2.319486e-01   
     5.130163        1.566641e-01      0.000000e+00      0.000000e+00      1.566641e-01   
     5.373356        1.035119e-01      0.000000e+00      0.000000e+00      1.035119e-01   
     5.626327        6.701870e-02      0.000000e+00      0.000000e+00      6.701870e-02   
     5.888392        4.258757e-02      0.000000e+00      0.000000e+00      4.258757e-02   
     6.158845        2.660132e-02      0.000000e+00      0.000000e+00      2.660132e-02   
     6.436958        1.635211e-02      0.000000e+00      0.000000e+00      1.635211e-02   
     6.721980        9.902214e-03      0.000000e+00      0.000000e+00      9.902214e-03   
     7.013143        5.910574e-03      0.000000e+00      0.000000e+00      5.910574e-03   
     7.309662        3.481874e-03      0.000000e+00      0.000000e+00      3.481874e-03   
     7.610739        2.028933e-03      0.000000e+00      0.000000e+00      2.028933e-03   
     7.915560        1.174849e-03      0.000000e+00      0.000000e+00      1.174849e-03   
