#        q              total               1              \delta U         \delta U^2    

     0.001185        1.060873e+09      1.060885e+09     -1.611697e+04      3.636844e+03   
     0.006239        5.998496e+08      5.998588e+08     -1.050455e+04      1.306962e+03   
     0.015318        3.613607e+08      3.613677e+08     -7.811384e+03      8.103472e+02   
     0.028399        1.898799e+08      1.898848e+08     -5.540220e+03      6.563073e+02   
     0.045447        1.437885e+08      1.437927e+08     -4.759009e+03      5.949859e+02   
     0.066417        1.128850e+08      1.128886e+08     -4.179084e+03      5.702338e+02   
     0.091251        8.772663e+07      8.772972e+07     -3.653587e+03      5.570119e+02   
     0.119882        6.742517e+07      6.742779e+07     -3.171228e+03      5.457725e+02   
     0.152235        5.415281e+07      5.415508e+07     -2.804544e+03      5.327464e+02   
     0.188220        4.313298e+07      4.313492e+07     -2.458701e+03      5.162140e+02   
     0.227742        3.404888e+07      3.405052e+07     -2.133548e+03      4.952249e+02   
     0.270694        3.014330e+07      3.014478e+07     -1.947124e+03      4.692494e+02   
     0.316959        2.498916e+07      2.499043e+07     -1.705774e+03      4.381238e+02   
     0.366414        2.197911e+07      2.198023e+07     -1.525143e+03      4.020820e+02   
     0.418925        1.927747e+07      1.927845e+07     -1.347902e+03      3.618291e+02   
     0.474351        1.685843e+07      1.685928e+07     -1.176468e+03      3.185964e+02   
     0.532541        1.469782e+07      1.469856e+07     -1.013562e+03      2.741451e+02   
     0.593339        1.277308e+07      1.277371e+07     -8.620215e+02      2.307134e+02   
     0.656582        1.189254e+07      1.189310e+07     -7.512102e+02      1.908582e+02   
     0.722098        1.028254e+07      1.028301e+07     -6.261423e+02      1.571782e+02   
     0.789711        8.858427e+06      8.858815e+06     -5.193730e+02      1.319276e+02   
     0.859239        8.210552e+06      8.210884e+06     -4.483440e+02      1.165460e+02   
     0.930495        7.032704e+06      7.032969e+06     -3.761387e+02      1.111972e+02   
     1.003286        5.999165e+06      5.999371e+06     -3.206054e+02      1.144595e+02   
     1.077416        5.095428e+06      5.095584e+06     -2.786945e+02      1.233135e+02   
     1.152685        3.954211e+06      3.954313e+06     -2.364340e+02      1.335704e+02   
