#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        9.600662e+08      9.600784e+08     -1.261780e+04      3.672537e+02   
     0.001185          0.009274        6.188913e+08      6.189013e+08     -1.033671e+04      3.642547e+02   
     0.001185          0.022740        3.969061e+08      3.969140e+08     -8.349968e+03      3.584535e+02   
     0.001185          0.042083        1.202005e+08      1.202048e+08     -4.641770e+03      3.513835e+02   
     0.001185          0.067187        9.653567e+07      9.653950e+07     -4.174775e+03      3.434646e+02   
     0.001185          0.097901        7.467354e+07      7.467688e+07     -3.675212e+03      3.338833e+02   
     0.001185          0.134040        5.565376e+07      5.565657e+07     -3.136885e+03      3.227870e+02   
     0.001185          0.175388        4.313244e+07      4.313492e+07     -2.799584e+03      3.103437e+02   
     0.001185          0.221694        3.615388e+07      3.615614e+07     -2.563127e+03      2.966418e+02   
     0.001185          0.272682        3.204596e+07      3.204809e+07     -2.413127e+03      2.812751e+02   
     0.001185          0.328043        2.833460e+07      2.833660e+07     -2.269096e+03      2.647165e+02   
     0.001185          0.387446        2.498855e+07      2.499043e+07     -2.130914e+03      2.473447e+02   
     0.001185          0.450533        2.197846e+07      2.198023e+07     -1.998458e+03      2.293866e+02   
     0.001185          0.516924        2.059072e+07      2.059244e+07     -1.934341e+03      2.111053e+02   
     0.001185          0.586221        1.803347e+07      1.803509e+07     -1.810248e+03      1.923725e+02   
     0.001185          0.658006        1.685771e+07      1.685928e+07     -1.750244e+03      1.736429e+02   
     0.001185          0.731848        1.574653e+07      1.574806e+07     -1.691580e+03      1.553593e+02   
     0.001185          0.807302        1.370656e+07      1.370800e+07     -1.578215e+03      1.377728e+02   
     0.001185          0.883916        1.277231e+07      1.277371e+07     -1.523483e+03      1.208153e+02   
     0.001185          0.961228        1.189173e+07      1.189310e+07     -1.470031e+03      1.049029e+02   
     0.001185          1.038772        1.106234e+07      1.106366e+07     -1.417844e+03      9.023357e+01   
     0.001185          1.116084        1.028172e+07      1.028301e+07     -1.366907e+03      7.674725e+01   
     0.001185          1.192698        9.547552e+06      9.548804e+06     -1.317205e+03      6.460581e+01   
     0.001185          1.268152        8.857600e+06      8.858815e+06     -1.268723e+03      5.387521e+01   
     0.001185          1.341994        8.209707e+06      8.210884e+06     -1.221445e+03      4.444128e+01   
     0.001185          1.413779        7.601796e+06      7.602935e+06     -1.175357e+03      3.633007e+01   
     0.001185          1.483076        7.031868e+06      7.032969e+06     -1.130442e+03      2.943765e+01   
     0.001185          1.549467        6.498001e+06      6.499064e+06     -1.086687e+03      2.366276e+01   
     0.001185          1.612554        5.998346e+06      5.999371e+06     -1.044075e+03      1.891388e+01   
     0.001185          1.671957        5.531126e+06      5.532113e+06     -1.002593e+03      1.504875e+01   
     0.001185          1.727318        5.531123e+06      5.532113e+06     -1.002593e+03      1.198290e+01   
     0.001185          1.778306        5.094631e+06      5.095584e+06     -9.622235e+02      9.566268e+00   
     0.001185          1.824612        4.687229e+06      4.688144e+06     -9.229528e+02      7.673390e+00   
     0.001185          1.865960        4.687228e+06      4.688144e+06     -9.229528e+02      6.237848e+00   
     0.001185          1.902099        4.307344e+06      4.308224e+06     -8.847654e+02      5.157599e+00   
     0.001185          1.932813        4.307343e+06      4.308224e+06     -8.847654e+02      4.381285e+00   
     0.001185          1.957917        3.953470e+06      3.954313e+06     -8.476461e+02      3.831471e+00   
     0.001185          1.977260        3.953469e+06      3.954313e+06     -8.476461e+02      3.465121e+00   
     0.001185          1.990726        3.953469e+06      3.954313e+06     -8.476461e+02      3.216548e+00   
     0.001185          1.998238        3.953469e+06      3.954313e+06     -8.476461e+02      3.077665e+00   
     0.006239          0.001762        5.459993e+08      5.460087e+08     -9.789224e+03      3.615357e+02   
     0.006239          0.009274        5.154518e+08      5.154605e+08     -8.998289e+03      3.589731e+02   
     0.006239          0.022740        3.618691e+08      3.618761e+08     -7.351274e+03      3.545954e+02   
     0.006239          0.042083        1.413585e+08      1.413626e+08     -4.510210e+03      3.485128e+02   
     0.006239          0.067187        9.556895e+07      9.557267e+07     -4.055961e+03      3.408615e+02   
     0.006239          0.097901        7.394530e+07      7.394854e+07     -3.567684e+03      3.315740e+02   
     0.006239          0.134040        5.558194e+07      5.558473e+07     -3.103073e+03      3.207506e+02   
     0.006239          0.175388        4.374534e+07      4.374781e+07     -2.779062e+03      3.085043e+02   
     0.006239          0.221694        3.667362e+07      3.667589e+07     -2.560731e+03      2.949359e+02   
     0.006239          0.272682        3.146638e+07      3.146847e+07     -2.368365e+03      2.796856e+02   
     0.006239          0.328043        2.777447e+07      2.777643e+07     -2.223189e+03      2.632193e+02   
     0.006239          0.387446        2.496924e+07      2.497112e+07     -2.128262e+03      2.459155e+02   
     0.006239          0.450533        2.197846e+07      2.198023e+07     -1.997515e+03      2.280216e+02   
     0.006239          0.516924        2.032100e+07      2.032270e+07     -1.908101e+03      2.098040e+02   
     0.006239          0.586221        1.803347e+07      1.803509e+07     -1.809394e+03      1.911291e+02   
     0.006239          0.658006        1.685771e+07      1.685928e+07     -1.749418e+03      1.724372e+02   
     0.006239          0.731848        1.543415e+07      1.543566e+07     -1.657240e+03      1.542138e+02   
     0.006239          0.807302        1.383036e+07      1.383180e+07     -1.577470e+03      1.366775e+02   
     0.006239          0.883916        1.277231e+07      1.277371e+07     -1.522764e+03      1.197567e+02   
     0.006239          0.961228        1.189173e+07      1.189310e+07     -1.469337e+03      1.038810e+02   
     0.006239          1.038772        1.106234e+07      1.106366e+07     -1.417175e+03      8.925058e+01   
     0.006239          1.116084        1.028172e+07      1.028301e+07     -1.366262e+03      7.580532e+01   
     0.006239          1.192698        9.547551e+06      9.548804e+06     -1.316584e+03      6.370303e+01   
     0.006239          1.268152        8.857600e+06      8.858815e+06     -1.268124e+03      5.301000e+01   
     0.006239          1.341994        8.209707e+06      8.210884e+06     -1.220869e+03      4.361346e+01   
     0.006239          1.413779        7.601796e+06      7.602935e+06     -1.174802e+03      3.554571e+01   
     0.006239          1.483076        7.031868e+06      7.032969e+06     -1.129909e+03      2.869746e+01   
     0.006239          1.549467        6.498001e+06      6.499064e+06     -1.086174e+03      2.297041e+01   
     0.006239          1.612554        5.998346e+06      5.999371e+06     -1.043583e+03      1.826383e+01   
     0.006239          1.671957        5.614670e+06      5.615658e+06     -1.002120e+03      1.444396e+01   
     0.006239          1.727318        5.470007e+06      5.470986e+06     -9.910466e+02      1.140689e+01   
     0.006239          1.778306        5.094631e+06      5.095584e+06     -9.617694e+02      9.023751e+00   
     0.006239          1.824612        4.687229e+06      4.688144e+06     -9.225172e+02      7.173622e+00   
     0.006239          1.865960        4.631030e+06      4.631936e+06     -9.114566e+02      5.759647e+00   
     0.006239          1.902099        4.307344e+06      4.308224e+06     -8.843478e+02      4.695742e+00   
     0.006239          1.932813        4.232344e+06      4.233209e+06     -8.689496e+02      3.903360e+00   
     0.006239          1.957917        3.953469e+06      3.954313e+06     -8.472460e+02      3.332151e+00   
     0.006239          1.977260        3.953469e+06      3.954313e+06     -8.472460e+02      2.935842e+00   
     0.006239          1.990726        3.941263e+06      3.942105e+06     -8.446303e+02      2.679696e+00   
     0.006239          1.998238        3.839608e+06      3.840429e+06     -8.228452e+02      2.543687e+00   
     0.015318          0.001762        3.132949e+08      3.133019e+08     -7.402510e+03      3.602412e+02   
     0.015318          0.009274        2.552508e+08      2.552563e+08     -5.832896e+03      3.578171e+02   
     0.015318          0.022740        1.975310e+08      1.975352e+08     -4.579955e+03      3.535765e+02   
     0.015318          0.042083        1.443025e+08      1.443064e+08     -4.251295e+03      3.476350e+02   
     0.015318          0.067187        9.297402e+07      9.297753e+07     -3.854216e+03      3.400496e+02   
     0.015318          0.097901        7.241263e+07      7.241571e+07     -3.407476e+03      3.308383e+02   
     0.015318          0.134040        5.528657e+07      5.528925e+07     -3.005724e+03      3.200833e+02   
     0.015318          0.175388        4.367218e+07      4.367459e+07     -2.716259e+03      3.078861e+02   
     0.015318          0.221694        3.649158e+07      3.649379e+07     -2.511247e+03      2.943561e+02   
     0.015318          0.272682        3.155121e+07      3.155328e+07     -2.346828e+03      2.791367e+02   
     0.015318          0.328043        2.772243e+07      2.772437e+07     -2.204856e+03      2.626985e+02   
     0.015318          0.387446        2.467317e+07      2.467501e+07     -2.086592e+03      2.454194e+02   
     0.015318          0.450533        2.233998e+07      2.234174e+07     -1.993073e+03      2.275497e+02   
     0.015318          0.516924        2.006858e+07      2.007025e+07     -1.883690e+03      2.093554e+02   
     0.015318          0.586221        1.836299e+07      1.836461e+07     -1.808713e+03      1.907007e+02   
     0.015318          0.658006        1.667595e+07      1.667751e+07     -1.729905e+03      1.720302e+02   
     0.015318          0.731848        1.529363e+07      1.529512e+07     -1.641533e+03      1.538283e+02   
     0.015318          0.807302        1.403771e+07      1.403915e+07     -1.576876e+03      1.363120e+02   
     0.015318          0.883916        1.289573e+07      1.289714e+07     -1.522190e+03      1.194093e+02   
     0.015318          0.961228        1.189173e+07      1.189310e+07     -1.468784e+03      1.035534e+02   
     0.015318          1.038772        1.103609e+07      1.103742e+07     -1.413280e+03      8.894145e+01   
     0.015318          1.116084        1.019622e+07      1.019750e+07     -1.354391e+03      7.551498e+01   
