#        q              proton           neutron      

     0.001185        7.280846e+03      7.280835e+03   
     0.006239        4.519061e+03      4.519050e+03   
     0.015318        2.447695e+03      2.338206e+03   
     0.028399        1.748740e+03      1.748733e+03   
     0.045447        1.340213e+03      1.340203e+03   
     0.066417        1.000197e+03      1.000188e+03   
     0.091251        8.264523e+02      7.732702e+02   
     0.119882        6.737642e+02      6.737576e+02   
     0.152235        5.407936e+02      5.407881e+02   
     0.188220        4.624528e+02      4.624484e+02   
     0.227742        3.919000e+02      3.593872e+02   
     0.270694        3.287499e+02      3.287500e+02   
     0.316959        2.726221e+02      2.726256e+02   
     0.366414        2.231506e+02      2.231579e+02   
     0.418925        2.008697e+02      2.008792e+02   
     0.474351        1.607160e+02      1.607301e+02   
     0.532541        1.429161e+02      1.429324e+02   
     0.593339        1.112648e+02      1.112857e+02   
     0.656582        9.752595e+01      9.754874e+01   
     0.722098        8.504379e+01      8.506822e+01   
     0.789711        6.333603e+01      6.336302e+01   
     0.859239        5.424859e+01      5.427590e+01   
     0.930495        3.876457e+01      3.879171e+01   
     1.003286        3.248488e+01      3.251086e+01   
     1.077416        2.204444e+01      2.206739e+01   
     1.152685        1.432801e+01      1.434650e+01   
     1.228890        6.771608e+00      6.782522e+00   
     1.305826        2.134580e+00      2.864479e+00   
     1.383286        1.045197e+00      1.045503e+00   
     1.461060        1.035406e+00      1.035704e+00   
     1.538940        1.009161e+00      1.009451e+00   
     1.616714        9.678245e-01      9.681068e-01   
     1.694174        9.137831e-01      9.140541e-01   
     1.771110        8.501160e-01      8.503709e-01   
     1.847315        7.802906e-01      7.805248e-01   
     1.922584        7.079313e-01      7.081415e-01   
     1.996714        6.361315e-01      6.363158e-01   
     2.069505        5.672744e-01      5.674325e-01   
     2.140761        5.030648e-01      5.031981e-01   
     2.210289        4.445590e-01      4.446699e-01   
     2.277902        3.922608e-01      3.923527e-01   
     2.343418        3.462113e-01      3.462877e-01   
     2.406661        3.061690e-01      3.062334e-01   
     2.467459        2.716243e-01      2.716796e-01   
     2.525649        2.419770e-01      2.420257e-01   
     2.581075        2.166233e-01      2.166674e-01   
     2.633586        1.949867e-01      1.950276e-01   
     2.683041        1.765623e-01      1.766010e-01   
     2.729306        1.608859e-01      1.609232e-01   
     2.772258        1.475588e-01      1.475952e-01   
     2.811780        1.362515e-01      1.362872e-01   
     2.847765        1.266951e-01      1.267302e-01   
     2.880118        1.186571e-01      1.186918e-01   
     2.908749        1.119529e-01      1.119873e-01   
     2.933583        1.064316e-01      1.064657e-01   
     2.954553        1.019718e-01      1.020057e-01   
     2.971601        9.847537e-02      9.850911e-02   
     2.984682        9.586966e-02      9.590325e-02   
     2.993761        9.409993e-02      9.413341e-02   
     2.998815        9.312723e-02      9.316065e-02   
     3.004739        9.199951e-02      9.203287e-02   
     3.024957        8.824462e-02      8.827773e-02   
     3.061273        8.185223e-02      8.188487e-02   
     3.113597        7.338132e-02      7.341319e-02   
     3.181789        6.352915e-02      6.355986e-02   
     3.265666        5.303744e-02      5.306645e-02   
     3.365002        4.260335e-02      4.263004e-02   
     3.479529        3.282581e-02      3.284955e-02   
     3.608938        2.416390e-02      2.418418e-02   
     3.752880        1.691767e-02      1.693420e-02   
     3.910968        1.121300e-02      1.122579e-02   
     4.082775        7.015815e-03      7.025156e-03   
     4.267838        4.160998e-03      4.167391e-03   
     4.465657        2.393886e-03      2.397957e-03   
     4.675701        1.419323e-03      1.421714e-03   
     4.897402        9.518472e-04      9.531261e-04   
     5.130163        7.551042e-04      7.557168e-04   
     5.373356        6.633642e-04      6.636207e-04   
     5.626327        5.836337e-04      5.837247e-04   
     5.888392        4.820755e-04      4.821026e-04   
     6.158845        3.623579e-04      3.623662e-04   
     6.436958        2.436342e-04      2.436389e-04   
     6.721980        1.442534e-04      1.442574e-04   
     7.013143        7.364241e-05      7.364543e-05   
     7.309662        3.144706e-05      3.144888e-05   
     7.610739        1.096757e-05      1.096854e-05   
     7.915560        3.637356e-06      3.638006e-06   
     8.223305        2.311611e-06      2.312260e-06   
     8.533144        2.603536e-06      2.604246e-06   
     8.844241        2.648043e-06      2.648726e-06   
     9.155759        2.142133e-06      2.142688e-06   
     9.466856        1.393475e-06      1.393856e-06   
     9.776695        7.332105e-07      7.334329e-07   
    10.084440        3.087753e-07      3.088849e-07   
    10.389261        1.059451e-07      1.059906e-07   
    10.690338        4.166679e-08      4.168383e-08   
    10.986857        3.633249e-08      3.634059e-08   
    11.278020        4.238011e-08      4.238691e-08   
    11.563042        4.210042e-08      4.210734e-08   
    11.841155        3.455130e-08      3.455764e-08   
    12.111608        2.414325e-08      2.414828e-08   
    12.373673        1.470196e-08      1.470543e-08   
    12.626644        7.902166e-09      7.904296e-09   
    12.869837        3.771465e-09      3.772636e-09   
    13.102598        1.613822e-09      1.614404e-09   
    13.324299        6.526979e-10      6.529638e-10   
    13.534343        3.063334e-10      3.064512e-10   
    13.732162        2.247304e-10      2.247892e-10   
    13.917225        2.315214e-10      2.315614e-10   
    14.089032        2.528915e-10      2.529271e-10   
    14.247120        2.656598e-10      2.656943e-10   
    14.391062        2.674043e-10      2.674371e-10   
    14.520471        2.618225e-10      2.618527e-10   
    14.634998        2.530167e-10      2.530438e-10   
    14.734334        2.439797e-10      2.440036e-10   
    14.818211        2.361412e-10      2.361622e-10   
    14.886403        2.298102e-10      2.298289e-10   
    14.938727        2.249370e-10      2.249539e-10   
    14.975043        2.216370e-10      2.216527e-10   
    14.995261        2.201386e-10      2.201537e-10   
