   1      1s1/2   -59.07234443
   2      1p3/2   -51.83451807
   3      1p1/2   -50.59338376
   4      1d5/2   -42.01613568
   5      1d3/2   -39.77559975
   6      2s1/2   -37.32536591
   7      1f7/2   -31.51431212
   8      1f5/2   -27.63407031
   9      2p3/2   -25.24949468
  10      2p1/2   -24.02000599
  11      1g9/2   -20.81060683
  12      1g7/2   -14.90648480
  13      2d5/2   -14.18881983
  14      3s1/2   -12.75054152
  15      2d3/2   -11.66043957
  16     1h11/2   -10.44589822
  17      1h9/2    -2.03167116
  18      3p3/2    -0.30657864
  19     1i13/2    -0.21731017
  20      3p1/2     1.35453104
  21      2f5/2     1.45974603
  22      2f7/2     5.15844622
  23      4s1/2     6.79207086
  24      2g9/2     7.05285755
  25      3f7/2     7.41292860
  26     1j15/2     9.72829260
  27     1i11/2    10.24249092
  28      4p3/2    10.37772799
  29      2g7/2    12.99079614
  30      3d5/2    14.88465675
  31      3d3/2    15.37729310
  32      3g7/2    15.71669740
  33      4f7/2    15.85801361
  34      4p1/2    15.92055168
  35     2h11/2    15.94230546
  36      5s1/2    16.65103150
  37      3g9/2    16.69199646
  38     1k17/2    19.81566726
  39      2h9/2    20.10567030
  40      4d5/2    20.37738232
  41      3h9/2    21.64177965
  42      3f5/2    21.72932028
  43     1j13/2    22.00859447
  44     2j15/2    22.10207161
  45      5p1/2    22.28576546
  46      5p3/2    22.35095639
  47     2j13/2    22.40744643
  48      4f5/2    22.73721773
  49      6p1/2    23.29121511
  50      4d3/2    23.83435574
  51      6s1/2    24.06845555
  52      5d5/2    24.30162980
  53      5d3/2    24.42489344
  54     2i13/2    25.36947920
  55      6d3/2    25.39776247
  56     3i13/2    25.44661804
  57      4g7/2    25.48318385
  58      6p3/2    25.50227842
  59     2i11/2    25.55824830
  60     1l19/2    25.76356528
  61     1l17/2    26.08245163
  62      7s1/2    26.53994656
  63     2k17/2    26.56572203
  64     1k15/2    26.84285437
  65     3h11/2    27.79649617
  66      5f7/2    28.62838260
  67     1m21/2    29.15214385
  68      5g7/2    29.40597676
  69     1m19/2    29.68117809
  70     2l19/2    29.86906819
  71     3i11/2    29.94482728
  72      7p1/2    29.98146337
  73     4h11/2    30.02973395
  74     5h11/2    30.13586002
  75      7d3/2    30.85478959
  76      4g9/2    30.94106021
  77     1n23/2    31.21897873
  78      5f5/2    31.49473708
  79     1n21/2    31.60889935
  80      5g9/2    32.35400319
  81     2k15/2    33.22121327
  82      6f7/2    33.44014764
  83      6d5/2    33.47429327
  84     3j15/2    34.10375471
  85     1o25/2    34.48502432
  86      6g9/2    34.65103813
  87     1o23/2    34.92109552
  88      6f5/2    34.94983435
  89     4i13/2    35.75600122
  90      4h9/2    36.10033067
  91      7d5/2    36.32264135
  92     4i11/2    36.67490534
  93      5h9/2    37.00368161
  94     4j15/2    38.10528526
  95     3j13/2    39.17366645
  96     3k17/2    39.20941906
  97     4j13/2    39.51005471
  98     2m21/2    39.77054959
