#       k             kp                 V11                    V12                    V21                    V22          
   0.000973       0.000973         -2.454791e+00          -3.726971e-06          -3.726971e-06          0.000000e+00      
   0.000973       0.005125         -2.454745e+00          -1.021702e-04          -3.726453e-06          4.740482e-07      
   0.000973       0.012579         -2.454446e+00          -6.153100e-04          -3.724268e-06          -1.216721e-12     
   0.000973       0.023314         -2.453593e+00          -2.111762e-03          -3.716915e-06          -4.176557e-12     
   0.000973       0.037292         -2.451702e+00          -5.393261e-03          -3.701215e-06          -1.066807e-11     
   0.000973       0.054469         -2.448202e+00          -1.146605e-02          -3.672021e-06          -2.268397e-11     
   0.000973       0.074787         -2.442403e+00          -2.149196e-02          -3.624198e-06          -4.252832e-11     
   0.000973       0.098178         -2.433551e+00          -3.671521e-02          -3.552292e-06          -7.267069e-11     
   0.000973       0.124565         -2.420863e+00          -5.836153e-02          -3.451497e-06          -1.155377e-10     
   0.000973       0.153859         -2.403577e+00          -8.751297e-02          -3.318425e-06          -1.732353e-10     
   0.000973       0.185965         -2.381009e+00          -1.249689e-01          -3.151874e-06          -2.472031e-10     
   0.000973       0.220775         -2.352609e+00          -1.711119e-01          -2.953423e-06          -3.378128e-10     
   0.000973       0.258173         -2.318008e+00          -2.258027e-01          -2.727607e-06          -4.439370e-10     
   0.000973       0.298036         -2.277040e+00          -2.883273e-01          -2.481577e-06          -5.625258e-10     
   0.000973       0.340231         -2.229752e+00          -3.574134e-01          -2.224283e-06          -6.882458e-10     
   0.000973       0.384617         -2.176379e+00          -4.313165e-01          -1.965187e-06          2.914714e-07      
   0.000973       0.431047         -2.117308e+00          -5.079626e-01          -1.713292e-06          3.185564e-07      
   0.000973       0.479368         -2.053024e+00          -5.851208e-01          -1.475985e-06          3.384659e-07      
   0.000973       0.529418         -1.984061e+00          -6.605756e-01          -1.258527e-06          3.506948e-07      
   0.000973       0.581031         -1.910964e+00          -7.322728e-01          -1.063937e-06          3.554190e-07      
   0.000973       0.634036         -1.834261e+00          -7.984235e-01          -8.931181e-07          3.533816e-07      
   0.000973       0.688256         -1.754454e+00          -8.575627e-01          -7.456573e-07          3.455819e-07      
   0.000973       0.743512         -1.672027e+00          -9.085685e-01          -6.200039e-07          3.331975e-07      
   0.000973       0.799621         -1.587450e+00          -9.506519e-01          -5.139752e-07          3.174220e-07      
   0.000973       0.856395         -1.501207e+00          -9.833306e-01          -4.250541e-07          2.993886e-07      
   0.000973       0.913645         -1.413802e+00          -1.006396e+00          -3.509795e-07          2.799927e-07      
   0.000973       0.971183         -1.325776e+00          -1.019879e+00          -2.894607e-07          1.582780e-09      
   0.000973       1.028817         -1.237711e+00          -1.024024e+00          6.796717e-09           2.377637e-09      
   0.000973       1.086355         -1.150226e+00          -1.019261e+00          7.432813e-09           3.246765e-09      
   0.000973       1.143605         -1.063971e+00          -1.006185e+00          7.985018e-09           4.166787e-09      
   0.000973       1.200379         -9.796050e-01          -9.855371e-01          8.439390e-09           5.111031e-09      
   0.000973       1.256488         -8.977802e-01          -9.581814e-01          8.786272e-09           6.051227e-09      
   0.000973       1.311744         -8.191152e-01          -9.250807e-01          9.020756e-09           6.959348e-09      
   0.000973       1.365964         -7.441715e-01          -8.872693e-01          9.142785e-09           7.809394e-09      
   0.000973       1.418969         -6.734323e-01          -8.458206e-01          9.156897e-09           8.578982e-09      
   0.000973       1.470582         -6.072844e-01          -8.018138e-01          9.071669e-09           9.250569e-09      
   0.000973       1.520632         -5.460067e-01          -7.562990e-01          8.898924e-09           9.812243e-09      
   0.000973       1.568953         -4.897650e-01          -7.102656e-01          8.652787e-09           1.025802e-08      
   0.000973       1.615383         -4.386142e-01          -6.646138e-01          8.348685e-09           1.058766e-08      
