#        q                pp                pn                nn        

     0.001185        1.814405e+08      1.576737e+08      1.371004e+08   
     0.006239        4.313206e+07      3.829868e+07      3.404798e+07   
     0.015318        1.803326e+07      1.626467e+07      1.469691e+07   
     0.028399        8.857543e+06      8.194758e+06      7.601758e+06   
     0.045447        5.094624e+06      4.878127e+06      4.687225e+06   
     0.066417        3.318037e+06      3.165871e+06      3.033769e+06   
     0.091251        2.090764e+06      1.986606e+06      1.897876e+06   
     0.119882        1.556329e+06      1.474559e+06      1.405805e+06   
     0.152235        1.024979e+06      1.021085e+06      1.024979e+06   
     0.188220        7.342982e+05      7.310473e+05      7.342983e+05   
     0.227742        5.816106e+05      5.450601e+05      5.158194e+05   
     0.270694        4.563480e+05      4.263787e+05      4.027049e+05   
     0.316959        3.544198e+05      3.300536e+05      3.110603e+05   
     0.366414        2.722111e+05      2.525828e+05      2.374940e+05   
     0.418925        2.065443e+05      2.050239e+05      2.065444e+05   
     0.474351        1.546423e+05      1.533801e+05      1.546424e+05   
     0.532541        1.330842e+05      1.221960e+05      1.140936e+05   
     0.593339        9.741249e+04      9.650529e+04      9.741259e+04   
     0.656582        8.281381e+04      7.546738e+04      7.008875e+04   
     0.722098        5.903179e+04      5.840914e+04      5.903186e+04   
     0.789711        4.123295e+04      4.075031e+04      4.123300e+04   
     0.859239        3.416972e+04      3.376470e+04      3.416974e+04   
     0.930495        2.303331e+04      2.273094e+04      2.303330e+04   
     1.003286        1.509900e+04      1.488009e+04      1.509896e+04   
     1.077416        9.584244e+03      9.432611e+03      9.584181e+03   
     1.152685        5.859526e+03      5.761772e+03      5.859444e+03   
     1.228890        1.902116e+03      1.867664e+03      1.902026e+03   
     1.305826        2.008503e+02      2.692322e+02      3.186302e+02   
     1.383286        7.274116e+00      4.655754e+01      7.200736e+00   
     1.461060        7.168557e+00      5.238217e+01      7.117278e+00   
     1.538940        6.829283e+00      5.651750e+01      6.805134e+00   
     1.616714        6.356756e+00      5.867842e+01      6.360875e+00   
     1.694174        5.853727e+00      5.885962e+01      5.883818e+00   
     1.771110        5.396600e+00      5.729232e+01      5.447950e+00   
     1.847315        5.022375e+00      5.436417e+01      5.089050e+00   
     1.922584        4.732553e+00      5.052791e+01      4.808452e+00   
