   1      1s1/2   -56.70647099
   2      1p3/2   -47.90120893
   3      1p1/2   -46.91750143
   4      1d5/2   -37.76299341
   5      1d3/2   -35.31409759
   6      2s1/2   -32.45814910
   7      1f7/2   -27.05557848
   8      1f5/2   -22.67944144
   9      2p3/2   -20.39643299
  10      2p1/2   -18.91885669
  11      1g9/2   -16.28191983
  12      2d5/2    -9.17533038
  13      1g7/2    -8.34811471
  14      3s1/2    -5.77748880
  15      2d3/2    -5.11996622
  16     1h11/2    -4.89185272
  17      2f7/2     3.69087894
  18      3p3/2     4.41378724
  19      1h9/2     5.84020615
  20      2f5/2     7.06016010
  21      3p1/2     7.81038633
  22     1i13/2     8.71554804
  23      2g9/2    14.24962534
  24      4s1/2    14.26281031
  25      3d5/2    15.49926741
  26      3d3/2    15.85307084
  27      2g7/2    15.85502537
  28     1j15/2    16.12190262
  29      4p3/2    16.54099997
  30     1i11/2    16.80840409
  31      4p1/2    16.99927242
  32      3f7/2    18.00376345
  33     2h11/2    19.56411301
