#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.002422        2.668987e+08      2.669028e+08     -4.483547e+03      3.788310e+02   
     0.001185          0.012744        8.567106e+07      8.567352e+07     -2.775568e+03      3.208334e+02   
     0.001185          0.031250        4.031247e+07      4.031416e+07     -1.944684e+03      2.546415e+02   
     0.001185          0.057832        2.301616e+07      2.301744e+07     -1.480435e+03      2.058901e+02   
     0.001185          0.092330        1.469754e+07      1.469856e+07     -1.193977e+03      1.713042e+02   
     0.001185          0.134538        1.028216e+07      1.028301e+07     -9.986622e+02      1.456736e+02   
     0.001185          0.184202        7.460818e+06      7.461535e+06     -8.427448e+02      1.254983e+02   
     0.001185          0.241022        5.531491e+06      5.532113e+06     -7.324939e+02      1.106937e+02   
     0.001185          0.304658        4.307675e+06      4.308224e+06     -6.464093e+02      9.794161e+01   
     0.001185          0.374726        3.318329e+06      3.318808e+06     -5.673481e+02      8.829705e+01   
     0.001185          0.450806        2.770357e+06      2.770795e+06     -5.183949e+02      8.037676e+01   
     0.001185          0.532438        2.299960e+06      2.300359e+06     -4.723418e+02      7.274875e+01   
     0.001185          0.619134        1.898094e+06      1.898456e+06     -4.291002e+02      6.716990e+01   
     0.001185          0.710371        1.556525e+06      1.556853e+06     -3.885817e+02      5.992680e+01   
     0.001185          0.805600        1.315449e+06      1.315746e+06     -3.506976e+02      5.430020e+01   
     0.001185          0.904249        1.141097e+06      1.141379e+06     -3.327158e+02      5.068119e+01   
     0.001185          1.005724        1.015478e+06      1.015744e+06     -3.123887e+02      4.706151e+01   
     0.001185          1.109416        8.224835e+05      8.227238e+05     -2.824786e+02      4.219664e+01   
     0.001185          1.214700        7.344294e+05      7.346564e+05     -2.669320e+02      3.994893e+01   
     0.001185          1.320944        6.543738e+05      6.545890e+05     -2.519665e+02      3.679187e+01   
     0.001185          1.427508        5.159294e+05      5.161189e+05     -2.237347e+02      3.425489e+01   
     0.001185          1.533752        4.564510e+05      4.566309e+05     -2.104462e+02      3.055068e+01   
     0.001185          1.639036        4.028017e+05      4.029699e+05     -1.976946e+02      2.948267e+01   
     0.001185          1.742728        3.470230e+05      3.471779e+05     -1.815509e+02      2.660449e+01   
     0.001185          1.844203        2.722931e+05      2.724317e+05     -1.625501e+02      2.393232e+01   
     0.001185          1.942852        2.375700e+05      2.376993e+05     -1.518352e+02      2.252604e+01   
     0.001185          2.038081        2.066173e+05      2.067381e+05     -1.416018e+02      2.079794e+01   
     0.001185          2.129318        1.547072e+05      1.548121e+05     -1.225352e+02      1.762096e+01   
     0.001185          2.216013        1.331461e+05      1.332449e+05     -1.136799e+02      1.483645e+01   
     0.001185          2.297646        9.747162e+04      9.755295e+04     -9.726995e+01      1.594612e+01   
     0.001185          2.373726        8.286924e+04      8.294714e+04     -8.969314e+01      1.179998e+01   
     0.001185          2.443794        5.908386e+04      5.914790e+04     -7.574050e+01      1.170489e+01   
     0.001185          2.507429        4.127897e+04      4.133346e+04     -6.331541e+01      8.822498e+00   
     0.001185          2.564250        2.818761e+04      2.823402e+04     -5.232930e+01      5.909928e+00   
     0.001185          2.613913        4.037309e+02      4.070464e+02     -3.713142e+00      3.976258e-01   
     0.001185          2.656121        2.179514e+01      2.305244e+01     -1.417443e+00      1.601466e-01   
     0.001185          2.690620        2.178828e+00      2.621706e+00     -5.036453e-01      6.076727e-02   
     0.001185          2.717202        2.677044e-01      4.137634e-01     -1.660369e-01      1.997792e-02   
     0.001185          2.735708       -8.571330e-03      4.666238e-02     -5.840802e-02      3.174311e-03   
     0.001185          2.746030       -4.813919e-03      5.823469e-04     -5.534563e-03      1.382978e-04   
     0.006239          0.002422        8.709942e+07      8.710182e+07     -2.501160e+03      9.790961e+01   
     0.006239          0.012744        7.448612e+07      7.448811e+07     -2.075270e+03      8.928210e+01   
     0.006239          0.031250        3.930685e+07      3.930837e+07     -1.607275e+03      7.908218e+01   
     0.006239          0.057832        2.288920e+07      2.289040e+07     -1.267848e+03      6.823276e+01   
