#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        1.116947e+08      1.117161e+08     -4.425613e+04      2.284123e+04   
     0.001185          0.009274        3.905586e+07      3.906330e+07     -2.787403e+04      2.043975e+04   
     0.001185          0.022740        1.694695e+07      1.694888e+07     -1.893062e+04      1.700251e+04   
     0.001185          0.042083        8.928122e+06      8.928241e+06     -1.388349e+04      1.376463e+04   
     0.001185          0.067187        5.249940e+06      5.249380e+06     -1.063841e+04      1.119909e+04   
     0.001185          0.097901        3.319451e+06      3.318808e+06     -8.585603e+03      9.228040e+03   
     0.001185          0.134040        2.271323e+06      2.270675e+06     -7.055646e+03      7.704208e+03   
     0.001185          0.175388        1.557514e+06      1.556853e+06     -5.880355e+03      6.540856e+03   
     0.001185          0.221694        1.141957e+06      1.141379e+06     -5.034944e+03      5.612693e+03   
     0.001185          0.272682        8.233132e+05      8.227238e+05     -4.274710e+03      4.864138e+03   
     0.001185          0.328043        6.550168e+05      6.545890e+05     -3.812976e+03      4.240794e+03   
     0.001185          0.387446        4.691002e+05      4.685629e+05     -3.184655e+03      3.721958e+03   
     0.001185          0.450533        3.785343e+05      3.780569e+05     -2.806729e+03      3.284102e+03   
     0.001185          0.516924        3.116533e+05      3.112940e+05     -2.629451e+03      2.988748e+03   
     0.001185          0.586221        2.381083e+05      2.376993e+05     -2.297702e+03      2.706604e+03   
     0.001185          0.658006        2.070070e+05      2.067381e+05     -2.142841e+03      2.411688e+03   
     0.001185          0.731848        1.551555e+05      1.548121e+05     -1.854309e+03      2.197706e+03   
     0.001185          0.807302        1.335570e+05      1.332449e+05     -1.720303e+03      2.032383e+03   
     0.001185          0.883916        1.145275e+05      1.142418e+05     -1.592914e+03      1.878650e+03   
     0.001185          0.961228        9.779271e+04      9.755295e+04     -1.471973e+03      1.711735e+03   
     0.001185          1.038772        8.313591e+04      8.294714e+04     -1.357314e+03      1.546086e+03   
     0.001185          1.116084        7.038599e+04      7.021098e+04     -1.248769e+03      1.423785e+03   
     0.001185          1.192698        5.934004e+04      5.914790e+04     -1.146171e+03      1.338315e+03   
     0.001185          1.268152        4.977613e+04      4.957726e+04     -1.049351e+03      1.248221e+03   
     0.001185          1.341994        4.152022e+04      4.133346e+04     -9.581435e+02      1.144899e+03   
     0.001185          1.413779        3.443319e+04      3.426507e+04     -8.723796e+02      1.040501e+03   
     0.001185          1.483076        2.838101e+04      2.823402e+04     -7.918922e+02      9.388731e+02   
     0.001185          1.549467        2.832401e+04      2.823402e+04     -7.918922e+02      8.818765e+02   
     0.001185          1.612554        2.324057e+04      2.311478e+04     -7.165138e+02      8.423013e+02   
     0.001185          1.671957        1.890638e+04      1.879356e+04     -6.460769e+02      7.588965e+02   
     0.001185          1.727318        1.884784e+04      1.879356e+04     -6.460769e+02      7.003641e+02   
     0.001185          1.778306        1.526335e+04      1.516758e+04     -5.804139e+02      6.761898e+02   
     0.001185          1.824612        1.223574e+04      1.214432e+04     -5.193574e+02      6.107824e+02   
     0.001185          1.865960        1.222150e+04      1.214432e+04     -5.193574e+02      5.965369e+02   
     0.001185          1.902099        9.720700e+03      9.640827e+03     -4.627398e+02      5.426127e+02   
     0.001185          1.932813        9.712635e+03      9.640827e+03     -4.627398e+02      5.345481e+02   
     0.001185          1.957917        9.700750e+03      9.640827e+03     -4.627398e+02      5.226631e+02   
     0.001185          1.977260        9.489172e+03      9.458610e+03     -4.539937e+02      4.845560e+02   
     0.001185          1.990726        7.647438e+03      7.583014e+03     -4.103936e+02      4.748169e+02   
     0.001185          1.998238        7.643110e+03      7.583014e+03     -4.103936e+02      4.704894e+02   
     0.006239          0.001762        3.006066e+07      3.006753e+07     -1.226477e+04      5.392104e+03   
     0.006239          0.009274        2.749372e+07      2.749938e+07     -1.047592e+04      4.819564e+03   
     0.006239          0.022740        1.605166e+07      1.605569e+07     -8.171196e+03      4.135430e+03   
     0.006239          0.042083        8.759001e+06      8.761831e+06     -6.317585e+03      3.487740e+03   
     0.006239          0.067187        5.205096e+06      5.207166e+06     -4.996306e+03      2.925717e+03   
     0.006239          0.097901        3.323481e+06      3.325067e+06     -4.053531e+03      2.467289e+03   
     0.006239          0.134040        2.233827e+06      2.235079e+06     -3.347646e+03      2.095491e+03   
     0.006239          0.175388        1.551408e+06      1.552421e+06     -2.809008e+03      1.795385e+03   
     0.006239          0.221694        1.112811e+06      1.113646e+06     -2.391819e+03      1.557149e+03   
     0.006239          0.272682        8.327321e+05      8.334614e+05     -2.088785e+03      1.359462e+03   
     0.006239          0.328043        6.254298e+05      6.260295e+05     -1.787008e+03      1.187233e+03   
     0.006239          0.387446        4.812981e+05      4.818074e+05     -1.560626e+03      1.051307e+03   
     0.006239          0.450533        3.772986e+05      3.777386e+05     -1.375398e+03      9.353959e+02   
     0.006239          0.516924        3.057661e+05      3.061882e+05     -1.267416e+03      8.452543e+02   
     0.006239          0.586221        2.373333e+05      2.376993e+05     -1.125979e+03      7.599019e+02   
     0.006239          0.658006        1.999845e+05      2.003167e+05     -1.017473e+03      6.852171e+02   
     0.006239          0.731848        1.545243e+05      1.548121e+05     -9.086960e+02      6.208365e+02   
     0.006239          0.807302        1.329745e+05      1.332449e+05     -8.430269e+02      5.726671e+02   
     0.006239          0.883916        1.139818e+05      1.142418e+05     -7.806003e+02      5.205830e+02   
     0.006239          0.961228        9.730803e+04      9.755295e+04     -7.213339e+02      4.764180e+02   
     0.006239          1.038772        8.167737e+04      8.189646e+04     -6.567205e+02      4.376375e+02   
     0.006239          1.116084        6.944377e+04      6.964811e+04     -6.070479e+02      4.027074e+02   
     0.006239          1.192698        5.895702e+04      5.914790e+04     -5.616759e+02      3.707979e+02   
     0.006239          1.268152        4.940816e+04      4.957726e+04     -5.142300e+02      3.451307e+02   
     0.006239          1.341994        4.118486e+04      4.133346e+04     -4.695340e+02      3.209317e+02   
     0.006239          1.413779        3.412881e+04      3.426507e+04     -4.275058e+02      2.912416e+02   
     0.006239          1.483076        2.811410e+04      2.823402e+04     -3.880633e+02      2.681393e+02   
     0.006239          1.549467        2.661998e+04      2.673950e+04     -3.675218e+02      2.480024e+02   
     0.006239          1.612554        2.299758e+04      2.311478e+04     -3.511244e+02      2.339288e+02   
     0.006239          1.671957        1.869321e+04      1.879356e+04     -3.166071e+02      2.162558e+02   
     0.006239          1.727318        1.722921e+04      1.732401e+04     -2.918503e+02      1.970477e+02   
     0.006239          1.778306        1.507157e+04      1.516758e+04     -2.844292e+02      1.884246e+02   
     0.006239          1.824612        1.246863e+04      1.255040e+04     -2.545088e+02      1.727368e+02   
     0.006239          1.865960        1.205631e+04      1.214432e+04     -2.545088e+02      1.664986e+02   
     0.006239          1.902099        1.043920e+04      1.051258e+04     -2.267636e+02      1.533822e+02   
     0.006239          1.932813        9.565113e+03      9.640827e+03     -2.267636e+02      1.510501e+02   
     0.006239          1.957917        9.558592e+03      9.640827e+03     -2.267636e+02      1.445282e+02   
     0.006239          1.977260        8.651014e+03      8.719417e+03     -2.050909e+02      1.366876e+02   
     0.006239          1.990726        7.592902e+03      7.659002e+03     -2.011116e+02      1.350110e+02   
     0.006239          1.998238        7.517303e+03      7.583014e+03     -2.011116e+02      1.354000e+02   
     0.015318          0.001762        1.246272e+07      1.246689e+07     -5.836504e+03      1.667196e+03   
     0.015318          0.009274        1.228654e+07      1.229043e+07     -5.453031e+03      1.556050e+03   
     0.015318          0.022740        1.126284e+07      1.126622e+07     -4.778233e+03      1.390711e+03   
     0.015318          0.042083        8.012870e+06      8.015666e+06     -4.010945e+03      1.214514e+03   
     0.015318          0.067187        5.012329e+06      5.014597e+06     -3.318500e+03      1.051440e+03   
     0.015318          0.097901        3.253357e+06      3.255207e+06     -2.756176e+03      9.069740e+02   
     0.015318          0.134040        2.198826e+06      2.200355e+06     -2.312980e+03      7.834403e+02   
     0.015318          0.175388        1.540053e+06      1.541335e+06     -1.965174e+03      6.824037e+02   
     0.015318          0.221694        1.112508e+06      1.113597e+06     -1.684979e+03      5.962829e+02   
     0.015318          0.272682        8.248546e+05      8.257976e+05     -1.467023e+03      5.239978e+02   
     0.015318          0.328043        6.274626e+05      6.282803e+05     -1.281760e+03      4.641262e+02   
     0.015318          0.387446        4.817944e+05      4.825141e+05     -1.131558e+03      4.119069e+02   
