#        q                Q               total               1              \delta U         \delta U^2    

     0.001185          0.001762        3.706362e+07      3.706604e+07     -2.608836e+03      1.844644e+02   
     0.001185          0.009274        1.268257e+07      1.268403e+07     -1.624655e+03      1.646377e+02   
     0.001185          0.022740        5.376995e+06      5.377948e+06     -1.089080e+03      1.363628e+02   
     0.001185          0.042083        2.745601e+06      2.746281e+06     -7.898365e+02      1.099230e+02   
     0.001185          0.067187        1.570539e+06      1.571053e+06     -6.026671e+02      8.885039e+01   
     0.001185          0.097901        9.763787e+05      9.767719e+05     -4.659073e+02      7.272310e+01   
     0.001185          0.134040        6.542585e+05      6.545890e+05     -3.907851e+02      6.022705e+01   
     0.001185          0.175388        4.306778e+05      4.309351e+05     -3.080228e+02      5.069851e+01   
     0.001185          0.221694        3.110675e+05      3.112940e+05     -2.694877e+02      4.305003e+01   
     0.001185          0.272682        2.065555e+05      2.067381e+05     -2.196160e+02      3.698491e+01   
     0.001185          0.328043        1.546543e+05      1.548121e+05     -1.900448e+02      3.223625e+01   
     0.001185          0.387446        1.141066e+05      1.142418e+05     -1.632549e+02      2.801560e+01   
     0.001185          0.450533        8.471866e+04      8.483363e+04     -1.391087e+02      2.413427e+01   
     0.001185          0.516924        7.010470e+04      7.021098e+04     -1.279841e+02      2.170539e+01   
     0.001185          0.586221        4.948850e+04      4.957726e+04     -1.075462e+02      1.878261e+01   
     0.001185          0.658006        4.125232e+04      4.133346e+04     -9.819842e+01      1.705681e+01   
     0.001185          0.731848        3.419098e+04      3.426507e+04     -8.940863e+01      1.531780e+01   
     0.001185          0.807302        2.816634e+04      2.823402e+04     -8.115962e+01      1.347297e+01   
     0.001185          0.883916        2.305325e+04      2.311478e+04     -7.343422e+01      1.190927e+01   
     0.001185          0.961228        1.871604e+04      1.877164e+04     -6.613803e+01      1.054031e+01   
     0.001185          1.038772        1.511744e+04      1.516758e+04     -5.948558e+01      9.352745e+00   
     0.001185          1.116084        1.209968e+04      1.214432e+04     -5.322801e+01      8.592406e+00   
     0.001185          1.192698        9.601350e+03      9.640827e+03     -4.742537e+01      7.948017e+00   
     0.001185          1.268152        7.548064e+03      7.583014e+03     -4.206051e+01      7.110041e+00   
     0.001185          1.341994        5.874117e+03      5.905016e+03     -3.711626e+01      6.216589e+00   
     0.001185          1.413779        4.521396e+03      4.548553e+03     -3.257544e+01      5.417854e+00   
     0.001185          1.483076        4.083638e+03      4.108296e+03     -2.942244e+01      4.765078e+00   
