#       k             kp                 O11                    O12                    O21                    O22          
   0.000973       0.000973         3.537923e-28           -1.601944e-18          1.601944e-18           -1.277032e-41     
   0.000973       0.005125         1.575304e-13           -4.661485e-16          1.308405e-17           -3.504425e-20     
   0.000973       0.012579         2.991523e-12           -8.025277e-15          4.376996e-17           -2.673406e-22     
   0.000973       0.023314         2.216718e-11           -4.665555e-14          1.168230e-16           -1.945067e-21     
   0.000973       0.037292         1.013656e-10           -8.447609e-14          2.966464e-16           -8.548329e-21     
   0.000973       0.054469         3.443544e-10           5.331542e-13           7.293770e-16           -2.675028e-20     
   0.000973       0.074787         9.554697e-10           5.282149e-12           1.691906e-15           -6.335721e-20     
   0.000973       0.098178         2.287884e-09           2.665496e-11           3.637552e-15           -1.111613e-19     
   0.000973       0.124565         4.895185e-09           1.002800e-10           7.219905e-15           -1.117039e-19     
   0.000973       0.153859         9.580093e-09           3.122443e-10           1.327281e-14           1.209686e-19      
   0.000973       0.185965         1.743288e-08           8.451099e-10           2.272872e-14           1.031097e-18      
   0.000973       0.220775         2.985156e-08           2.046130e-09           3.647281e-14           3.512458e-18      
   0.000973       0.258173         4.853637e-08           4.516339e-09           5.515471e-14           9.141673e-18      
   0.000973       0.298036         7.545294e-08           9.211905e-09           7.900363e-14           2.039229e-17      
   0.000973       0.340231         1.127607e-07           1.754119e-08           1.077051e-13           4.070769e-17      
   0.000973       0.384617         1.627059e-07           3.143501e-08           1.403751e-13           -2.159401e-14     
   0.000973       0.431047         2.274809e-07           5.336621e-08           1.756651e-13           -3.392041e-14     
   0.000973       0.479368         3.090534e-07           8.629881e-08           2.119368e-13           -5.048219e-14     
   0.000973       0.529418         4.089701e-07           1.335558e-07           2.474750e-13           -7.157721e-14     
   0.000973       0.581031         5.281438e-07           1.986053e-07           2.806768e-13           -9.717802e-14     
   0.000973       0.634036         6.666364e-07           2.847762e-07           3.101404e-13           -1.269281e-13     
   0.000973       0.688256         8.234562e-07           3.949227e-07           3.348270e-13           -1.601354e-13     
   0.000973       0.743512         9.963957e-07           5.310651e-07           3.540077e-13           -1.958554e-13     
   0.000973       0.799621         1.181939e-06           6.940396e-07           3.672393e-13           -2.329735e-13     
   0.000973       0.856395         1.375272e-06           8.831959e-07           3.742562e-13           -2.703197e-13     
   0.000973       0.913645         1.570424e-06           1.096183e-06           3.752078e-13           -1.746503e-15     
   0.000973       0.971183         1.760549e-06           1.328863e-06           3.703188e-13           -3.458585e-15     
   0.000973       1.028817         1.938348e-06           1.575385e-06           -1.361539e-14          -5.888674e-15     
   0.000973       1.086355         2.096605e-06           1.828442e-06           -1.848861e-14          -9.126105e-15     
   0.000973       1.143605         2.228771e-06           2.079700e-06           -2.374926e-14          -1.320586e-14     
   0.000973       1.200379         2.329536e-06           2.320379e-06           -2.917214e-14          -1.809153e-14     
   0.000973       1.256488         2.395294e-06           2.541912e-06           -3.449482e-14          -2.366631e-14     
   0.000973       1.311744         2.424444e-06           2.736624e-06           -3.944320e-14          -2.973515e-14     
   0.000973       1.365964         2.417477e-06           2.898319e-06           -4.376036e-14          -3.603903e-14     
   0.000973       1.418969         2.376821e-06           3.022712e-06           -4.723405e-14          -4.227972e-14     
   0.000973       1.470582         2.306506e-06           3.107640e-06           -4.971790e-14          -4.815117e-14     
   0.000973       1.520632         2.211677e-06           3.153037e-06           -5.114310e-14          -5.337197e-14     
   0.000973       1.568953         2.098059e-06           3.160699e-06           -5.151911e-14          -5.771329e-14     
   0.000973       1.615383         1.971429e-06           3.133878e-06           -5.092429e-14          -6.101784e-14     
   0.000973       1.659769         1.837184e-06           3.076792e-06           -4.948919e-14          -6.320757e-14     
   0.000973       1.701964         1.700021e-06           2.994124e-06           -4.737611e-14          -6.428023e-14     
   0.000973       1.741827         1.563750e-06           2.890566e-06           -4.475863e-14          -6.429703e-14     
   0.000973       1.779225         1.431230e-06           2.770450e-06           -4.180409e-14          -6.336476e-14     
   0.000973       1.814035         1.304401e-06           2.637491e-06           -3.866055e-14          -6.161602e-14     
   0.000973       1.846141         1.184364e-06           2.494615e-06           -3.544874e-14          -5.919048e-14     
   0.000973       1.875435         1.071504e-06           2.343876e-06           -3.225854e-14          -5.621911e-14     
   0.000973       1.901822         9.655951e-07           2.186397e-06           -2.914862e-14          -5.281199e-14     
   0.000973       1.925213         8.658857e-07           2.022321e-06           -2.614797e-14          -4.904924e-14     
   0.000973       1.945531         7.711301e-07           1.850686e-06           -2.325749e-14          -4.497348e-14     
   0.000973       1.962708         6.795272e-07           1.669146e-06           -2.044997e-14          -4.058083e-14     
   0.000973       1.976686         5.884873e-07           1.473303e-06           -1.766519e-14          -3.580442e-14     
   0.000973       1.987421         4.939871e-07           1.255030e-06           -1.479264e-14          -3.047463e-14     
   0.000973       1.994875         3.886037e-07           9.974468e-07           -1.161453e-14          -2.419883e-14     
   0.000973       1.999027         2.527108e-07           6.523413e-07           -7.544204e-15          -1.581571e-14     
   0.000973       2.001961         3.565742e-07           9.242700e-07           -1.063597e-14          -2.240487e-14     
   0.000973       2.010330         5.344027e-07           1.401698e-06           -1.589994e-14          -3.395496e-14     
   0.000973       2.025365         6.485052e-07           1.737540e-06           -1.919547e-14          -4.199715e-14     
