# vlowk itz =  0 l =  1 s =  0 jt =  1 kvnn =   2  Lambda =  12.00
#  fac=0.25 reg.= 0 int. smooth= 0 real smooth=  0.0000 meth= 3 herm= 0
#     k            kp           V 
   0.001185   0.001185    4.604578764970E-06
   0.001185   0.006239    2.424402121080E-05
   0.001185   0.015318    5.947651662600E-05
   0.001185   0.028399    1.100181825022E-04
   0.001185   0.045447    1.751911612218E-04
   0.001185   0.066417    2.536776004602E-04
   0.001185   0.091251    3.432508285606E-04
   0.001185   0.119882    4.405596363860E-04
   0.001185   0.152235    5.410613298726E-04
   0.001185   0.188220    6.392010396895E-04
   0.001185   0.227742    7.288941560981E-04
   0.001185   0.270694    8.042787669450E-04
   0.001185   0.316959    8.605895435276E-04
   0.001185   0.366414    8.949189927782E-04
   0.001185   0.418925    9.066345641394E-04
   0.001185   0.474351    8.973270564959E-04
   0.001185   0.532541    8.703294899383E-04
   0.001185   0.593339    8.299824299297E-04
   0.001185   0.656582    7.808695934430E-04
   0.001185   0.722098    7.272028247148E-04
   0.001185   0.789711    6.724422904386E-04
   0.001185   0.859239    6.191488008821E-04
   0.001185   0.930495    5.690113357274E-04
   0.001185   1.003286    5.229773949786E-04
   0.001185   1.077416    4.814238736930E-04
   0.001185   1.152685    4.443263561921E-04
   0.001185   1.228890    4.114043980767E-04
   0.001185   1.305826    3.822348137408E-04
   0.001185   1.383286    3.563336127113E-04
   0.001185   1.461060    3.332113056122E-04
   0.001185   1.538940    3.124074914670E-04
   0.001185   1.616714    2.935103061875E-04
   0.001185   1.694174    2.761653572929E-04
   0.001185   1.771110    2.600776951420E-04
   0.001185   1.847315    2.450094100911E-04
   0.001185   1.922584    2.307746760478E-04
   0.001185   1.996714    2.172334842669E-04
   0.001185   2.069505    2.042848961181E-04
   0.001185   2.140761    1.918603521881E-04
   0.001185   2.210289    1.799173733987E-04
   0.001185   2.277902    1.684338510822E-04
   0.001185   2.343418    1.574030275631E-04
   0.001185   2.406661    1.468292033006E-04
   0.001185   2.467459    1.367241619233E-04
   0.001185   2.525649    1.271042745417E-04
   0.001185   2.581075    1.179882255268E-04
   0.001185   2.633586    1.093952907738E-04
   0.001185   2.683041    1.013440942522E-04
   0.001185   2.729306    9.385176798008E-05
   0.001185   2.772258    8.693344308270E-05
   0.001185   2.811780    8.060200448783E-05
   0.001185   2.847765    7.486804805051E-05
   0.001185   2.880118    6.973998600506E-05
   0.001185   2.908749    6.522425395067E-05
   0.001185   2.933583    6.132557974219E-05
   0.001185   2.954553    5.804728130705E-05
   0.001185   2.971601    5.539156622540E-05
   0.001185   2.984682    5.335980950153E-05
   0.001185   2.993761    5.195277751904E-05
   0.001185   2.998815    5.117058253024E-05
   0.001185   3.004739    5.025483321005E-05
   0.001185   3.024957    4.713811242864E-05
   0.001185   3.061273    4.157393768270E-05
   0.001185   3.113597    3.363857443398E-05
   0.001185   3.181789    2.345194728560E-05
   0.001185   3.265666    1.118473197106E-05
   0.001185   3.365002   -2.932862451924E-06
   0.001185   3.479529   -1.860334561830E-05
   0.001185   3.608938   -3.545775085139E-05
   0.001185   3.752880   -5.305755094156E-05
   0.001185   3.910968   -7.090468504361E-05
   0.001185   4.082775   -8.846050441484E-05
   0.001185   4.267838   -1.051728258704E-04
   0.001185   4.465657   -1.205086086783E-04
   0.001185   4.675701   -1.339884626158E-04
   0.001185   4.897402   -1.452185884367E-04
   0.001185   5.130163   -1.539159990937E-04
   0.001185   5.373356   -1.599239008106E-04
   0.001185   5.626327   -1.632156697277E-04
   0.001185   5.888392   -1.638875831721E-04
   0.001185   6.158845   -1.621419988618E-04
   0.001185   6.436958   -1.582637549959E-04
   0.001185   6.721980   -1.525930615758E-04
   0.001185   7.013143   -1.454980814351E-04
   0.001185   7.309662   -1.373498794965E-04
   0.001185   7.610739   -1.285016299068E-04
   0.001185   7.915560   -1.192730990073E-04
   0.001185   8.223305   -1.099406215833E-04
   0.001185   8.533144   -1.007321593419E-04
   0.001185   8.844241   -9.182661791092E-05
   0.001185   9.155759   -8.335639783943E-05
   0.001185   9.466856   -7.541213005844E-05
   0.001185   9.776695   -6.804864568765E-05
   0.001185  10.084440   -6.129140123986E-05
   0.001185  10.389261   -5.514277822177E-05
   0.001185  10.690338   -4.958786803428E-05
   0.001185  10.986857   -4.459951880336E-05
   0.001185  11.278020   -4.014255106686E-05
   0.001185  11.563042   -3.617714282774E-05
   0.001185  11.841155   -3.266144507312E-05
   0.001185  12.111608   -2.955352263915E-05
   0.001185  12.373673   -2.681272908738E-05
   0.001185  12.626644   -2.440062437564E-05
   0.001185  12.869837   -2.228153580098E-05
   0.001185  13.102598   -2.042284995553E-05
   0.001185  13.324299   -1.879510908710E-05
   0.001185  13.534343   -1.737197111103E-05
   0.001185  13.732162   -1.613007963303E-05
   0.001185  13.917225   -1.504887922380E-05
   0.001185  14.089032   -1.411040197771E-05
   0.001185  14.247120   -1.329904401482E-05
   0.001185  14.391062   -1.260134485198E-05
   0.001185  14.520471   -1.200577823136E-05
   0.001185  14.634998   -1.150255980066E-05
   0.001185  14.734334   -1.108347475604E-05
   0.001185  14.818211   -1.074172697657E-05
   0.001185  14.886403   -1.047181010952E-05
   0.001185  14.938727   -1.026940025384E-05
   0.001185  14.975043   -1.013126827437E-05
   0.001185  14.995261   -1.005519148780E-05
   0.006239   0.001185    2.424402121080E-05
   0.006239   0.006239    1.276495873952E-04
   0.006239   0.015318    3.131557159750E-04
   0.006239   0.028399    5.792678870438E-04
   0.006239   0.045447    9.224175303507E-04
   0.006239   0.066417    1.335666885768E-03
   0.006239   0.091251    1.807293750653E-03
   0.006239   0.119882    2.319655685180E-03
   0.006239   0.152235    2.848837231781E-03
   0.006239   0.188220    3.365593358185E-03
   0.006239   0.227742    3.837888633979E-03
   0.006239   0.270694    4.234858058136E-03
   0.006239   0.316959    4.531407815038E-03
   0.006239   0.366414    4.712223818100E-03
   0.006239   0.418925    4.773969063245E-03
   0.006239   0.474351    4.725013542947E-03
   0.006239   0.532541    4.582902304823E-03
   0.006239   0.593339    4.370487816770E-03
   0.006239   0.656582    4.111905084481E-03
   0.006239   0.722098    3.829332716831E-03
   0.006239   0.789711    3.540992324878E-03
   0.006239   0.859239    3.260370248957E-03
   0.006239   0.930495    2.996362035450E-03
   0.006239   1.003286    2.753958562928E-03
   0.006239   1.077416    2.535145717714E-03
   0.006239   1.152685    2.339795849692E-03
