#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           9.633625e-19           1.297037e-18           1.000000e+00      
   0.001185       0.006239         -3.007284e-10          2.177258e-16           1.052962e-17           -7.985592e-23     
   0.001185       0.015318         -9.238003e-10          4.345053e-15           3.419603e-17           -1.917701e-21     
   0.001185       0.028399         -1.992277e-09          3.900935e-14           8.532552e-17           -2.371852e-20     
   0.001185       0.045447         -3.562654e-09          2.474633e-13           1.978015e-16           -2.042876e-19     
   0.001185       0.066417         -5.659326e-09          1.277651e-12           4.468281e-16           -1.296023e-18     
   0.001185       0.091251         -8.264783e-09          5.563633e-12           9.723889e-16           -6.334200e-18     
   0.001185       0.119882         -1.130608e-08          2.073395e-11           1.997740e-15           -2.495770e-17     
   0.001185       0.152235         -1.463978e-08          6.715529e-11           3.830958e-15           -8.231552e-17     
   0.001185       0.188220         -1.803769e-08          1.921868e-10           6.837045e-15           -2.338771e-16     
   0.001185       0.227742         -2.117615e-08          4.935264e-10           1.137451e-14           -5.849204e-16     
   0.001185       0.270694         -2.363132e-08          1.152545e-09           1.770469e-14           -1.309139e-15     
   0.001185       0.316959         -2.488261e-08          2.475623e-09           2.589920e-14           -2.656752e-15     
   0.001185       0.366414         -2.432560e-08          4.937909e-09           3.578005e-14           -4.942222e-15     
   0.001185       0.418925         -2.129482e-08          9.220962e-09           4.691937e-14           -8.507481e-15     
   0.001185       0.474351         -1.509643e-08          1.623490e-08           5.870154e-14           -1.366670e-14     
   0.001185       0.532541         -5.051110e-09          2.711747e-08           7.042441e-14           -2.064738e-14     
   0.001185       0.593339         9.452510e-09           4.320623e-08           8.140306e-14           -2.954453e-14     
   0.001185       0.656582         2.889310e-08           6.598437e-08           9.104596e-14           -4.029897e-14     
   0.001185       0.722098         5.354092e-08           9.700390e-08           9.889138e-14           -5.270161e-14     
   0.001185       0.789711         8.337298e-08           1.377921e-07           1.046099e-13           -6.641788e-14     
   0.001185       0.859239         1.179835e-07           1.897470e-07           1.079875e-13           -8.102348e-14     
   0.001185       0.930495         1.564965e-07           2.540285e-07           1.089049e-13           -9.604317e-14     
   0.001185       1.003286         1.974907e-07           3.314503e-07           1.073218e-13           -1.109875e-13     
   0.001185       1.077416         2.389482e-07           4.223768e-07           1.032700e-13           -1.253846e-13     
   0.001185       1.152685         2.782391e-07           5.266298e-07           9.685452e-14           -1.388054e-13     
   0.001185       1.228890         3.121564e-07           6.434047e-07           8.825821e-14           -1.508826e-13     
   0.001185       1.305826         3.370117e-07           7.711984e-07           7.774519e-14           -1.613216e-13     
   0.001185       1.383286         3.488010e-07           9.077427e-07           6.565933e-14           -1.699030e-13     
   0.001185       1.461060         3.434454e-07           1.049943e-06           5.241426e-14           -1.764769e-13     
   0.001185       1.538940         3.171053e-07           1.193820e-06           3.847341e-14           -1.809482e-13     
   0.001185       1.616714         2.665573e-07           1.334460e-06           2.432075e-14           -1.832561e-13     
   0.001185       1.694174         1.896109e-07           1.466004e-06           1.042508e-14           -1.833497e-13     
   0.001185       1.771110         8.552814e-08           1.581702e-06           -2.797608e-15          -1.811680e-13     
   0.001185       1.847315         -4.461234e-08          1.674099e-06           -1.501715e-14          -1.766280e-13     
   0.001185       1.922584         -1.976765e-07          1.735425e-06           -2.601110e-14          -1.696298e-13     
   0.001185       1.996714         -3.684424e-07          1.758229e-06           -3.566979e-14          -1.600821e-13     
   0.001185       2.069505         -5.498387e-07          1.736258e-06           -4.398178e-14          -1.479474e-13     
   0.001185       2.140761         -7.334810e-07          1.665522e-06           -5.100161e-14          -1.333015e-13     
   0.001185       2.210289         -9.104672e-07          1.545349e-06           -5.680716e-14          -1.163911e-13     
   0.001185       2.277902         -1.072315e-06          1.379176e-06           -6.145813e-14          -9.767401e-14     
   0.001185       2.343418         -1.211875e-06          1.174811e-06           -6.496877e-14          -7.782202e-14     
   0.001185       2.406661         -1.324025e-06          9.439514e-07           -6.730403e-14          -5.767759e-14     
   0.001185       2.467459         -1.406026e-06          7.009338e-07           -6.840110e-14          -3.816554e-14     
   0.001185       2.525649         -1.457482e-06          4.609017e-07           -6.820847e-14          -2.017646e-14     
   0.001185       2.581075         -1.479959e-06          2.377808e-07           -6.672818e-14          -4.448410e-15     
   0.001185       2.633586         -1.476416e-06          4.252528e-08           -6.404545e-14          8.524131e-15      
   0.001185       2.683041         -1.450576e-06          -1.179695e-07          -6.033536e-14          1.853272e-14      
   0.001185       2.729306         -1.406393e-06          -2.411018e-07          -5.584504e-14          2.564247e-14      
   0.001185       2.772258         -1.347650e-06          -3.280179e-07          -5.085879e-14          3.013436e-14      
   0.001185       2.811780         -1.277718e-06          -3.825557e-07          -4.565783e-14          3.242301e-14      
   0.001185       2.847765         -1.199419e-06          -4.100204e-07          -4.048581e-14          3.297251e-14      
   0.001185       2.880118         -1.114953e-06          -4.160819e-07          -3.552655e-14          3.222753e-14      
   0.001185       2.908749         -1.025832e-06          -4.059559e-07          -3.089522e-14          3.056743e-14      
   0.001185       2.933583         -9.327883e-07          -3.839012e-07          -2.663971e-14          2.828245e-14      
   0.001185       2.954553         -8.356151e-07          -3.529625e-07          -2.274646e-14          2.556530e-14      
   0.001185       2.971601         -7.328160e-07          -3.148258e-07          -1.914387e-14          2.250790e-14      
   0.001185       2.984682         -6.207790e-07          -2.695646e-07          -1.569244e-14          1.908786e-14      
   0.001185       2.993761         -4.913106e-07          -2.147079e-07          -1.213148e-14          1.510511e-14      
   0.001185       2.998815         -3.205405e-07          -1.405296e-07          -7.810487e-15          9.851418e-15      
   0.001185       3.004739         -6.372444e-07          -2.802895e-07          -1.527902e-14          1.956812e-14      
   0.001185       3.024957         -9.507205e-07          -4.219378e-07          -2.154332e-14          2.905600e-14      
   0.001185       3.061273         -1.139422e-06          -5.098683e-07          -2.317004e-14          3.429371e-14      
   0.001185       3.113597         -1.234203e-06          -5.511031e-07          -2.112572e-14          3.588715e-14      
   0.001185       3.181789         -1.235478e-06          -5.413033e-07          -1.638643e-14          3.383934e-14      
   0.001185       3.265666         -1.141361e-06          -4.828154e-07          -1.047156e-14          2.871412e-14      
   0.001185       3.365002         -9.621949e-07          -3.895758e-07          -5.086896e-15          2.181560e-14      
   0.001185       3.479529         -7.287804e-07          -2.822576e-07          -1.391902e-15          1.471183e-14      
   0.001185       3.608938         -4.873212e-07          -1.809865e-07          4.071479e-16           8.671551e-15      
   0.001185       3.752880         -2.819408e-07          -1.005081e-07          8.331838e-16           4.370229e-15      
   0.001185       3.910968         -1.376015e-07          -4.703246e-08          6.200806e-16           1.833231e-15      
   0.001185       4.082775         -5.483743e-08          -1.793747e-08          3.055418e-16           6.201440e-16      
   0.001185       4.267838         -1.713864e-08          -5.356586e-09          1.071207e-16           1.629378e-16      
   0.001185       4.465657         -4.002360e-09          -1.194173e-09          2.656173e-17           3.178705e-17      
   0.001185       4.675701         -6.598718e-10          -1.879135e-10          4.489862e-18           4.363046e-18      
   0.001185       4.897402         -7.192967e-11          -1.955804e-11          4.894924e-19           3.954479e-19      
   0.001185       5.130163         -4.809508e-12          -1.249782e-12          3.212000e-20           2.199393e-20      
   0.001185       5.373356         -1.812460e-13          -4.507179e-14          1.170114e-21           6.905935e-22      
   0.001185       5.626327         -3.502340e-15          -8.348998e-16          2.159130e-23           1.114892e-23      
   0.001185       5.888392         -3.126371e-17          -7.158264e-18          1.821985e-25           8.343141e-26      
   0.001185       6.158845         -1.150335e-19          -2.535212e-20          6.284690e-28           2.583711e-28      
   0.001185       6.436958         -1.542789e-22          -3.280188e-23          7.846689e-31           2.928857e-31      
   0.001185       6.721980         -6.615587e-26          -1.360079e-26          3.113913e-34           1.066154e-34      
   0.001185       7.013143         -7.902018e-30          -1.574492e-30          3.427529e-38           1.085688e-38      
   0.001185       7.309662         -2.253482e-34          -4.413535e-35          2.081020e-42           2.558109e-43      
