#       k             kp                 U11                    U12                    U21                    U22          
   0.001185       0.001185         1.000000e+00           5.414583e-18           6.651209e-18           1.000000e+00      
   0.001185       0.006239         -7.746357e-10          1.213494e-15           5.368651e-17           -3.574254e-22     
   0.001185       0.015318         -2.379460e-09          2.324291e-14           1.694784e-16           -7.691035e-21     
   0.001185       0.028399         -5.130797e-09          1.890638e-13           3.940145e-16           -8.023098e-20     
   0.001185       0.045447         -9.172044e-09          1.035544e-12           8.158968e-16           -6.011738e-19     
   0.001185       0.066417         -1.456101e-08          4.593536e-12           1.622336e-15           -3.512777e-18     
   0.001185       0.091251         -2.124271e-08          1.769727e-11           3.155848e-15           -1.643089e-17     
   0.001185       0.119882         -2.901206e-08          6.052101e-11           5.958533e-15           -6.323383e-17     
   0.001185       0.152235         -3.747230e-08          1.852181e-10           1.077502e-14           -2.058333e-16     
   0.001185       0.188220         -4.599529e-08          5.109023e-10           1.848395e-14           -5.803208e-16     
   0.001185       0.227742         -5.369073e-08          1.280712e-09           2.994359e-14           -1.444457e-15     
   0.001185       0.270694         -5.939146e-08          2.943026e-09           4.577178e-14           -3.222864e-15     
   0.001185       0.316959         -6.166090e-08          6.251793e-09           6.612164e-14           -6.526357e-15     
   0.001185       0.366414         -5.882691e-08          1.237200e-08           9.053685e-14           -1.212109e-14     
   0.001185       0.418925         -4.904489e-08          2.296889e-08           1.179508e-13           -2.083739e-14     
   0.001185       0.474351         -3.039156e-08          4.025712e-08           1.468368e-13           -3.343283e-14     
   0.001185       0.532541         -9.914260e-10          6.698996e-08           1.754525e-13           -5.044577e-14     
   0.001185       0.593339         4.082196e-08           1.063776e-07           2.020906e-13           -7.208038e-14     
   0.001185       0.656582         9.630866e-08           1.619336e-07           2.252650e-13           -9.815086e-14     
   0.001185       0.722098         1.660916e-07           2.372570e-07           2.438007e-13           -1.280899e-13     
   0.001185       0.789711         2.499016e-07           3.357622e-07           2.568452e-13           -1.610080e-13     
   0.001185       0.859239         3.463177e-07           4.603730e-07           2.638351e-13           -1.957828e-13     
   0.001185       0.930495         4.525307e-07           6.131964e-07           2.644559e-13           -2.311590e-13     
   0.001185       1.003286         5.641719e-07           7.951975e-07           2.586157e-13           -2.658455e-13     
   0.001185       1.077416         6.752494e-07           1.005896e-06           2.464434e-13           -2.986026e-13     
   0.001185       1.152685         7.782415e-07           1.243108e-06           2.283031e-13           -3.283158e-13     
   0.001185       1.228890         8.643866e-07           1.502758e-06           2.048153e-13           -3.540518e-13     
   0.001185       1.305826         9.241921e-07           1.778782e-06           1.768682e-13           -3.750940e-13     
   0.001185       1.383286         9.481621e-07           2.063132e-06           1.456066e-13           -3.909538e-13     
   0.001185       1.461060         9.277056e-07           2.345907e-06           1.123873e-13           -4.013572e-13     
   0.001185       1.538940         8.561506e-07           2.615605e-06           7.869688e-14           -4.062062e-13     
   0.001185       1.616714         7.297496e-07           2.859519e-06           4.603729e-14           -4.055239e-13     
   0.001185       1.694174         5.485323e-07           3.064292e-06           1.579036e-14           -3.993947e-13     
   0.001185       1.771110         3.168482e-07           3.216657e-06           -1.091782e-14          -3.879156e-13     
   0.001185       1.847315         4.345132e-08           3.304379e-06           -3.332831e-14          -3.711765e-13     
   0.001185       1.922584         -2.589732e-07          3.317392e-06           -5.111256e-14          -3.492818e-13     
   0.001185       1.996714         -5.748575e-07          3.249053e-06           -6.437021e-14          -3.224166e-13     
   0.001185       2.069505         -8.872808e-07          3.097370e-06           -7.355765e-14          -2.909433e-13     
   0.001185       2.140761         -1.179765e-06          2.865964e-06           -7.936022e-14          -2.555040e-13     
   0.001185       2.210289         -1.438041e-06          2.564503e-06           -8.253721e-14          -2.170889e-13     
   0.001185       2.277902         -1.651456e-06          2.208379e-06           -8.377773e-14          -1.770386e-13     
   0.001185       2.343418         -1.813795e-06          1.817498e-06           -8.360285e-14          -1.369599e-13     
   0.001185       2.406661         -1.923382e-06          1.414281e-06           -8.233349e-14          -9.856272e-14     
   0.001185       2.467459         -1.982537e-06          1.021148e-06           -8.012185e-14          -6.344887e-14     
   0.001185       2.525649         -1.996565e-06          6.579564e-07           -7.702351e-14          -3.290415e-14     
   0.001185       2.581075         -1.972548e-06          3.398894e-07           -7.307813e-14          -7.744584e-15     
   0.001185       2.633586         -1.918199e-06          7.622100e-08           -6.836982e-14          1.174717e-14      
   0.001185       2.683041         -1.840946e-06          -1.298565e-07          -6.305206e-14          2.578663e-14      
   0.001185       2.729306         -1.747352e-06          -2.804348e-07          -5.733778e-14          3.497319e-14      
   0.001185       2.772258         -1.642835e-06          -3.814427e-07          -5.146712e-14          4.013507e-14      
   0.001185       2.811780         -1.531619e-06          -4.409664e-07          -4.566920e-14          4.217484e-14      
   0.001185       2.847765         -1.416797e-06          -4.677109e-07          -4.013105e-14          4.194599e-14      
   0.001185       2.880118         -1.300441e-06          -4.698345e-07          -3.498000e-14          4.017449e-14      
   0.001185       2.908749         -1.183676e-06          -4.542270e-07          -3.027955e-14          3.742316e-14      
   0.001185       2.933583         -1.066682e-06          -4.261719e-07          -2.603406e-14          3.408770e-14      
   0.001185       2.954553         -9.485800e-07          -3.892603e-07          -2.219643e-14          3.040926e-14      
   0.001185       2.971601         -8.270905e-07          -3.453836e-07          -1.867173e-14          2.648832e-14      
