#        q                pp                pn                nn        

     0.001185        1.814430e+08      3.000011e+08      4.961067e+08   
     0.006239        5.724691e+07      8.647801e+07      1.306770e+08   
     0.015318        2.661838e+07      3.902661e+07      5.724692e+07   
     0.028399        1.574703e+07      2.245683e+07      3.204661e+07   
     0.045447        1.028217e+07      1.407285e+07      1.927731e+07   
     0.066417        7.032276e+06      9.472521e+06      1.277278e+07   
     0.091251        5.094993e+06      6.713837e+06      8.858037e+06   
     0.119882        3.953791e+06      5.065191e+06      6.498396e+06   
     0.152235        3.034047e+06      3.768051e+06      4.687575e+06   
     0.188220        2.299957e+06      2.884476e+06      3.624465e+06   
     0.227742        1.898086e+06      2.290627e+06      2.770350e+06   
     0.270694        1.556514e+06      1.889844e+06      2.299949e+06   
     0.316959        1.267774e+06      1.549268e+06      1.898076e+06   
     0.366414        1.025117e+06      1.261438e+06      1.556502e+06   
     0.418925        9.191403e+05      1.077859e+06      1.267761e+06   
     0.474351        7.344003e+05      8.662656e+05      1.025102e+06   
     0.532541        6.543387e+05      7.323107e+05      8.224444e+05   
     0.593339        5.158878e+05      6.144288e+05      7.343817e+05   
     0.656582        4.027567e+05      4.831010e+05      5.816741e+05   
     0.722098        3.544603e+05      4.267968e+05      5.158667e+05   
     0.789711        2.722384e+05      3.304429e+05      4.027355e+05   
     0.859239        2.375090e+05      2.895483e+05      3.544380e+05   
     0.930495        1.790385e+05      2.202855e+05      2.722168e+05   
     1.003286        1.330858e+05      1.654116e+05      2.065402e+05   
     1.077416        8.281447e+04      1.128937e+05      1.546309e+05   
     1.152685        4.946901e+04      7.494290e+04      1.140772e+05   
     1.228890        1.872366e+04      3.614163e+04      7.007490e+04   
     1.305826        2.055601e+02      2.949772e+03      4.122370e+04   
     1.383286        2.015258e+00      1.339519e+01      7.312615e+00   
     1.461060        2.288651e+00      1.701725e+01      2.982573e+00   
     1.538940        2.547693e+00      2.108004e+01      3.411985e+00   
     1.616714        2.803550e+00      2.539996e+01      3.866511e+00   
     1.694174        3.076193e+00      2.977186e+01      4.365176e+00   
     1.771110        3.387750e+00      3.398341e+01      4.929553e+00   
     1.847315        3.755122e+00      3.783122e+01      5.574734e+00   
     1.922584        4.184091e+00      4.113775e+01      6.301790e+00   
     1.996714        4.666539e+00      4.376641e+01      7.094069e+00   
     2.069505        5.181465e+00      4.563264e+01      7.918430e+00   
     2.140761        5.699176e+00      4.670889e+01      8.730790e+00   
     2.210289        6.187211e+00      4.702258e+01      9.484156e+00   
     2.277902        6.616257e+00      4.664770e+01      1.013677e+01   
     2.343418        6.964583e+00      4.569179e+01      1.065827e+01   
     2.406661        7.220260e+00      4.428092e+01      1.103283e+01   
     2.467459        7.381182e+00      4.254541e+01      1.125913e+01   
     2.525649        7.453427e+00      4.060805e+01      1.134793e+01   
     2.581075        7.448765e+00      3.857616e+01      1.131835e+01   
     2.633586        7.382036e+00      3.653739e+01      1.119398e+01   
     2.683041        7.268904e+00      3.455883e+01      1.099947e+01   
     2.729306        7.124237e+00      3.268845e+01      1.075807e+01   
     2.772258        6.961136e+00      3.095788e+01      1.049020e+01   
     2.811780        6.790501e+00      2.938578e+01      1.021274e+01   
     2.847765        6.620995e+00      2.798111e+01      9.939054e+00   
     2.880118        6.459240e+00      2.674609e+01      9.679257e+00   
     2.908749        6.310126e+00      2.567857e+01      9.440755e+00   
     2.933583        6.177152e+00      2.477392e+01      9.228772e+00   
     2.954553        6.062747e+00      2.402638e+01      9.046872e+00   
     2.971601        5.968542e+00      2.343003e+01      8.897395e+00   
     2.984682        5.895594e+00      2.297945e+01      8.781812e+00   
     2.993761        5.844554e+00      2.267017e+01      8.700997e+00   
     2.998815        5.815776e+00      2.249886e+01      8.655400e+00   
     3.004739        5.784381e+00      2.230314e+01      8.606217e+00   
     3.024957        5.673867e+00      2.164024e+01      8.432625e+00   
     3.061273        5.471714e+00      2.048409e+01      8.115372e+00   
