#        q                pp                pn                nn        

     0.001185        1.814460e+08      1.577261e+08      1.371052e+08   
     0.006239        4.313462e+07      3.832397e+07      3.405025e+07   
     0.015318        1.803489e+07      1.628124e+07      1.469838e+07   
     0.028399        8.858678e+06      8.206644e+06      7.602808e+06   
     0.045447        5.095480e+06      4.887429e+06      4.688045e+06   
     0.066417        3.318725e+06      3.173321e+06      3.034426e+06   
     0.091251        2.091308e+06      1.992460e+06      1.898393e+06   
     0.119882        1.556796e+06      1.479560e+06      1.406249e+06   
     0.152235        1.025357e+06      1.025314e+06      1.025357e+06   
     0.188220        7.346171e+05      7.345810e+05      7.346171e+05   
     0.227742        5.818946e+05      5.479742e+05      5.160861e+05   
     0.270694        4.566001e+05      4.289065e+05      4.029409e+05   
     0.316959        3.546429e+05      3.322262e+05      3.112685e+05   
     0.366414        2.724080e+05      2.544312e+05      2.376772e+05   
     0.418925        2.067175e+05      2.066987e+05      2.067175e+05   
     0.474351        1.547943e+05      1.547781e+05      1.547943e+05   
     0.532541        1.332285e+05      1.233490e+05      1.142266e+05   
     0.593339        9.753896e+04      9.752626e+04      9.753896e+04   
     0.656582        8.293430e+04      7.629134e+04      7.019917e+04   
     0.722098        5.913713e+04      5.912743e+04      5.913713e+04   
     0.789711        4.132452e+04      4.131650e+04      4.132452e+04   
     0.859239        3.425700e+04      3.424978e+04      3.425700e+04   
     0.930495        2.310821e+04      2.310235e+04      2.310821e+04   
     1.003286        1.516230e+04      1.515763e+04      1.516230e+04   
     1.077416        9.636668e+03      9.633000e+03      9.636668e+03   
     1.152685        5.901799e+03      5.898976e+03      5.901799e+03   
     1.228890        1.925017e+03      1.923434e+03      1.925017e+03   
     1.305826        2.040827e+02      2.569702e+02      3.246394e+02   
     1.383286        3.497683e-03      8.635358e-03      3.496884e-03   
     1.461060        3.672850e-03      9.504353e-03      3.671101e-03   
     1.538940        3.907796e-03      1.055597e-02      3.904768e-03   
     1.616714        4.209900e-03      1.180833e-02      4.205325e-03   
     1.694174        4.585256e-03      1.327134e-02      4.578893e-03   
     1.771110        5.039585e-03      1.495104e-02      5.031188e-03   
     1.847315        5.577475e-03      1.684809e-02      5.566800e-03   
     1.922584        6.202432e-03      1.895720e-02      6.189231e-03   
     1.996714        6.916243e-03      2.126813e-02      6.900274e-03   
     2.069505        7.718859e-03      2.376438e-02      7.699895e-03   
     2.140761        8.607975e-03      2.642561e-02      8.585809e-03   
     2.210289        9.578944e-03      2.922584e-02      9.553399e-03   
     2.277902        1.062473e-02      3.213724e-02      1.059566e-02   
     2.343418        1.173603e-02      3.512795e-02      1.170334e-02   
     2.406661        1.290146e-02      3.816481e-02      1.286509e-02   
     2.467459        1.410786e-02      4.121426e-02      1.406781e-02   
     2.525649        1.534076e-02      4.424252e-02      1.529706e-02   
     2.581075        1.658476e-02      4.721673e-02      1.653748e-02   
     2.633586        1.782395e-02      5.010581e-02      1.777323e-02   
     2.683041        1.904250e-02      5.288069e-02      1.898848e-02   
     2.729306        2.022491e-02      5.551608e-02      2.016777e-02   
     2.772258        2.135634e-02      5.798834e-02      2.129630e-02   
     2.811780        2.242307e-02      6.027785e-02      2.236037e-02   
     2.847765        2.341262e-02      6.236738e-02      2.334751e-02   
     2.880118        2.431387e-02      6.424363e-02      2.424661e-02   
     2.908749        2.511706e-02      6.589458e-02      2.504792e-02   
     2.933583        2.581409e-02      6.731213e-02      2.574335e-02   
     2.954553        2.639815e-02      6.848930e-02      2.632608e-02   
     2.971601        2.686400e-02      6.942249e-02      2.679088e-02   
     2.984682        2.720769e-02      7.010765e-02      2.713380e-02   
     2.993761        2.742655e-02      7.054374e-02      2.735217e-02   
     2.998815        2.751882e-02      7.072757e-02      2.744421e-02   
     3.004739        2.785310e-02      7.137491e-02      2.777783e-02   
     3.024957        2.876453e-02      7.313556e-02      2.868741e-02   
     3.061273        3.022459e-02      7.592273e-02      3.014454e-02   
     3.113597        3.226723e-02      7.974564e-02      3.218320e-02   
     3.181789        3.492628e-02      8.459005e-02      3.483731e-02   
     3.265666        3.822442e-02      9.040264e-02      3.812975e-02   
     3.365002        4.215777e-02      9.706710e-02      4.205691e-02   
     3.479529        4.667556e-02      1.043784e-01      4.656848e-02   
     3.608938        5.165677e-02      1.120179e-01      5.154402e-02   
     3.752880        5.688729e-02      1.195343e-01      5.677018e-02   
     3.910968        6.204438e-02      1.263420e-01      6.192510e-02   
     4.082775        6.669624e-02      1.317413e-01      6.657783e-02   
     4.267838        7.032678e-02      1.349744e-01      7.021305e-02   
     4.465657        7.239094e-02      1.353153e-01      7.228609e-02   
     4.675701        7.240053e-02      1.321925e-01      7.230867e-02   
     4.897402        7.002922e-02      1.253220e-01      6.995377e-02   
     5.130163        6.521211e-02      1.148215e-01      6.515512e-02   
     5.373356        5.820700e-02      1.012639e-01      5.816875e-02   
     5.626327        4.958766e-02      8.563715e-02      4.956651e-02   
     5.888392        4.015617e-02      6.920041e-02      4.014890e-02   
     6.158845        3.078980e-02      5.326269e-02      3.079229e-02   
     6.436958        2.226704e-02      3.894368e-02      2.227509e-02   
     6.721980        1.512775e-02      2.699041e-02      1.513780e-02   
     7.013143        9.610086e-03      1.770244e-02      9.619661e-03   
     7.309662        5.673503e-03      1.097551e-02      5.681279e-03   
     7.610739        3.083935e-03      6.428914e-03      3.089522e-03   
     7.915560        1.519395e-03      3.558753e-03      1.522993e-03   
     8.223305        6.590392e-04      1.866098e-03      6.611150e-04   
     8.533144        2.368726e-04      9.343914e-04      2.379235e-04   
     8.844241        6.046933e-05      4.567829e-04      6.090706e-05   
     9.155759        5.938151e-06      2.293154e-04      6.052698e-06   
     9.466856        2.034429e-06      1.283183e-04      2.005667e-06   
     9.776695        1.270260e-05      8.522727e-05      1.262895e-05   
    10.084440        2.270704e-05      6.555336e-05      2.263461e-05   
    10.389261        2.762739e-05      5.391716e-05      2.757266e-05   
    10.690338        2.775142e-05      4.457127e-05      2.771630e-05   
    10.986857        2.480833e-05      3.600608e-05      2.478905e-05   
    11.278020        2.049699e-05      2.820823e-05      2.048855e-05   
    11.563042        1.600402e-05      2.145898e-05      1.600211e-05   
    11.841155        1.198263e-05      1.592467e-05      1.198416e-05   
    12.111608        8.692810e-06      1.159327e-05      8.695793e-06   
    12.373673        6.158236e-06      8.328236e-06      6.161557e-06   
    12.626644        4.286910e-06      5.938041e-06      4.290006e-06   
    12.869837        2.947618e-06      4.226456e-06      2.950262e-06   
    13.102598        2.010855e-06      3.020051e-06      2.013002e-06   
    13.324299        1.366489e-06      2.178574e-06      1.368179e-06   
    13.534343        9.284153e-07      1.594997e-06      9.297199e-07   
    13.732162        6.328571e-07      1.190871e-06      6.338545e-07   
    13.917225        4.342859e-07      9.103802e-07      4.350456e-07   
    14.089032        3.010413e-07      7.146565e-07      3.016214e-07   
    14.247120        2.115263e-07      5.770015e-07      2.119724e-07   
    14.391062        1.512055e-07      4.792419e-07      1.515524e-07   
    14.520471        1.103836e-07      4.090913e-07      1.106574e-07   
    14.634998        8.263048e-08      3.582818e-07      8.285054e-08   
    14.734334        6.369571e-08      3.212621e-07      6.387645e-08   
    14.818211        5.077501e-08      2.943062e-07      5.092721e-08   
    14.886403        4.202251e-08      2.749122e-07      4.215434e-08   
    14.938727        3.623280e-08      2.614027e-07      3.635058e-08   
    14.975043        3.263666e-08      2.526703e-07      3.274545e-08   
    14.995261        3.077136e-08      2.480230e-07      3.087539e-08   
