#        q              proton           neutron      

     0.001185        2.784956e+04      2.116305e+04   
     0.006239        1.415206e+04      1.146841e+04   
     0.015318        9.416356e+03      7.861922e+03   
     0.028399        6.703974e+03      5.861737e+03   
     0.045447        5.278262e+03      4.733021e+03   
     0.066417        4.226572e+03      3.755557e+03   
     0.091251        3.461890e+03      3.182512e+03   
     0.119882        2.918872e+03      2.668732e+03   
     0.152235        2.549732e+03      2.320487e+03   
     0.188220        2.211694e+03      2.002503e+03   
     0.227742        1.903554e+03      1.806910e+03   
     0.270694        1.714341e+03      1.623982e+03   
     0.316959        1.453380e+03      1.453360e+03   
     0.366414        1.294673e+03      1.294766e+03   
     0.418925        1.220291e+03      1.147951e+03   
     0.474351        1.079231e+03      1.012678e+03   
     0.532541        9.495708e+02      9.500524e+02   
     0.593339        8.898232e+02      8.317569e+02   
     0.656582        7.769524e+02      7.777068e+02   
     0.722098        6.748770e+02      6.758202e+02   
     0.789711        6.289467e+02      5.843591e+02   
     0.859239        5.424128e+02      5.435927e+02   
     0.930495        4.655200e+02      4.668176e+02   
     1.003286        3.975955e+02      3.989645e+02   
     1.077416        3.378781e+02      3.392639e+02   
     1.152685        2.609482e+02      2.622761e+02   
     1.228890        1.799577e+02      1.996342e+02   
     1.305826        7.569792e+01      1.080024e+02   
     1.383286        1.138283e+01      1.507246e+01   
     1.461060        1.099694e+01      1.100857e+01   
     1.538940        1.075675e+01      1.076850e+01   
     1.616714        1.039911e+01      1.041123e+01   
     1.694174        9.933715e+00      9.946209e+00   
     1.771110        9.377143e+00      9.389833e+00   
     1.847315        8.753095e+00      8.765736e+00   
     1.922584        8.090727e+00      8.103059e+00   
     1.996714        7.417012e+00      7.428794e+00   
     2.069505        6.754830e+00      6.765890e+00   
     2.140761        6.122842e+00      6.133090e+00   
     2.210289        5.534710e+00      5.544143e+00   
     2.277902        4.999029e+00      5.007716e+00   
     2.343418        4.519605e+00      4.527656e+00   
     2.406661        4.097096e+00      4.104637e+00   
     2.467459        3.728161e+00      3.735312e+00   
     2.525649        3.408014e+00      3.414886e+00   
     2.581075        3.131476e+00      3.138156e+00   
     2.633586        2.893247e+00      2.899804e+00   
     2.683041        2.688564e+00      2.695042e+00   
     2.729306        2.512762e+00      2.519191e+00   
     2.772258        2.361831e+00      2.368230e+00   
     2.811780        2.232510e+00      2.238888e+00   
     2.847765        2.122137e+00      2.128499e+00   
     2.880118        2.028347e+00      2.034693e+00   
     2.908749        1.949386e+00      1.955716e+00   
     2.933583        1.883750e+00      1.890064e+00   
     2.954553        1.830310e+00      1.836608e+00   
     2.971601        1.788106e+00      1.794390e+00   
     2.984682        1.756465e+00      1.762738e+00   
     2.993761        1.734880e+00      1.741143e+00   
     2.998815        1.722987e+00      1.729245e+00   
     3.004739        1.709157e+00      1.715408e+00   
     3.024957        1.662866e+00      1.669095e+00   
     3.061273        1.583088e+00      1.589269e+00   
     3.113597        1.475164e+00      1.481262e+00   
     3.181789        1.345737e+00      1.351699e+00   
     3.265666        1.201901e+00      1.207656e+00   
     3.365002        1.050527e+00      1.055988e+00   
     3.479529        8.979226e-01      9.029959e-01   
     3.608938        7.496859e-01      7.542825e-01   
     3.752880        6.105911e-01      6.146401e-01   
     3.910968        4.843861e-01      4.878450e-01   
     4.082775        3.736471e-01      3.765075e-01   
     4.267838        2.797436e-01      2.820295e-01   
     4.465657        2.028834e-01      2.046461e-01   
     4.675701        1.422254e-01      1.435347e-01   
     4.897402        9.612998e-02      9.706509e-02   
     5.130163        6.244966e-02      6.309028e-02   
     5.373356        3.884018e-02      3.925983e-02   
     5.626327        2.300711e-02      2.326890e-02   
     5.888392        1.288898e-02      1.304363e-02   
     6.158845        6.761406e-03      6.847252e-03   
     6.436958        3.274019e-03      3.318314e-03   
     6.721980        1.432702e-03      1.453630e-03   
     7.013143        5.504739e-04      5.593601e-04   
     7.309662        1.830152e-04      1.863805e-04   
     7.610739        6.351403e-05      6.476459e-05   
     7.915560        4.509685e-05      4.578639e-05   
     8.223305        5.570712e-05      5.639680e-05   
     8.533144        6.579449e-05      6.658518e-05   
     8.844241        6.724738e-05      6.807454e-05   
     9.155759        6.098078e-05      6.175568e-05   
     9.466856        5.046037e-05      5.112257e-05   
     9.776695        3.887163e-05      3.939733e-05   
    10.084440        2.826154e-05      2.865462e-05   
    10.389261        1.957973e-05      1.985935e-05   
    10.690338        1.301552e-05      1.320615e-05   
    10.986857        8.343510e-06      8.468757e-06   
    11.278020        5.177042e-06      5.256676e-06   
    11.563042        3.117632e-06      3.166785e-06   
    11.841155        1.825575e-06      1.855094e-06   
    12.111608        1.040757e-06      1.058031e-06   
    12.373673        5.782074e-07      5.880650e-07   
    12.626644        3.134253e-07      3.189121e-07   
    12.869837        1.662597e-07      1.692367e-07   
    13.102598        8.700869e-08      8.858152e-08   
    13.324299        4.582822e-08      4.663692e-08   
    13.534343        2.535258e-08      2.575875e-08   
    13.732162        1.575303e-08      1.595566e-08   
    13.917225        1.163293e-08      1.173806e-08   
    14.089032        1.012046e-08      1.018241e-08   
    14.247120        9.747670e-09      9.793108e-09   
    14.391062        9.807243e-09      9.848591e-09   
    14.520471        9.983436e-09      1.002588e-08   
    14.634998        1.015439e-08      1.019966e-08   
    14.734334        1.028737e-08      1.033567e-08   
    14.818211        1.037962e-08      1.043055e-08   
    14.886403        1.043655e-08      1.048952e-08   
    14.938727        1.046678e-08      1.052120e-08   
    14.975043        1.048126e-08      1.053663e-08   
    14.995261        1.049157e-08      1.054745e-08   
