#        q              proton           neutron      

     0.001185        2.475063e+04      3.272674e+04   
     0.006239        1.324049e+04      1.695307e+04   
     0.015318        9.016175e+03      1.129813e+04   
     0.028399        6.842276e+03      8.247304e+03   
     0.045447        5.416562e+03      6.412500e+03   
     0.066417        4.529657e+03      5.231000e+03   
     0.091251        3.894148e+03      4.365029e+03   
     0.119882        3.320960e+03      3.745385e+03   
     0.152235        2.930062e+03      3.321227e+03   
     0.188220        2.571045e+03      2.930307e+03   
     0.227742        2.348757e+03      2.571293e+03   
     0.270694        2.139643e+03      2.242822e+03   
     0.316959        1.943301e+03      2.040138e+03   
     0.366414        1.759336e+03      1.850031e+03   
     0.418925        1.587347e+03      1.672099e+03   
     0.474351        1.426938e+03      1.587578e+03   
     0.532541        1.350954e+03      1.427163e+03   
     0.593339        1.207171e+03      1.277928e+03   
     0.656582        1.139280e+03      1.207386e+03   
     0.722098        1.011235e+03      1.074184e+03   
     0.789711        8.931856e+02      1.011435e+03   
     0.859239        8.377894e+02      8.933742e+02   
     0.930495        7.339824e+02      7.849086e+02   
     1.003286        6.391626e+02      6.856328e+02   
     1.077416        5.529204e+02      5.951392e+02   
     1.152685        4.387307e+02      5.130171e+02   
     1.228890        3.415156e+02      4.046212e+02   
     1.305826        5.937013e+01      2.599607e+02   
     1.383286        3.400803e-03      6.128778e+01   
     1.461060        3.718011e-03      3.940325e-03   
     1.538940        4.099078e-03      4.369988e-03   
     1.616714        4.525957e-03      4.831833e-03   
     1.694174        5.001055e-03      5.335078e-03   
     1.771110        5.527082e-03      5.894286e-03   
     1.847315        6.102572e-03      6.506182e-03   
     1.922584        6.725685e-03      7.169442e-03   
     1.996714        7.393203e-03      7.880962e-03   
     2.069505        8.101296e-03      8.636735e-03   
     2.140761        8.845201e-03      9.431795e-03   
     2.210289        9.619568e-03      1.026047e-02   
     2.277902        1.041765e-02      1.111555e-02   
     2.343418        1.123330e-02      1.199058e-02   
     2.406661        1.205938e-02      1.287795e-02   
     2.467459        1.288937e-02      1.377061e-02   
     2.525649        1.371513e-02      1.465969e-02   
     2.581075        1.452964e-02      1.553751e-02   
     2.633586        1.532568e-02      1.639615e-02   
     2.683041        1.609498e-02      1.722657e-02   
     2.729306        1.683055e-02      1.802112e-02   
     2.772258        1.752499e-02      1.877179e-02   
     2.811780        1.817316e-02      1.947301e-02   
     2.847765        1.877069e-02      2.012002e-02   
     2.880118        1.931404e-02      2.070876e-02   
     2.908749        1.980048e-02      2.123618e-02   
     2.933583        2.022727e-02      2.169907e-02   
     2.954553        2.059166e-02      2.209440e-02   
     2.971601        2.089095e-02      2.241911e-02   
     2.984682        2.112266e-02      2.267048e-02   
     2.993761        2.128437e-02      2.284593e-02   
     2.998815        2.137460e-02      2.294382e-02   
     3.004739        2.148007e-02      2.305827e-02   
     3.024957        2.183744e-02      2.344619e-02   
     3.061273        2.247384e-02      2.413747e-02   
     3.113597        2.338400e-02      2.512690e-02   
     3.181789        2.456724e-02      2.641422e-02   
     3.265666        2.603591e-02      2.801353e-02   
     3.365002        2.774939e-02      2.988429e-02   
     3.479529        2.962990e-02      3.194133e-02   
     3.608938        3.161000e-02      3.411301e-02   
     3.752880        3.357365e-02      3.627499e-02   
     3.910968        3.535970e-02      3.825289e-02   
     4.082775        3.678407e-02      3.984538e-02   
     4.267838        3.764901e-02      4.083584e-02   
     4.465657        3.776333e-02      4.101330e-02   
     4.675701        3.697354e-02      4.020700e-02   
     4.897402        3.519588e-02      3.832143e-02   
     5.130163        3.244749e-02      3.537096e-02   
     5.373356        2.886059e-02      3.149612e-02   
     5.626327        2.467648e-02      2.695776e-02   
     5.888392        2.021277e-02      2.210181e-02   
     6.158845        1.581077e-02      1.730191e-02   
     6.436958        1.177659e-02      1.289480e-02   
     6.721980        8.331308e-03      9.125229e-03   
     7.013143        5.585264e-03      6.117016e-03   
     7.309662        3.540882e-03      3.875482e-03   
     7.610739        2.118747e-03      2.315499e-03   
     7.915560        1.194609e-03      1.301931e-03   
     8.223305        6.342010e-04      6.879144e-04   
     8.533144        3.178021e-04      3.420604e-04   
     8.844241        1.522501e-04      1.619182e-04   
     9.155759        7.254522e-05      7.592138e-05   
     9.466856        3.753095e-05      3.874335e-05   
     9.776695        2.347527e-05      2.427390e-05   
    10.084440        1.798632e-05      1.892055e-05   
    10.389261        1.532444e-05      1.643168e-05   
    10.690338        1.325500e-05      1.441551e-05   
    10.986857        1.116561e-05      1.225692e-05   
    11.278020        9.060951e-06      1.000661e-05   
    11.563042        7.093475e-06      7.864386e-06   
    11.841155        5.385807e-06      5.986022e-06   
    12.111608        3.990680e-06      4.442003e-06   
    12.373673        2.903438e-06      3.234026e-06   
    12.626644        2.086270e-06      2.323790e-06   
    12.869837        1.488717e-06      1.657066e-06   
    13.102598        1.060556e-06      1.178846e-06   
    13.324299        7.581275e-07      8.408800e-07   
    13.534343        5.465070e-07      6.043746e-07   
    13.732162        3.991877e-07      4.397942e-07   
    13.917225        2.967713e-07      3.254701e-07   
    14.089032        2.254814e-07      2.459857e-07   
    14.247120        1.757284e-07      1.905990e-07   
    14.391062        1.409299e-07      1.519271e-07   
    14.520471        1.165541e-07      1.248866e-07   
    14.634998        9.952930e-08      1.060349e-07   
    14.734334        8.776314e-08      9.302126e-08   
    14.818211        7.968072e-08      8.408529e-08   
    14.886403        7.414191e-08      7.796477e-08   
    14.938727        7.039912e-08      7.383191e-08   
    14.975043        6.804837e-08      7.124062e-08   
    14.995261        6.693853e-08      7.001508e-08   
