#        q                pp                pn                nn        

     0.001185        3.064127e+08      4.051313e+08      5.356496e+08   
     0.006239        8.772929e+07      1.123152e+08      1.437921e+08   
     0.015318        4.069365e+07      5.098491e+07      6.387937e+07   
     0.028399        2.344487e+07      2.825409e+07      3.405025e+07   
     0.045447        1.469839e+07      1.739734e+07      2.059223e+07   
     0.066417        1.028286e+07      1.187235e+07      1.370783e+07   
     0.091251        7.602808e+06      8.520258e+06      9.548662e+06   
     0.119882        5.532005e+06      6.237355e+06      7.032847e+06   
     0.152235        4.308128e+06      4.881782e+06      5.532005e+06   
     0.188220        3.318724e+06      3.781131e+06      4.308128e+06   
     0.227742        2.770718e+06      3.032301e+06      3.318724e+06   
     0.270694        2.300289e+06      2.410629e+06      2.526391e+06   
     0.316959        1.898392e+06      1.992460e+06      2.091307e+06   
     0.366414        1.556795e+06      1.636571e+06      1.720540e+06   
     0.418925        1.268033e+06      1.335309e+06      1.406247e+06   
     0.474351        1.025355e+06      1.140218e+06      1.268032e+06   
     0.532541        9.193726e+05      9.708817e+05      1.025355e+06   
     0.593339        7.346152e+05      7.773692e+05      8.226802e+05   
     0.656582        6.545498e+05      6.933975e+05      7.346148e+05   
     0.722098        5.160838e+05      5.479747e+05      5.818921e+05   
     0.789711        4.029385e+05      4.559936e+05      5.160834e+05   
     0.859239        3.546402e+05      3.779979e+05      4.029381e+05   
     0.930495        2.724052e+05      2.911703e+05      3.112657e+05   
     1.003286        2.067147e+05      2.216398e+05      2.376743e+05   
     1.077416        1.547916e+05      1.665327e+05      1.791910e+05   
     1.152685        9.753643e+04      1.139840e+05      1.332256e+05   
     1.228890        5.913485e+04      7.002326e+04      8.293169e+04   
     1.305826        1.786680e+03      7.825833e+03      3.425500e+04   
     1.383286        1.223157e-02      2.782378e-02      1.902652e+03   
     1.461060        1.305325e-02      3.064398e-02      1.497439e-02   
     1.538940        1.412791e-02      3.407029e-02      1.620361e-02   
     1.616714        1.548883e-02      3.817375e-02      1.776034e-02   
     1.694174        1.716381e-02      4.299639e-02      1.967935e-02   
     1.771110        1.917771e-02      4.856626e-02      2.198999e-02   
     1.847315        2.155015e-02      5.489276e-02      2.471548e-02   
     1.922584        2.429519e-02      6.196471e-02      2.787229e-02   
     1.996714        2.741874e-02      6.975263e-02      3.146761e-02   
     2.069505        3.091752e-02      7.820447e-02      3.549796e-02   
     2.140761        3.477807e-02      8.725333e-02      3.994801e-02   
     2.210289        3.897634e-02      9.681158e-02      4.479031e-02   
     2.277902        4.347780e-02      1.067834e-01      4.998514e-02   
     2.343418        4.823858e-02      1.170579e-01      5.548191e-02   
     2.406661        5.320622e-02      1.275184e-01      6.122009e-02   
     2.467459        5.832172e-02      1.380460e-01      6.713142e-02   
     2.525649        6.352158e-02      1.485205e-01      7.314238e-02   
     2.581075        6.873971e-02      1.588245e-01      7.917640e-02   
     2.633586        7.390934e-02      1.688469e-01      8.515606e-02   
     2.683041        7.896518e-02      1.784833e-01      9.100555e-02   
     2.729306        8.384472e-02      1.876428e-01      9.665231e-02   
     2.772258        8.848933e-02      1.962407e-01      1.020282e-01   
     2.811780        9.284604e-02      2.042063e-01      1.070717e-01   
     2.847765        9.686766e-02      2.114782e-01      1.117279e-01   
     2.880118        1.005129e-01      2.180084e-01      1.159487e-01   
     2.908749        1.037466e-01      2.237544e-01      1.196933e-01   
     2.933583        1.065402e-01      2.286869e-01      1.229284e-01   
     2.954553        1.088704e-01      2.327815e-01      1.256269e-01   
     2.971601        1.107196e-01      2.360251e-01      1.277682e-01   
     2.984682        1.120751e-01      2.384038e-01      1.293376e-01   
     2.993761        1.129288e-01      2.399137e-01      1.303255e-01   
     2.998815        1.132751e-01      2.405444e-01      1.307255e-01   
     3.004739        1.146609e-01      2.428259e-01      1.323341e-01   
     3.024957        1.183865e-01      2.490094e-01      1.366565e-01   
     3.061273        1.242837e-01      2.587764e-01      1.434963e-01   
     3.113597        1.324566e-01      2.721600e-01      1.529754e-01   
     3.181789        1.429904e-01      2.891085e-01      1.651941e-01   
     3.265666        1.559067e-01      3.094289e-01      1.801787e-01   
     3.365002        1.711016e-01      3.327014e-01      1.978109e-01   
     3.479529        1.882706e-01      3.581887e-01      2.177389e-01   
     3.608938        2.068290e-01      3.847515e-01      2.392860e-01   
     3.752880        2.258424e-01      4.107869e-01      2.613697e-01   
