#        q                pp                pn                nn        

     0.001185        6.226345e+08      1.070930e+09      1.841988e+09   
     0.006239        2.269813e+08      3.972753e+08      6.953346e+08   
     0.015318        1.306795e+08      2.129188e+08      3.469140e+08   
     0.028399        8.330684e+07      1.315537e+08      2.077435e+08   
     0.045447        6.048828e+07      9.106710e+07      1.371052e+08   
     0.066417        4.569641e+07      6.663303e+07      9.716276e+07   
     0.091251        3.615587e+07      5.071531e+07      7.113819e+07   
     0.119882        3.014452e+07      4.040363e+07      5.415474e+07   
     0.152235        2.499020e+07      3.283187e+07      4.313462e+07   
     0.188220        2.059223e+07      2.647947e+07      3.405025e+07   
     0.227742        1.803489e+07      2.260611e+07      2.833636e+07   
     0.270694        1.574788e+07      1.921462e+07      2.344487e+07   
     0.316959        1.370783e+07      1.680090e+07      2.059223e+07   
     0.366414        1.189293e+07      1.464528e+07      1.803489e+07   
     0.418925        1.028286e+07      1.229384e+07      1.469838e+07   
     0.474351        9.548658e+06      1.104390e+07      1.277354e+07   
     0.532541        8.210748e+06      9.881694e+06      1.189293e+07   
     0.593339        7.032842e+06      8.503890e+06      1.028285e+07   
     0.656582        6.498941e+06      7.587531e+06      8.858671e+06   
     0.722098        5.531998e+06      6.485186e+06      7.602800e+06   
     0.789711        4.688037e+06      5.741900e+06      7.032838e+06   
     0.859239        4.308120e+06      5.083779e+06      5.999248e+06   
     0.930495        3.318716e+06      4.112174e+06      5.095469e+06   
     1.003286        2.770709e+06      3.454883e+06      4.308117e+06   
     1.077416        2.091299e+06      2.753268e+06      3.624870e+06   
     1.152685        1.406240e+06      2.065676e+06      3.034414e+06   
     1.228890        5.606424e+04      3.424384e+05      2.091297e+06   
     1.305826        9.390755e-01      1.159115e+03      1.406239e+06   
     1.383286        3.884620e-02      8.801512e-02      3.503324e+05   
     1.461060        4.144217e-02      9.685243e-02      6.255039e-02   
     1.538940        4.485030e-02      1.076529e-01      6.763229e-02   
     1.616714        4.916628e-02      1.206190e-01      7.408179e-02   
     1.694174        5.447523e-02      1.358781e-01      8.205750e-02   
     1.771110        6.085506e-02      1.535170e-01      9.168743e-02   
     1.847315        6.836664e-02      1.735626e-01      1.030728e-01   
     1.922584        7.705428e-02      1.959767e-01      1.162848e-01   
     1.996714        8.693610e-02      2.206631e-01      1.313563e-01   
     2.069505        9.800119e-02      2.474541e-01      1.482744e-01   
     2.140761        1.102068e-01      2.761353e-01      1.669764e-01   
     2.210289        1.234763e-01      3.064269e-01      1.873484e-01   
     2.277902        1.377002e-01      3.380233e-01      2.092239e-01   
     2.343418        1.527398e-01      3.705723e-01      2.323900e-01   
     2.406661        1.684293e-01      4.037035e-01      2.565915e-01   
     2.467459        1.845820e-01      4.370397e-01      2.815394e-01   
     2.525649        2.009977e-01      4.702007e-01      3.069225e-01   
     2.581075        2.174678e-01      5.028149e-01      3.324157e-01   
     2.633586        2.337818e-01      5.345308e-01      3.576904e-01   
     2.683041        2.497340e-01      5.650195e-01      3.824243e-01   
     2.729306        2.651277e-01      5.939938e-01      4.063084e-01   
     2.772258        2.797780e-01      6.211865e-01      4.290530e-01   
     2.811780        2.935185e-01      6.463757e-01      4.503959e-01   
     2.847765        3.062006e-01      6.693676e-01      4.701030e-01   
     2.880118        3.176945e-01      6.900119e-01      4.879691e-01   
     2.908749        3.278901e-01      7.081745e-01      5.038209e-01   
     2.933583        3.366973e-01      7.237647e-01      5.175156e-01   
     2.954553        3.440430e-01      7.367051e-01      5.289378e-01   
     2.971601        3.498723e-01      7.469554e-01      5.379997e-01   
     2.984682        3.541451e-01      7.544721e-01      5.446389e-01   
     2.993761        3.568359e-01      7.592435e-01      5.488137e-01   
     2.998815        3.579276e-01      7.612369e-01      5.504967e-01   
     3.004739        3.622951e-01      7.684439e-01      5.573403e-01   
     3.024957        3.740371e-01      7.879771e-01      5.757074e-01   
     3.061273        3.926215e-01      8.188280e-01      6.047504e-01   
     3.113597        4.183742e-01      8.610953e-01      6.449927e-01   
     3.181789        4.515605e-01      9.146088e-01      6.968670e-01   
     3.265666        4.922440e-01      9.787489e-01      7.604937e-01   
     3.365002        5.400931e-01      1.052179e+00      8.353783e-01   
     3.479529        5.941435e-01      1.132560e+00      9.200345e-01   
     3.608938        6.525485e-01      1.216285e+00      1.011596e+00   
     3.752880        7.123620e-01      1.298285e+00      1.105473e+00   
     3.910968        7.694414e-01      1.372046e+00      1.195206e+00   
     4.082775        8.185495e-01      1.429873e+00      1.272625e+00   
     4.267838        8.537444e-01      1.463540e+00      1.328465e+00   
     4.465657        8.690915e-01      1.465300e+00      1.353472e+00   
     4.675701        8.596534e-01      1.429211e+00      1.339942e+00   
     4.897402        8.226064e-01      1.352541e+00      1.283443e+00   
     5.130163        7.582084e-01      1.236925e+00      1.184306e+00   
     5.373356        6.702879e-01      1.088856e+00      1.048388e+00   
     5.626327        5.659766e-01      9.191761e-01      8.866648e-01   
     5.888392        4.546079e-01      7.414926e-01      7.135600e-01   
     6.158845        3.459846e-01      5.698075e-01      5.442874e-01   
     6.436958        2.485119e-01      4.159948e-01      3.919725e-01   
     6.721980        1.677697e-01      2.878920e-01      2.654219e-01   
     7.013143        1.059457e-01      1.885486e-01      1.682035e-01   
     7.309662        6.219105e-02      1.167238e-01      9.915042e-02   
