#        q                pp                pn                nn        

     0.001185        2.661793e+07      2.658881e+07      2.661793e+07   
     0.006239        1.028190e+07      1.026375e+07      1.028190e+07   
     0.015318        3.033910e+06      2.889680e+06      2.770226e+06   
     0.028399        1.556429e+06      1.549393e+06      1.556429e+06   
     0.045447        9.190944e+05      9.137044e+05      9.190945e+05   
     0.066417        5.158788e+05      5.118610e+05      5.158788e+05   
     0.091251        3.544732e+05      3.289930e+05      3.111099e+05   
     0.119882        2.375407e+05      2.348569e+05      2.375407e+05   
     0.152235        1.546868e+05      1.525487e+05      1.546868e+05   
     0.188220        1.141368e+05      1.123290e+05      1.141368e+05   
     0.227742        8.286043e+04      7.484852e+04      7.013160e+04   
     0.270694        5.907757e+04      5.783609e+04      5.907759e+04   
     0.316959        4.127754e+04      4.027288e+04      4.127755e+04   
     0.366414        2.819054e+04      2.739259e+04      2.819056e+04   
     0.418925        2.307790e+04      2.238748e+04      2.307792e+04   
     0.474351        1.514017e+04      1.461153e+04      1.514019e+04   
     0.532541        1.212193e+04      1.167740e+04      1.212195e+04   
     0.593339        7.567339e+03      7.241734e+03      7.567349e+03   
     0.656582        5.892887e+03      5.628418e+03      5.892894e+03   
     0.722098        4.539511e+03      4.328549e+03      4.539515e+03   
     0.789711        2.596145e+03      2.454111e+03      2.596145e+03   
     0.859239        1.923598e+03      1.816721e+03      1.923593e+03   
     0.930495        1.005433e+03      9.413095e+02      1.005425e+03   
     1.003286        7.072965e+02      6.654689e+02      7.072842e+02   
     1.077416        3.272461e+02      3.109455e+02      3.272314e+02   
     1.152685        1.362336e+02      1.382773e+02      1.362178e+02   
     1.228890        2.906190e+01      4.620476e+01      2.904660e+01   
     1.305826        4.490937e+00      3.159364e+01      6.093444e+00   
     1.383286        3.198460e+00      3.380577e+01      3.187561e+00   
     1.461060        2.642612e+00      3.490625e+01      2.634680e+00   
     1.538940        2.027177e+00      3.433263e+01      2.022016e+00   
     1.616714        1.439739e+00      3.233686e+01      1.436801e+00   
     1.694174        9.425904e-01      2.934759e+01      9.411949e-01   
     1.771110        5.644395e-01      2.584292e+01      5.639595e-01   
     1.847315        3.044571e-01      2.224155e+01      3.044261e-01   
     1.922584        1.433136e-01      1.884180e+01      1.434429e-01   
     1.996714        5.484699e-02      1.581134e+01      5.498901e-02   
     2.069505        1.431522e-02      1.321122e+01      1.441143e-02   
     2.140761        2.305738e-03      1.103277e+01      2.342969e-03   
     2.210289        5.392507e-03      9.231507e+00      5.376092e-03   
     2.277902        1.514762e-02      7.750785e+00      1.508816e-02   
     2.343418        2.671571e-02      6.535113e+00      2.662392e-02   
     2.406661        3.755681e-02      5.535867e+00      3.744202e-02   
     2.467459        4.653155e-02      4.712693e+00      4.640147e-02   
     2.525649        5.329927e-02      4.032914e+00      5.316007e-02   
     2.581075        5.794378e-02      3.470311e+00      5.780026e-02   
     2.633586        6.074949e-02      3.003865e+00      6.060525e-02   
     2.683041        6.207207e-02      2.616676e+00      6.192967e-02   
     2.729306        6.226767e-02      2.295102e+00      6.212886e-02   
     2.772258        6.165768e-02      2.028091e+00      6.152351e-02   
     2.811780        6.051432e-02      1.806660e+00      6.038533e-02   
     2.847765        5.905826e-02      1.623499e+00      5.893458e-02   
     2.880118        5.746230e-02      1.472657e+00      5.734379e-02   
     2.908749        5.585794e-02      1.349303e+00      5.574422e-02   
     2.933583        5.434266e-02      1.249534e+00      5.423324e-02   
     2.954553        5.298697e-02      1.170229e+00      5.288126e-02   
     2.971601        5.184056e-02      1.108930e+00      5.173790e-02   
     2.984682        5.093744e-02      1.063754e+00      5.083713e-02   
     2.993761        5.029992e-02      1.033320e+00      5.020125e-02   
     2.998815        4.994151e-02      1.016697e+00      4.984375e-02   
     3.004739        4.951846e-02      9.975018e-01      4.942177e-02   
     3.024957        4.805296e-02      9.342693e-01      4.795994e-02   
     3.061273        4.535467e-02      8.291286e-01      4.526821e-02   
     3.113597        4.138447e-02      6.951924e-01      4.130731e-02   
     3.181789        3.620989e-02      5.482058e-01      3.614436e-02   
     3.265666        3.007809e-02      4.038804e-01      3.002574e-02   
     3.365002        2.343618e-02      2.754720e-01      2.339744e-02   
     3.479529        1.687544e-02      1.720086e-01      1.684947e-02   
     3.608938        1.100763e-02      9.742712e-02      1.099243e-02   
     3.752880        6.314530e-03      5.071014e-02      6.307295e-03   
